t,T_ref,T_pot,T_abs,G_b,T_amb,V_wind,phi_pcm,f_shade,Q_absorbed,iae_cumulative
0.000000,95.000000,30.000000,30.000000,450.000000,25.000000,2.000000,0.000000,0.000000,126.360000,1950.000000
30.000000,95.000000,30.001056,30.882376,501.977923,25.000000,2.000000,0.000000,0.000000,140.955401,3899.968313
60.000000,95.000000,30.009917,31.823517,551.684161,25.000000,2.000000,0.000000,0.000000,154.912912,5849.670802
90.000000,95.000000,30.026924,32.803029,596.946313,25.000000,2.000000,0.000000,0.000000,167.622525,7798.863086
120.000000,95.000000,30.052216,33.795031,635.786206,25.000000,2.000000,0.000000,0.000000,178.528767,9747.296602
150.000000,95.000000,30.085694,34.770007,666.506351,25.000000,2.000000,0.000000,0.000000,187.154983,11694.725773
180.000000,95.000000,30.126999,35.696692,687.764129,25.000000,2.000000,0.000000,0.000000,193.124167,13640.915794
210.000000,95.000000,30.175508,36.543927,698.630474,25.000000,2.000000,0.000000,0.000000,196.175437,15585.650551
240.000000,95.000000,30.230345,37.282413,698.630474,25.000000,2.000000,0.000000,0.000000,196.175437,17528.740205
270.000000,95.000000,30.290406,37.886304,687.764129,25.000000,2.000000,0.000000,0.000000,193.124167,19470.028018
300.000000,95.000000,30.354399,38.334584,666.506351,25.000000,2.000000,0.000000,0.000000,187.154983,21409.396047
330.000000,95.000000,30.420888,38.612172,635.786207,25.000000,2.000000,0.000000,0.000000,178.528767,23346.769395
360.000000,95.000000,30.488353,38.710720,596.946314,25.000000,2.000000,0.000000,0.000000,167.622525,25282.118796
390.000000,95.000000,30.555247,38.629085,551.684161,25.000000,2.000000,0.000000,0.000000,154.912913,27215.461388
420.000000,95.000000,30.620060,38.373465,501.977924,25.000000,2.000000,0.000000,0.000000,140.955401,29146.859598
450.000000,95.000000,30.681380,37.957196,450.000001,25.000000,2.000000,0.000000,0.000000,126.360000,31076.418191
480.000000,95.000000,30.737954,37.400231,398.022078,25.000000,2.000000,0.000000,0.000000,111.764600,33004.279579
510.000000,95.000000,30.788733,36.728328,348.315840,25.000000,2.000000,0.000000,0.000000,97.807088,34930.617578
540.000000,95.000000,30.832923,35.971991,303.053688,25.000000,2.000000,0.000000,0.000000,85.097476,36855.629877
570.000000,95.000000,30.870012,35.165196,264.213794,25.000000,2.000000,0.000000,0.000000,74.191233,38779.529527
600.000000,95.000000,30.899791,34.343971,233.493650,25.000000,2.000000,0.000000,0.000000,65.565017,40702.535797
630.000000,95.000000,30.922366,33.544873,212.235871,25.000000,2.000000,0.000000,0.000000,59.595833,42624.864802
660.000000,95.000000,30.938151,32.803438,201.369526,25.000000,2.000000,0.000000,0.000000,56.544563,44546.720276
690.000000,95.000000,30.947846,32.152669,201.369526,25.000000,2.000000,0.000000,0.000000,56.544563,46468.284898
720.000000,95.000000,30.952412,31.621602,212.235870,25.000000,2.000000,0.000000,0.000000,59.595832,48389.712535
750.000000,95.000000,30.953026,31.234056,233.493648,25.000000,2.000000,0.000000,0.000000,65.565016,50311.121743
780.000000,95.000000,30.951031,31.007574,264.213793,25.000000,2.000000,0.000000,0.000000,74.191233,52232.590808
810.000000,95.000000,30.947876,30.952647,303.053686,25.000000,2.000000,0.000000,0.000000,85.097475,54154.154541
840.000000,95.000000,30.945052,31.072228,348.315838,25.000000,2.000000,0.000000,0.000000,97.807087,56075.802986
870.000000,95.000000,30.944030,31.361587,398.022076,25.000000,2.000000,0.000000,0.000000,111.764599,57997.482091
900.000000,95.000000,30.946192,31.808497,449.999998,25.000000,2.000000,0.000000,0.000000,126.359999,59919.096317
930.000000,95.000000,30.952774,32.393760,501.977921,25.000000,2.000000,0.000000,0.000000,140.955400,61840.513090
960.000000,95.000000,30.964807,33.092051,551.684159,25.000000,2.000000,0.000000,0.000000,154.912912,63761.568878
990.000000,95.000000,30.983074,33.873035,596.946311,25.000000,2.000000,0.000000,0.000000,167.622524,65682.076647
1020.000000,95.000000,31.008076,34.702718,635.786205,25.000000,2.000000,0.000000,0.000000,178.528766,67601.834353
1050.000000,95.000000,31.040009,35.544961,666.506350,25.000000,2.000000,0.000000,0.000000,187.154983,69520.634092
1080.000000,95.000000,31.078753,36.363089,687.764128,25.000000,2.000000,0.000000,0.000000,193.124167,71438.271514
1110.000000,95.000000,31.123882,37.121522,698.630474,25.000000,2.000000,0.000000,0.000000,196.175437,73354.555054
1140.000000,95.000000,31.174681,37.787348,698.630474,25.000000,2.000000,0.000000,0.000000,196.175437,75269.314611
1170.000000,95.000000,31.230179,38.331768,687.764130,25.000000,2.000000,0.000000,0.000000,193.124168,77182.409246
1200.000000,95.000000,31.289188,38.731351,666.506352,25.000000,2.000000,0.000000,0.000000,187.154984,79093.733607
1230.000000,95.000000,31.350361,38.969041,635.786208,25.000000,2.000000,0.000000,0.000000,178.528767,81003.222770
1260.000000,95.000000,31.412249,39.034875,596.946315,25.000000,2.000000,0.000000,0.000000,167.622525,82910.855305
1290.000000,95.000000,31.473362,38.926393,551.684163,25.000000,2.000000,0.000000,0.000000,154.912913,84816.654441
1320.000000,95.000000,31.532239,38.648714,501.977925,25.000000,2.000000,0.000000,0.000000,140.955401,86720.687282
1350.000000,95.000000,31.587506,38.214292,450.000003,25.000000,2.000000,0.000000,0.000000,126.360001,88623.062112
1380.000000,95.000000,31.637940,37.642360,398.022080,25.000000,2.000000,0.000000,0.000000,111.764600,90523.923924
1410.000000,95.000000,31.682519,36.958090,348.315842,25.000000,2.000000,0.000000,0.000000,97.807088,92423.448349
1440.000000,95.000000,31.720469,36.191504,303.053689,25.000000,2.000000,0.000000,0.000000,85.097476,94321.834273
1470.000000,95.000000,31.751294,35.376186,264.213796,25.000000,2.000000,0.000000,0.000000,74.191234,96219.295439
1500.000000,95.000000,31.774801,34.547840,233.493651,25.000000,2.000000,0.000000,0.000000,65.565017,98116.051403
1530.000000,95.000000,31.791105,33.742761,212.235872,25.000000,2.000000,0.000000,0.000000,59.595833,100012.318240
1560.000000,95.000000,31.800629,32.996270,201.369526,25.000000,2.000000,0.000000,0.000000,56.544563,101908.299378
1590.000000,95.000000,31.804080,32.341190,201.369526,25.000000,2.000000,0.000000,0.000000,56.544563,103804.176979
1620.000000,95.000000,31.802425,31.806416,212.235870,25.000000,2.000000,0.000000,0.000000,59.595832,105700.104229
1650.000000,95.000000,31.796845,31.415645,233.493647,25.000000,2.000000,0.000000,0.000000,65.565016,107596.198866
1680.000000,95.000000,31.788687,31.186323,264.213791,25.000000,2.000000,0.000000,0.000000,74.191233,109492.538255
1710.000000,95.000000,31.779402,31.128862,303.053684,25.000000,2.000000,0.000000,0.000000,85.097475,111389.156209
1740.000000,95.000000,31.770483,31.246150,348.315836,25.000000,2.000000,0.000000,0.000000,97.807087,113286.041711
1770.000000,95.000000,31.763404,31.533405,398.022074,25.000000,2.000000,0.000000,0.000000,111.764598,115183.139601
1800.000000,95.000000,31.759547,31.978357,449.999996,25.000000,2.000000,0.000000,0.000000,126.359999,117080.353204
1830.000000,95.000000,31.760147,32.561775,501.977919,25.000000,2.000000,0.000000,0.000000,140.955400,118977.548783
1860.000000,95.000000,31.766238,33.258308,551.684157,25.000000,2.000000,0.000000,0.000000,154.912911,120874.561630
1890.000000,95.000000,31.778603,34.037603,596.946310,25.000000,2.000000,0.000000,0.000000,167.622524,122771.203526
1920.000000,95.000000,31.797743,34.865651,635.786204,25.000000,2.000000,0.000000,0.000000,178.528766,124667.271236
1950.000000,95.000000,31.823852,35.706303,666.506349,25.000000,2.000000,0.000000,0.000000,187.154983,126562.555666
1980.000000,95.000000,31.856813,36.522880,687.764128,25.000000,2.000000,0.000000,0.000000,193.124167,128456.851271
2010.000000,95.000000,31.896199,37.279798,698.630473,25.000000,2.000000,0.000000,0.000000,196.175437,130349.965298
2040.000000,95.000000,31.941295,37.944144,698.630474,25.000000,2.000000,0.000000,0.000000,196.175437,132241.726455
2070.000000,95.000000,31.991128,38.487121,687.764130,25.000000,2.000000,0.000000,0.000000,193.124168,134131.992619
2100.000000,95.000000,32.044512,38.885300,666.506353,25.000000,2.000000,0.000000,0.000000,187.154984,136020.657250
2130.000000,95.000000,32.100100,39.121626,635.786209,25.000000,2.000000,0.000000,0.000000,178.528768,137907.654237
2160.000000,95.000000,32.156442,39.186142,596.946317,25.000000,2.000000,0.000000,0.000000,167.622526,139792.960968
2190.000000,95.000000,32.212049,39.076387,551.684165,25.000000,2.000000,0.000000,0.000000,154.912913,141676.599483
2220.000000,95.000000,32.265459,38.797484,501.977927,25.000000,2.000000,0.000000,0.000000,140.955402,143558.635698
2250.000000,95.000000,32.315300,38.361887,450.000004,25.000000,2.000000,0.000000,0.000000,126.360001,145439.176710
2280.000000,95.000000,32.360346,37.788827,398.022082,25.000000,2.000000,0.000000,0.000000,111.764601,147318.366318
2310.000000,95.000000,32.399578,37.103476,348.315843,25.000000,2.000000,0.000000,0.000000,97.807089,149196.378963
2340.000000,95.000000,32.432221,36.335851,303.053691,25.000000,2.000000,0.000000,0.000000,85.097476,151073.412338
2370.000000,95.000000,32.457778,35.519534,264.213797,25.000000,2.000000,0.000000,0.000000,74.191234,152949.678993
2400.000000,95.000000,32.476057,34.690222,233.493651,25.000000,2.000000,0.000000,0.000000,65.565017,154825.397294
2430.000000,95.000000,32.487172,33.884205,212.235872,25.000000,2.000000,0.000000,0.000000,59.595833,156700.782126
2460.000000,95.000000,32.491546,33.136798,201.369527,25.000000,2.000000,0.000000,0.000000,56.544563,158576.035735
2490.000000,95.000000,32.489888,32.480818,201.369526,25.000000,2.000000,0.000000,0.000000,56.544563,160451.339107
2520.000000,95.000000,32.483162,31.945151,212.235869,25.000000,2.000000,0.000000,0.000000,59.595832,162326.844255
2550.000000,95.000000,32.472550,31.553489,233.493647,25.000000,2.000000,0.000000,0.000000,65.565016,164202.667759
2580.000000,95.000000,32.459397,31.323272,264.213790,25.000000,2.000000,0.000000,0.000000,74.191232,166078.885834
2610.000000,95.000000,32.445156,31.264905,303.053683,25.000000,2.000000,0.000000,0.000000,85.097474,167955.531156
2640.000000,95.000000,32.431319,31.381274,348.315834,25.000000,2.000000,0.000000,0.000000,97.807086,169832.591584
2670.000000,95.000000,32.419358,31.667591,398.022072,25.000000,2.000000,0.000000,0.000000,111.764598,171710.010851
2700.000000,95.000000,32.410655,32.111585,449.999995,25.000000,2.000000,0.000000,0.000000,126.359998,173587.691186
2730.000000,95.000000,32.406447,32.694024,501.977917,25.000000,2.000000,0.000000,0.000000,140.955399,175465.497774
2760.000000,95.000000,32.407764,33.389556,551.684156,25.000000,2.000000,0.000000,0.000000,154.912911,177343.264844
2790.000000,95.000000,32.415390,34.167830,596.946309,25.000000,2.000000,0.000000,0.000000,167.622523,179220.803130
2820.000000,95.000000,32.429826,34.994839,635.786203,25.000000,2.000000,0.000000,0.000000,178.528766,181097.908361
2850.000000,95.000000,32.451265,35.834439,666.506348,25.000000,2.000000,0.000000,0.000000,187.154983,182974.370424
2880.000000,95.000000,32.479589,36.649954,687.764127,25.000000,2.000000,0.000000,0.000000,193.124167,184849.982767
2910.000000,95.000000,32.514371,37.405805,698.630473,25.000000,2.000000,0.000000,0.000000,196.175437,186724.551640
2940.000000,95.000000,32.554896,38.069086,698.630474,25.000000,2.000000,0.000000,0.000000,196.175437,188597.904763
2970.000000,95.000000,32.600191,38.611006,687.764131,25.000000,2.000000,0.000000,0.000000,193.124168,190469.899033
3000.000000,95.000000,32.649070,39.008140,666.506354,25.000000,2.000000,0.000000,0.000000,187.154984,192340.426938
3030.000000,95.000000,32.700185,39.243440,635.786210,25.000000,2.000000,0.000000,0.000000,178.528768,194209.421400
3060.000000,95.000000,32.752085,39.306953,596.946318,25.000000,2.000000,0.000000,0.000000,167.622526,196076.858839
3090.000000,95.000000,32.803283,39.196223,551.684166,25.000000,2.000000,0.000000,0.000000,154.912914,197942.760335
3120.000000,95.000000,32.852316,38.916375,501.977929,25.000000,2.000000,0.000000,0.000000,140.955402,199807.190842
3150.000000,95.000000,32.897812,38.479865,450.000006,25.000000,2.000000,0.000000,0.000000,126.360002,201670.256496
3180.000000,95.000000,32.938545,37.905926,398.022083,25.000000,2.000000,0.000000,0.000000,111.764601,203532.100137
3210.000000,95.000000,32.973496,37.219727,348.315845,25.000000,2.000000,0.000000,0.000000,97.807089,205392.895245
3240.000000,95.000000,33.001890,36.451287,303.053692,25.000000,2.000000,0.000000,0.000000,85.097477,207252.838555
3270.000000,95.000000,33.023230,35.634182,264.213798,25.000000,2.000000,0.000000,0.000000,74.191234,209112.141657
3300.000000,95.000000,33.037323,34.804108,233.493652,25.000000,2.000000,0.000000,0.000000,65.565018,210971.021961
3330.000000,95.000000,33.044285,33.997350,212.235873,25.000000,2.000000,0.000000,0.000000,59.595833,212829.693401
3360.000000,95.000000,33.044538,33.249217,201.369527,25.000000,2.000000,0.000000,0.000000,56.544563,214688.357271
