t,T_ref,T_pot,T_abs,G_b,T_amb,V_wind,phi_pcm,f_shade,Q_absorbed,iae_cumulative
0.000000,95.000000,30.000000,30.000000,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,1950.000000
30.000000,95.000000,29.998614,29.686025,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,3900.041574
60.000000,95.000000,29.994779,29.423123,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,5850.198212
90.000000,95.000000,29.988916,29.202868,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,7800.530734
120.000000,95.000000,29.981378,29.018231,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,9751.089383
150.000000,95.000000,29.972460,28.863346,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,11701.915571
180.000000,95.000000,29.962408,28.733317,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,13653.043342
210.000000,95.000000,29.951425,28.624057,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,15604.500586
240.000000,95.000000,29.939684,28.532152,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,17556.310055
270.000000,95.000000,29.927328,28.454752,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,19508.490216
300.000000,95.000000,29.914475,28.389475,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,21461.055956
330.000000,95.000000,29.901226,28.334333,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,23414.019177
360.000000,95.000000,29.887663,28.287664,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,25367.389288
390.000000,95.000000,29.873856,28.248080,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,27321.173622
420.000000,95.000000,29.859861,28.214421,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,29275.377777
450.000000,95.000000,29.845729,28.185717,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,31230.005908
480.000000,95.000000,29.831498,28.161158,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,33185.060967
510.000000,95.000000,29.817202,28.140068,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,35140.544903
540.000000,95.000000,29.802869,28.121880,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,37096.458832
570.000000,95.000000,29.788522,28.106123,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,39052.803176
600.000000,95.000000,29.774180,28.092400,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,41009.577783
630.000000,95.000000,29.759859,28.080382,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,42966.782023
660.000000,95.000000,29.745572,28.069793,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,44924.414869
690.000000,95.000000,29.731330,28.060402,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,46882.474968
720.000000,95.000000,29.717142,28.052015,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,48840.960699
750.000000,95.000000,29.703016,28.044473,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,50799.870217
780.000000,95.000000,29.688957,28.037639,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,52759.201495
810.000000,95.000000,29.674971,28.031402,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,54718.952357
840.000000,95.000000,29.661062,28.025667,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,56679.120509
870.000000,95.000000,29.647232,28.020356,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,58639.703556
900.000000,95.000000,29.633484,28.015402,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,60600.699026
930.000000,95.000000,29.619821,28.010751,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,62562.104386
960.000000,95.000000,29.606244,28.006356,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,64523.917053
990.000000,95.000000,29.592755,28.002180,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,66486.134408
1020.000000,95.000000,29.579353,27.998189,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,68448.753804
1050.000000,95.000000,29.566041,27.994357,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,70411.772573
1080.000000,95.000000,29.552818,27.990662,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,72375.188035
1110.000000,95.000000,29.539684,27.987083,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,74338.997500
1140.000000,95.000000,29.526641,27.983607,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,76303.198278
1170.000000,95.000000,29.513687,27.980219,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,78267.787674
1200.000000,95.000000,29.500822,27.976908,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,80232.763002
1230.000000,95.000000,29.488047,27.973665,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,82198.121578
1260.000000,95.000000,29.475362,27.970483,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,84163.860727
1290.000000,95.000000,29.462765,27.967354,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,86129.977785
1320.000000,95.000000,29.450256,27.964274,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,88096.470097
1350.000000,95.000000,29.437836,27.961237,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,90063.335023
1380.000000,95.000000,29.425503,27.958240,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,92030.569934
1410.000000,95.000000,29.413257,27.955279,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,93998.172218
1440.000000,95.000000,29.401098,27.952353,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,95966.139276
1470.000000,95.000000,29.389025,27.949457,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,97934.468523
1500.000000,95.000000,29.377038,27.946591,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,99903.157394
1530.000000,95.000000,29.365135,27.943753,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,101872.203335
1560.000000,95.000000,29.353317,27.940942,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,103841.603812
1590.000000,95.000000,29.341584,27.938155,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,105811.356307
1620.000000,95.000000,29.329933,27.935393,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,107781.458317
1650.000000,95.000000,29.318365,27.932654,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,109751.907357
1680.000000,95.000000,29.306880,27.929937,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,111722.700960
1710.000000,95.000000,29.295476,27.927243,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,113693.836672
1740.000000,95.000000,29.284154,27.924569,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,115665.312061
1770.000000,95.000000,29.272912,27.921917,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,117637.124707
1800.000000,95.000000,29.261750,27.919285,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,119609.272210
1830.000000,95.000000,29.250667,27.916672,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,121581.752186
1860.000000,95.000000,29.239664,27.914080,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,123554.562266
1890.000000,95.000000,29.228739,27.911506,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,125527.700101
1920.000000,95.000000,29.217892,27.908952,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,127501.163355
1950.000000,95.000000,29.207121,27.906417,800.000000,30.000000,1.000000,0.000000,1.000000,0.000000,129474.949710
