t,T_ref,T_pot,T_abs,G_b,T_amb,V_wind,phi_pcm,f_shade,Q_absorbed,iae_cumulative
0.000000,95.000000,30.000000,30.000000,750.000000,28.000000,1.000000,0.000000,1.000000,0.000000,1950.000000
30.000000,95.000000,29.996387,29.440044,750.000000,28.000000,1.000000,0.000000,1.000000,0.000000,3900.108386
60.000000,95.000000,29.988415,28.971092,750.000000,28.000000,1.000000,0.000000,1.000000,0.000000,5850.455921
90.000000,95.000000,29.976837,28.578108,750.000000,28.000000,1.000000,0.000000,1.000000,0.000000,7801.150797
120.000000,95.000000,29.962281,28.248562,750.000000,28.000000,1.000000,0.000000,1.000000,0.000000,9752.282367
150.000000,95.000000,29.945270,27.972003,750.000000,28.000000,1.000000,0.000000,1.000000,0.000000,11703.924258
180.000000,95.000000,29.926243,27.739715,750.000000,28.000000,1.000000,0.000000,1.000000,0.000000,13656.136974
210.000000,95.000000,29.905564,27.544421,750.000000,28.000000,1.000000,0.000000,1.000000,0.000000,15608.970060
240.000000,95.000000,29.883538,27.380048,750.000000,28.000000,1.000000,0.000000,1.000000,0.000000,17562.463912
270.000000,95.000000,29.860421,27.241523,750.000000,28.000000,1.000000,0.000000,1.000000,0.000000,19516.651288
300.000000,95.000000,29.836424,27.124610,750.000000,28.000000,1.000000,0.000000,1.000000,0.000000,21471.558568
330.000000,95.000000,29.811725,27.025770,750.000000,28.000000,1.000000,0.000000,1.000000,0.000000,23427.206812
360.000000,95.000000,29.786473,26.942044,750.000000,28.000000,1.000000,0.000000,1.000000,0.000000,25383.612636
390.000000,95.000000,29.760789,26.870962,750.000000,28.000000,1.000000,0.000000,1.000000,0.000000,27340.788951
420.000000,95.000000,29.734779,26.810457,750.000000,28.000000,1.000000,0.000000,1.000000,0.000000,29298.745576
450.000000,95.000000,29.708527,26.758804,750.000000,28.000000,1.000000,0.000000,1.000000,0.000000,31257.489753
480.000000,95.000000,29.682106,26.714558,750.000000,28.000000,1.000000,0.000000,1.000000,0.000000,33217.026574
510.000000,95.000000,29.655574,26.676514,750.000000,28.000000,1.000000,0.000000,1.000000,0.000000,35177.359345
540.000000,95.000000,29.628982,26.643662,750.000000,28.000000,1.000000,0.000000,1.000000,0.000000,37138.489879
570.000000,95.000000,29.602371,26.615160,750.000000,28.000000,1.000000,0.000000,1.000000,0.000000,39100.418754
600.000000,95.000000,29.575775,26.590301,750.000000,28.000000,6.000000,0.000000,1.000000,0.000000,41063.145518
630.000000,95.000000,29.549884,26.716085,750.000000,28.000000,6.000000,0.000000,1.000000,0.000000,43026.649002
660.000000,95.000000,29.525157,26.808688,750.000000,28.000000,6.000000,0.000000,1.000000,0.000000,44990.894290
690.000000,95.000000,29.501338,26.876664,750.000000,28.000000,6.000000,0.000000,1.000000,0.000000,46955.854149
720.000000,95.000000,29.478236,26.926368,750.000000,28.000000,6.000000,0.000000,1.000000,0.000000,48921.507063
750.000000,95.000000,29.455710,26.962513,750.000000,28.000000,6.000000,0.000000,1.000000,0.000000,50887.835768
780.000000,95.000000,29.433653,26.988602,750.000000,28.000000,6.000000,0.000000,1.000000,0.000000,52854.826168
810.000000,95.000000,29.411988,27.007231,750.000000,28.000000,6.000000,0.000000,1.000000,0.000000,54822.466527
840.000000,95.000000,29.390655,27.020331,750.000000,28.000000,6.000000,0.000000,1.000000,0.000000,56790.746873
870.000000,95.000000,29.369611,27.029332,750.000000,28.000000,6.000000,0.000000,1.000000,0.000000,58759.658549
900.000000,95.000000,29.348822,27.035297,750.000000,28.000000,6.000000,0.000000,1.000000,0.000000,60729.193891
930.000000,95.000000,29.328264,27.039014,750.000000,28.000000,6.000000,0.000000,1.000000,0.000000,62699.345974
960.000000,95.000000,29.307918,27.041069,750.000000,28.000000,6.000000,0.000000,1.000000,0.000000,64670.108436
990.000000,95.000000,29.287770,27.041895,750.000000,28.000000,6.000000,0.000000,1.000000,0.000000,66641.475342
1020.000000,95.000000,29.267809,27.041815,750.000000,28.000000,6.000000,0.000000,1.000000,0.000000,68613.441084
1050.000000,95.000000,29.248026,27.041068,750.000000,28.000000,6.000000,0.000000,1.000000,0.000000,70586.000302
1080.000000,95.000000,29.228416,27.039831,750.000000,28.000000,6.000000,0.000000,1.000000,0.000000,72559.147837
1110.000000,95.000000,29.208972,27.038237,750.000000,28.000000,6.000000,0.000000,1.000000,0.000000,74532.878681
