t,T_ref,T_pot,T_abs,G_b,T_amb,V_wind,phi_pcm,f_shade,Q_absorbed,iae_cumulative
0.000000,95.000000,30.000000,30.000000,450.000000,25.000000,2.000000,0.000000,0.050000,120.042000,1950.000000
30.000000,95.000000,30.000634,30.787035,501.977923,25.000000,2.000000,0.000000,0.050000,133.907631,3899.980987
60.000000,95.000000,30.008288,31.639284,551.684161,25.000000,2.000000,0.000000,0.050000,147.167267,5849.732336
90.000000,95.000000,30.023365,32.535681,596.946313,25.000000,2.000000,0.000000,0.050000,159.241398,7799.031400
120.000000,95.000000,30.046057,33.450252,635.786206,25.000000,2.000000,0.000000,0.050000,169.602328,9747.649677
150.000000,95.000000,30.076324,34.353822,666.506351,25.000000,2.000000,0.000000,0.050000,177.797234,11695.359963
180.000000,95.000000,30.113864,35.215755,687.764129,25.000000,2.000000,0.000000,0.050000,183.467959,13641.944028
210.000000,95.000000,30.158122,36.005678,698.630474,25.000000,2.000000,0.000000,0.050000,186.366665,15587.200367
240.000000,95.000000,30.208292,36.695119,698.630474,25.000000,2.000000,0.000000,0.050000,186.366665,17530.951597
270.000000,95.000000,30.263350,37.258989,687.764129,25.000000,2.000000,0.000000,0.050000,183.467959,19473.051095
300.000000,95.000000,30.322085,37.676880,666.506351,25.000000,2.000000,0.000000,0.050000,177.797234,21413.388546
330.000000,95.000000,30.383149,37.934090,635.786207,25.000000,2.000000,0.000000,0.050000,169.602329,23351.894083
360.000000,95.000000,30.445108,38.022378,596.946314,25.000000,2.000000,0.000000,0.050000,159.241399,25288.540844
390.000000,95.000000,30.506502,37.940404,551.684161,25.000000,2.000000,0.000000,0.050000,147.167267,27223.345769
420.000000,95.000000,30.565905,37.693847,501.977924,25.000000,2.000000,0.000000,0.050000,133.907631,29156.368617
450.000000,95.000000,30.621980,37.295209,450.000001,25.000000,2.000000,0.000000,0.050000,120.042000,31087.709204
480.000000,95.000000,30.673541,36.763314,398.022078,25.000000,2.000000,0.000000,0.050000,106.176370,33017.502985
510.000000,95.000000,30.719594,36.122538,348.315840,25.000000,2.000000,0.000000,0.050000,92.916734,34945.915160
540.000000,95.000000,30.759387,35.401788,303.053688,25.000000,2.000000,0.000000,0.050000,80.842602,36873.133537
570.000000,95.000000,30.792436,34.633295,264.213794,25.000000,2.000000,0.000000,0.050000,70.481672,38799.360461
600.000000,95.000000,30.818544,33.851252,233.493650,25.000000,2.000000,0.000000,0.050000,62.286766,40724.804142
630.000000,95.000000,30.837813,33.090372,212.235871,25.000000,2.000000,0.000000,0.050000,56.616041,42649.669755
660.000000,95.000000,30.850636,32.384404,201.369526,25.000000,2.000000,0.000000,0.050000,53.717335,44574.150680
690.000000,95.000000,30.857681,31.764692,201.369526,25.000000,2.000000,0.000000,0.050000,53.717335,46498.420263
720.000000,95.000000,30.859860,31.258822,212.235870,25.000000,2.000000,0.000000,0.050000,56.616041,48422.624450
750.000000,95.000000,30.858295,30.889415,233.493648,25.000000,2.000000,0.000000,0.050000,62.286766,50346.875610
780.000000,95.000000,30.854259,30.673136,264.213793,25.000000,2.000000,0.000000,0.050000,70.481671,52271.247828
810.000000,95.000000,30.849132,30.619947,303.053686,25.000000,2.000000,0.000000,0.050000,80.842601,54195.773863
840.000000,95.000000,30.844332,30.732654,348.315838,25.000000,2.000000,0.000000,0.050000,92.916733,56120.443917
870.000000,95.000000,30.841255,31.006759,398.022076,25.000000,2.000000,0.000000,0.050000,106.176369,58045.206276
900.000000,95.000000,30.841216,31.430647,449.999998,25.000000,2.000000,0.000000,0.050000,120.042000,59969.969791
930.000000,95.000000,30.845390,31.986080,501.977921,25.000000,2.000000,0.000000,0.050000,133.907630,61894.608100
960.000000,95.000000,30.854756,32.649001,551.684159,25.000000,2.000000,0.000000,0.050000,147.167266,63818.965410
990.000000,95.000000,30.870061,33.390593,596.946311,25.000000,2.000000,0.000000,0.050000,159.241398,65742.863577
1020.000000,95.000000,30.891780,34.178561,635.786205,25.000000,2.000000,0.000000,0.050000,169.602328,67666.110169
1050.000000,95.000000,30.920100,34.978569,666.506350,25.000000,2.000000,0.000000,0.050000,177.797234,69588.507169
1080.000000,95.000000,30.954909,35.755768,687.764128,25.000000,2.000000,0.000000,0.050000,183.467959,71509.859907
1110.000000,95.000000,30.995802,36.476340,698.630474,25.000000,2.000000,0.000000,0.050000,186.366665,73429.985847
1140.000000,95.000000,31.042101,37.109000,698.630474,25.000000,2.000000,0.000000,0.050000,186.366665,75348.722824
1170.000000,95.000000,31.092882,37.626361,687.764130,25.000000,2.000000,0.000000,0.050000,183.467959,77265.936373
1200.000000,95.000000,31.147018,38.006133,666.506352,25.000000,2.000000,0.000000,0.050000,177.797234,79181.525833
1230.000000,95.000000,31.203229,38.232079,635.786208,25.000000,2.000000,0.000000,0.050000,169.602329,81095.428960
1260.000000,95.000000,31.260137,38.294703,596.946315,25.000000,2.000000,0.000000,0.050000,159.241399,83007.624845
1290.000000,95.000000,31.316327,38.191636,551.684163,25.000000,2.000000,0.000000,0.050000,147.167267,84918.135029
1320.000000,95.000000,31.370409,37.927720,501.977925,25.000000,2.000000,0.000000,0.050000,133.907631,86827.022766
1350.000000,95.000000,31.421077,37.514770,450.000003,25.000000,2.000000,0.000000,0.050000,120.042001,88734.390465
1380.000000,95.000000,31.467167,36.971052,398.022080,25.000000,2.000000,0.000000,0.050000,106.176370,90640.375448
1410.000000,95.000000,31.507709,36.320482,348.315842,25.000000,2.000000,0.000000,0.050000,92.916734,92545.144181
1440.000000,95.000000,31.541964,35.591594,303.053689,25.000000,2.000000,0.000000,0.050000,80.842602,94448.885257
1470.000000,95.000000,31.569461,34.816311,264.213796,25.000000,2.000000,0.000000,0.050000,70.481672,96351.801416
1500.000000,95.000000,31.590016,34.028577,233.493651,25.000000,2.000000,0.000000,0.050000,62.286766,98254.100944
