t,T_ref,T_pot,T_abs,G_b,T_amb,V_wind,phi_pcm,f_shade,Q_absorbed,iae_cumulative
0.000000,95.000000,30.000000,30.000000,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,1950.000000
30.000000,95.000000,30.013751,33.115327,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,3899.587456
60.000000,95.000000,30.051797,35.720765,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,5848.033533
90.000000,95.000000,30.109914,37.898644,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,7794.736124
120.000000,95.000000,30.184564,39.718603,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,9739.199218
150.000000,95.000000,30.272791,41.239366,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,11681.015487
180.000000,95.000000,30.372129,42.510320,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,13619.851629
210.000000,95.000000,30.480519,43.572910,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,15555.436053
240.000000,95.000000,30.596250,44.461852,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,17487.548566
270.000000,95.000000,30.717894,45.206175,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,19416.011737
300.000000,95.000000,30.844268,45.830124,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,21340.683684
330.000000,95.000000,30.974388,46.353926,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,23261.452056
360.000000,95.000000,31.107435,46.794438,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,25178.229016
390.000000,95.000000,31.242732,47.165696,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,27090.947056
420.000000,95.000000,31.379718,47.479386,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,28999.555525
450.000000,95.000000,31.517927,47.745225,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,30904.017729
480.000000,95.000000,31.656973,47.971292,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,32804.308530
510.000000,95.000000,31.796540,48.164303,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,34700.412340
540.000000,95.000000,31.936362,48.329836,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,36592.321466
570.000000,95.000000,32.076225,48.472525,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,38480.034728
600.000000,95.000000,32.215947,48.596220,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,40363.556311
630.000000,95.000000,32.355383,48.704114,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,42242.894818
660.000000,95.000000,32.494411,48.798861,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,44118.062480
690.000000,95.000000,32.632933,48.882662,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,45989.074500
720.000000,95.000000,32.770866,48.957344,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,47855.948512
750.000000,95.000000,32.908146,49.024425,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,49718.704129
780.000000,95.000000,33.044719,49.085163,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,51577.362570
810.000000,95.000000,33.180541,49.140602,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,53431.946351
840.000000,95.000000,33.315577,49.191609,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,55282.479029
870.000000,95.000000,33.449801,49.238905,800.000000,30.000000,1.000000,0.000000,0.000000,224.640000,57128.984989
