t,T_ref,T_pot,T_abs,G_b,T_amb,V_wind,phi_pcm,f_shade,Q_absorbed,iae_cumulative
0.000000,80.000000,30.000000,30.000000,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,1500.000000
30.000000,80.000000,29.998614,29.686025,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,3000.041574
60.000000,80.000000,29.994779,29.423123,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,4500.198212
90.000000,80.000000,29.988916,29.202868,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,6000.530734
120.000000,80.000000,29.981378,29.018231,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,7501.089383
150.000000,80.000000,29.972460,28.863346,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,9001.915571
180.000000,80.000000,29.962408,28.733317,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,10503.043342
210.000000,80.000000,29.951425,28.624057,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,12004.500586
240.000000,80.000000,29.939684,28.532152,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,13506.310055
270.000000,80.000000,29.927328,28.454752,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,15008.490216
300.000000,80.000000,29.914475,28.389475,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,16511.055956
330.000000,80.000000,29.901226,28.334333,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,18014.019177
360.000000,80.000000,29.887663,28.287664,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,19517.389288
390.000000,80.000000,29.873856,28.248080,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,21021.173622
420.000000,80.000000,29.859861,28.214421,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,22525.377777
450.000000,80.000000,29.845729,28.185717,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,24030.005908
480.000000,80.000000,29.831498,28.161158,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,25535.060967
510.000000,80.000000,29.817202,28.140068,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,27040.544903
540.000000,80.000000,29.802869,28.121880,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,28546.458832
570.000000,80.000000,29.788522,28.106123,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,30052.803176
600.000000,80.000000,29.774180,28.092400,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,31559.577783
630.000000,80.000000,29.759859,28.080382,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,33066.782023
660.000000,80.000000,29.745572,28.069793,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,34574.414869
690.000000,80.000000,29.731330,28.060402,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,36082.474968
720.000000,80.000000,29.717142,28.052015,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,37590.960699
750.000000,80.000000,29.703016,28.044473,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,39099.870217
780.000000,80.000000,29.688957,28.037639,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,40609.201495
810.000000,80.000000,29.674971,28.031402,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,42118.952357
840.000000,80.000000,29.661062,28.025667,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,43629.120509
870.000000,80.000000,29.647232,28.020356,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,45139.703556
900.000000,80.000000,29.633484,28.015402,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,46650.699026
930.000000,80.000000,29.619821,28.010751,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,48162.104386
960.000000,80.000000,29.606244,28.006356,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,49673.917053
990.000000,80.000000,29.592755,28.002180,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,51186.134408
1020.000000,80.000000,29.579353,27.998189,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,52698.753804
1050.000000,80.000000,29.566041,27.994357,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,54211.772573
1080.000000,80.000000,29.552818,27.990662,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,55725.188035
1110.000000,80.000000,29.539684,27.987083,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,57238.997500
1140.000000,80.000000,29.526641,27.983607,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,58753.198278
1170.000000,80.000000,29.513687,27.980219,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,60267.787674
1200.000000,80.000000,29.500822,27.976908,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,61782.763002
1230.000000,80.000000,29.488047,27.973665,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,63298.121578
1260.000000,80.000000,29.475362,27.970483,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,64813.860727
1290.000000,80.000000,29.462765,27.967354,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,66329.977785
1320.000000,80.000000,29.450256,27.964274,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,67846.470097
1350.000000,80.000000,29.437836,27.961237,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,69363.335023
1380.000000,80.000000,29.425503,27.958240,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,70880.569934
1410.000000,80.000000,29.413257,27.955279,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,72398.172218
1440.000000,80.000000,29.401098,27.952353,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,73916.139276
1470.000000,80.000000,29.389025,27.949457,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,75434.468523
1500.000000,80.000000,29.377038,27.946591,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,76953.157394
1530.000000,80.000000,29.365135,27.943753,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,78472.203335
1560.000000,80.000000,29.353317,27.940942,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,79991.603812
1590.000000,80.000000,29.341584,27.938155,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,81511.356307
1620.000000,80.000000,29.329933,27.935393,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,83031.458317
1650.000000,80.000000,29.318365,27.932654,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,84551.907357
1680.000000,80.000000,29.306880,27.929937,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,86072.700960
1710.000000,80.000000,29.295476,27.927243,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,87593.836672
1740.000000,80.000000,29.284154,27.924569,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,89115.312061
1770.000000,80.000000,29.272912,27.921917,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,90637.124707
1800.000000,80.000000,29.261750,27.919285,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,92159.272210
1830.000000,80.000000,29.250667,27.916672,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,93681.752186
1860.000000,80.000000,29.239664,27.914080,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,95204.562266
1890.000000,80.000000,29.228739,27.911506,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,96727.700101
1920.000000,80.000000,29.217892,27.908952,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,98251.163355
1950.000000,80.000000,29.207121,27.906417,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,99774.949710
1980.000000,80.000000,29.196428,27.903900,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,101299.056865
2010.000000,80.000000,29.185811,27.901401,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,102823.482535
2040.000000,80.000000,29.175270,27.898921,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,104348.224449
2070.000000,80.000000,29.164803,27.896458,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,105873.280356
2100.000000,80.000000,29.154411,27.894014,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,107398.648019
2130.000000,80.000000,29.144093,27.891587,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,108924.325215
2160.000000,80.000000,29.133849,27.889177,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,110450.309739
2190.000000,80.000000,29.123678,27.886785,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,111976.599402
2220.000000,80.000000,29.113579,27.884410,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,113503.192030
2250.000000,80.000000,29.103552,27.882052,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,115030.085464
2280.000000,80.000000,29.093597,27.879710,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,116557.277560
2310.000000,80.000000,29.083712,27.877386,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,118084.766191
2340.000000,80.000000,29.073898,27.875078,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,119612.549243
2370.000000,80.000000,29.064154,27.872786,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,121140.624618
2400.000000,80.000000,29.054479,27.870511,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,122668.990234
2430.000000,80.000000,29.044874,27.868253,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,124197.644023
2460.000000,80.000000,29.035336,27.866010,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,125726.583930
2490.000000,80.000000,29.025867,27.863783,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,127255.807918
2520.000000,80.000000,29.016465,27.861572,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,128785.313962
2550.000000,80.000000,29.007130,27.859377,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,130315.100052
2580.000000,80.000000,28.997862,27.857198,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,131845.164193
2610.000000,80.000000,28.988660,27.855034,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,133375.504403
2640.000000,80.000000,28.979523,27.852885,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,134906.118715
2670.000000,80.000000,28.970451,27.850752,900.000000,30.000000,1.000000,0.000000,1.000000,0.000000,136437.005177
2700.000000,80.000000,28.961444,27.848634,0.000000,30.000000,1.000000,0.000000,1.000000,0.000000,137968.161848
2730.000000,80.000000,28.952501,27.846531,0.000000,30.000000,1.000000,0.000000,1.000000,0.000000,139499.586804
2760.000000,80.000000,28.943622,27.844443,0.000000,30.000000,1.000000,0.000000,1.000000,0.000000,141031.278132
2790.000000,80.000000,28.934807,27.842370,0.000000,30.000000,1.000000,0.000000,1.000000,0.000000,142563.233935
2820.000000,80.000000,28.926054,27.840312,0.000000,30.000000,1.000000,0.000000,1.000000,0.000000,144095.452329
