t,T_ref,T_pot,T_abs,G_b,T_amb,V_wind,phi_pcm,f_shade,Q_absorbed,iae_cumulative
0.000000,95.000000,30.000000,30.000000,450.000000,25.000000,2.000000,0.000000,1.000000,0.000000,1950.000000
30.000000,95.000000,29.992607,28.975344,501.977923,25.000000,2.000000,0.000000,1.000000,0.000000,3900.221803
60.000000,95.000000,29.977337,28.137401,551.684161,25.000000,2.000000,0.000000,1.000000,0.000000,5850.901708
90.000000,95.000000,29.955707,27.451610,596.946313,25.000000,2.000000,0.000000,1.000000,0.000000,7802.230501
120.000000,95.000000,29.928954,26.889878,635.786206,25.000000,2.000000,0.000000,1.000000,0.000000,9754.361888
150.000000,95.000000,29.898085,26.429347,666.506351,25.000000,2.000000,0.000000,1.000000,0.000000,11707.419352
180.000000,95.000000,29.863921,26.051401,687.764129,25.000000,2.000000,0.000000,1.000000,0.000000,13661.501729
210.000000,95.000000,29.827132,25.740871,698.630474,25.000000,2.000000,0.000000,1.000000,0.000000,15616.687765
240.000000,95.000000,29.788265,25.485389,698.630474,25.000000,2.000000,0.000000,1.000000,0.000000,17573.039814
270.000000,95.000000,29.747765,25.274868,687.764129,25.000000,2.000000,0.000000,1.000000,0.000000,19530.606865
300.000000,95.000000,29.705995,25.101077,666.506351,25.000000,2.000000,0.000000,1.000000,0.000000,21489.427009
330.000000,95.000000,29.663252,24.957299,635.786207,25.000000,2.000000,0.000000,1.000000,0.000000,23449.529446
360.000000,95.000000,29.619777,24.838049,596.946314,25.000000,2.000000,0.000000,1.000000,0.000000,25410.936132
390.000000,95.000000,29.575767,24.738849,551.684161,25.000000,2.000000,0.000000,1.000000,0.000000,27373.663119
420.000000,95.000000,29.531382,24.656042,501.977924,25.000000,2.000000,0.000000,1.000000,0.000000,29337.721649
450.000000,95.000000,29.486753,24.586641,450.000001,25.000000,2.000000,0.000000,1.000000,0.000000,31303.119048
480.000000,95.000000,29.441986,24.528207,398.022078,25.000000,2.000000,0.000000,1.000000,0.000000,33269.859455
510.000000,95.000000,29.397168,24.478746,348.315840,25.000000,2.000000,0.000000,1.000000,0.000000,35237.944423
540.000000,95.000000,29.352367,24.436629,303.053688,25.000000,2.000000,0.000000,1.000000,0.000000,37207.373400
570.000000,95.000000,29.307642,24.400526,264.213794,25.000000,2.000000,0.000000,1.000000,0.000000,39178.144130
600.000000,95.000000,29.263038,24.369350,233.493650,25.000000,2.000000,0.000000,1.000000,0.000000,41150.252979
630.000000,95.000000,29.218593,24.342213,212.235871,25.000000,2.000000,0.000000,1.000000,0.000000,43123.695199
660.000000,95.000000,29.174335,24.318387,201.369526,25.000000,2.000000,0.000000,1.000000,0.000000,45098.465142
690.000000,95.000000,29.130290,24.297280,201.369526,25.000000,2.000000,0.000000,1.000000,0.000000,47074.556443
720.000000,95.000000,29.086476,24.278407,212.235870,25.000000,2.000000,0.000000,1.000000,0.000000,49051.962160
750.000000,95.000000,29.042909,24.261372,233.493648,25.000000,2.000000,0.000000,1.000000,0.000000,51030.674894
780.000000,95.000000,28.999600,24.245850,264.213793,25.000000,2.000000,0.000000,1.000000,0.000000,53010.686882
810.000000,95.000000,28.956560,24.231577,303.053686,25.000000,2.000000,0.000000,1.000000,0.000000,54991.990083
840.000000,95.000000,28.913795,24.218335,348.315838,25.000000,2.000000,0.000000,1.000000,0.000000,56974.576234
870.000000,95.000000,28.871311,24.205949,398.022076,25.000000,2.000000,0.000000,1.000000,0.000000,58958.436907
900.000000,95.000000,28.829112,24.194273,449.999998,25.000000,2.000000,0.000000,1.000000,0.000000,60943.563551
930.000000,95.000000,28.787201,24.183189,501.977921,25.000000,2.000000,0.000000,1.000000,0.000000,62929.947526
960.000000,95.000000,28.745580,24.172600,551.684159,25.000000,2.000000,0.000000,1.000000,0.000000,64917.580132
990.000000,95.000000,28.704250,24.162427,596.946311,25.000000,2.000000,0.000000,1.000000,0.000000,66906.452631
1020.000000,95.000000,28.663212,24.152604,635.786205,25.000000,2.000000,0.000000,1.000000,0.000000,68896.556268
1050.000000,95.000000,28.622466,24.143080,666.506350,25.000000,2.000000,0.000000,1.000000,0.000000,70887.882284
1080.000000,95.000000,28.582012,24.133810,687.764128,25.000000,2.000000,0.000000,1.000000,0.000000,72880.421929
1110.000000,95.000000,28.541849,24.124759,698.630474,25.000000,2.000000,0.000000,1.000000,0.000000,74874.166473
1140.000000,95.000000,28.501975,24.115898,698.630474,25.000000,2.000000,0.000000,1.000000,0.000000,76869.107213
1170.000000,95.000000,28.462391,24.107202,687.764130,25.000000,2.000000,0.000000,1.000000,0.000000,78865.235479
1200.000000,95.000000,28.423095,24.098653,666.506352,25.000000,2.000000,0.000000,1.000000,0.000000,80862.542643
1230.000000,95.000000,28.384084,24.090234,635.786208,25.000000,2.000000,0.000000,1.000000,0.000000,82861.020117
1260.000000,95.000000,28.345358,24.081931,596.946315,25.000000,2.000000,0.000000,1.000000,0.000000,84860.659362
1290.000000,95.000000,28.306916,24.073735,551.684163,25.000000,2.000000,0.000000,1.000000,0.000000,86861.451888
1320.000000,95.000000,28.268754,24.065635,501.977925,25.000000,2.000000,0.000000,1.000000,0.000000,88863.389255
1350.000000,95.000000,28.230873,24.057625,450.000003,25.000000,2.000000,0.000000,1.000000,0.000000,90866.463079
1380.000000,95.000000,28.193268,24.049699,398.022080,25.000000,2.000000,0.000000,1.000000,0.000000,92870.665027
1410.000000,95.000000,28.155940,24.041850,348.315842,25.000000,2.000000,0.000000,1.000000,0.000000,94875.986825
1440.000000,95.000000,28.118886,24.034076,303.053689,25.000000,2.000000,0.000000,1.000000,0.000000,96882.420252
1470.000000,95.000000,28.082104,24.026372,264.213796,25.000000,2.000000,0.000000,1.000000,0.000000,98889.957145
1500.000000,95.000000,28.045592,24.018736,233.493651,25.000000,2.000000,0.000000,1.000000,0.000000,100898.589397
1530.000000,95.000000,28.009348,24.011164,212.235872,25.000000,2.000000,0.000000,1.000000,0.000000,102908.308959
1560.000000,95.000000,27.973371,24.003656,201.369526,25.000000,2.000000,0.000000,1.000000,0.000000,104919.107838
1590.000000,95.000000,27.937658,23.996209,201.369526,25.000000,2.000000,0.000000,1.000000,0.000000,106930.978100
1620.000000,95.000000,27.902208,23.988821,212.235870,25.000000,2.000000,0.000000,1.000000,0.000000,108943.911865
1650.000000,95.000000,27.867018,23.981492,233.493647,25.000000,2.000000,0.000000,1.000000,0.000000,110957.901312
1680.000000,95.000000,27.832088,23.974220,264.213791,25.000000,2.000000,0.000000,1.000000,0.000000,112972.938677
1710.000000,95.000000,27.797414,23.967004,303.053684,25.000000,2.000000,0.000000,1.000000,0.000000,114989.016250
1740.000000,95.000000,27.762996,23.959843,348.315836,25.000000,2.000000,0.000000,1.000000,0.000000,117006.126379
1770.000000,95.000000,27.728830,23.952736,398.022074,25.000000,2.000000,0.000000,1.000000,0.000000,119024.261467
1800.000000,95.000000,27.694916,23.945683,449.999996,25.000000,2.000000,0.000000,1.000000,0.000000,121043.413973
1830.000000,95.000000,27.661252,23.938683,501.977919,25.000000,2.000000,0.000000,1.000000,0.000000,123063.576412
1860.000000,95.000000,27.627835,23.931736,551.684157,25.000000,2.000000,0.000000,1.000000,0.000000,125084.741352
1890.000000,95.000000,27.594665,23.924840,596.946310,25.000000,2.000000,0.000000,1.000000,0.000000,127106.901415
1920.000000,95.000000,27.561738,23.917996,635.786204,25.000000,2.000000,0.000000,1.000000,0.000000,129130.049280
1950.000000,95.000000,27.529053,23.911203,666.506349,25.000000,2.000000,0.000000,1.000000,0.000000,131154.177678
1980.000000,95.000000,27.496609,23.904459,687.764128,25.000000,2.000000,0.000000,1.000000,0.000000,133179.279394
2010.000000,95.000000,27.464404,23.897766,698.630473,25.000000,2.000000,0.000000,1.000000,0.000000,135205.347264
2040.000000,95.000000,27.432436,23.891122,698.630474,25.000000,2.000000,0.000000,1.000000,0.000000,137232.374178
2070.000000,95.000000,27.400703,23.884528,687.764130,25.000000,2.000000,0.000000,1.000000,0.000000,139260.353081
2100.000000,95.000000,27.369204,23.877981,666.506353,25.000000,2.000000,0.000000,1.000000,0.000000,141289.276965
2130.000000,95.000000,27.337936,23.871484,635.786209,25.000000,2.000000,0.000000,1.000000,0.000000,143319.138876
2160.000000,95.000000,27.306899,23.865034,596.946317,25.000000,2.000000,0.000000,1.000000,0.000000,145349.931913
2190.000000,95.000000,27.276090,23.858631,551.684165,25.000000,2.000000,0.000000,1.000000,0.000000,147381.649222
2220.000000,95.000000,27.245507,23.852276,501.977927,25.000000,2.000000,0.000000,1.000000,0.000000,149414.284001
2250.000000,95.000000,27.215150,23.845967,450.000004,25.000000,2.000000,0.000000,1.000000,0.000000,151447.829500
2280.000000,95.000000,27.185016,23.839705,398.022082,25.000000,2.000000,0.000000,1.000000,0.000000,153482.279016
2310.000000,95.000000,27.155104,23.833489,348.315843,25.000000,2.000000,0.000000,1.000000,0.000000,155517.625896
2340.000000,95.000000,27.125412,23.827319,303.053691,25.000000,2.000000,0.000000,1.000000,0.000000,157553.863537
2370.000000,95.000000,27.095938,23.821194,264.213797,25.000000,2.000000,0.000000,1.000000,0.000000,159590.985383
2400.000000,95.000000,27.066682,23.815114,233.493651,25.000000,2.000000,0.000000,1.000000,0.000000,161628.984929
