t,T_ref,T_pot,T_abs,G_b,T_amb,V_wind,phi_pcm,f_shade,Q_absorbed,iae_cumulative
0.000000,90.000000,30.000000,30.000000,1050.000000,38.000000,0.500000,0.000000,0.000000,294.840000,1800.000000
30.000000,90.000000,30.027142,35.124266,1050.000000,38.000000,0.500000,0.000000,0.000000,294.840000,3599.185729
60.000000,90.000000,30.094428,39.458606,1050.000000,38.000000,0.500000,0.000000,0.000000,294.840000,5396.352877
90.000000,90.000000,30.195244,43.120463,1050.000000,38.000000,0.500000,0.000000,0.000000,294.840000,7190.495544
120.000000,90.000000,30.323974,46.211428,1050.000000,38.000000,0.500000,0.000000,0.000000,294.840000,8980.776333
150.000000,90.000000,30.475858,48.818935,1050.000000,38.000000,0.500000,0.000000,0.000000,294.840000,10766.500588
180.000000,90.000000,30.646877,51.017891,1050.000000,38.000000,0.500000,0.000000,0.000000,294.840000,12547.094269
210.000000,90.000000,30.833640,52.872223,1050.000000,38.000000,0.500000,0.000000,0.000000,294.840000,14322.085067
240.000000,90.000000,31.027910,53.103332,1050.000000,38.000000,0.500000,0.025833,0.000000,294.840000,16091.247774
270.000000,90.000000,31.221292,53.201346,1050.000000,38.000000,0.500000,0.050337,0.000000,294.840000,17854.609013
300.000000,90.000000,31.413745,53.298808,1050.000000,38.000000,0.500000,0.074702,0.000000,294.840000,19612.196658
330.000000,90.000000,31.605273,53.395721,1050.000000,38.000000,0.500000,0.098930,0.000000,294.840000,21364.038471
360.000000,90.000000,31.795879,53.492087,1050.000000,38.000000,0.500000,0.123022,0.000000,294.840000,23110.162102
390.000000,90.000000,31.985567,53.587910,1050.000000,38.000000,0.500000,0.146978,0.000000,294.840000,24850.595086
420.000000,90.000000,32.174341,53.683194,1050.000000,38.000000,0.500000,0.170798,0.000000,294.840000,26585.364847
450.000000,90.000000,32.362205,53.777941,1050.000000,38.000000,0.500000,0.194485,0.000000,294.840000,28314.498697
480.000000,90.000000,32.549162,53.872154,1050.000000,38.000000,0.500000,0.218039,0.000000,294.840000,30038.023836
510.000000,90.000000,32.735216,53.965837,1050.000000,38.000000,0.500000,0.241459,0.000000,294.840000,31755.967352
540.000000,90.000000,32.920371,54.058993,1050.000000,38.000000,0.500000,0.264748,0.000000,294.840000,33468.356221
570.000000,90.000000,33.104630,54.151625,1050.000000,38.000000,0.500000,0.287906,0.000000,294.840000,35175.217309
600.000000,90.000000,33.287998,54.243736,1050.000000,38.000000,0.500000,0.310934,0.000000,294.840000,36876.577368
630.000000,90.000000,33.470478,54.335329,1050.000000,38.000000,0.500000,0.333832,0.000000,294.840000,38572.463043
660.000000,90.000000,33.652073,54.426407,1050.000000,38.000000,0.500000,0.356602,0.000000,294.840000,40262.900866
690.000000,90.000000,33.832787,54.516973,1050.000000,38.000000,0.500000,0.379243,0.000000,294.840000,41947.917258
720.000000,90.000000,34.012624,54.607030,1050.000000,38.000000,0.500000,0.401758,0.000000,294.840000,43627.538532
750.000000,90.000000,34.191588,54.696581,1050.000000,38.000000,0.500000,0.424145,0.000000,294.840000,45301.790889
780.000000,90.000000,34.369682,54.785630,1050.000000,38.000000,0.500000,0.446407,0.000000,294.840000,46970.700421
810.000000,90.000000,34.546910,54.874178,1050.000000,38.000000,0.500000,0.468545,0.000000,294.840000,48634.293111
840.000000,90.000000,34.723276,54.962230,1050.000000,38.000000,0.500000,0.490557,0.000000,294.840000,50292.594832
870.000000,90.000000,34.898783,55.049787,1050.000000,38.000000,0.500000,0.512447,0.000000,294.840000,51945.631349
900.000000,90.000000,35.073434,55.136853,1050.000000,38.000000,0.500000,0.534213,0.000000,294.840000,53593.428318
930.000000,90.000000,35.247234,55.223430,1050.000000,38.000000,0.500000,0.555858,0.000000,294.840000,55236.011285
960.000000,90.000000,35.420187,55.309523,1050.000000,38.000000,0.500000,0.577381,0.000000,294.840000,56873.405689
990.000000,90.000000,35.592294,55.395132,1050.000000,38.000000,0.500000,0.598783,0.000000,294.840000,58505.636862
1020.000000,90.000000,35.763561,55.480261,1050.000000,38.000000,0.500000,0.620065,0.000000,294.840000,60132.730027
1050.000000,90.000000,35.933991,55.564914,1050.000000,38.000000,0.500000,0.641228,0.000000,294.840000,61754.710300
1080.000000,90.000000,36.103587,55.649092,1050.000000,38.000000,0.500000,0.662273,0.000000,294.840000,63371.602689
1110.000000,90.000000,36.272353,55.732799,1050.000000,38.000000,0.500000,0.683200,0.000000,294.840000,64983.432095
1140.000000,90.000000,36.440293,55.816037,1050.000000,38.000000,0.500000,0.704009,0.000000,294.840000,66590.223316
1170.000000,90.000000,36.607409,55.898809,1050.000000,38.000000,0.500000,0.724702,0.000000,294.840000,68192.001037
1200.000000,90.000000,36.773706,55.981117,1050.000000,38.000000,0.500000,0.745279,0.000000,294.840000,69788.789844
1230.000000,90.000000,36.939188,56.062965,1050.000000,38.000000,0.500000,0.765741,0.000000,294.840000,71380.614212
1260.000000,90.000000,37.103857,56.144355,1050.000000,38.000000,0.500000,0.786089,0.000000,294.840000,72967.498512
1290.000000,90.000000,37.267717,56.225290,1050.000000,38.000000,0.500000,0.806322,0.000000,294.840000,74549.467010
1320.000000,90.000000,37.430771,56.305772,1050.000000,38.000000,0.500000,0.826443,0.000000,294.840000,76126.543868
1350.000000,90.000000,37.593024,56.385804,1050.000000,38.000000,0.500000,0.846451,0.000000,294.840000,77698.753142
1380.000000,90.000000,37.754479,56.465389,1050.000000,38.000000,0.500000,0.866347,0.000000,294.840000,79266.118783
1410.000000,90.000000,37.915138,56.544529,1050.000000,38.000000,0.500000,0.886132,0.000000,294.840000,80828.664638
1440.000000,90.000000,38.075006,56.623227,1050.000000,38.000000,0.500000,0.905807,0.000000,294.840000,82386.414453
1470.000000,90.000000,38.234086,56.701485,1050.000000,38.000000,0.500000,0.925371,0.000000,294.840000,83939.391866
1500.000000,90.000000,38.392382,56.779306,1050.000000,38.000000,0.500000,0.944826,0.000000,294.840000,85487.620416
1530.000000,90.000000,38.549896,56.856692,1050.000000,38.000000,0.500000,0.964173,0.000000,294.840000,87031.123535
1560.000000,90.000000,38.706633,56.933647,1050.000000,38.000000,0.500000,0.983412,0.000000,294.840000,88569.924555
