t,r,x,v,p1_bar,p2_bar,ps_bar,u_cmd,xv1,xv2,F_ext
0.000000,0.050000,0.050000,0.000000,10.000000,20.440000,150.000000,0.000000,0.000000,0.000000,0.000000
0.005000,0.050000,0.049999,-0.000150,10.009469,20.434973,150.000000,0.124081,0.000000,0.000000,0.000000
0.010000,0.050000,0.050002,0.002643,10.068676,20.414259,149.948710,0.067808,0.052518,0.052518,0.000000
0.015000,0.050000,0.050037,0.010483,10.055750,20.459343,149.801405,-0.010930,0.084588,0.084588,0.000000
0.020000,0.050000,0.050079,0.003809,9.955119,20.548558,149.728074,0.186721,0.045799,0.045799,0.000000
0.025000,0.050000,0.050083,0.002306,10.160166,20.467595,149.709386,0.017583,0.085643,0.085643,0.000000
0.030000,0.050000,0.050136,0.015996,10.066996,20.566507,149.609202,0.071494,0.087080,0.087080,0.000000
0.035000,0.050000,0.050178,-0.001247,9.982906,20.647927,149.603286,0.193244,0.064654,0.064654,0.000000
0.040000,0.050000,0.050182,0.010179,10.314181,20.514725,149.566709,-0.157064,0.116801,0.116801,0.000000
0.045000,0.050000,0.050267,0.013087,9.887107,20.787561,149.544673,0.391084,0.027549,0.027549,0.000000
0.050000,0.050000,0.050247,-0.011322,10.281931,20.600332,149.613152,-0.216069,0.123342,0.123342,0.000000
0.055000,0.050000,0.050308,0.033167,10.235061,20.688467,149.496057,0.406127,0.058116,0.058116,0.000000
0.060000,0.050000,0.050372,-0.015578,9.882672,20.905827,149.550770,-0.080141,0.130755,0.130755,0.000000
0.065000,0.050000,0.050356,0.027854,10.706242,20.544033,149.392797,0.035965,0.117702,0.117702,0.000000
0.070000,0.050000,0.050505,0.003715,9.558823,21.188237,149.487245,0.263611,0.035091,0.035091,0.000000
0.075000,0.050000,0.050408,-0.012388,10.781045,20.568942,149.541141,-0.392409,0.117791,0.117791,0.000000
0.080000,0.050000,0.050530,0.037882,9.907105,21.087917,149.564348,0.705388,-0.050182,-0.050182,0.000000
0.085000,0.050000,0.050500,-0.040217,10.293666,21.035543,149.590005,-0.339914,0.161527,0.161527,0.000000
0.090000,0.050000,0.050525,0.062371,10.918375,20.801099,149.320296,0.641399,0.111556,0.111556,0.000000
0.095000,0.050000,0.050723,-0.016762,9.502912,21.609193,149.316804,-1.000000,0.222771,0.222771,0.000000
0.100000,0.050000,0.050618,0.011676,11.060348,20.929719,149.274248,1.000000,-0.178784,-0.178784,0.000000
0.105000,0.050000,0.050696,-0.011611,10.096632,22.140193,149.205080,-0.893937,0.061027,0.061027,0.000000
0.110000,0.050000,0.050621,0.010774,11.254021,21.593412,149.294702,-0.138867,-0.084660,-0.084660,0.000000
0.115000,0.050000,0.050687,-0.016975,10.311917,23.083551,149.021295,-0.003641,-0.319902,-0.319902,0.000000
0.120000,0.050000,0.050467,-0.035719,12.122486,23.158103,148.857994,-0.555832,-0.184669,-0.184669,0.000000
0.125000,0.050000,0.050503,0.025963,11.519999,24.244998,148.880355,0.537479,-0.276603,-0.276603,0.000000
0.130000,0.050000,0.050425,-0.049891,12.022034,24.752229,148.926915,-0.610700,-0.012461,-0.012461,0.000000
0.135000,0.050000,0.050372,0.041284,12.653371,24.473945,149.259544,0.347431,-0.092968,-0.092968,0.000000
0.140000,0.050000,0.050481,-0.029935,11.430720,25.581020,149.309286,-1.000000,-0.040197,-0.040197,0.000000
0.145000,0.050000,0.050284,-0.010334,13.184943,25.134030,149.284287,1.000000,-0.347683,-0.347683,0.000000
0.150000,0.050000,0.050319,-0.004617,12.475843,26.554898,149.027771,-1.000000,0.018885,0.018885,0.000000
0.155000,0.050000,0.050274,0.006193,13.238216,26.214682,149.222580,1.000000,-0.122281,-0.122281,0.000000
0.160000,0.050000,0.050302,-0.009546,12.860822,26.855762,149.275625,-0.771486,0.125380,0.125380,0.000000
0.165000,0.050000,0.050314,0.028740,13.427261,26.590784,149.230928,0.002793,-0.009252,-0.009252,0.000000
0.170000,0.050000,0.050378,-0.027970,12.601601,27.617396,149.195907,-0.135201,-0.203667,-0.203667,0.000000
0.175000,0.050000,0.050178,-0.017073,14.305081,27.394316,149.139249,0.174060,-0.160403,-0.160403,0.000000
0.180000,0.050000,0.050257,0.021667,13.394873,28.231871,149.295673,-0.656003,-0.005559,-0.005559,0.000000
0.185000,0.050000,0.050217,-0.030048,13.704887,28.311714,149.415265,-0.306126,-0.212650,-0.212650,0.000000
0.190000,0.050000,0.050100,-0.012930,14.381351,29.181359,148.948071,-0.262582,-0.390436,-0.390436,0.000000
0.195000,0.050000,0.050016,-0.026627,14.669759,30.416238,148.592349,-0.286858,-0.347430,-0.347430,0.000000
0.200000,0.050000,0.049885,-0.016945,15.487411,31.137009,148.503133,-0.340551,-0.294759,-0.294759,0.000000
0.205000,0.050000,0.049837,-0.011603,15.518633,32.183235,148.492892,-0.147511,-0.303244,-0.303244,0.000000
0.210000,0.050000,0.049726,-0.025875,16.179584,32.854152,148.514509,-0.376362,-0.247420,-0.247420,0.000000
0.215000,0.050000,0.049660,-0.002836,16.459101,33.577082,148.602267,0.075831,-0.269271,-0.269271,0.000000
0.220000,0.050000,0.049602,-0.022503,16.668349,34.291544,148.694359,-0.326621,-0.151740,-0.151740,0.000000
0.225000,0.050000,0.049534,0.002004,17.139998,34.489333,148.951652,0.076357,-0.152878,-0.152878,0.000000
0.230000,0.050000,0.049537,-0.011674,16.889309,35.131416,149.079251,-0.035445,-0.096241,-0.096241,0.000000
0.235000,0.050000,0.049466,-0.003254,17.502608,34.979850,149.348689,-0.039562,-0.020829,-0.020829,0.000000
0.240000,0.050000,0.049512,0.008987,17.026912,35.290950,149.571126,0.320581,-0.019154,-0.019154,0.000000
0.245000,0.050000,0.049488,-0.008769,17.423504,35.090466,149.638472,-0.290391,0.120209,0.120209,0.000000
0.250000,0.050000,0.049556,0.030069,17.205885,35.193447,149.567272,0.476655,0.016769,0.016769,0.000000
0.255000,0.050000,0.049585,-0.021336,17.047801,35.284825,149.654232,-0.263947,0.122552,0.122552,0.000000
0.260000,0.050000,0.049580,0.033611,17.665728,34.941912,149.512015,0.303342,0.059094,0.059094,0.000000
0.265000,0.050000,0.049704,-0.009036,16.608337,35.497709,149.622343,-0.126863,0.076817,0.076817,0.000000
0.270000,0.050000,0.049617,0.004076,17.824872,34.842858,149.593080,-0.142734,0.046062,0.046062,0.000000
0.275000,0.050000,0.049733,0.012875,16.682736,35.543109,149.676527,0.370613,-0.079146,-0.079146,0.000000
0.280000,0.050000,0.049631,-0.030117,17.666581,35.166759,149.702536,-0.542307,0.074948,0.074948,0.000000
0.285000,0.050000,0.049690,0.042693,17.302063,35.394553,149.686181,0.615987,-0.091379,-0.091379,0.000000
0.290000,0.050000,0.049706,-0.042967,17.053462,35.803052,149.646439,-0.341467,0.075064,0.075064,0.000000
0.295000,0.050000,0.049637,0.042779,18.247890,35.154336,149.531973,0.338981,0.052558,0.052558,0.000000
0.300000,0.050000,0.049835,-0.006875,16.438164,36.109544,149.647457,-1.000000,0.078762,0.078762,0.000000
0.305000,0.050000,0.049667,-0.021637,18.068788,35.526559,149.543456,0.688486,-0.313123,-0.313123,0.000000
0.310000,0.050000,0.049658,-0.004452,17.658805,36.836170,149.116001,-1.000000,-0.115561,-0.115561,0.000000
0.315000,0.050000,0.049587,-0.012520,18.194717,36.898745,149.247766,0.705286,-0.269885,-0.269885,0.000000
0.320000,0.050000,0.049524,-0.016879,18.410214,37.653684,149.064332,-0.280094,-0.052609,-0.052609,0.000000
0.325000,0.050000,0.049518,0.023131,18.761166,37.460710,149.272697,-0.000484,0.063845,0.063845,0.000000
0.330000,0.050000,0.049611,-0.006394,17.906805,37.931239,149.517232,0.065701,-0.022895,-0.022895,0.000000
0.335000,0.050000,0.049506,-0.011389,18.910005,37.453248,149.678435,-0.226476,0.004853,0.004853,0.000000
0.340000,0.050000,0.049575,0.020104,18.208082,37.899902,149.751173,0.475790,-0.074205,-0.074205,0.000000
0.345000,0.050000,0.049534,-0.026473,18.635840,37.799837,149.733255,-0.180363,0.109746,0.109746,0.000000
0.350000,0.050000,0.049575,0.047118,18.867807,37.645031,149.523315,0.315463,0.103308,0.103308,0.000000
0.355000,0.050000,0.049713,-0.013734,17.895534,38.140066,149.515255,0.007981,0.126373,0.126373,0.000000
0.360000,0.050000,0.049638,0.016152,19.246987,37.392556,149.401578,-0.146170,0.123977,0.123977,0.000000
0.365000,0.050000,0.049817,0.018816,17.744437,38.179266,149.519469,-1.000000,-0.017611,-0.017611,0.000000
0.370000,0.050000,0.049678,-0.054114,18.751042,38.407363,149.228174,0.276339,-0.487536,-0.487536,0.000000
0.375000,0.050000,0.049492,-0.015137,19.731277,39.607371,148.544073,-0.322829,-0.363686,-0.363686,0.000000
0.380000,0.050000,0.049463,-0.006067,19.632727,40.434409,148.677951,0.143424,-0.177008,-0.177008,0.000000
0.385000,0.050000,0.049398,-0.013216,20.055392,40.627484,148.965878,-0.370815,-0.042972,-0.042972,0.000000
0.390000,0.050000,0.049401,0.009669,19.949575,40.845836,149.270371,0.232624,-0.115535,-0.115535,0.000000
0.395000,0.050000,0.049375,-0.021194,20.017584,41.178934,149.348849,-0.184287,-0.039724,-0.039724,0.000000
0.400000,0.050000,0.049331,0.012809,20.441427,40.983100,149.585959,0.129169,-0.024854,-0.024854,0.000000
0.405000,0.050000,0.049390,-0.004757,19.821457,41.393873,149.702819,0.057787,0.006015,0.006015,0.000000
0.410000,0.050000,0.049332,-0.000247,20.561286,40.988757,149.729902,-0.318747,0.061733,0.061733,0.000000
0.415000,0.050000,0.049415,0.014262,19.818444,41.437408,149.748448,0.400800,-0.090627,-0.090627,0.000000
0.420000,0.050000,0.049341,-0.029810,20.429574,41.346022,149.715425,-0.188595,0.038367,0.038367,0.000000
0.425000,0.050000,0.049363,0.040094,20.555239,41.252075,149.658981,0.445097,0.048358,0.048358,0.000000
0.430000,0.050000,0.049472,-0.013322,19.813905,41.617739,149.620232,0.274790,0.163186,0.163186,0.000000
0.435000,0.050000,0.049451,0.035130,21.057534,40.874085,149.235861,0.261687,0.295412,0.295412,0.000000
0.440000,0.050000,0.049736,0.042982,19.556548,41.562779,148.889443,-0.061403,0.299135,0.299135,0.000000
0.445000,0.050000,0.049760,-0.011778,20.313649,41.078454,148.843656,0.966844,0.138513,0.138513,0.000000
0.450000,0.050000,0.049829,0.043589,20.584914,40.857989,148.798500,0.377935,0.415206,0.415206,0.000000
0.455000,0.050000,0.050125,0.062107,19.975675,40.994026,148.110996,0.796357,0.574687,0.574687,0.000000
0.460000,0.050000,0.050371,0.041896,20.110586,40.712929,147.574243,0.155292,0.650457,0.650457,0.000000
0.465000,0.050000,0.050653,0.067476,19.900034,40.617202,147.266781,0.781000,0.487673,0.487673,0.000000
0.470000,0.050000,0.050877,0.018491,19.657723,40.587814,147.363332,0.142423,0.506905,0.506905,0.000000
0.475000,0.050000,0.051038,0.059437,20.176907,40.144947,147.358882,0.532442,0.419354,0.419354,0.000000
0.480000,0.050000,0.051302,0.024372,19.204782,40.537115,147.592323,-0.644386,0.388080,0.388080,0.000000
