t,r,x,v,p1_bar,p2_bar,ps_bar,u_cmd,xv1,xv2,F_ext
0.000000,0.100000,0.100000,0.000000,10.000000,20.440000,150.000000,0.000000,0.000000,0.000000,0.000000
0.005000,0.100000,0.099999,-0.000182,10.008593,20.434192,150.000000,0.000355,0.000000,0.000000,0.000000
0.010000,0.100000,0.099999,0.000256,10.005022,20.436639,149.999853,0.000198,0.000150,0.000150,0.000000
0.015000,0.100000,0.100000,-0.000156,10.002868,20.438215,149.999429,0.000076,0.000244,0.000244,0.000000
0.020000,0.100000,0.099999,0.000059,10.008713,20.434389,149.999171,0.000283,0.000178,0.000178,0.000000
0.025000,0.100000,0.100000,0.000103,10.002579,20.438632,149.999118,0.000002,0.000187,0.000187,0.000000
0.030000,0.100000,0.100000,-0.000143,10.006197,20.436285,149.999083,0.000124,0.000133,0.000133,0.000000
0.035000,0.100000,0.100000,0.000146,10.006424,20.436189,149.999221,0.000118,0.000090,0.000090,0.000000
0.040000,0.100000,0.100000,-0.000052,10.003223,20.438406,149.999316,-0.000030,0.000102,0.000102,0.000000
0.045000,0.100000,0.100000,-0.000027,10.007456,20.435593,149.999402,0.000132,0.000052,0.000052,0.000000
0.050000,0.100000,0.100000,0.000097,10.004388,20.437692,149.999536,-0.000002,0.000058,0.000058,0.000000
0.055000,0.100000,0.100000,-0.000096,10.005117,20.437234,149.999582,0.000018,0.000051,0.000051,0.000000
0.060000,0.100000,0.100000,0.000062,10.006685,20.436195,149.999670,0.000078,0.000024,0.000024,0.000000
0.065000,0.100000,0.100000,0.000004,10.003980,20.438039,149.999735,-0.000039,0.000041,0.000041,0.000000
0.070000,0.100000,0.100000,-0.000049,10.006389,20.436431,149.999761,0.000055,0.000019,0.000019,0.000000
0.075000,0.100000,0.100000,0.000069,10.005358,20.437135,149.999828,0.000011,0.000017,0.000017,0.000000
0.080000,0.100000,0.100000,-0.000049,10.004792,20.437530,149.999845,-0.000016,0.000023,0.000023,0.000000
0.085000,0.100000,0.100000,0.000014,10.006422,20.436437,149.999874,0.000049,0.000005,0.000005,0.000000
0.090000,0.100000,0.100000,0.000025,10.004681,20.437617,149.999909,-0.000024,0.000015,0.000015,0.000000
0.095000,0.100000,0.100000,-0.000043,10.005714,20.436928,149.999910,0.000016,0.000008,0.000008,0.000000
0.100000,0.100000,0.100000,0.000040,10.005749,20.436906,149.999939,0.000017,0.000003,0.000003,0.000000
0.105000,0.100000,0.100000,-0.000017,10.004857,20.437513,149.999947,-0.000021,0.000011,0.000011,0.000000
0.110000,0.100000,0.100000,-0.000008,10.006045,20.436714,149.999952,0.000027,0.000000,0.000000,0.000000
0.115000,0.100000,0.100000,0.000026,10.005169,20.437311,149.999967,-0.000009,0.000005,0.000005,0.000000
0.120000,0.100000,0.100000,-0.000028,10.005387,20.437168,149.999965,-0.000001,0.000005,0.000005,0.000000
0.125000,0.100000,0.100000,0.000017,10.005816,20.436879,149.999975,0.000016,-0.000001,-0.000001,0.000000
0.130000,0.100000,0.100000,0.000000,10.005056,20.437396,149.999981,-0.000016,0.000005,0.000005,0.000000
0.135000,0.100000,0.100000,-0.000014,10.005739,20.436936,149.999979,0.000012,0.000000,0.000000,0.000000
0.140000,0.100000,0.100000,0.000019,10.005441,20.437144,149.999985,-0.000000,0.000001,0.000001,0.000000
0.145000,0.100000,0.100000,-0.000014,10.005287,20.437249,149.999985,-0.000007,0.000003,0.000003,0.000000
0.150000,0.100000,0.100000,0.000004,10.005745,20.436941,149.999988,0.000012,-0.000002,-0.000002,0.000000
0.155000,0.100000,0.100000,0.000007,10.005252,20.437279,149.999990,-0.000009,0.000002,0.000002,0.000000
0.160000,0.100000,0.100000,-0.000012,10.005549,20.437080,149.999989,0.000003,0.000000,0.000000,0.000000
0.165000,0.100000,0.100000,0.000011,10.005556,20.437079,149.999991,0.000004,-0.000001,-0.000001,0.000000
0.170000,0.100000,0.100000,-0.000005,10.005304,20.437250,149.999993,-0.000007,0.000002,0.000002,0.000000
0.175000,0.100000,0.100000,-0.000002,10.005643,20.437023,149.999993,0.000007,-0.000001,-0.000001,0.000000
0.180000,0.100000,0.100000,0.000007,10.005392,20.437197,149.999994,-0.000003,0.000000,0.000000,0.000000
0.185000,0.100000,0.100000,-0.000008,10.005456,20.437154,149.999994,-0.000001,0.000001,0.000001,0.000000
0.190000,0.100000,0.100000,0.000005,10.005578,20.437073,149.999995,0.000004,-0.000001,-0.000001,0.000000
0.195000,0.100000,0.100000,0.000000,10.005361,20.437222,149.999996,-0.000005,0.000001,0.000001,0.000000
0.200000,0.100000,0.100000,-0.000004,10.005558,20.437090,149.999996,0.000003,-0.000000,-0.000000,0.000000
0.205000,0.100000,0.100000,0.000006,10.005472,20.437151,149.999996,-0.000000,-0.000000,-0.000000,0.000000
0.210000,0.100000,0.100000,-0.000004,10.005428,20.437181,149.999996,-0.000002,0.000001,0.000001,0.000000
0.215000,0.100000,0.100000,0.000001,10.005560,20.437093,149.999997,0.000003,-0.000001,-0.000001,0.000000
0.220000,0.100000,0.100000,0.000002,10.005418,20.437191,149.999997,-0.000003,0.000000,0.000000,0.000000
0.225000,0.100000,0.100000,-0.000004,10.005504,20.437133,149.999997,0.000001,-0.000000,-0.000000,0.000000
0.230000,0.100000,0.100000,0.000003,10.005506,20.437134,149.999997,0.000001,-0.000000,-0.000000,0.000000
0.235000,0.100000,0.100000,-0.000001,10.005433,20.437183,149.999998,-0.000002,0.000000,0.000000,0.000000
0.240000,0.100000,0.100000,-0.000001,10.005531,20.437117,149.999998,0.000002,-0.000000,-0.000000,0.000000
0.245000,0.100000,0.100000,0.000002,10.005459,20.437168,149.999998,-0.000001,0.000000,0.000000,0.000000
0.250000,0.100000,0.100000,-0.000002,10.005478,20.437156,149.999998,-0.000000,0.000000,0.000000,0.000000
0.255000,0.100000,0.100000,0.000001,10.005513,20.437132,149.999999,0.000001,-0.000000,-0.000000,0.000000
0.260000,0.100000,0.100000,0.000000,10.005450,20.437176,149.999999,-0.000001,0.000000,0.000000,0.000000
0.265000,0.100000,0.100000,-0.000001,10.005507,20.437137,149.999999,0.000001,-0.000000,-0.000000,0.000000
0.270000,0.100000,0.100000,0.000002,10.005482,20.437155,149.999999,-0.000000,-0.000000,-0.000000,0.000000
