t,r,x,v,p1_bar,p2_bar,ps_bar,u_cmd,xv1,xv2,F_ext
0.000000,0.050000,0.050000,0.000000,10.000000,20.440000,150.000000,-0.044359,0.000000,0.000000,0.000000
0.005000,0.050000,0.049998,-0.000709,10.006990,20.465901,149.982358,-0.088597,-0.018775,-0.018775,0.000000
0.010000,0.050000,0.049990,-0.003061,10.045521,20.594178,149.906107,-0.132711,-0.057479,-0.057479,0.000000
0.015000,0.050000,0.049967,-0.005936,10.174951,20.845799,149.767244,-0.176697,-0.103185,-0.103185,0.000000
0.020000,0.050000,0.049932,-0.008085,10.363546,21.247880,149.585156,-0.220554,-0.149000,-0.149000,0.000000
0.025000,0.050000,0.049884,-0.011050,10.622660,21.788882,149.379410,-0.264277,-0.193582,-0.193582,0.000000
0.030000,0.050000,0.049823,-0.013262,10.954737,22.460643,149.162236,-0.307864,-0.237420,-0.237420,0.000000
0.035000,0.050000,0.049751,-0.015844,11.337642,23.269828,148.940018,-0.351311,-0.280997,-0.280997,0.000000
0.040000,0.050000,0.049665,-0.018526,11.795774,24.199145,148.716109,-0.394617,-0.324477,-0.324477,0.000000
0.045000,0.050000,0.049566,-0.020817,12.305501,25.256550,148.492546,-0.437777,-0.367859,-0.367859,0.000000
0.050000,0.050000,0.049455,-0.023685,12.875905,26.432232,148.270758,-0.480790,-0.411112,-0.411112,0.000000
0.055000,0.050000,0.049331,-0.026094,13.506578,27.720827,148.051761,-0.523652,-0.454220,-0.454220,0.000000
0.060000,0.050000,0.049194,-0.028785,14.183444,29.123921,147.836332,-0.566360,-0.497177,-0.497177,0.000000
0.065000,0.050000,0.049043,-0.031512,14.920216,30.628026,147.625047,-0.608912,-0.539981,-0.539981,0.000000
0.070000,0.050000,0.048879,-0.034026,15.700091,32.235508,147.418361,-0.651304,-0.582629,-0.582629,0.000000
0.075000,0.050000,0.048702,-0.036898,16.528385,33.936857,147.216669,-0.693534,-0.625120,-0.625120,0.000000
0.080000,0.050000,0.048511,-0.039478,17.402385,35.726504,147.020286,-0.735600,-0.667451,-0.667451,0.000000
0.085000,0.050000,0.048307,-0.042257,18.312781,37.602246,146.829518,-0.777498,-0.709619,-0.709619,0.000000
0.090000,0.050000,0.048088,-0.045034,19.266476,39.553134,146.644620,-0.819226,-0.751620,-0.751620,0.000000
0.095000,0.050000,0.047857,-0.047696,20.251461,41.578043,146.465828,-0.860780,-0.793454,-0.793454,0.000000
0.100000,0.050000,0.047611,-0.050567,21.270365,43.668073,146.293368,-0.902159,-0.835115,-0.835115,0.000000
0.105000,0.050000,0.047351,-0.053249,22.319443,45.817542,146.127420,-0.943360,-0.876603,-0.876603,0.000000
0.110000,0.050000,0.047078,-0.056060,23.392301,48.022145,145.968173,-0.984380,-0.917914,-0.917914,0.000000
0.115000,0.050000,0.046791,-0.058844,24.491649,50.272738,145.815775,-1.000000,-0.959046,-0.959046,0.000000
0.120000,0.050000,0.046490,-0.061214,25.612757,52.551885,145.678820,-1.000000,-0.989323,-0.989323,0.000000
0.125000,0.050000,0.046181,-0.062129,26.736752,54.819492,145.581606,-1.000000,-1.000000,-1.000000,0.000000
0.130000,0.050000,0.045871,-0.061991,27.827747,57.043380,145.540054,-1.000000,-1.000000,-1.000000,0.000000
