t,r,x,v,p1_bar,p2_bar,ps_bar,u_cmd,xv1,xv2,F_ext
0.000000,0.100000,0.100000,0.000000,10.000000,20.440000,150.000000,-0.043708,0.000000,0.000000,0.000000
0.005000,0.100000,0.099998,-0.000753,10.006647,20.467449,149.982617,-0.086923,-0.018500,-0.018500,0.000000
0.010000,0.100000,0.099989,-0.003299,10.045631,20.601260,149.907634,-0.129637,-0.056478,-0.056478,0.000000
0.015000,0.100000,0.099964,-0.006549,10.176349,20.856788,149.771605,-0.171841,-0.101026,-0.101026,0.000000
0.020000,0.100000,0.099926,-0.008774,10.370394,21.262702,149.594164,-0.213527,-0.145288,-0.145288,0.000000
0.025000,0.100000,0.099874,-0.011887,10.628202,21.811055,149.394972,-0.254687,-0.187935,-0.187935,0.000000
0.030000,0.100000,0.099808,-0.014403,10.964131,22.483114,149.186285,-0.295315,-0.229452,-0.229452,0.000000
0.035000,0.100000,0.099731,-0.016806,11.347564,23.292493,148.974494,-0.335402,-0.270316,-0.270316,0.000000
0.040000,0.100000,0.099639,-0.019779,11.799805,24.218672,148.762955,-0.374942,-0.310683,-0.310683,0.000000
0.045000,0.100000,0.099534,-0.022028,12.310222,25.262486,148.553668,-0.413929,-0.350551,-0.350551,0.000000
0.050000,0.100000,0.099418,-0.024748,12.868078,26.424496,148.348031,-0.452355,-0.389884,-0.389884,0.000000
0.055000,0.100000,0.099287,-0.027389,13.488960,27.687031,148.147011,-0.490216,-0.428661,-0.428661,0.000000
0.060000,0.100000,0.099145,-0.029696,14.152253,29.056551,147.951302,-0.527504,-0.466873,-0.466873,0.000000
0.065000,0.100000,0.098989,-0.032471,14.864287,30.521203,147.761427,-0.564214,-0.504515,-0.504515,0.000000
0.070000,0.100000,0.098821,-0.034832,15.624676,32.073418,147.577737,-0.600341,-0.541583,-0.541583,0.000000
0.075000,0.100000,0.098641,-0.037304,16.419552,33.714649,147.400534,-0.635880,-0.578071,-0.578071,0.000000
0.080000,0.100000,0.098447,-0.039900,17.258817,35.430265,147.230042,-0.670825,-0.613974,-0.613974,0.000000
0.085000,0.100000,0.098242,-0.042160,18.131181,37.219796,147.066431,-0.705173,-0.649286,-0.649286,0.000000
0.090000,0.100000,0.098025,-0.044689,19.034360,39.076769,146.909864,-0.738919,-0.684004,-0.684004,0.000000
0.095000,0.100000,0.097796,-0.047039,19.971397,40.991108,146.760437,-0.772058,-0.718122,-0.718122,0.000000
0.100000,0.100000,0.097555,-0.049309,20.930655,42.962636,146.618243,-0.804587,-0.751637,-0.751637,0.000000
0.105000,0.100000,0.097302,-0.051728,21.916083,44.980831,146.483352,-0.836502,-0.784543,-0.784543,0.000000
0.110000,0.100000,0.097038,-0.053895,22.922687,47.041211,146.355784,-0.867800,-0.816838,-0.816838,0.000000
0.115000,0.100000,0.096763,-0.056157,23.944845,49.139864,146.235575,-0.898478,-0.848518,-0.848518,0.000000
0.120000,0.100000,0.096477,-0.058366,24.985319,51.267406,146.122711,-0.928532,-0.879580,-0.879580,0.000000
0.125000,0.100000,0.096180,-0.060431,26.036157,53.421746,146.017165,-0.957961,-0.910020,-0.910020,0.000000
0.130000,0.100000,0.095872,-0.062591,27.097235,55.595776,145.918907,-0.986761,-0.939835,-0.939835,0.000000
0.135000,0.100000,0.095554,-0.064590,28.166831,57.783622,145.827861,-1.000000,-0.969024,-0.969024,0.000000
0.140000,0.100000,0.095227,-0.066365,29.241488,59.973532,145.748762,-1.000000,-0.991264,-0.991264,0.000000
0.145000,0.100000,0.094893,-0.067085,30.312780,62.137881,145.696247,-1.000000,-1.000000,-1.000000,0.000000
0.150000,0.100000,0.094558,-0.066813,31.353913,64.257266,145.682020,-1.000000,-1.000000,-1.000000,0.000000
0.155000,0.100000,0.094223,-0.066991,32.360423,66.327481,145.695465,-1.000000,-1.000000,-1.000000,0.000000
0.160000,0.100000,0.093888,-0.067127,33.351352,68.338413,145.724938,-1.000000,-1.000000,-1.000000,0.000000
0.165000,0.100000,0.093553,-0.066932,34.310114,70.302773,145.763675,-1.000000,-1.000000,-1.000000,0.000000
0.170000,0.100000,0.093218,-0.067192,35.245753,72.216231,145.807707,-1.000000,-1.000000,-1.000000,0.000000
0.175000,0.100000,0.092882,-0.067070,36.161468,74.078152,145.854581,-1.000000,-1.000000,-1.000000,0.000000
0.180000,0.100000,0.092547,-0.067064,37.047166,75.896524,145.902901,-1.000000,-1.000000,-1.000000,0.000000
0.185000,0.100000,0.092211,-0.067184,37.915647,77.664306,145.951803,-1.000000,-1.000000,-1.000000,0.000000
0.190000,0.100000,0.091875,-0.067008,38.759279,79.387745,146.000752,-1.000000,-1.000000,-1.000000,0.000000
0.195000,0.100000,0.091540,-0.067107,39.579460,81.067163,146.049478,-1.000000,-1.000000,-1.000000,0.000000
0.200000,0.100000,0.091205,-0.067049,40.382029,82.699963,146.097768,-1.000000,-1.000000,-1.000000,0.000000
0.205000,0.100000,0.090870,-0.066957,41.159247,84.292337,146.145524,-1.000000,-1.000000,-1.000000,0.000000
0.210000,0.100000,0.090535,-0.067020,41.918301,85.840769,146.192691,-1.000000,-1.000000,-1.000000,0.000000
0.215000,0.100000,0.090200,-0.066880,42.657067,87.347758,146.239207,-1.000000,-1.000000,-1.000000,0.000000
0.220000,0.100000,0.089866,-0.066874,43.373863,88.815486,146.285074,-1.000000,-1.000000,-1.000000,0.000000
0.225000,0.100000,0.089531,-0.066834,44.074061,90.241571,146.330263,-1.000000,-1.000000,-1.000000,0.000000
0.230000,0.100000,0.089197,-0.066715,44.752944,91.630113,146.374766,-1.000000,-1.000000,-1.000000,0.000000
0.235000,0.100000,0.088864,-0.066720,45.413835,92.980015,146.418592,-1.000000,-1.000000,-1.000000,0.000000
0.240000,0.100000,0.088531,-0.066608,46.057295,94.291953,146.461719,-1.000000,-1.000000,-1.000000,0.000000
0.245000,0.100000,0.088198,-0.066543,46.681033,95.568403,146.504160,-1.000000,-1.000000,-1.000000,0.000000
0.250000,0.100000,0.087865,-0.066499,47.288954,96.807865,146.545911,-1.000000,-1.000000,-1.000000,0.000000
0.255000,0.100000,0.087533,-0.066379,47.878751,98.012800,146.586965,-1.000000,-1.000000,-1.000000,0.000000
0.260000,0.100000,0.087201,-0.066339,48.451563,99.183449,146.627333,-1.000000,-1.000000,-1.000000,0.000000
0.265000,0.100000,0.086870,-0.066243,49.008881,100.319824,146.667006,-1.000000,-1.000000,-1.000000,0.000000
0.270000,0.100000,0.086539,-0.066152,49.548848,101.424048,146.705989,-1.000000,-1.000000,-1.000000,0.000000
0.275000,0.100000,0.086208,-0.066095,50.073933,102.495486,146.744285,-1.000000,-1.000000,-1.000000,0.000000
0.280000,0.100000,0.085878,-0.065982,50.583369,103.535550,146.781887,-1.000000,-1.000000,-1.000000,0.000000
0.285000,0.100000,0.085548,-0.065914,51.077284,104.545063,146.818805,-1.000000,-1.000000,-1.000000,0.000000
0.290000,0.100000,0.085219,-0.065826,51.557225,105.523951,146.855035,-1.000000,-1.000000,-1.000000,0.000000
0.295000,0.100000,0.084890,-0.065726,52.022018,106.473838,146.890579,-1.000000,-1.000000,-1.000000,0.000000
0.300000,0.100000,0.084561,-0.065657,52.473080,107.394707,146.925442,-1.000000,-1.000000,-1.000000,0.000000
0.305000,0.100000,0.084233,-0.065554,52.910466,108.287393,146.959621,-1.000000,-1.000000,-1.000000,0.000000
0.310000,0.100000,0.083906,-0.065471,53.333969,109.152875,146.993122,-1.000000,-1.000000,-1.000000,0.000000
0.315000,0.100000,0.083579,-0.065387,53.744859,109.991204,147.025946,-1.000000,-1.000000,-1.000000,0.000000
0.320000,0.100000,0.083252,-0.065288,54.142555,110.803575,147.058094,-1.000000,-1.000000,-1.000000,0.000000
0.325000,0.100000,0.082926,-0.065212,54.527821,111.590331,147.089573,-1.000000,-1.000000,-1.000000,0.000000
0.330000,0.100000,0.082600,-0.065117,54.901063,112.352034,147.120382,-1.000000,-1.000000,-1.000000,0.000000
0.335000,0.100000,0.082275,-0.065030,55.262064,113.089616,147.150527,-1.000000,-1.000000,-1.000000,0.000000
0.340000,0.100000,0.081950,-0.064949,55.611757,113.803288,147.180011,-1.000000,-1.000000,-1.000000,0.000000
0.345000,0.100000,0.081625,-0.064855,55.949972,114.493934,147.208837,-1.000000,-1.000000,-1.000000,0.000000
0.350000,0.100000,0.081301,-0.064777,56.277118,115.162070,147.237011,-1.000000,-1.000000,-1.000000,0.000000
0.355000,0.100000,0.080977,-0.064690,56.593693,115.808144,147.264537,-1.000000,-1.000000,-1.000000,0.000000
0.360000,0.100000,0.080654,-0.064605,56.899580,116.432975,147.291419,-1.000000,-1.000000,-1.000000,0.000000
0.365000,0.100000,0.080331,-0.064527,57.195434,117.036892,147.317664,-1.000000,-1.000000,-1.000000,0.000000
0.370000,0.100000,0.080009,-0.064441,57.481325,117.620579,147.343276,-1.000000,-1.000000,-1.000000,0.000000
0.375000,0.100000,0.079687,-0.064364,57.757492,118.184598,147.368262,-1.000000,-1.000000,-1.000000,0.000000
0.380000,0.100000,0.079365,-0.064285,58.024407,118.729364,147.392626,-1.000000,-1.000000,-1.000000,0.000000
