t,r,x,v,p1_bar,p2_bar,ps_bar,u_cmd,xv1,xv2,F_ext
0.000000,0.050000,0.050000,0.000000,10.000000,20.440000,150.000000,0.000000,0.000000,0.000000,0.000000
0.005000,0.050000,0.049999,-0.000150,10.009469,20.434973,150.000000,0.002610,0.000000,0.000000,0.000000
0.010000,0.050000,0.050000,0.000276,10.005409,20.437354,149.998921,-0.003563,0.001105,0.001105,0.000000
0.015000,0.050000,0.050000,-0.000084,10.002737,20.439233,149.997780,0.001020,-0.000333,-0.000333,0.000000
0.020000,0.050000,0.049999,-0.000101,10.009340,20.439106,149.996819,0.001693,-0.000755,-0.000755,0.000000
0.025000,0.050000,0.050000,0.000125,10.007523,20.441067,149.997290,-0.001532,0.000619,0.000619,0.000000
0.030000,0.050000,0.050000,0.000009,10.006531,20.441914,149.997026,-0.000152,0.000194,0.000194,0.000000
0.035000,0.050000,0.050000,-0.000052,10.008129,20.441995,149.997630,0.000785,-0.000425,-0.000425,0.000000
0.040000,0.050000,0.050000,0.000017,10.008729,20.442703,149.998054,-0.000111,0.000044,0.000044,0.000000
0.045000,0.050000,0.050000,0.000029,10.008213,20.443083,149.998349,-0.000353,0.000230,0.000230,0.000000
0.050000,0.050000,0.050000,-0.000008,10.008093,20.443225,149.998775,0.000110,-0.000063,-0.000063,0.000000
0.055000,0.050000,0.050000,-0.000014,10.008759,20.443358,149.998994,0.000246,-0.000107,-0.000107,0.000000
0.060000,0.050000,0.050000,0.000013,10.008736,20.443517,149.999280,-0.000136,0.000085,0.000085,0.000000
0.065000,0.050000,0.050000,0.000009,10.008519,20.443684,149.999344,-0.000107,0.000062,0.000062,0.000000
0.070000,0.050000,0.050000,-0.000009,10.008619,20.443707,149.999534,0.000134,-0.000060,-0.000060,0.000000
0.075000,0.050000,0.050000,-0.000000,10.008881,20.443772,149.999613,0.000035,-0.000010,-0.000010,0.000000
0.080000,0.050000,0.050000,0.000008,10.008749,20.443858,149.999695,-0.000088,0.000051,0.000051,0.000000
0.085000,0.050000,0.050000,-0.000001,10.008701,20.443901,149.999747,0.000011,-0.000001,-0.000001,0.000000
0.090000,0.050000,0.050000,-0.000003,10.008834,20.443914,149.999800,0.000059,-0.000025,-0.000025,0.000000
0.095000,0.050000,0.050000,0.000002,10.008847,20.443949,149.999854,-0.000021,0.000015,0.000015,0.000000
0.100000,0.050000,0.050000,0.000002,10.008801,20.443984,149.999864,-0.000026,0.000016,0.000016,0.000000
0.105000,0.050000,0.050000,-0.000002,10.008809,20.443991,149.999903,0.000023,-0.000010,-0.000010,0.000000
0.110000,0.050000,0.050000,-0.000000,10.008869,20.444002,149.999919,0.000013,-0.000004,-0.000004,0.000000
0.115000,0.050000,0.050000,0.000002,10.008847,20.444018,149.999939,-0.000018,0.000010,0.000010,0.000000
0.120000,0.050000,0.050000,0.000000,10.008833,20.444029,149.999946,-0.000002,0.000002,0.000002,0.000000
0.125000,0.050000,0.050000,-0.000001,10.008856,20.444031,149.999959,0.000013,-0.000006,-0.000006,0.000000
0.130000,0.050000,0.050000,0.000000,10.008865,20.444038,149.999969,-0.000003,0.000002,0.000002,0.000000
0.135000,0.050000,0.050000,0.000001,10.008854,20.444046,149.999972,-0.000007,0.000004,0.000004,0.000000
0.140000,0.050000,0.050000,-0.000000,10.008854,20.444048,149.999979,0.000004,-0.000002,-0.000002,0.000000
0.145000,0.050000,0.050000,-0.000000,10.008868,20.444051,149.999982,0.000003,-0.000002,-0.000002,0.000000
0.150000,0.050000,0.050000,0.000000,10.008864,20.444055,149.999987,-0.000004,0.000002,0.000002,0.000000
0.155000,0.050000,0.050000,0.000000,10.008861,20.444057,149.999989,-0.000001,0.000000,0.000000,0.000000
0.160000,0.050000,0.050000,-0.000000,10.008865,20.444058,149.999992,0.000002,-0.000001,-0.000001,0.000000
0.165000,0.050000,0.050000,0.000000,10.008868,20.444060,149.999993,-0.000001,-0.000000,-0.000000,0.000000
0.170000,0.050000,0.050000,0.000000,10.008866,20.444062,149.999995,-0.000001,0.000000,0.000000,0.000000
0.175000,0.050000,0.050000,-0.000000,10.008866,20.444062,149.999996,0.000000,-0.000000,-0.000000,0.000000
0.180000,0.050000,0.050000,-0.000000,10.008868,20.444063,149.999996,-0.000000,-0.000001,-0.000001,0.000000
0.185000,0.050000,0.050000,0.000000,10.008868,20.444065,149.999997,-0.000001,-0.000000,-0.000000,0.000000
0.190000,0.050000,0.050000,-0.000000,10.008869,20.444066,149.999998,-0.000000,-0.000000,-0.000000,0.000000
0.195000,0.050000,0.050000,-0.000000,10.008869,20.444067,149.999998,-0.000000,-0.000000,-0.000000,0.000000
0.200000,0.050000,0.050000,-0.000000,10.008870,20.444068,149.999998,-0.000000,-0.000000,-0.000000,0.000000
0.205000,0.050000,0.050000,-0.000000,10.008871,20.444070,149.999998,-0.000000,-0.000000,-0.000000,0.000000
0.210000,0.050000,0.050000,-0.000000,10.008871,20.444071,149.999998,-0.000000,-0.000000,-0.000000,0.000000
0.215000,0.050000,0.050000,-0.000000,10.008872,20.444072,149.999998,-0.000000,-0.000000,-0.000000,0.000000
0.220000,0.050000,0.050000,-0.000000,10.008873,20.444073,149.999998,-0.000000,-0.000000,-0.000000,0.000000
0.225000,0.050000,0.050000,-0.000000,10.008873,20.444075,149.999998,-0.000000,-0.000000,-0.000000,0.000000
0.230000,0.050000,0.050000,-0.000000,10.008874,20.444076,149.999998,-0.000000,-0.000000,-0.000000,0.000000
0.235000,0.050000,0.050000,-0.000000,10.008874,20.444077,149.999998,-0.000000,-0.000000,-0.000000,0.000000
0.240000,0.050000,0.050000,-0.000000,10.008875,20.444078,149.999998,-0.000000,-0.000000,-0.000000,0.000000
0.245000,0.050000,0.050000,-0.000000,10.008876,20.444079,149.999998,-0.000000,-0.000000,-0.000000,0.000000
0.250000,0.050000,0.050000,-0.000000,10.008876,20.444080,149.999998,-0.000000,-0.000000,-0.000000,0.000000
0.255000,0.050000,0.050000,-0.000000,10.008877,20.444081,149.999998,-0.000000,-0.000000,-0.000000,0.000000
0.260000,0.050000,0.050000,-0.000000,10.008877,20.444082,149.999998,-0.000000,-0.000000,-0.000000,0.000000
0.265000,0.050000,0.050000,-0.000000,10.008878,20.444083,149.999998,-0.000000,-0.000000,-0.000000,0.000000
0.270000,0.050000,0.050000,-0.000000,10.008878,20.444084,149.999998,-0.000000,-0.000000,-0.000000,0.000000
0.275000,0.050000,0.050000,-0.000000,10.008878,20.444085,149.999998,-0.000000,-0.000000,-0.000000,0.000000
0.280000,0.050000,0.050000,-0.000000,10.008879,20.444086,149.999998,-0.000000,-0.000000,-0.000000,0.000000
0.285000,0.050000,0.050000,-0.000000,10.008879,20.444087,149.999999,-0.000000,-0.000000,-0.000000,0.000000
0.290000,0.050000,0.050000,-0.000000,10.008880,20.444087,149.999999,-0.000000,-0.000000,-0.000000,0.000000
0.295000,0.050000,0.050000,-0.000000,10.008880,20.444088,149.999999,-0.000000,-0.000000,-0.000000,0.000000
0.300000,0.050000,0.050000,-0.000000,10.008880,20.444089,149.999999,-0.000000,-0.000000,-0.000000,0.000000
0.305000,0.050000,0.050000,-0.000000,10.008880,20.444089,149.999999,-0.000000,-0.000000,-0.000000,0.000000
0.310000,0.050000,0.050000,-0.000000,10.008881,20.444090,149.999999,-0.000000,-0.000000,-0.000000,0.000000
0.315000,0.050000,0.050000,-0.000000,10.008881,20.444091,149.999999,-0.000000,-0.000000,-0.000000,0.000000
0.320000,0.050000,0.050000,-0.000000,10.008881,20.444091,149.999999,-0.000000,-0.000000,-0.000000,0.000000
0.325000,0.050000,0.050000,-0.000000,10.008882,20.444092,149.999999,-0.000000,-0.000000,-0.000000,0.000000
0.330000,0.050000,0.050000,-0.000000,10.008882,20.444092,149.999999,-0.000000,-0.000000,-0.000000,0.000000
0.335000,0.050000,0.050000,-0.000000,10.008882,20.444092,149.999999,-0.000000,-0.000000,-0.000000,0.000000
0.340000,0.050000,0.050000,-0.000000,10.008882,20.444093,149.999999,-0.000000,-0.000000,-0.000000,0.000000
0.345000,0.050000,0.050000,-0.000000,10.008882,20.444093,149.999999,-0.000000,-0.000000,-0.000000,0.000000
0.350000,0.050000,0.050000,-0.000000,10.008883,20.444094,149.999999,-0.000000,-0.000000,-0.000000,0.000000
0.355000,0.050000,0.050000,-0.000000,10.008883,20.444094,149.999999,-0.000000,-0.000000,-0.000000,0.000000
0.360000,0.050000,0.050000,-0.000000,10.008883,20.444094,149.999999,-0.000000,-0.000000,-0.000000,0.000000
0.365000,0.050000,0.050000,-0.000000,10.008883,20.444095,149.999999,-0.000000,-0.000000,-0.000000,0.000000
0.370000,0.050000,0.050000,-0.000000,10.008883,20.444095,149.999999,-0.000000,-0.000000,-0.000000,0.000000
0.375000,0.050000,0.050000,-0.000000,10.008883,20.444095,150.000000,-0.000000,-0.000000,-0.000000,0.000000
0.380000,0.050000,0.050000,-0.000000,10.008883,20.444095,150.000000,-0.000000,-0.000000,-0.000000,0.000000
0.385000,0.050000,0.050000,-0.000000,10.008883,20.444095,150.000000,-0.000000,-0.000000,-0.000000,0.000000
0.390000,0.050000,0.050000,-0.000000,10.008884,20.444096,150.000000,-0.000000,-0.000000,-0.000000,0.000000
0.395000,0.050000,0.050000,-0.000000,10.008884,20.444096,150.000000,-0.000000,-0.000000,-0.000000,0.000000
0.400000,0.050000,0.050000,-0.000000,10.008884,20.444096,150.000000,-0.000000,-0.000000,-0.000000,0.000000
0.405000,0.050000,0.050000,-0.000000,10.008884,20.444096,150.000000,-0.000000,-0.000000,-0.000000,0.000000
0.410000,0.050000,0.050000,-0.000000,10.008884,20.444096,150.000000,-0.000000,-0.000000,-0.000000,0.000000
0.415000,0.050000,0.050000,-0.000000,10.008884,20.444097,150.000000,-0.000000,-0.000000,-0.000000,0.000000
0.420000,0.050000,0.050000,-0.000000,10.008884,20.444097,150.000000,-0.000000,-0.000000,-0.000000,0.000000
0.425000,0.050000,0.050000,-0.000000,10.008884,20.444097,150.000000,-0.000000,-0.000000,-0.000000,0.000000
0.430000,0.050000,0.050000,-0.000000,10.008884,20.444097,150.000000,-0.000000,-0.000000,-0.000000,0.000000
0.435000,0.050000,0.050000,-0.000000,10.008884,20.444097,150.000000,-0.000000,-0.000000,-0.000000,0.000000
0.440000,0.050000,0.050000,-0.000000,10.008884,20.444097,150.000000,-0.000000,-0.000000,-0.000000,0.000000
0.445000,0.050000,0.050000,-0.000000,10.008884,20.444097,150.000000,-0.000000,-0.000000,-0.000000,0.000000
