t,r,x,v,p1_bar,p2_bar,ps_bar,u_cmd,xv1,xv2,F_ext
0.000000,0.050000,0.050000,0.000000,10.000000,20.440000,150.000000,0.000000,0.000000,0.000000,0.000000
0.005000,0.050000,0.049999,-0.000150,10.009469,20.434973,150.000000,0.000337,0.000000,0.000000,0.000000
0.010000,0.050000,0.050000,0.000232,10.004225,20.437786,149.999861,0.000141,0.000143,0.000143,0.000000
0.015000,0.050000,0.050000,-0.000184,10.004306,20.437843,149.999478,0.000114,0.000211,0.000211,0.000000
0.020000,0.050000,0.049999,0.000138,10.008488,20.435723,149.999261,0.000232,0.000166,0.000166,0.000000
0.025000,0.050000,0.050000,-0.000001,10.002194,20.439148,149.999190,-0.000017,0.000174,0.000174,0.000000
0.030000,0.050000,0.050000,-0.000068,10.008228,20.436024,149.999175,0.000173,0.000108,0.000108,0.000000
0.035000,0.050000,0.050000,0.000137,10.004494,20.438052,149.999303,0.000026,0.000095,0.000095,0.000000
0.040000,0.050000,0.050000,-0.000122,10.005169,20.437743,149.999366,0.000035,0.000082,0.000082,0.000000
0.045000,0.050000,0.050000,0.000091,10.007308,20.436640,149.999479,0.000101,0.000047,0.000047,0.000000
0.050000,0.050000,0.050000,-0.000017,10.003599,20.438634,149.999572,-0.000038,0.000061,0.000061,0.000000
0.055000,0.050000,0.050000,-0.000035,10.007416,20.436636,149.999625,0.000089,0.000031,0.000031,0.000000
0.060000,0.050000,0.050000,0.000078,10.004803,20.438036,149.999717,-0.000008,0.000034,0.000034,0.000000
0.065000,0.050000,0.050000,-0.000079,10.005580,20.437642,149.999746,0.000014,0.000030,0.000030,0.000000
0.070000,0.050000,0.050000,0.000060,10.006597,20.437113,149.999803,0.000047,0.000014,0.000014,0.000000
0.075000,0.050000,0.050000,-0.000019,10.004450,20.438262,149.999841,-0.000032,0.000025,0.000025,0.000000
0.080000,0.050000,0.050000,-0.000016,10.006834,20.437007,149.999859,0.000049,0.000008,0.000008,0.000000
0.085000,0.050000,0.050000,0.000044,10.005054,20.437955,149.999901,-0.000015,0.000013,0.000013,0.000000
