t,r,x,v,p1_bar,p2_bar,ps_bar,u_cmd,xv1,xv2,F_ext
0.000000,0.050000,0.050000,0.000000,10.000000,20.440000,150.000000,0.000000,0.000000,0.000000,0.000000
0.005000,0.050000,0.049999,-0.000150,10.009469,20.434973,150.000000,0.003557,0.000000,0.000000,0.000000
0.010000,0.050000,0.050000,0.000294,10.005902,20.437174,149.998530,-0.001755,0.001505,0.001505,0.000000
0.015000,0.050000,0.050001,0.000023,10.003742,20.439099,149.995833,-0.002732,0.000859,0.000859,0.000000
0.020000,0.050000,0.050000,-0.000078,10.006595,20.439437,149.996077,0.000331,-0.001377,-0.001377,0.000000
0.025000,0.050000,0.050000,-0.000101,10.008815,20.444697,149.994186,0.001030,-0.001353,-0.001353,0.000000
0.030000,0.050000,0.050000,-0.000005,10.011564,20.445896,149.995174,0.001497,0.000050,0.000050,0.000000
0.035000,0.050000,0.050000,0.000128,10.010713,20.446678,149.995552,-0.000942,0.001130,0.001130,0.000000
0.040000,0.050000,0.050000,0.000072,10.009427,20.447870,149.995174,-0.001897,0.000524,0.000524,0.000000
0.045000,0.050000,0.050000,-0.000088,10.010090,20.448806,149.996132,-0.000214,-0.000944,-0.000944,0.000000
0.050000,0.050000,0.050000,-0.000071,10.013450,20.451714,149.995134,0.001325,-0.001108,-0.001108,0.000000
0.055000,0.050000,0.050000,0.000008,10.014087,20.453667,149.995924,0.000572,0.000100,0.000100,0.000000
0.060000,0.050000,0.050000,0.000081,10.014460,20.453750,149.996257,-0.000436,0.000791,0.000791,0.000000
0.065000,0.050000,0.050000,0.000058,10.012940,20.454886,149.996358,-0.001564,0.000340,0.000340,0.000000
0.070000,0.050000,0.050000,-0.000076,10.013751,20.455427,149.997096,-0.000027,-0.000723,-0.000723,0.000000
0.075000,0.050000,0.050000,-0.000044,10.016202,20.457671,149.996338,0.000933,-0.000806,-0.000806,0.000000
0.080000,0.050000,0.050000,0.000003,10.016487,20.459104,149.997005,0.000331,0.000096,0.000096,0.000000
0.085000,0.050000,0.050000,0.000059,10.016914,20.459080,149.997267,-0.000301,0.000545,0.000545,0.000000
0.090000,0.050000,0.050000,0.000038,10.015653,20.459969,149.997432,-0.001172,0.000215,0.000215,0.000000
0.095000,0.050000,0.050000,-0.000058,10.016453,20.460303,149.997922,0.000055,-0.000549,-0.000549,0.000000
0.100000,0.050000,0.050000,-0.000028,10.018104,20.462035,149.997346,0.000611,-0.000569,-0.000569,0.000000
0.105000,0.050000,0.050000,0.000001,10.018326,20.463000,149.997860,0.000220,0.000072,0.000072,0.000000
0.110000,0.050000,0.050000,0.000042,10.018612,20.462987,149.998073,-0.000240,0.000370,0.000370,0.000000
0.115000,0.050000,0.050000,0.000023,10.017701,20.463616,149.998231,-0.000833,0.000129,0.000129,0.000000
