t,r,x,v,p1_bar,p2_bar,ps_bar,u_cmd,xv1,xv2,F_ext
0.000000,0.100000,0.100000,0.000000,10.000000,20.440000,150.000000,-0.000000,0.000000,0.000000,0.000000
0.005000,0.100000,0.099999,-0.000182,10.008593,20.434192,150.000000,0.000047,0.000000,0.000000,0.000000
0.010000,0.100000,0.099999,0.000250,10.004879,20.436707,149.999981,0.000020,0.000020,0.000020,0.000000
0.015000,0.100000,0.100000,-0.000183,10.002717,20.438184,149.999927,0.000011,0.000030,0.000030,0.000000
0.020000,0.100000,0.099999,0.000046,10.008798,20.434088,149.999898,0.000045,0.000021,0.000021,0.000000
0.025000,0.100000,0.100000,0.000098,10.002322,20.438478,149.999888,0.000005,0.000027,0.000027,0.000000
0.030000,0.100000,0.099999,-0.000166,10.006062,20.435966,149.999872,0.000029,0.000023,0.000023,0.000000
0.035000,0.100000,0.099999,0.000151,10.006425,20.435732,149.999877,0.000028,0.000021,0.000021,0.000000
0.040000,0.100000,0.100000,-0.000060,10.002794,20.438199,149.999873,0.000008,0.000026,0.000026,0.000000
0.045000,0.100000,0.099999,-0.000039,10.007463,20.435056,149.999871,0.000036,0.000020,0.000020,0.000000
0.050000,0.100000,0.100000,0.000110,10.004158,20.437301,149.999878,0.000014,0.000023,0.000023,0.000000
0.055000,0.100000,0.100000,-0.000111,10.004755,20.436912,149.999873,0.000019,0.000022,0.000022,0.000000
0.060000,0.100000,0.099999,0.000065,10.006738,20.435582,149.999878,0.000029,0.000019,0.000019,0.000000
0.065000,0.100000,0.100000,0.000010,10.003540,20.437756,149.999881,0.000010,0.000023,0.000023,0.000000
0.070000,0.100000,0.099999,-0.000064,10.006252,20.435935,149.999879,0.000026,0.000019,0.000019,0.000000
0.075000,0.100000,0.100000,0.000084,10.005255,20.436619,149.999886,0.000019,0.000020,0.000020,0.000000
0.080000,0.100000,0.100000,-0.000055,10.004346,20.437246,149.999885,0.000014,0.000021,0.000021,0.000000
0.085000,0.100000,0.099999,0.000010,10.006441,20.435840,149.999887,0.000026,0.000018,0.000018,0.000000
0.090000,0.100000,0.100000,0.000038,10.004357,20.437259,149.999891,0.000013,0.000020,0.000020,0.000000
0.095000,0.100000,0.100000,-0.000055,10.005451,20.436531,149.999890,0.000020,0.000019,0.000019,0.000000
0.100000,0.100000,0.099999,0.000048,10.005725,20.436356,149.999894,0.000020,0.000017,0.000017,0.000000
0.105000,0.100000,0.100000,-0.000015,10.004442,20.437233,149.999895,0.000013,0.000019,0.000019,0.000000
0.110000,0.100000,0.099999,-0.000016,10.005976,20.436207,149.999896,0.000022,0.000017,0.000017,0.000000
0.115000,0.100000,0.100000,0.000039,10.004973,20.436894,149.999900,0.000015,0.000017,0.000017,0.000000
0.120000,0.100000,0.100000,-0.000035,10.005062,20.436844,149.999900,0.000016,0.000017,0.000017,0.000000
0.125000,0.100000,0.100000,0.000020,10.005796,20.436357,149.999902,0.000019,0.000016,0.000016,0.000000
0.130000,0.100000,0.100000,0.000007,10.004729,20.437087,149.999904,0.000013,0.000017,0.000017,0.000000
0.135000,0.100000,0.100000,-0.000022,10.005580,20.436522,149.999905,0.000018,0.000016,0.000016,0.000000
0.140000,0.100000,0.100000,0.000028,10.005327,20.436701,149.999908,0.000015,0.000016,0.000016,0.000000
0.145000,0.100000,0.100000,-0.000016,10.004966,20.436955,149.999909,0.000013,0.000016,0.000016,0.000000
0.150000,0.100000,0.100000,0.000002,10.005683,20.436479,149.999910,0.000017,0.000015,0.000015,0.000000
0.155000,0.100000,0.100000,0.000015,10.005018,20.436936,149.999913,0.000013,0.000015,0.000015,0.000000
0.160000,0.100000,0.100000,-0.000018,10.005332,20.436733,149.999913,0.000015,0.000015,0.000015,0.000000
0.165000,0.100000,0.100000,0.000016,10.005473,20.436646,149.999915,0.000015,0.000014,0.000014,0.000000
