t_s,T_out_C,phi_out,n_occ,u_fan_ms,Ta_sp_C,phi_room,phi_measured,omega_room_gkg,phi_in,H_gh,Tp_C,Re,Sh,hm,ref_phi,error_pct
0.000000,-20.000000,0.200000,0.000000,3.500000,40.000000,0.154975,0.150000,2.525415,0.054543,401.886215,16.663998,31072.725907,95.984343,0.024506,0.450000,30.000000
30.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.156191,0.152155,2.545320,0.055554,214.487401,16.703371,8876.730168,51.302966,0.013100,0.450000,29.784452
60.000000,-20.000000,0.200000,0.000000,1.604815,40.000000,0.157887,0.154975,2.573065,0.055990,271.535263,16.720345,14244.683702,64.989716,0.016595,0.450000,29.502526
90.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.159088,0.156191,2.592725,0.056598,214.147143,16.743985,8875.501451,51.300055,0.013100,0.450000,29.380875
120.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.160283,0.157887,2.612282,0.057028,214.006900,16.760723,8874.995170,51.298856,0.013100,0.450000,29.211320
150.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.161472,0.159088,2.631739,0.057457,213.867461,16.777364,8874.491879,51.297663,0.013101,0.450000,29.091189
180.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.162655,0.160283,2.651096,0.057883,213.728819,16.793909,8873.991557,51.296477,0.013101,0.450000,28.971686
210.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.163831,0.161472,2.670353,0.058307,213.590970,16.810357,8873.494184,51.295299,0.013101,0.450000,28.852806
240.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.165001,0.162655,2.689510,0.058729,213.453908,16.826711,8872.999741,51.294127,0.013101,0.450000,28.734546
270.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.166165,0.163831,2.708569,0.059148,213.317630,16.842971,8872.508208,51.292962,0.013102,0.450000,28.616904
300.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.167324,0.165001,2.727530,0.059565,213.182129,16.859136,8872.019566,51.291804,0.013102,0.450000,28.499875
330.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.168476,0.166165,2.746392,0.059980,213.047402,16.875209,8871.533794,51.290652,0.013102,0.450000,28.383457
360.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.169622,0.167324,2.765158,0.060393,212.913442,16.891188,8871.050876,51.289507,0.013102,0.450000,28.267645
390.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.170762,0.168476,2.783827,0.060804,212.780246,16.907076,8870.570790,51.288369,0.013102,0.450000,28.152438
420.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.171896,0.169622,2.802400,0.061213,212.647807,16.922872,8870.093519,51.287238,0.013103,0.450000,28.037830
450.000000,-20.000000,0.200000,0.000000,1.025253,40.000000,0.173047,0.170762,2.821247,0.061620,215.182747,16.938578,9093.605213,51.929645,0.013267,0.450000,27.923821
480.000000,-20.000000,0.200000,0.000000,1.045519,40.000000,0.174210,0.171896,2.840291,0.062032,217.162447,16.954506,9272.848108,52.439192,0.013398,0.450000,27.810405
510.000000,-20.000000,0.200000,0.000000,1.060635,40.000000,0.175380,0.173047,2.859454,0.062449,218.587856,16.970590,9406.406723,52.815748,0.013495,0.450000,27.695319
