t_s,T_out_C,phi_out,n_occ,u_fan_ms,Ta_sp_C,phi_room,phi_measured,omega_room_gkg,phi_in,H_gh,Tp_C,Re,Sh,hm,ref_phi,error_pct
0.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.204616,0.200000,3.338690,0.072406,391.088016,17.352164,30999.998529,95.892158,0.024524,0.450000,25.000000
30.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.205691,0.201985,3.356331,0.073349,208.744002,17.388040,8856.061854,51.253949,0.013109,0.450000,24.801462
60.000000,-10.000000,0.350000,0.000000,1.324743,40.000000,0.207028,0.204616,3.378256,0.073734,240.117445,17.402693,11731.425550,58.990809,0.015089,0.450000,24.538426
90.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.208090,0.205691,3.395694,0.074213,208.467996,17.420894,8855.072478,51.251600,0.013110,0.450000,24.430891
120.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.209148,0.207028,3.413043,0.074594,208.346451,17.435361,8854.636899,51.250566,0.013110,0.450000,24.297249
150.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.210200,0.208090,3.430302,0.074973,208.225591,17.449746,8854.203840,51.249537,0.013110,0.450000,24.190966
180.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.211246,0.209148,3.447473,0.075350,208.105410,17.464048,8853.773284,51.248515,0.013110,0.450000,24.085233
210.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.212287,0.210200,3.464555,0.075725,207.985905,17.478270,8853.345216,51.247499,0.013111,0.450000,23.980050
240.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.213322,0.211246,3.481550,0.076098,207.867071,17.492411,8852.919620,51.246488,0.013111,0.450000,23.875412
270.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.214353,0.212287,3.498458,0.076470,207.748905,17.506471,8852.496478,51.245483,0.013111,0.450000,23.771317
300.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.215377,0.213322,3.515279,0.076839,207.631401,17.520452,8852.075776,51.244484,0.013111,0.450000,23.667762
330.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.216397,0.214353,3.532014,0.077206,207.514557,17.534354,8851.657498,51.243490,0.013111,0.450000,23.564744
360.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.217411,0.215377,3.548662,0.077572,207.398368,17.548176,8851.241628,51.242503,0.013112,0.450000,23.462260
390.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.218420,0.216397,3.565226,0.077935,207.282829,17.561921,8850.828151,51.241520,0.013112,0.450000,23.360308
420.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.219424,0.217411,3.581704,0.078297,207.167938,17.575588,8850.417051,51.240544,0.013112,0.450000,23.258884
450.000000,-10.000000,0.350000,0.000000,1.005119,40.000000,0.220427,0.218420,3.598172,0.078657,207.582929,17.589177,8895.308209,51.370544,0.013146,0.450000,23.157985
480.000000,-10.000000,0.350000,0.000000,1.028204,40.000000,0.221445,0.219424,3.614883,0.079016,209.837562,17.602751,9099.195965,51.956151,0.013296,0.450000,23.057610
510.000000,-10.000000,0.350000,0.000000,1.041602,40.000000,0.222469,0.220427,3.631699,0.079381,211.082124,17.616519,9217.330531,52.292555,0.013383,0.450000,22.957307
540.000000,-10.000000,0.350000,0.000000,1.055104,40.000000,0.223499,0.221445,3.648616,0.079748,212.326217,17.630364,9336.371315,52.629370,0.013469,0.450000,22.855520
570.000000,-10.000000,0.350000,0.000000,1.065505,40.000000,0.224533,0.222469,3.665592,0.080118,213.249376,17.644286,9427.964740,52.887122,0.013536,0.450000,22.753110
600.000000,-10.000000,0.350000,4.000000,1.076734,40.000000,0.227262,0.223499,3.710413,0.080488,214.248202,17.658249,9526.864551,53.164018,0.013607,0.450000,22.650080
630.000000,-10.000000,0.350000,4.000000,1.086816,40.000000,0.229985,0.224533,3.755142,0.081467,214.926070,17.695078,9614.871926,53.409613,0.013671,0.450000,22.546704
660.000000,-10.000000,0.350000,4.000000,1.097390,40.000000,0.232703,0.227262,3.799784,0.082443,215.645653,17.731779,9707.205500,53.666051,0.013738,0.450000,22.273782
690.000000,-10.000000,0.350000,4.000000,1.080682,40.000000,0.235392,0.229985,3.843967,0.083417,213.677796,17.768357,9558.221235,53.253224,0.013634,0.450000,22.001464
720.000000,-10.000000,0.350000,4.000000,1.094831,40.000000,0.238079,0.232703,3.888116,0.084381,214.753766,17.804508,9682.174623,53.598002,0.013723,0.450000,21.729710
750.000000,-10.000000,0.350000,4.000000,1.093712,40.000000,0.240750,0.235392,3.932021,0.085344,214.326525,17.840580,9671.094975,53.567914,0.013717,0.450000,21.460791
780.000000,-10.000000,0.350000,4.000000,1.105295,40.000000,0.243417,0.238079,3.975856,0.086302,215.141456,17.876404,9772.328819,53.848137,0.013790,0.450000,21.192120
810.000000,-10.000000,0.350000,4.000000,1.108988,40.000000,0.246073,0.240750,4.019515,0.087258,215.183928,17.912121,9803.790594,53.935334,0.013813,0.450000,20.924968
840.000000,-10.000000,0.350000,4.000000,1.118264,40.000000,0.248722,0.243417,4.063072,0.088210,215.765742,17.947644,9884.604437,54.157760,0.013871,0.450000,20.658277
870.000000,-10.000000,0.350000,4.000000,1.123676,40.000000,0.251362,0.246073,4.106476,0.089160,215.971295,17.983037,9931.249277,54.285977,0.013905,0.450000,20.392699
900.000000,-10.000000,0.350000,4.000000,1.131582,40.000000,0.253994,0.248722,4.149762,0.090106,216.414158,18.018257,9999.925652,54.473936,0.013955,0.450000,20.127773
930.000000,-10.000000,0.350000,4.000000,1.137599,40.000000,0.256617,0.251362,4.192902,0.091049,216.673652,18.053333,10051.903388,54.615907,0.013992,0.450000,19.863813
960.000000,-10.000000,0.350000,4.000000,1.144706,40.000000,0.259231,0.253994,4.235914,0.091989,217.034733,18.088244,10113.502638,54.783578,0.014036,0.450000,19.600616
990.000000,-10.000000,0.350000,4.000000,1.150863,40.000000,0.261837,0.256617,4.278783,0.092927,217.303424,18.123003,10166.700263,54.928051,0.014075,0.450000,19.338333
1020.000000,-10.000000,0.350000,4.000000,1.157461,40.000000,0.264434,0.259231,4.321517,0.093861,217.611785,18.157600,10223.789221,55.082632,0.014116,0.450000,19.076873
1050.000000,-10.000000,0.350000,4.000000,1.163550,40.000000,0.267022,0.261837,4.364108,0.094792,217.870319,18.192042,10276.375549,55.224687,0.014153,0.450000,18.816312
1080.000000,-10.000000,0.350000,4.000000,1.169780,40.000000,0.269601,0.264434,4.406559,0.095719,218.140228,18.226323,10330.195067,55.369685,0.014192,0.450000,18.556612
1110.000000,-10.000000,0.350000,4.000000,1.175708,40.000000,0.272171,0.267022,4.448867,0.096644,218.380263,18.260446,10381.339573,55.507157,0.014228,0.450000,18.297810
1140.000000,-10.000000,0.350000,4.000000,1.181636,40.000000,0.274732,0.269601,4.491032,0.097565,218.618835,18.294409,10432.485043,55.644295,0.014264,0.450000,18.039895
1170.000000,-10.000000,0.350000,4.000000,1.187359,40.000000,0.277284,0.272171,4.533051,0.098483,218.836988,18.328212,10481.813733,55.776265,0.014299,0.450000,17.782886
1200.000000,-10.000000,0.350000,4.000000,1.193019,40.000000,0.279827,0.274732,4.574925,0.099398,219.047964,18.361854,10530.575006,55.906419,0.014334,0.450000,17.526781
1230.000000,-10.000000,0.350000,4.000000,1.198519,40.000000,0.282360,0.277284,4.616651,0.100310,219.243105,18.395335,10577.925190,56.032537,0.014367,0.450000,17.271594
1260.000000,-10.000000,0.350000,4.000000,1.203926,40.000000,0.284884,0.279827,4.658229,0.101218,219.428636,18.428656,10624.448877,56.156189,0.014400,0.450000,17.017326
1290.000000,-10.000000,0.350000,4.000000,1.209196,40.000000,0.287399,0.282360,4.699658,0.102122,219.600655,18.461814,10669.756151,56.276364,0.014432,0.450000,16.763987
1320.000000,-10.000000,0.350000,4.000000,1.214360,40.000000,0.289904,0.284884,4.740937,0.103024,219.762138,18.494812,10714.121964,56.393806,0.014464,0.450000,16.511580
1350.000000,-10.000000,0.350000,4.000000,1.219397,40.000000,0.292400,0.287399,4.782064,0.103922,219.911378,18.527647,10757.367704,56.508065,0.014494,0.450000,16.260114
1380.000000,-10.000000,0.350000,4.000000,1.224323,40.000000,0.294886,0.289904,4.823039,0.104817,220.049844,18.560320,10799.624156,56.619502,0.014524,0.450000,16.009592
1410.000000,-10.000000,0.350000,4.000000,1.229127,40.000000,0.297362,0.292400,4.863861,0.105708,220.176838,18.592830,10840.811072,56.727923,0.014553,0.450000,15.760021
1440.000000,-10.000000,0.350000,4.000000,1.233818,40.000000,0.299829,0.294886,4.904529,0.106596,220.293131,18.625179,10880.992138,56.833511,0.014581,0.450000,15.511406
1470.000000,-10.000000,0.350000,4.000000,1.238391,40.000000,0.302287,0.297362,4.945042,0.107480,220.398487,18.657364,10920.132879,56.936193,0.014609,0.450000,15.263751
1500.000000,-10.000000,0.350000,4.000000,1.242851,40.000000,0.304734,0.299829,4.985400,0.108361,220.493349,18.689387,10958.265759,57.036068,0.014635,0.450000,15.017063
1530.000000,-10.000000,0.350000,4.000000,1.247194,40.000000,0.307172,0.302287,5.025601,0.109238,220.577692,18.721246,10995.377597,57.133117,0.014661,0.450000,14.771346
1560.000000,-10.000000,0.350000,4.000000,1.251424,40.000000,0.309599,0.304734,5.065645,0.110112,220.651803,18.752943,11031.486334,57.227401,0.014687,0.450000,14.526605
1590.000000,-10.000000,0.350000,4.000000,1.255540,40.000000,0.312017,0.307172,5.105531,0.110982,220.715752,18.784477,11066.588690,57.318923,0.014711,0.450000,14.282843
1620.000000,-10.000000,0.350000,4.000000,1.259544,40.000000,0.314425,0.309599,5.145259,0.111849,220.769749,18.815847,11100.695851,57.407727,0.014735,0.450000,14.040066
1650.000000,-10.000000,0.350000,4.000000,1.263434,40.000000,0.316823,0.312017,5.184827,0.112712,220.813905,18.847054,11133.809136,57.493828,0.014759,0.450000,13.798277
1680.000000,-10.000000,0.350000,4.000000,1.267213,40.000000,0.319211,0.314425,5.224235,0.113572,220.848393,18.878098,11165.936589,57.577259,0.014781,0.450000,13.557481
1710.000000,-10.000000,0.350000,4.000000,1.270881,40.000000,0.321589,0.316823,5.263482,0.114428,220.873338,18.908979,11197.081666,57.658040,0.014803,0.450000,13.317681
1740.000000,-10.000000,0.350000,4.000000,1.274437,40.000000,0.323957,0.319211,5.302568,0.115280,220.888892,18.939697,11227.250945,57.736199,0.014824,0.450000,13.078881
1770.000000,-10.000000,0.350000,4.000000,1.277884,40.000000,0.326315,0.321589,5.341491,0.116129,220.895185,18.970252,11256.448871,57.811758,0.014845,0.450000,12.841086
1800.000000,-10.000000,0.350000,4.000000,1.281220,40.000000,0.328662,0.323957,5.380253,0.116974,220.892356,19.000643,11284.681337,57.884742,0.014865,0.450000,12.604297
1830.000000,-10.000000,0.350000,4.000000,1.284448,40.000000,0.331000,0.326315,5.418851,0.117816,220.880533,19.030872,11311.953246,57.955174,0.014884,0.450000,12.368519
1860.000000,-10.000000,0.350000,4.000000,1.287567,40.000000,0.333327,0.328662,5.457285,0.118654,220.859848,19.060937,11338.270166,58.023076,0.014902,0.450000,12.133756
1890.000000,-10.000000,0.350000,4.000000,1.290578,40.000000,0.335644,0.331000,5.495555,0.119488,220.830426,19.090840,11363.637208,58.088470,0.014920,0.450000,11.900009
1920.000000,-10.000000,0.350000,4.000000,1.293482,40.000000,0.337951,0.333327,5.533661,0.120318,220.792391,19.120580,11388.059785,58.151378,0.014938,0.450000,11.667282
1950.000000,-10.000000,0.350000,4.000000,1.296279,40.000000,0.340248,0.335644,5.571601,0.121145,220.745863,19.150158,11411.543098,58.211823,0.014954,0.450000,11.435577
1980.000000,-10.000000,0.350000,4.000000,1.298970,40.000000,0.342534,0.337951,5.609375,0.121969,220.690963,19.179573,11434.092485,58.269824,0.014970,0.450000,11.204899
2010.000000,-10.000000,0.350000,4.000000,1.301554,40.000000,0.344810,0.340248,5.646984,0.122788,220.627806,19.208825,11455.713182,58.325402,0.014986,0.450000,10.975248
2040.000000,-10.000000,0.350000,4.000000,1.304034,40.000000,0.347075,0.342534,5.684425,0.123604,220.556506,19.237916,11476.410485,58.378578,0.015000,0.450000,10.746628
2070.000000,-10.000000,0.350000,4.000000,1.306409,40.000000,0.349330,0.344810,5.721700,0.124416,220.477175,19.266844,11496.189641,58.429372,0.015014,0.450000,10.519041
2100.000000,-10.000000,0.350000,4.000000,1.308681,40.000000,0.351575,0.347075,5.758807,0.125224,220.389922,19.295611,11515.055921,58.477802,0.015028,0.450000,10.292489
2130.000000,-10.000000,0.350000,4.000000,1.310848,40.000000,0.353809,0.349330,5.795747,0.126029,220.294855,19.324216,11533.014569,58.523888,0.015041,0.450000,10.066975
2160.000000,-10.000000,0.350000,4.000000,1.312913,40.000000,0.356033,0.351575,5.832518,0.126830,220.192078,19.352659,11550.070840,58.567648,0.015053,0.450000,9.842500
2190.000000,-10.000000,0.350000,4.000000,1.314875,40.000000,0.358247,0.353809,5.869121,0.127627,220.081696,19.380941,11566.229970,58.609101,0.015065,0.450000,9.619067
2220.000000,-10.000000,0.350000,4.000000,1.316736,40.000000,0.360450,0.356033,5.905554,0.128421,219.963808,19.409063,11581.497196,58.648266,0.015076,0.450000,9.396677
2250.000000,-10.000000,0.350000,4.000000,1.318496,40.000000,0.362642,0.358247,5.941819,0.129210,219.838514,19.437023,11595.877744,58.685158,0.015086,0.450000,9.175333
2280.000000,-10.000000,0.350000,4.000000,1.320154,40.000000,0.364824,0.360450,5.977914,0.129996,219.705910,19.464823,11609.376838,58.719797,0.015096,0.450000,8.955035
2310.000000,-10.000000,0.350000,4.000000,1.321713,40.000000,0.366996,0.362642,6.013839,0.130779,219.566093,19.492463,11621.999691,58.752199,0.015106,0.450000,8.735786
2340.000000,-10.000000,0.350000,4.000000,1.323172,40.000000,0.369157,0.364824,6.049595,0.131557,219.419154,19.519943,11633.751512,58.782380,0.015115,0.450000,8.517587
2370.000000,-10.000000,0.350000,4.000000,1.324533,40.000000,0.371307,0.366996,6.085179,0.132332,219.265186,19.547262,11644.637499,58.810358,0.015123,0.450000,8.300439
