t_s,T_out_C,phi_out,n_occ,u_fan_ms,Ta_sp_C,phi_room,phi_measured,omega_room_gkg,phi_in,H_gh,Tp_C,Re,Sh,hm,ref_phi,error_pct
0.000000,-20.000000,0.200000,0.000000,3.046612,40.000000,0.154746,0.150000,2.521674,0.054543,374.953689,16.663998,27047.578934,89.551923,0.022864,0.450000,30.000000
30.000000,-20.000000,0.200000,0.000000,3.046612,40.000000,0.157321,0.152155,2.563809,0.055472,374.424667,16.700180,27044.242990,89.547395,0.022865,0.450000,29.784452
60.000000,-20.000000,0.200000,0.000000,3.046612,40.000000,0.159881,0.154746,2.605694,0.056395,373.899416,16.736100,27040.932100,89.542901,0.022865,0.450000,29.525389
90.000000,-20.000000,0.200000,0.000000,3.046612,40.000000,0.162425,0.157321,2.647333,0.057312,373.377903,16.771759,27037.646032,89.538440,0.022866,0.450000,29.267888
120.000000,-20.000000,0.200000,0.000000,3.046612,40.000000,0.164953,0.159881,2.688726,0.058224,372.860096,16.807160,27034.384559,89.534012,0.022867,0.450000,29.011941
150.000000,-20.000000,0.200000,0.000000,3.046612,40.000000,0.167467,0.162425,2.729875,0.059131,372.345963,16.842305,27031.147452,89.529617,0.022868,0.450000,28.757537
180.000000,-20.000000,0.200000,0.000000,3.046612,40.000000,0.169965,0.164953,2.770782,0.060032,371.835473,16.877196,27027.934489,89.525254,0.022869,0.450000,28.504666
210.000000,-20.000000,0.200000,0.000000,3.046612,40.000000,0.172448,0.167467,2.811448,0.060927,371.328594,16.911836,27024.745449,89.520922,0.022870,0.450000,28.253318
240.000000,-20.000000,0.200000,0.000000,3.046612,40.000000,0.174917,0.169965,2.851875,0.061818,370.825295,16.946226,27021.580113,89.516623,0.022871,0.450000,28.003484
270.000000,-20.000000,0.200000,0.000000,3.046612,40.000000,0.177370,0.172448,2.892064,0.062702,370.325547,16.980369,27018.438265,89.512355,0.022872,0.450000,27.755152
300.000000,-20.000000,0.200000,0.000000,3.046612,40.000000,0.179809,0.174917,2.932016,0.063582,369.829319,17.014267,27015.319693,89.508118,0.022872,0.450000,27.508314
330.000000,-20.000000,0.200000,0.000000,3.046612,40.000000,0.182233,0.177370,2.971734,0.064456,369.336581,17.047921,27012.224184,89.503913,0.022873,0.450000,27.262961
360.000000,-20.000000,0.200000,0.000000,3.046612,40.000000,0.184643,0.179809,3.011218,0.065325,368.847303,17.081335,27009.151531,89.499737,0.022874,0.450000,27.019081
390.000000,-20.000000,0.200000,0.000000,3.046612,40.000000,0.187038,0.182233,3.050470,0.066189,368.361458,17.114511,27006.101527,89.495593,0.022875,0.450000,26.776667
420.000000,-20.000000,0.200000,0.000000,3.046612,40.000000,0.189419,0.184643,3.089492,0.067048,367.879014,17.147449,27003.073969,89.491478,0.022876,0.450000,26.535707
450.000000,-20.000000,0.200000,0.000000,3.046612,40.000000,0.191785,0.187038,3.128285,0.067901,367.399945,17.180153,27000.068656,89.487393,0.022877,0.450000,26.296194
