t_s,T_out_C,phi_out,n_occ,u_fan_ms,Ta_sp_C,phi_room,phi_measured,omega_room_gkg,phi_in,H_gh,Tp_C,Re,Sh,hm,ref_phi,error_pct
0.000000,-3.000000,0.550000,0.000000,1.205010,40.000000,0.352142,0.350000,5.768173,0.125966,211.235134,19.321984,10601.916198,56.111728,0.014421,0.450000,10.000000
30.000000,-3.000000,0.550000,0.000000,1.209949,40.000000,0.352883,0.351400,5.780431,0.126232,211.579505,19.331430,10645.027295,56.225856,0.014450,0.450000,9.860017
60.000000,-3.000000,0.550000,0.000000,1.198019,40.000000,0.353612,0.352142,5.792480,0.126498,210.446304,19.340870,10539.734356,55.947251,0.014379,0.450000,9.785850
90.000000,-3.000000,0.550000,0.000000,1.194022,40.000000,0.354334,0.352883,5.804419,0.126759,210.009048,19.350145,10504.240915,55.853124,0.014355,0.450000,9.711704
120.000000,-3.000000,0.550000,0.000000,1.189991,40.000000,0.355049,0.353612,5.816247,0.127018,209.569323,19.359332,10468.454581,55.758055,0.014331,0.450000,9.638823
150.000000,-3.000000,0.550000,0.000000,1.186075,40.000000,0.355758,0.354334,5.827966,0.127275,209.140207,19.368431,10433.682316,55.665527,0.014308,0.450000,9.566615
180.000000,-3.000000,0.550000,0.000000,1.182203,40.000000,0.356460,0.355049,5.839577,0.127529,208.715541,19.377442,10399.308182,55.573906,0.014285,0.450000,9.495080
210.000000,-3.000000,0.550000,0.000000,1.178376,40.000000,0.357156,0.355758,5.851081,0.127780,208.295343,19.386367,10365.334165,55.483201,0.014262,0.450000,9.424207
240.000000,-3.000000,0.550000,0.000000,1.174594,40.000000,0.357845,0.356460,5.862480,0.128030,207.879521,19.395207,10331.750681,55.393393,0.014239,0.450000,9.353988
270.000000,-3.000000,0.550000,0.000000,1.170854,40.000000,0.358528,0.357156,5.873774,0.128277,207.468033,19.403963,10298.553603,55.304475,0.014216,0.450000,9.284417
300.000000,-3.000000,0.550000,0.000000,1.167158,40.000000,0.359205,0.357845,5.884965,0.128522,207.060838,19.412636,10265.738789,55.216438,0.014194,0.450000,9.215488
330.000000,-3.000000,0.550000,0.000000,1.163503,40.000000,0.359875,0.358528,5.896053,0.128764,206.657898,19.421226,10233.302183,55.129278,0.014172,0.450000,9.147194
360.000000,-3.000000,0.550000,0.000000,1.159891,40.000000,0.360539,0.359205,5.907039,0.129004,206.259172,19.429734,10201.239770,55.042987,0.014150,0.450000,9.079529
390.000000,-3.000000,0.550000,0.000000,1.156321,40.000000,0.361198,0.359875,5.917925,0.129243,205.864622,19.438162,10169.547574,54.957559,0.014128,0.450000,9.012486
420.000000,-3.000000,0.550000,0.000000,1.152791,40.000000,0.361850,0.360539,5.928711,0.129479,205.474208,19.446509,10138.221655,54.872986,0.014107,0.450000,8.946061
450.000000,-3.000000,0.550000,0.000000,1.149303,40.000000,0.362496,0.361198,5.939398,0.129712,205.087893,19.454778,10107.258113,54.789263,0.014086,0.450000,8.880245
480.000000,-3.000000,0.550000,0.000000,1.145854,40.000000,0.363136,0.361850,5.949988,0.129944,204.705637,19.462968,10076.653088,54.706383,0.014065,0.450000,8.815034
510.000000,-3.000000,0.550000,0.000000,1.142446,40.000000,0.363770,0.362496,5.960481,0.130173,204.327404,19.471081,10046.402752,54.624340,0.014044,0.450000,8.750421
540.000000,-3.000000,0.550000,0.000000,1.139077,40.000000,0.364399,0.363136,5.970879,0.130401,203.953155,19.479118,10016.503320,54.543126,0.014023,0.450000,8.686401
570.000000,-3.000000,0.550000,0.000000,1.135746,40.000000,0.365022,0.363770,5.981182,0.130626,203.582853,19.487078,9986.951040,54.462736,0.014003,0.450000,8.622967
600.000000,-3.000000,0.550000,0.000000,1.132455,40.000000,0.365639,0.364399,5.991391,0.130849,203.216461,19.494964,9957.742198,54.383163,0.013983,0.450000,8.560114
630.000000,-3.000000,0.550000,0.000000,1.129201,40.000000,0.366250,0.365022,6.001507,0.131071,202.853943,19.502775,9928.873116,54.304400,0.013963,0.450000,8.497835
660.000000,-3.000000,0.550000,0.000000,1.125986,40.000000,0.366856,0.365639,6.011531,0.131290,202.495262,19.510513,9900.340151,54.226442,0.013943,0.450000,8.436126
690.000000,-3.000000,0.550000,0.000000,1.122808,40.000000,0.367456,0.366250,6.021464,0.131507,202.140381,19.518178,9872.139696,54.149281,0.013923,0.450000,8.374980
720.000000,-3.000000,0.550000,0.000000,1.119666,40.000000,0.368051,0.366856,6.031307,0.131722,201.789266,19.525771,9844.268181,54.072912,0.013904,0.450000,8.314392
750.000000,-3.000000,0.550000,0.000000,1.116562,40.000000,0.368641,0.367456,6.041061,0.131935,201.441879,19.533293,9816.722068,53.997327,0.013885,0.450000,8.254356
780.000000,-3.000000,0.550000,0.000000,1.113493,40.000000,0.369225,0.368051,6.050726,0.132147,201.098187,19.540744,9789.497856,53.922522,0.013866,0.450000,8.194867
810.000000,-3.000000,0.550000,0.000000,1.110460,40.000000,0.369804,0.368641,6.060304,0.132356,200.758153,19.548126,9762.592077,53.848489,0.013847,0.450000,8.135920
840.000000,-3.000000,0.550000,0.000000,1.107463,40.000000,0.370377,0.369225,6.069795,0.132564,200.421744,19.555439,9736.001297,53.775222,0.013828,0.450000,8.077508
870.000000,-3.000000,0.550000,0.000000,1.104501,40.000000,0.370946,0.369804,6.079200,0.132769,200.088925,19.562684,9709.722116,53.702716,0.013810,0.450000,8.019627
900.000000,-3.000000,0.550000,0.000000,1.101573,40.000000,0.371509,0.370377,6.088521,0.132973,199.759661,19.569861,9683.751168,53.630963,0.013792,0.450000,7.962271
930.000000,-3.000000,0.550000,0.000000,1.098680,40.000000,0.372067,0.370946,6.097757,0.133175,199.433919,19.576972,9658.085120,53.559957,0.013774,0.450000,7.905435
960.000000,-3.000000,0.550000,0.000000,1.095821,40.000000,0.372620,0.371509,6.106910,0.133375,199.111664,19.584016,9632.720671,53.489693,0.013756,0.450000,7.849114
990.000000,-3.000000,0.550000,0.000000,1.092995,40.000000,0.373168,0.372067,6.115981,0.133573,198.792865,19.590995,9607.654553,53.420165,0.013738,0.450000,7.793302
1020.000000,-3.000000,0.550000,0.000000,1.090202,40.000000,0.373711,0.372620,6.124970,0.133770,198.477486,19.597909,9582.883530,53.351366,0.013721,0.450000,7.737995
1050.000000,-3.000000,0.550000,0.000000,1.087443,40.000000,0.374249,0.373168,6.133878,0.133964,198.165496,19.604759,9558.404399,53.283289,0.013703,0.450000,7.683188
1080.000000,-3.000000,0.550000,0.000000,1.084715,40.000000,0.374783,0.373711,6.142707,0.134157,197.856862,19.611545,9534.213989,53.215930,0.013686,0.450000,7.628876
1110.000000,-3.000000,0.550000,0.000000,1.082020,40.000000,0.375311,0.374249,6.151456,0.134348,197.551552,19.618269,9510.309157,53.149282,0.013669,0.450000,7.575053
1140.000000,-3.000000,0.550000,0.000000,1.079357,40.000000,0.375835,0.374783,6.160127,0.134538,197.249533,19.624931,9486.686796,53.083339,0.013653,0.450000,7.521715
1170.000000,-3.000000,0.550000,0.000000,1.076725,40.000000,0.376354,0.375311,6.168720,0.134726,196.950773,19.631531,9463.343827,53.018095,0.013636,0.450000,7.468856
1200.000000,-3.000000,0.550000,0.000000,1.074124,40.000000,0.376869,0.375835,6.177236,0.134912,196.655242,19.638071,9440.277201,52.953545,0.013620,0.450000,7.416473
1230.000000,-3.000000,0.550000,0.000000,1.071554,40.000000,0.377379,0.376354,6.185676,0.135096,196.362907,19.644550,9417.483902,52.889681,0.013604,0.450000,7.364560
1260.000000,-3.000000,0.550000,0.000000,1.069015,40.000000,0.377884,0.376869,6.194041,0.135279,196.073739,19.650970,9394.960943,52.826500,0.013588,0.450000,7.313113
1290.000000,-3.000000,0.550000,0.000000,1.066505,40.000000,0.378385,0.377379,6.202332,0.135460,195.787704,19.657331,9372.705365,52.763993,0.013572,0.450000,7.262127
1320.000000,-3.000000,0.550000,0.000000,1.064026,40.000000,0.378881,0.377884,6.210548,0.135640,195.504775,19.663634,9350.714241,52.702156,0.013556,0.450000,7.211598
1350.000000,-3.000000,0.550000,0.000000,1.061575,40.000000,0.379373,0.378385,6.218691,0.135818,195.224919,19.669879,9328.984673,52.640984,0.013540,0.450000,7.161520
1380.000000,-3.000000,0.550000,0.000000,1.059154,40.000000,0.379860,0.378881,6.226762,0.135994,194.948107,19.676067,9307.513790,52.580469,0.013525,0.450000,7.111889
1410.000000,-3.000000,0.550000,0.000000,1.056762,40.000000,0.380344,0.379373,6.234762,0.136169,194.674309,19.682198,9286.298753,52.520607,0.013510,0.450000,7.062702
1440.000000,-3.000000,0.550000,0.000000,1.054398,40.000000,0.380822,0.379860,6.242690,0.136342,194.403495,19.688274,9265.336749,52.461391,0.013495,0.450000,7.013952
1470.000000,-3.000000,0.550000,0.000000,1.052062,40.000000,0.381297,0.380344,6.250548,0.136513,194.135637,19.694294,9244.624994,52.402817,0.013480,0.450000,6.965637
1500.000000,-3.000000,0.550000,0.000000,1.049755,40.000000,0.381767,0.380822,6.258337,0.136684,193.870704,19.700259,9224.160732,52.344878,0.013465,0.450000,6.917752
1530.000000,-3.000000,0.550000,0.000000,1.047475,40.000000,0.382234,0.381297,6.266057,0.136852,193.608669,19.706171,9203.941235,52.287569,0.013451,0.450000,6.870292
1560.000000,-3.000000,0.550000,0.000000,1.045222,40.000000,0.382696,0.381767,6.273708,0.137019,193.349502,19.712028,9183.963804,52.230884,0.013436,0.450000,6.823253
1590.000000,-3.000000,0.550000,0.000000,1.042996,40.000000,0.383154,0.382234,6.281292,0.137185,193.093175,19.717833,9164.225764,52.174817,0.013422,0.450000,6.776631
1620.000000,-3.000000,0.550000,0.000000,1.040796,40.000000,0.383608,0.382696,6.288810,0.137349,192.839660,19.723585,9144.724470,52.119364,0.013408,0.450000,6.730422
1650.000000,-3.000000,0.550000,0.000000,1.038623,40.000000,0.384058,0.383154,6.296261,0.137512,192.588929,19.729285,9125.457302,52.064518,0.013394,0.450000,6.684621
1680.000000,-3.000000,0.550000,0.000000,1.036477,40.000000,0.384504,0.383608,6.303646,0.137673,192.340955,19.734934,9106.421669,52.010275,0.013380,0.450000,6.639225
1710.000000,-3.000000,0.550000,0.000000,1.034356,40.000000,0.384946,0.384058,6.310967,0.137833,192.095709,19.740531,9087.615003,51.956628,0.013367,0.450000,6.594230
1740.000000,-3.000000,0.550000,0.000000,1.032260,40.000000,0.385384,0.384504,6.318224,0.137992,191.853165,19.746079,9069.034765,51.903573,0.013353,0.450000,6.549631
1770.000000,-3.000000,0.550000,0.000000,1.030190,40.000000,0.385818,0.384946,6.325417,0.138149,191.613296,19.751576,9050.678441,51.851104,0.013340,0.450000,6.505424
1800.000000,-3.000000,0.550000,0.000000,1.028145,40.000000,0.386249,0.385384,6.332547,0.138304,191.376074,19.757024,9032.543541,51.799215,0.013327,0.450000,6.461607
1830.000000,-3.000000,0.550000,0.000000,1.026124,40.000000,0.386676,0.385818,6.339615,0.138459,191.141474,19.762424,9014.627603,51.747902,0.013314,0.450000,6.418174
1860.000000,-3.000000,0.550000,0.000000,1.024128,40.000000,0.387099,0.386249,6.346621,0.138612,190.909468,19.767775,8996.928190,51.697158,0.013301,0.450000,6.375121
1890.000000,-3.000000,0.550000,0.000000,1.022156,40.000000,0.387518,0.386676,6.353566,0.138763,190.680031,19.773078,8979.442887,51.646980,0.013288,0.450000,6.332446
1920.000000,-3.000000,0.550000,0.000000,1.020207,40.000000,0.387934,0.387099,6.360451,0.138914,190.453138,19.778334,8962.169307,51.597361,0.013276,0.450000,6.290145
1950.000000,-3.000000,0.550000,0.000000,1.018283,40.000000,0.388346,0.387518,6.367276,0.139063,190.228761,19.783543,8945.105087,51.548296,0.013263,0.450000,6.248213
1980.000000,-3.000000,0.550000,0.000000,1.016382,40.000000,0.388754,0.387934,6.374042,0.139210,190.006877,19.788706,8928.247887,51.499781,0.013251,0.450000,6.206646
2010.000000,-3.000000,0.550000,0.000000,1.014503,40.000000,0.389159,0.388346,6.380748,0.139357,189.787459,19.793823,8911.595392,51.451810,0.013239,0.450000,6.165442
2040.000000,-3.000000,0.550000,0.000000,1.012648,40.000000,0.389560,0.388754,6.387397,0.139502,189.570482,19.798894,8895.145311,51.404379,0.013227,0.450000,6.124597
2070.000000,-3.000000,0.550000,0.000000,1.010815,40.000000,0.389958,0.389159,6.393989,0.139646,189.355923,19.803921,8878.895375,51.357481,0.013215,0.450000,6.084107
2100.000000,-3.000000,0.550000,0.000000,1.009005,40.000000,0.390353,0.389560,6.400523,0.139788,189.143755,19.808903,8862.843342,51.311112,0.013203,0.450000,6.043968
2130.000000,-3.000000,0.550000,0.000000,1.007216,40.000000,0.390744,0.389958,6.407001,0.139930,188.933955,19.813841,8846.986990,51.265268,0.013191,0.450000,6.004177
2160.000000,-3.000000,0.550000,0.000000,1.005450,40.000000,0.391131,0.390353,6.413423,0.140070,188.726499,19.818736,8831.324120,51.219942,0.013180,0.450000,5.964731
2190.000000,-3.000000,0.550000,0.000000,1.003705,40.000000,0.391516,0.390744,6.419790,0.140209,188.521363,19.823587,8815.852559,51.175131,0.013168,0.450000,5.925625
2220.000000,-3.000000,0.550000,0.000000,1.001981,40.000000,0.391897,0.391131,6.426103,0.140347,188.318523,19.828396,8800.570154,51.130829,0.013157,0.450000,5.886858
2250.000000,-3.000000,0.550000,0.000000,1.000278,40.000000,0.392275,0.391516,6.432361,0.140483,188.117955,19.833162,8785.474775,51.087031,0.013146,0.450000,5.848424
2280.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.392650,0.391897,6.438584,0.140619,188.051628,19.837887,8782.889278,51.079585,0.013144,0.450000,5.810322
2310.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.393024,0.392275,6.444775,0.140753,188.011718,19.842584,8782.750141,51.079253,0.013144,0.450000,5.772547
2340.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.393396,0.392650,6.450935,0.140887,187.972017,19.847257,8782.611738,51.078922,0.013144,0.450000,5.734986
2370.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.393766,0.393024,6.457064,0.141021,187.932523,19.851905,8782.474064,51.078592,0.013145,0.450000,5.697616
2400.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.394134,0.393396,6.463162,0.141153,187.893234,19.856529,8782.337117,51.078265,0.013145,0.450000,5.660436
2430.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.394500,0.393766,6.469229,0.141285,187.854151,19.861128,8782.200891,51.077939,0.013145,0.450000,5.623444
2460.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.394864,0.394134,6.475265,0.141416,187.815272,19.865704,8782.065383,51.077615,0.013145,0.450000,5.586640
2490.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.395227,0.394500,6.481271,0.141547,187.776595,19.870255,8781.930589,51.077292,0.013145,0.450000,5.550023
2520.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.395587,0.394864,6.487247,0.141677,187.738120,19.874783,8781.796504,51.076972,0.013145,0.450000,5.513591
2550.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.395946,0.395227,6.493192,0.141806,187.699845,19.879287,8781.663126,51.076653,0.013145,0.450000,5.477345
2580.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.396303,0.395587,6.499107,0.141935,187.661770,19.883767,8781.530450,51.076335,0.013145,0.450000,5.441283
2610.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.396658,0.395946,6.504993,0.142063,187.623893,19.888224,8781.398472,51.076020,0.013145,0.450000,5.405403
2640.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.397011,0.396303,6.510848,0.142190,187.586213,19.892658,8781.267188,51.075705,0.013145,0.450000,5.369706
2670.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.397363,0.396658,6.516674,0.142317,187.548730,19.897068,8781.136596,51.075393,0.013145,0.450000,5.334190
2700.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.397713,0.397011,6.522471,0.142443,187.511442,19.901456,8781.006690,51.075082,0.013145,0.450000,5.298854
2730.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.398061,0.397363,6.528238,0.142568,187.474348,19.905820,8780.877467,51.074773,0.013145,0.450000,5.263697
2760.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.398407,0.397713,6.533976,0.142693,187.437447,19.910162,8780.748923,51.074466,0.013145,0.450000,5.228719
2790.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.398752,0.398061,6.539685,0.142817,187.400738,19.914481,8780.621055,51.074160,0.013145,0.450000,5.193918
2820.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.399094,0.398407,6.545365,0.142941,187.364220,19.918777,8780.493859,51.073855,0.013145,0.450000,5.159294
2850.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.399435,0.398752,6.551017,0.143063,187.327892,19.923051,8780.367331,51.073553,0.013146,0.450000,5.124846
2880.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.399775,0.399094,6.556640,0.143186,187.291754,19.927302,8780.241468,51.073252,0.013146,0.450000,5.090572
2910.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.400112,0.399435,6.562234,0.143307,187.255803,19.931532,8780.116265,51.072952,0.013146,0.450000,5.056472
2940.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.400448,0.399775,6.567800,0.143428,187.220039,19.935739,8779.991720,51.072654,0.013146,0.450000,5.022545
2970.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.400782,0.400112,6.573338,0.143549,187.184461,19.939924,8779.867829,51.072358,0.013146,0.450000,4.988790
3000.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.401115,0.400448,6.578848,0.143668,187.149067,19.944088,8779.744588,51.072063,0.013146,0.450000,4.955206
3030.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.401445,0.400782,6.584331,0.143788,187.113858,19.948230,8779.621993,51.071770,0.013146,0.450000,4.921793
3060.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.401774,0.401115,6.589785,0.143906,187.078832,19.952350,8779.500042,51.071478,0.013146,0.450000,4.888549
