t_s,T_out_C,phi_out,n_occ,u_fan_ms,Ta_sp_C,phi_room,phi_measured,omega_room_gkg,phi_in,H_gh,Tp_C,Re,Sh,hm,ref_phi,error_pct
0.000000,-10.000000,0.350000,0.000000,2.880000,40.000000,0.204308,0.200000,3.333645,0.072406,354.761702,17.352164,25508.570218,86.985189,0.022246,0.450000,25.000000
30.000000,-10.000000,0.350000,0.000000,2.880000,40.000000,0.206617,0.201985,3.371524,0.073238,354.310084,17.383847,25505.821787,86.981345,0.022247,0.450000,24.801462
60.000000,-10.000000,0.350000,0.000000,2.880000,40.000000,0.208912,0.204308,3.409184,0.074066,353.861577,17.415307,25503.093239,86.977527,0.022248,0.450000,24.569182
90.000000,-10.000000,0.350000,0.000000,2.880000,40.000000,0.211194,0.206617,3.446625,0.074889,353.416158,17.446547,25500.384400,86.973737,0.022249,0.450000,24.338282
120.000000,-10.000000,0.350000,0.000000,2.880000,40.000000,0.213462,0.208912,3.483848,0.075707,352.973799,17.477568,25497.695096,86.969974,0.022249,0.450000,24.108750
150.000000,-10.000000,0.350000,0.000000,2.880000,40.000000,0.215717,0.211194,3.520855,0.076520,352.534477,17.508372,25495.025157,86.966238,0.022250,0.450000,23.880580
180.000000,-10.000000,0.350000,0.000000,2.880000,40.000000,0.217959,0.213462,3.557648,0.077328,352.098167,17.538960,25492.374414,86.962528,0.022251,0.450000,23.653762
210.000000,-10.000000,0.350000,0.000000,2.880000,40.000000,0.220187,0.215717,3.594227,0.078132,351.664843,17.569336,25489.742701,86.958845,0.022252,0.450000,23.428287
240.000000,-10.000000,0.350000,0.000000,2.880000,40.000000,0.222402,0.217959,3.630594,0.078930,351.234483,17.599500,25487.129853,86.955187,0.022252,0.450000,23.204148
270.000000,-10.000000,0.350000,0.000000,2.880000,40.000000,0.224603,0.220187,3.666749,0.079724,350.807061,17.629454,25484.535705,86.951556,0.022253,0.450000,22.981335
300.000000,-10.000000,0.350000,0.000000,2.880000,40.000000,0.226792,0.222402,3.702696,0.080514,350.382553,17.659200,25481.960097,86.947950,0.022254,0.450000,22.759840
330.000000,-10.000000,0.350000,0.000000,2.880000,40.000000,0.228968,0.224603,3.738434,0.081298,349.960938,17.688740,25479.402868,86.944369,0.022255,0.450000,22.539656
360.000000,-10.000000,0.350000,0.000000,2.880000,40.000000,0.231131,0.226792,3.773965,0.082078,349.542190,17.718076,25476.863861,86.940814,0.022255,0.450000,22.320773
390.000000,-10.000000,0.350000,0.000000,2.880000,40.000000,0.233281,0.228968,3.809290,0.082854,349.126287,17.747208,25474.342920,86.937283,0.022256,0.450000,22.103184
420.000000,-10.000000,0.350000,0.000000,2.880000,40.000000,0.235419,0.231131,3.844410,0.083624,348.713206,17.776139,25471.839889,86.933778,0.022257,0.450000,21.886880
450.000000,-10.000000,0.350000,0.000000,2.880000,40.000000,0.237544,0.233281,3.879327,0.084391,348.302925,17.804870,25469.354617,86.930297,0.022257,0.450000,21.671853
480.000000,-10.000000,0.350000,0.000000,2.880000,40.000000,0.239656,0.235419,3.914042,0.085152,347.895421,17.833404,25466.886950,86.926840,0.022258,0.450000,21.458096
510.000000,-10.000000,0.350000,0.000000,2.880000,40.000000,0.241756,0.237544,3.948557,0.085910,347.490672,17.861741,25464.436741,86.923408,0.022259,0.450000,21.245599
