t_s,T_out_C,phi_out,n_occ,u_fan_ms,Ta_sp_C,phi_room,phi_measured,omega_room_gkg,phi_in,H_gh,Tp_C,Re,Sh,hm,ref_phi,error_pct
0.000000,-10.000000,0.350000,0.000000,2.580000,40.000000,0.204147,0.200000,3.331008,0.072406,335.776532,17.352164,22851.427487,82.330153,0.021056,0.300000,10.000000
30.000000,-10.000000,0.350000,0.000000,2.580000,40.000000,0.206297,0.201985,3.366269,0.073181,335.378649,17.381656,22849.135632,82.326766,0.021057,0.300000,9.801462
60.000000,-10.000000,0.350000,0.000000,2.580000,40.000000,0.208434,0.204147,3.401329,0.073951,334.983443,17.410945,22846.859930,82.323402,0.021057,0.300000,9.585257
90.000000,-10.000000,0.350000,0.000000,2.580000,40.000000,0.210558,0.206297,3.436187,0.074717,334.590894,17.440034,22844.600244,82.320062,0.021058,0.300000,9.370314
120.000000,-10.000000,0.350000,0.000000,2.580000,40.000000,0.212670,0.208434,3.470847,0.075479,334.200979,17.468924,22842.356439,82.316744,0.021059,0.300000,9.156625
150.000000,-10.000000,0.350000,0.000000,2.580000,40.000000,0.214770,0.210558,3.505308,0.076236,333.813678,17.497617,22840.128381,82.313450,0.021059,0.300000,8.944183
180.000000,-10.000000,0.350000,0.000000,2.580000,40.000000,0.216857,0.212670,3.539573,0.076989,333.428971,17.526114,22837.915937,82.310179,0.021060,0.300000,8.732979
210.000000,-10.000000,0.350000,0.000000,2.580000,40.000000,0.218933,0.214770,3.573641,0.077737,333.046836,17.554418,22835.718976,82.306930,0.021060,0.300000,8.523007
240.000000,-10.000000,0.350000,0.000000,2.570458,40.000000,0.220991,0.216857,3.607429,0.078481,332.051476,17.582529,22749.084258,82.151357,0.021022,0.300000,8.314258
270.000000,-10.000000,0.350000,0.000000,2.559928,40.000000,0.223031,0.218933,3.640930,0.079219,330.996044,17.610379,22653.751647,81.979740,0.020980,0.300000,8.106724
300.000000,-10.000000,0.350000,0.000000,2.549422,40.000000,0.225054,0.220991,3.674146,0.079950,329.945784,17.637962,22558.662257,81.808191,0.020937,0.300000,7.900920
330.000000,-10.000000,0.350000,0.000000,2.538970,40.000000,0.227059,0.223031,3.707078,0.080675,328.902665,17.665281,22464.091786,81.637212,0.020895,0.300000,7.696888
360.000000,-10.000000,0.350000,0.000000,2.528575,40.000000,0.229047,0.225054,3.739729,0.081394,327.866834,17.692339,22370.066303,81.466855,0.020853,0.300000,7.494617
390.000000,-10.000000,0.350000,0.000000,2.518237,40.000000,0.231018,0.227059,3.772101,0.082107,326.838222,17.719138,22276.582458,81.297116,0.020811,0.300000,7.294091
420.000000,-10.000000,0.350000,0.000000,2.507956,40.000000,0.232971,0.229047,3.804196,0.082813,325.816755,17.745681,22183.636026,81.127993,0.020769,0.300000,7.095298
450.000000,-10.000000,0.350000,0.000000,2.497732,40.000000,0.234908,0.231018,3.836017,0.083513,324.802360,17.771970,22091.222735,80.959482,0.020727,0.300000,6.898224
480.000000,-10.000000,0.350000,0.000000,2.487563,40.000000,0.236828,0.232971,3.867566,0.084208,323.794964,17.798007,21999.338357,80.791579,0.020685,0.300000,6.702854
510.000000,-10.000000,0.350000,0.000000,2.477449,40.000000,0.238732,0.234908,3.898843,0.084896,322.794496,17.823796,21907.978713,80.624280,0.020644,0.300000,6.509176
540.000000,-10.000000,0.350000,0.000000,2.467391,40.000000,0.240618,0.236828,3.929853,0.085578,321.800885,17.849338,21817.139671,80.457581,0.020602,0.300000,6.317176
570.000000,-10.000000,0.350000,0.000000,2.457387,40.000000,0.242489,0.238732,3.960596,0.086255,320.814060,17.874636,21726.817148,80.291480,0.020561,0.300000,6.126840
600.000000,-10.000000,0.350000,0.000000,2.447437,40.000000,0.244343,0.240618,3.991075,0.086925,319.833954,17.899693,21637.007108,80.125972,0.020520,0.300000,5.938157
630.000000,-10.000000,0.350000,0.000000,2.437541,40.000000,0.246181,0.242489,4.021292,0.087590,318.860498,17.924510,21547.705559,79.961054,0.020479,0.300000,5.751112
660.000000,-10.000000,0.350000,0.000000,2.427699,40.000000,0.248003,0.244343,4.051249,0.088249,317.893625,17.949090,21458.908555,79.796723,0.020438,0.300000,5.565692
690.000000,-10.000000,0.350000,0.000000,2.417910,40.000000,0.249809,0.246181,4.080947,0.088902,316.933269,17.973435,21370.612196,79.632974,0.020397,0.300000,5.381886
720.000000,-10.000000,0.350000,0.000000,2.408173,40.000000,0.251600,0.248003,4.110390,0.089549,315.979365,17.997548,21282.812625,79.469805,0.020357,0.300000,5.199679
750.000000,-10.000000,0.350000,0.000000,2.398488,40.000000,0.253375,0.249809,4.139578,0.090191,315.031849,18.021430,21195.506027,79.307212,0.020316,0.300000,5.019061
780.000000,-10.000000,0.350000,0.000000,2.388856,40.000000,0.255134,0.251600,4.168513,0.090827,314.090656,18.045084,21108.688632,79.145191,0.020276,0.300000,4.840018
810.000000,-10.000000,0.350000,0.000000,2.379275,40.000000,0.256878,0.253375,4.197198,0.091458,313.155725,18.068513,21022.356712,78.983741,0.020236,0.300000,4.662537
840.000000,-10.000000,0.350000,0.000000,2.369745,40.000000,0.258606,0.255134,4.225635,0.092083,312.226993,18.091717,20936.506577,78.822856,0.020196,0.300000,4.486607
870.000000,-10.000000,0.350000,0.000000,2.360266,40.000000,0.260320,0.256878,4.253825,0.092703,311.304399,18.114700,20851.134583,78.662534,0.020156,0.300000,4.312216
900.000000,-10.000000,0.350000,0.000000,2.980000,40.000000,0.262348,0.258606,4.287198,0.093317,349.463315,18.137464,26323.975374,88.385663,0.022649,0.500000,24.139352
930.000000,-10.000000,0.350000,0.000000,2.980000,40.000000,0.264365,0.260320,4.320377,0.094044,349.071638,18.164386,26321.571643,88.382350,0.022649,0.500000,23.968002
960.000000,-10.000000,0.350000,0.000000,2.980000,40.000000,0.266369,0.262348,4.353363,0.094767,348.682591,18.191124,26319.184774,88.379059,0.022650,0.500000,23.765171
990.000000,-10.000000,0.350000,0.000000,2.980000,40.000000,0.268362,0.264365,4.386159,0.095485,348.296155,18.217679,26316.814627,88.375792,0.022651,0.500000,23.563538
1020.000000,-10.000000,0.350000,0.000000,2.980000,40.000000,0.270343,0.266369,4.418765,0.096200,347.912307,18.244054,26314.461063,88.372546,0.022651,0.500000,23.363095
1050.000000,-10.000000,0.350000,0.000000,2.980000,40.000000,0.272312,0.268362,4.451182,0.096910,347.531029,18.270248,26312.123942,88.369324,0.022652,0.500000,23.163833
1080.000000,-10.000000,0.350000,0.000000,2.980000,40.000000,0.274269,0.270343,4.483411,0.097616,347.152299,18.296265,26309.803130,88.366123,0.022653,0.500000,22.965747
1110.000000,-10.000000,0.350000,0.000000,2.980000,40.000000,0.276215,0.272312,4.515453,0.098317,346.776099,18.322105,26307.498490,88.362945,0.022653,0.500000,22.768828
1140.000000,-10.000000,0.350000,0.000000,2.980000,40.000000,0.278150,0.274269,4.547311,0.099015,346.402408,18.347770,26305.209889,88.359788,0.022654,0.500000,22.573069
1170.000000,-10.000000,0.350000,0.000000,2.980000,40.000000,0.280073,0.276215,4.578984,0.099708,346.031207,18.373260,26302.937194,88.356654,0.022654,0.500000,22.378464
1200.000000,-10.000000,0.350000,0.000000,2.980000,40.000000,0.281985,0.278150,4.610473,0.100398,345.662477,18.398578,26300.680275,88.353540,0.022655,0.500000,22.185004
1230.000000,-10.000000,0.350000,0.000000,2.980000,40.000000,0.283886,0.280073,4.641781,0.101083,345.296198,18.423725,26298.439002,88.350448,0.022656,0.500000,21.992682
1260.000000,-10.000000,0.350000,0.000000,2.980000,40.000000,0.285775,0.281985,4.672908,0.101765,344.932352,18.448702,26296.213247,88.347378,0.022656,0.500000,21.801493
1290.000000,-10.000000,0.350000,0.000000,2.980000,40.000000,0.287654,0.283886,4.703854,0.102442,344.570920,18.473510,26294.002882,88.344328,0.022657,0.500000,21.611428
1320.000000,-10.000000,0.350000,0.000000,2.980000,40.000000,0.289521,0.285775,4.734622,0.103115,344.211883,18.498152,26291.807782,88.341299,0.022658,0.500000,21.422480
1350.000000,-10.000000,0.350000,0.000000,2.980000,40.000000,0.291377,0.287654,4.765213,0.103785,343.855223,18.522627,26289.627822,88.338291,0.022658,0.500000,21.234643
1380.000000,-10.000000,0.350000,0.000000,2.980000,40.000000,0.293223,0.289521,4.795626,0.104450,343.500921,18.546938,26287.462880,88.335303,0.022659,0.500000,21.047910
1410.000000,-10.000000,0.350000,0.000000,2.980000,40.000000,0.295057,0.291377,4.825864,0.105112,343.148961,18.571085,26285.312833,88.332335,0.022659,0.500000,20.862274
1440.000000,-10.000000,0.350000,0.000000,2.980000,40.000000,0.296881,0.293223,4.855928,0.105769,342.799323,18.595071,26283.177560,88.329388,0.022660,0.500000,20.677727
1470.000000,-10.000000,0.350000,0.000000,2.980000,40.000000,0.298694,0.295057,4.885818,0.106423,342.451990,18.618895,26281.056943,88.326461,0.022661,0.500000,20.494264
