t_s,T_out_C,phi_out,n_occ,u_fan_ms,Ta_sp_C,phi_room,phi_measured,omega_room_gkg,phi_in,H_gh,Tp_C,Re,Sh,hm,ref_phi,error_pct
0.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.203074,0.200000,3.313406,0.072406,209.045338,17.352164,8857.142437,51.256514,0.013109,0.450000,25.000000
30.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.204158,0.201985,3.331177,0.072796,208.920539,17.367023,8856.694858,51.255452,0.013109,0.450000,24.801462
60.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.205236,0.203074,3.348857,0.073184,208.796443,17.381797,8856.249878,51.254395,0.013109,0.450000,24.692560
90.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.206308,0.204158,3.366446,0.073571,208.673048,17.396486,8855.807479,51.253345,0.013109,0.450000,24.584223
120.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.207374,0.205236,3.383945,0.073955,208.550349,17.411092,8855.367644,51.252301,0.013110,0.450000,24.476450
150.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.208435,0.206308,3.401353,0.074337,208.428340,17.425614,8854.930356,51.251263,0.013110,0.450000,24.369236
180.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.209491,0.207374,3.418673,0.074718,208.307019,17.440054,8854.495600,51.250230,0.013110,0.450000,24.262578
210.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.210541,0.208435,3.435903,0.075096,208.186380,17.454412,8854.063358,51.249204,0.013110,0.450000,24.156474
240.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.211585,0.209491,3.453045,0.075473,208.066420,17.468688,8853.633614,51.248183,0.013110,0.450000,24.050921
270.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.212625,0.210541,3.470099,0.075847,207.947134,17.482884,8853.206353,51.247169,0.013111,0.450000,23.945915
300.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.213658,0.211585,3.487066,0.076220,207.828518,17.496998,8852.781557,51.246160,0.013111,0.450000,23.841454
330.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.214687,0.212625,3.503945,0.076590,207.710568,17.511033,8852.359212,51.245157,0.013111,0.450000,23.737536
360.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.215710,0.213658,3.520738,0.076959,207.593279,17.524988,8851.939301,51.244160,0.013111,0.450000,23.634156
390.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.216728,0.214687,3.537445,0.077326,207.476649,17.538864,8851.521809,51.243168,0.013111,0.450000,23.531312
420.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.217740,0.215710,3.554066,0.077690,207.360672,17.552661,8851.106720,51.242182,0.013112,0.450000,23.429002
450.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.218748,0.216728,3.570601,0.078053,207.245345,17.566380,8850.694018,51.241202,0.013112,0.450000,23.327222
480.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.219750,0.217740,3.587052,0.078414,207.130663,17.580022,8850.283689,51.240227,0.013112,0.450000,23.225969
510.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.220747,0.218748,3.603418,0.078774,207.016624,17.593586,8849.875717,51.239258,0.013112,0.450000,23.125242
540.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.221738,0.219750,3.619701,0.079131,206.903221,17.607074,8849.470087,51.238294,0.013112,0.450000,23.025036
570.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.222725,0.220747,3.635900,0.079487,206.790453,17.620486,8849.066783,51.237336,0.013113,0.450000,22.925350
600.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.225398,0.221738,3.679794,0.079840,206.678315,17.633822,8848.665792,51.236383,0.013113,0.450000,22.826180
630.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.228057,0.222725,3.723462,0.080798,206.374717,17.669924,8847.580464,51.233805,0.013113,0.450000,22.727524
660.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.230702,0.225398,3.766907,0.081752,206.073049,17.705790,8846.502465,51.231243,0.013114,0.450000,22.460225
690.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.233333,0.228057,3.810129,0.082700,205.773297,17.741424,8845.431734,51.228699,0.013114,0.450000,22.194334
720.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.235950,0.230702,3.853130,0.083643,205.475446,17.776826,8844.368211,51.226171,0.013115,0.450000,21.929843
750.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.238553,0.233333,3.895910,0.084581,205.179480,17.811999,8843.311835,51.223660,0.013115,0.450000,21.666743
780.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.241143,0.235950,3.938471,0.085514,204.885386,17.846944,8842.262546,51.221165,0.013116,0.450000,21.405028
810.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.243719,0.238553,3.980815,0.086442,204.593149,17.881663,8841.220287,51.218687,0.013116,0.450000,21.144689
840.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.246281,0.241143,4.022941,0.087366,204.302755,17.916158,8840.184998,51.216226,0.013117,0.450000,20.885719
870.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.248831,0.243719,4.064852,0.088285,204.014189,17.950431,8839.156622,51.213780,0.013117,0.450000,20.628110
900.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.251366,0.246281,4.106549,0.089198,203.727437,17.984483,8838.135102,51.211351,0.013118,0.450000,20.371854
930.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.253889,0.248831,4.148032,0.090107,203.442486,18.018316,8837.120381,51.208937,0.013118,0.450000,20.116944
960.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.256398,0.251366,4.189303,0.091012,203.159323,18.051932,8836.112404,51.206539,0.013119,0.450000,19.863372
990.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.258894,0.253889,4.230363,0.091911,202.877933,18.085333,8835.111115,51.204157,0.013119,0.450000,19.611131
1020.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.261377,0.256398,4.271213,0.092806,202.598302,18.118520,8834.116460,51.201791,0.013120,0.450000,19.360213
1050.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.263847,0.258894,4.311855,0.093696,202.320419,18.151494,8833.128384,51.199440,0.013120,0.450000,19.110611
1080.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.266304,0.261377,4.352288,0.094581,202.044268,18.184259,8832.146835,51.197104,0.013121,0.450000,18.862318
1110.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.268748,0.263847,4.392515,0.095462,201.769839,18.216814,8831.171758,51.194783,0.013121,0.450000,18.615326
1140.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.271179,0.266304,4.432537,0.096338,201.497116,18.249162,8830.203102,51.192478,0.013122,0.450000,18.369628
1170.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.273598,0.268748,4.472354,0.097210,201.226089,18.281305,8829.240815,51.190187,0.013122,0.450000,18.125217
1200.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.276004,0.271179,4.511968,0.098077,200.956743,18.313243,8828.284845,51.187911,0.013123,0.450000,17.882085
1230.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.278397,0.273598,4.551379,0.098939,200.689067,18.344979,8827.335142,51.185650,0.013123,0.450000,17.640226
1260.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.280778,0.276004,4.590590,0.099797,200.423048,18.376514,8826.391655,51.183403,0.013123,0.450000,17.399633
1290.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.283146,0.278397,4.629600,0.100650,200.158673,18.407849,8825.454335,51.181171,0.013124,0.450000,17.160298
1320.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.285502,0.280778,4.668411,0.101499,199.895931,18.438987,8824.523132,51.178954,0.013124,0.450000,16.922214
1350.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.287846,0.283146,4.707025,0.102344,199.634809,18.469928,8823.597997,51.176750,0.013125,0.450000,16.685375
1380.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.290177,0.285502,4.745441,0.103184,199.375295,18.500674,8822.678882,51.174561,0.013125,0.450000,16.449774
1410.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.292497,0.287846,4.783661,0.104020,199.117378,18.531227,8821.765739,51.172385,0.013126,0.450000,16.215403
1440.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.294804,0.290177,4.821687,0.104851,198.861046,18.561588,8820.858522,51.170224,0.013126,0.450000,15.982257
1470.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.297099,0.292497,4.859519,0.105678,198.606286,18.591758,8819.957183,51.168076,0.013127,0.450000,15.750327
1500.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.299382,0.294804,4.897158,0.106501,198.353088,18.621740,8819.061675,51.165943,0.013127,0.450000,15.519608
1530.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.301654,0.297099,4.934605,0.107320,198.101441,18.651533,8818.171953,51.163822,0.013127,0.450000,15.290093
1560.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.303913,0.299382,4.971861,0.108134,197.851332,18.681140,8817.287972,51.161715,0.013128,0.450000,15.061775
1590.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.306161,0.301654,5.008928,0.108944,197.602750,18.710563,8816.409686,51.159622,0.013128,0.450000,14.834648
1620.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.308397,0.303913,5.045806,0.109749,197.355685,18.739802,8815.537051,51.157542,0.013129,0.450000,14.608704
1650.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.310621,0.306161,5.082496,0.110551,197.110126,18.768858,8814.670023,51.155475,0.013129,0.450000,14.383938
1680.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.312834,0.308397,5.119000,0.111348,196.866061,18.797734,8813.808558,51.153421,0.013129,0.450000,14.160343
1710.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.315035,0.310621,5.155317,0.112142,196.623480,18.826431,8812.952613,51.151380,0.013130,0.450000,13.937913
1740.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.317225,0.312834,5.191450,0.112931,196.382371,18.854949,8812.102145,51.149352,0.013130,0.450000,13.716640
1770.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.319403,0.315035,5.227399,0.113716,196.142725,18.883291,8811.257112,51.147337,0.013131,0.450000,13.496520
1800.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.321570,0.317225,5.263165,0.114496,195.904531,18.911457,8810.417471,51.145334,0.013131,0.450000,13.277545
1830.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.323726,0.319403,5.298749,0.115273,195.667778,18.939449,8809.583182,51.143344,0.013131,0.450000,13.059709
1860.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.325870,0.321570,5.334152,0.116046,195.432457,18.967268,8808.754202,51.141367,0.013132,0.450000,12.843005
1890.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.328004,0.323726,5.369376,0.116815,195.198556,18.994916,8807.930492,51.139402,0.013132,0.450000,12.627429
1920.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.330126,0.325870,5.404420,0.117580,194.966066,19.022393,8807.112010,51.137449,0.013133,0.450000,12.412973
1950.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.332237,0.328004,5.439286,0.118340,194.734976,19.049701,8806.298717,51.135509,0.013133,0.450000,12.199631
1980.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.334338,0.330126,5.473975,0.119097,194.505277,19.076841,8805.490574,51.133580,0.013133,0.450000,11.987398
2010.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.336427,0.332237,5.508487,0.119850,194.276959,19.103814,8804.687541,51.131664,0.013134,0.450000,11.776267
2040.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.338506,0.334338,5.542825,0.120599,194.050012,19.130622,8803.889578,51.129760,0.013134,0.450000,11.566232
2070.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.340574,0.336427,5.576988,0.121344,193.824427,19.157266,8803.096649,51.127867,0.013135,0.450000,11.357287
2100.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.342631,0.338506,5.610977,0.122085,193.600193,19.183746,8802.308714,51.125986,0.013135,0.450000,11.149427
2130.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.344677,0.340574,5.644794,0.122823,193.377301,19.210065,8801.525736,51.124117,0.013135,0.450000,10.942645
2160.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.346713,0.342631,5.678439,0.123556,193.155742,19.236223,8800.747678,51.122260,0.013136,0.450000,10.736935
2190.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.348738,0.344677,5.711913,0.124286,192.935506,19.262221,8799.974502,51.120414,0.013136,0.450000,10.532292
2220.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.350753,0.346713,5.745218,0.125012,192.716585,19.288061,8799.206172,51.118579,0.013136,0.450000,10.328710
2250.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.352757,0.348738,5.778353,0.125734,192.498968,19.313744,8798.442652,51.116756,0.013137,0.450000,10.126182
2280.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.354751,0.350753,5.811321,0.126453,192.282647,19.339270,8797.683905,51.114944,0.013137,0.450000,9.924704
2310.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.356735,0.352757,5.844121,0.127168,192.067613,19.364642,8796.929895,51.113143,0.013138,0.450000,9.724270
2340.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.358708,0.354751,5.876755,0.127879,191.853857,19.389859,8796.180589,51.111354,0.013138,0.450000,9.524873
2370.000000,-10.000000,0.350000,4.000000,1.000000,40.000000,0.360671,0.356735,5.909223,0.128586,191.641369,19.414924,8795.435950,51.109575,0.013138,0.450000,9.326509
2400.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.360945,0.358708,5.913749,0.129290,191.430142,19.439837,8794.695944,51.107807,0.013139,0.450000,9.129171
2430.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.361217,0.360671,5.918252,0.129388,191.400712,19.443308,8794.592858,51.107561,0.013139,0.450000,8.932854
2460.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.361488,0.360945,5.922732,0.129486,191.371435,19.446761,8794.490312,51.107316,0.013139,0.450000,8.905490
2490.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.361758,0.361217,5.927190,0.129583,191.342310,19.450195,8794.388302,51.107072,0.013139,0.450000,8.878265
2520.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.362026,0.361488,5.931624,0.129679,191.313336,19.453612,8794.286825,51.106830,0.013139,0.450000,8.851179
2550.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.362293,0.361758,5.936037,0.129775,191.284513,19.457011,8794.185878,51.106589,0.013139,0.450000,8.824230
2580.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.362558,0.362026,5.940427,0.129871,191.255838,19.460393,8794.085459,51.106349,0.013139,0.450000,8.797418
2610.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.362822,0.362293,5.944795,0.129966,191.227313,19.463757,8793.985564,51.106110,0.013139,0.450000,8.770743
2640.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.363085,0.362558,5.949140,0.130061,191.198935,19.467103,8793.886192,51.105873,0.013139,0.450000,8.744203
2670.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.363346,0.362822,5.953464,0.130155,191.170705,19.470432,8793.787338,51.105637,0.013139,0.450000,8.717798
2700.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.363606,0.363085,5.957765,0.130249,191.142621,19.473743,8793.689001,51.105402,0.013139,0.450000,8.691527
2730.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.363865,0.363346,5.962045,0.130342,191.114682,19.477038,8793.591177,51.105168,0.013139,0.450000,8.665390
2760.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.364122,0.363606,5.966303,0.130435,191.086888,19.480315,8793.493863,51.104935,0.013139,0.450000,8.639386
2790.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.364378,0.363865,5.970540,0.130527,191.059238,19.483575,8793.397058,51.104704,0.013139,0.450000,8.613513
2820.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.364633,0.364122,5.974755,0.130619,191.031731,19.486819,8793.300758,51.104474,0.013139,0.450000,8.587773
2850.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.364887,0.364378,5.978949,0.130710,191.004367,19.490045,8793.204960,51.104245,0.013139,0.450000,8.562163
2880.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.365139,0.364633,5.983121,0.130801,190.977145,19.493255,8793.109662,51.104017,0.013139,0.450000,8.536683
2910.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.365390,0.364887,5.987273,0.130891,190.950063,19.496448,8793.014861,51.103791,0.013139,0.450000,8.511333
2940.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.365639,0.365139,5.991403,0.130981,190.923122,19.499624,8792.920554,51.103566,0.013139,0.450000,8.486111
2970.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.365888,0.365390,5.995512,0.131071,190.896320,19.502784,8792.826739,51.103341,0.013140,0.450000,8.461018
3000.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.366135,0.365639,5.999601,0.131160,190.869657,19.505928,8792.733414,51.103119,0.013140,0.450000,8.436052
3030.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.366381,0.365888,6.003669,0.131248,190.843132,19.509055,8792.640574,51.102897,0.013140,0.450000,8.411213
3060.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.366625,0.366135,6.007716,0.131337,190.816745,19.512166,8792.548219,51.102676,0.013140,0.450000,8.386500
3090.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.366869,0.366381,6.011743,0.131424,190.790493,19.515261,8792.456344,51.102456,0.013140,0.450000,8.361913
3120.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.367111,0.366625,6.015749,0.131512,190.764378,19.518340,8792.364949,51.102238,0.013140,0.450000,8.337451
3150.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.367352,0.366869,6.019735,0.131598,190.738398,19.521402,8792.274029,51.102021,0.013140,0.450000,8.313113
3180.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.367592,0.367111,6.023701,0.131685,190.712552,19.524449,8792.183583,51.101805,0.013140,0.450000,8.288898
3210.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.367830,0.367352,6.027646,0.131771,190.686839,19.527480,8792.093608,51.101590,0.013140,0.450000,8.264807
3240.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.368067,0.367592,6.031572,0.131856,190.661260,19.530496,8792.004102,51.101376,0.013140,0.450000,8.240838
3270.000000,-10.000000,0.350000,0.000000,1.000237,40.000000,0.368304,0.367830,6.035481,0.131941,190.658405,19.533495,8793.998998,51.107219,0.013142,0.450000,8.216991
3300.000000,-10.000000,0.350000,0.000000,1.001681,40.000000,0.368540,0.368067,6.039389,0.132026,190.770590,19.536482,8806.602871,51.143876,0.013151,0.450000,8.193265
3330.000000,-10.000000,0.350000,0.000000,1.003128,40.000000,0.368776,0.368304,6.043297,0.132111,190.882946,19.539468,8819.234210,51.180587,0.013161,0.450000,8.169640
