t_s,T_out_C,phi_out,n_occ,u_fan_ms,Ta_sp_C,phi_room,phi_measured,omega_room_gkg,phi_in,H_gh,Tp_C,Re,Sh,hm,ref_phi,error_pct
0.000000,-10.000000,0.350000,0.000000,1.205010,40.000000,0.203247,0.200000,3.316244,0.072406,229.475229,17.352164,10672.945208,56.265787,0.014390,0.300000,10.000000
30.000000,-10.000000,0.350000,0.000000,1.209949,40.000000,0.204507,0.201985,3.336901,0.072858,229.785912,17.369382,10716.059578,56.379614,0.014420,0.300000,9.801462
60.000000,-10.000000,0.350000,0.000000,1.190963,40.000000,0.205744,0.203247,3.357199,0.073310,227.818553,17.386553,10547.293889,55.934188,0.014306,0.300000,9.675261
90.000000,-10.000000,0.350000,0.000000,1.180667,40.000000,0.206966,0.204507,3.377254,0.073753,226.677764,17.403414,10455.512865,55.690577,0.014245,0.300000,9.549332
120.000000,-10.000000,0.350000,0.000000,1.170341,40.000000,0.208174,0.205744,3.397066,0.074191,225.533073,17.420062,10363.487247,55.445233,0.014182,0.300000,9.425602
150.000000,-10.000000,0.350000,0.000000,1.160217,40.000000,0.209367,0.206966,3.416639,0.074624,224.406704,17.436499,10273.262082,55.203628,0.014121,0.300000,9.303360
180.000000,-10.000000,0.350000,0.000000,1.150210,40.000000,0.210545,0.208174,3.435976,0.075052,223.290632,17.452727,10184.094205,54.963805,0.014060,0.300000,9.182605
210.000000,-10.000000,0.350000,0.000000,1.140321,40.000000,0.211709,0.209367,3.455079,0.075474,222.184923,17.468749,10095.986335,54.725796,0.014000,0.300000,9.063314
240.000000,-10.000000,0.350000,0.000000,1.130548,40.000000,0.212859,0.210545,3.473949,0.075891,221.089430,17.484567,10008.921250,54.489578,0.013940,0.300000,8.945472
270.000000,-10.000000,0.350000,0.000000,1.120890,40.000000,0.213995,0.211709,3.492591,0.076304,220.004081,17.500184,9922.888955,54.255147,0.013881,0.300000,8.829064
300.000000,-10.000000,0.350000,0.000000,1.111346,40.000000,0.215117,0.212859,3.511005,0.076711,218.928804,17.515601,9837.879410,54.022498,0.013822,0.300000,8.714075
330.000000,-10.000000,0.350000,0.000000,1.101914,40.000000,0.216225,0.213995,3.529195,0.077113,217.863530,17.530822,9753.882724,53.791629,0.013763,0.300000,8.600491
360.000000,-10.000000,0.350000,0.000000,1.092594,40.000000,0.217320,0.215117,3.547163,0.077510,216.808191,17.545849,9670.889088,53.562535,0.013705,0.300000,8.488297
390.000000,-10.000000,0.350000,0.000000,1.083384,40.000000,0.218401,0.216225,3.564910,0.077903,215.762717,17.560683,9588.888772,53.335212,0.013647,0.300000,8.377478
420.000000,-10.000000,0.350000,0.000000,1.074284,40.000000,0.219469,0.217320,3.582440,0.078290,214.727041,17.575327,9507.872123,53.109657,0.013590,0.300000,8.268020
450.000000,-10.000000,0.350000,0.000000,1.065293,40.000000,0.220523,0.218401,3.599754,0.078673,213.701096,17.589784,9427.829566,52.885864,0.013533,0.300000,8.159909
