t_s,T_out_C,phi_out,n_occ,u_fan_ms,Ta_sp_C,phi_room,phi_measured,omega_room_gkg,phi_in,H_gh,Tp_C,Re,Sh,hm,ref_phi,error_pct
0.000000,-10.000000,0.350000,0.000000,1.582749,40.000000,0.203531,0.200000,3.320899,0.072406,262.994438,17.352164,14018.636788,64.484472,0.016492,0.300000,10.000000
30.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.204612,0.201985,3.338632,0.072960,208.868208,17.373253,8856.507202,51.255006,0.013109,0.300000,9.801462
60.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.205688,0.203531,3.356273,0.073347,208.744408,17.387991,8856.063310,51.253952,0.013109,0.300000,9.646880
90.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.206757,0.204612,3.373824,0.073733,208.621306,17.402645,8855.621993,51.252905,0.013110,0.300000,9.538781
120.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.207822,0.205688,3.391285,0.074116,208.498898,17.417216,8855.183232,51.251863,0.013110,0.300000,9.431244
150.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.208880,0.206757,3.408656,0.074498,208.377179,17.431704,8854.747012,51.250827,0.013110,0.300000,9.324264
180.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.209934,0.207822,3.425938,0.074877,208.256146,17.446109,8854.313316,51.249797,0.013110,0.300000,9.217840
210.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.210981,0.208880,3.443131,0.075255,208.135793,17.460432,8853.882128,51.248774,0.013110,0.300000,9.111968
240.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.212024,0.209934,3.460236,0.075630,208.016117,17.474675,8853.453432,51.247756,0.013111,0.300000,9.006646
270.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.213061,0.210981,3.477253,0.076004,207.897114,17.488836,8853.027210,51.246743,0.013111,0.300000,8.901870
300.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.214092,0.212024,3.494183,0.076376,207.778779,17.502917,8852.603449,51.245737,0.013111,0.300000,8.797638
330.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.215118,0.213061,3.511026,0.076746,207.661108,17.516917,8852.182130,51.244736,0.013111,0.300000,8.693946
360.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.216139,0.214092,3.527782,0.077113,207.544097,17.530839,8851.763239,51.243741,0.013111,0.300000,8.590792
390.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.217155,0.215118,3.544453,0.077479,207.427742,17.544682,8851.346761,51.242752,0.013112,0.300000,8.488174
420.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.218165,0.216139,3.561038,0.077843,207.312039,17.558446,8850.932679,51.241769,0.013112,0.300000,8.386087
