t_s,T_out_C,phi_out,n_occ,u_fan_ms,Ta_sp_C,phi_room,phi_measured,omega_room_gkg,phi_in,H_gh,Tp_C,Re,Sh,hm,ref_phi,error_pct
0.000000,-20.000000,0.200000,0.000000,3.442753,40.000000,0.154947,0.150000,2.524957,0.054543,398.585958,16.663998,30564.487877,95.196127,0.024305,0.450000,30.000000
30.000000,-20.000000,0.200000,0.000000,3.500000,40.000000,0.157749,0.152155,2.570806,0.055544,401.275313,16.702980,31068.596994,95.979114,0.024507,0.450000,29.784452
60.000000,-20.000000,0.200000,0.000000,3.500000,40.000000,0.160534,0.154947,2.616380,0.056548,400.662779,16.742061,31064.458782,95.973873,0.024508,0.450000,29.505328
90.000000,-20.000000,0.200000,0.000000,3.500000,40.000000,0.163301,0.157749,2.661679,0.057546,400.054746,16.780849,31060.352689,95.968673,0.024509,0.450000,29.225125
120.000000,-20.000000,0.200000,0.000000,3.500000,40.000000,0.166052,0.160534,2.706706,0.058539,399.451174,16.819347,31056.278406,95.963512,0.024510,0.450000,28.946650
150.000000,-20.000000,0.200000,0.000000,3.500000,40.000000,0.168785,0.163301,2.751461,0.059525,398.852022,16.857556,31052.235626,95.958390,0.024511,0.450000,28.669891
180.000000,-20.000000,0.200000,0.000000,3.500000,40.000000,0.171502,0.166052,2.795948,0.060504,398.257250,16.895481,31048.224048,95.953307,0.024512,0.450000,28.394838
210.000000,-20.000000,0.200000,0.000000,3.500000,40.000000,0.174202,0.168785,2.840168,0.061478,397.666821,16.933123,31044.243373,95.948263,0.024513,0.450000,28.121478
240.000000,-20.000000,0.200000,0.000000,3.500000,40.000000,0.176886,0.171502,2.884121,0.062446,397.080695,16.970486,31040.293306,95.943257,0.024514,0.450000,27.849801
270.000000,-20.000000,0.200000,0.000000,3.500000,40.000000,0.179552,0.174202,2.927811,0.063408,396.498833,17.007571,31036.373557,95.938289,0.024515,0.450000,27.579795
300.000000,-20.000000,0.200000,0.000000,3.500000,40.000000,0.182203,0.176886,2.971238,0.064364,395.921199,17.044381,31032.483837,95.933358,0.024516,0.450000,27.311448
330.000000,-20.000000,0.200000,0.000000,3.500000,40.000000,0.184837,0.179552,3.014405,0.065314,395.347755,17.080919,31028.623863,95.928464,0.024517,0.450000,27.044751
360.000000,-20.000000,0.200000,0.000000,3.500000,40.000000,0.187456,0.182203,3.057313,0.066259,394.778464,17.117186,31024.793354,95.923608,0.024518,0.450000,26.779692
