t_s,T_out_C,phi_out,n_occ,u_fan_ms,Ta_sp_C,phi_room,phi_measured,omega_room_gkg,phi_in,H_gh,Tp_C,Re,Sh,hm,ref_phi,error_pct
0.000000,-10.000000,0.350000,0.000000,2.350000,40.000000,0.204018,0.200000,3.328880,0.072406,320.460435,17.352164,20814.284727,78.574749,0.020095,0.300000,10.000000
30.000000,-10.000000,0.350000,0.000000,2.450000,40.000000,0.206095,0.201985,3.362965,0.073134,326.843227,17.379888,21697.953058,80.226032,0.020519,0.300000,9.801462
60.000000,-10.000000,0.350000,0.000000,2.550000,40.000000,0.208217,0.204018,3.397772,0.073879,333.066967,17.408202,22581.409386,81.843691,0.020934,0.300000,9.598224
90.000000,-10.000000,0.350000,0.000000,2.650000,40.000000,0.210381,0.206095,3.433278,0.074640,339.139877,17.437085,23464.650270,83.429676,0.021342,0.300000,9.390452
120.000000,-10.000000,0.350000,0.000000,2.750000,40.000000,0.212586,0.208217,3.469459,0.075415,345.069428,17.466514,24347.672458,84.985756,0.021741,0.300000,9.178300
150.000000,-10.000000,0.350000,0.000000,2.850000,40.000000,0.214830,0.210381,3.506294,0.076206,350.862436,17.496468,25230.472878,86.513539,0.022134,0.300000,8.961914
180.000000,-10.000000,0.350000,0.000000,2.950000,40.000000,0.217113,0.212586,3.543762,0.077010,356.525142,17.526929,26113.048629,88.014496,0.022519,0.300000,8.741437
210.000000,-10.000000,0.350000,0.000000,3.050000,40.000000,0.219432,0.214830,3.581843,0.077828,362.063281,17.557876,26995.396975,89.489973,0.022899,0.300000,8.517002
240.000000,-10.000000,0.350000,0.000000,3.150000,40.000000,0.221788,0.217113,3.620518,0.078660,367.482136,17.589292,27877.515337,90.941206,0.023272,0.300000,8.288736
270.000000,-10.000000,0.350000,0.000000,3.250000,40.000000,0.224178,0.219432,3.659769,0.079504,372.786591,17.621159,28759.401286,92.369335,0.023639,0.300000,8.056764
300.000000,-10.000000,0.350000,0.000000,3.350000,40.000000,0.226602,0.221788,3.699577,0.080361,377.981174,17.653460,29641.052540,93.775412,0.024001,0.300000,7.821203
330.000000,-10.000000,0.350000,0.000000,3.450000,40.000000,0.229059,0.224178,3.739927,0.081230,383.070090,17.686179,30522.466952,95.160412,0.024357,0.300000,7.582166
360.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.231524,0.226602,3.780420,0.082111,385.314770,17.719300,30961.337687,95.843075,0.024534,0.300000,7.339761
390.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.233974,0.229059,3.820672,0.082994,384.792307,17.752497,30957.846696,95.838640,0.024535,0.300000,7.094094
420.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.236409,0.231524,3.860684,0.083873,384.273548,17.785454,30954.381726,95.834238,0.024536,0.300000,6.847585
450.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.238830,0.233974,3.900457,0.084746,383.758462,17.818172,30950.942540,95.829868,0.024537,0.300000,6.602576
480.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.241235,0.236409,3.939994,0.085613,383.247018,17.850655,30947.528904,95.825530,0.024538,0.300000,6.359058
510.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.243627,0.238830,3.979296,0.086476,382.739184,17.882904,30944.140587,95.821224,0.024539,0.300000,6.117020
540.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.246003,0.241235,4.018364,0.087333,382.234930,17.914921,30940.777361,95.816949,0.024539,0.300000,5.876454
570.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.248365,0.243627,4.057200,0.088185,381.734227,17.946709,30937.438999,95.812706,0.024540,0.300000,5.637349
600.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.250713,0.246003,4.095804,0.089031,381.237044,17.978268,30934.125280,95.808494,0.024541,0.300000,5.399697
630.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.253046,0.248365,4.134180,0.089873,380.743352,18.009602,30930.835981,95.804312,0.024542,0.300000,5.163487
660.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.255366,0.250713,4.172327,0.090710,380.253121,18.040712,30927.570884,95.800160,0.024543,0.300000,4.928711
690.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.257671,0.253046,4.210248,0.091541,379.766323,18.071599,30924.329775,95.796039,0.024544,0.300000,4.695358
720.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.259962,0.255366,4.247944,0.092367,379.282929,18.102267,30921.112439,95.791947,0.024544,0.300000,4.463420
750.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.262240,0.257671,4.285416,0.093189,378.802911,18.132716,30917.918666,95.787885,0.024545,0.300000,4.232888
780.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.264504,0.259962,4.322665,0.094005,378.326241,18.162949,30914.748247,95.783853,0.024546,0.300000,4.003752
810.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.266754,0.262240,4.359694,0.094817,377.852891,18.192967,30911.600976,95.779849,0.024547,0.300000,3.776003
840.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.268990,0.264504,4.396503,0.095623,377.382834,18.222772,30908.476649,95.775875,0.024548,0.300000,3.549632
870.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.271213,0.266754,4.433094,0.096425,376.916042,18.252366,30905.375064,95.771929,0.024548,0.300000,3.324631
900.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.273422,0.268990,4.469468,0.097222,376.452489,18.281752,30902.296023,95.768011,0.024549,0.500000,23.100991
930.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.275619,0.271213,4.505626,0.098014,375.992148,18.310929,30899.239327,95.764121,0.024550,0.500000,22.878702
960.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.277801,0.273422,4.541571,0.098801,375.534993,18.339901,30896.204782,95.760259,0.024551,0.500000,22.657757
990.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.279971,0.275619,4.577302,0.099584,375.080998,18.368669,30893.192195,95.756425,0.024551,0.500000,22.438146
1020.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.282128,0.277801,4.612822,0.100361,374.630137,18.397235,30890.201375,95.752618,0.024552,0.500000,22.219860
1050.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.284271,0.279971,4.648132,0.101134,374.182385,18.425600,30887.232133,95.748839,0.024553,0.500000,22.002892
1080.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.286402,0.282128,4.683233,0.101903,373.737716,18.453766,30884.284284,95.745086,0.024554,0.500000,21.787233
1110.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.288520,0.284271,4.718126,0.102667,373.296106,18.481734,30881.357641,95.741360,0.024555,0.500000,21.572874
1140.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.290625,0.286402,4.752813,0.103426,372.857529,18.509508,30878.452024,95.737660,0.024555,0.500000,21.359807
1170.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.292717,0.288520,4.787295,0.104180,372.421961,18.537086,30875.567250,95.733987,0.024556,0.500000,21.148024
1200.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.294797,0.290625,4.821574,0.104930,371.989379,18.564473,30872.703142,95.730339,0.024557,0.500000,20.937516
1230.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.296864,0.292717,4.855650,0.105676,371.559757,18.591669,30869.859522,95.726717,0.024557,0.500000,20.728276
1260.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.298919,0.294797,4.889524,0.106417,371.133073,18.618675,30867.036217,95.723121,0.024558,0.500000,20.520295
1290.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.300962,0.296864,4.923199,0.107154,370.709302,18.645493,30864.233052,95.719551,0.024559,0.500000,20.313565
1320.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.302992,0.298919,4.956674,0.107886,370.288422,18.672126,30861.449856,95.716005,0.024560,0.500000,20.108078
1350.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.305010,0.300962,4.989953,0.108614,369.870409,18.698573,30858.686461,95.712485,0.024560,0.500000,19.903827
