t_s,T_out_C,phi_out,n_occ,u_fan_ms,Ta_sp_C,phi_room,phi_measured,omega_room_gkg,phi_in,H_gh,Tp_C,Re,Sh,hm,ref_phi,error_pct
0.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.153387,0.150000,2.499433,0.054543,214.817218,16.663998,8877.921688,51.305789,0.013099,0.450000,30.000000
30.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.154612,0.152155,2.519472,0.054985,214.673130,16.681200,8877.401084,51.304556,0.013099,0.450000,29.784452
60.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.155830,0.153387,2.539408,0.055424,214.529871,16.698302,8876.883566,51.303330,0.013099,0.450000,29.661328
90.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.157042,0.154612,2.559241,0.055860,214.387433,16.715304,8876.369113,51.302111,0.013100,0.450000,29.538848
120.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.158248,0.155830,2.578971,0.056295,214.245813,16.732209,8875.857704,51.300899,0.013100,0.450000,29.417007
150.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.159447,0.157042,2.598600,0.056727,214.105005,16.749015,8875.349319,51.299695,0.013100,0.450000,29.295802
180.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.160640,0.158248,2.618127,0.057157,213.965003,16.765723,8874.843937,51.298497,0.013100,0.450000,29.175231
210.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.161827,0.159447,2.637554,0.057585,213.825803,16.782335,8874.341539,51.297307,0.013101,0.450000,29.055289
240.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.163008,0.160640,2.656881,0.058010,213.687399,16.798851,8873.842103,51.296123,0.013101,0.450000,28.935972
270.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.164183,0.161827,2.676108,0.058433,213.549787,16.815271,8873.345611,51.294947,0.013101,0.450000,28.817279
300.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.165351,0.163008,2.695236,0.058855,213.412961,16.831597,8872.852042,51.293777,0.013101,0.450000,28.699205
330.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.166513,0.164183,2.714265,0.059273,213.276917,16.847828,8872.361378,51.292614,0.013102,0.450000,28.581747
360.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.167670,0.165351,2.733196,0.059690,213.141648,16.863966,8871.873599,51.291458,0.013102,0.450000,28.464901
390.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.168820,0.166513,2.752030,0.060105,213.007151,16.880010,8871.388685,51.290308,0.013102,0.450000,28.348665
420.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.169964,0.167670,2.770766,0.060517,212.873421,16.895962,8870.906618,51.289166,0.013102,0.450000,28.233035
450.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.171103,0.168820,2.789406,0.060927,212.740452,16.911822,8870.427378,51.288029,0.013103,0.450000,28.118008
480.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.172235,0.169964,2.807950,0.061335,212.608241,16.927591,8869.950947,51.286900,0.013103,0.450000,28.003580
510.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.173361,0.171103,2.826399,0.061741,212.476781,16.943270,8869.477307,51.285777,0.013103,0.450000,27.889749
540.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.174482,0.172235,2.844752,0.062145,212.346068,16.958858,8869.006439,51.284661,0.013103,0.450000,27.776511
570.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.175597,0.173361,2.863011,0.062547,212.216099,16.974356,8868.538324,51.283551,0.013103,0.450000,27.663863
600.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.176706,0.174482,2.881176,0.062946,212.086867,16.989766,8868.072945,51.282447,0.013104,0.450000,27.551802
630.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.177809,0.175597,2.899248,0.063344,211.958368,17.005087,8867.610283,51.281350,0.013104,0.450000,27.440324
660.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.178906,0.176706,2.917226,0.063739,211.830598,17.020321,8867.150320,51.280259,0.013104,0.450000,27.329427
690.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.179998,0.177809,2.935112,0.064133,211.703552,17.035467,8866.693039,51.279175,0.013104,0.450000,27.219108
720.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.181084,0.178906,2.952905,0.064524,211.577226,17.050527,8866.238423,51.278097,0.013104,0.450000,27.109363
750.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.182165,0.179998,2.970608,0.064913,211.451615,17.065500,8865.786453,51.277025,0.013105,0.450000,27.000189
780.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.183239,0.181084,2.988219,0.065301,211.326714,17.080388,8865.337113,51.275959,0.013105,0.450000,26.891583
810.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.184309,0.182165,3.005739,0.065686,211.202520,17.095191,8864.890384,51.274899,0.013105,0.450000,26.783542
840.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.185372,0.183239,3.023169,0.066069,211.079027,17.109909,8864.446251,51.273846,0.013105,0.450000,26.676064
870.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.186430,0.184309,3.040510,0.066450,210.956231,17.124544,8864.004696,51.272799,0.013106,0.450000,26.569144
900.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.187483,0.185372,3.057761,0.066830,210.834129,17.139094,8863.565703,51.271757,0.013106,0.450000,26.462781
930.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.188530,0.186430,3.074924,0.067207,210.712715,17.153562,8863.129254,51.270722,0.013106,0.450000,26.356971
960.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.189572,0.187483,3.091998,0.067582,210.591986,17.167948,8862.695333,51.269692,0.013106,0.450000,26.251711
990.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.190608,0.188530,3.108985,0.067956,210.471937,17.182251,8862.263925,51.268669,0.013106,0.450000,26.146998
1020.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.191639,0.189572,3.125884,0.068327,210.352563,17.196474,8861.835011,51.267651,0.013107,0.450000,26.042829
1050.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.192664,0.190608,3.142696,0.068697,210.233862,17.210615,8861.408577,51.266639,0.013107,0.450000,25.939202
1080.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.193685,0.191639,3.159422,0.069064,210.115828,17.224676,8860.984607,51.265633,0.013107,0.450000,25.836114
1110.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.194699,0.192664,3.176062,0.069430,209.998457,17.238658,8860.563083,51.264633,0.013107,0.450000,25.733561
1140.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.195709,0.193685,3.192616,0.069794,209.881746,17.252560,8860.143992,51.263638,0.013107,0.450000,25.631541
1170.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.196714,0.194699,3.209085,0.070156,209.765690,17.266383,8859.727316,51.262650,0.013108,0.450000,25.530051
1200.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.197713,0.195709,3.225470,0.070516,209.650286,17.280127,8859.313041,51.261666,0.013108,0.450000,25.429088
1230.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.198707,0.196714,3.241770,0.070874,209.535528,17.293794,8858.901150,51.260689,0.013108,0.450000,25.328649
1260.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.199695,0.197713,3.257986,0.071230,209.421414,17.307384,8858.491630,51.259717,0.013108,0.450000,25.228732
1290.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.200679,0.198707,3.274120,0.071585,209.307939,17.320897,8858.084463,51.258750,0.013108,0.450000,25.129333
1320.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.201658,0.199695,3.290170,0.071937,209.195100,17.334333,8857.679636,51.257789,0.013109,0.450000,25.030450
1350.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.202631,0.200679,3.306138,0.072288,209.082892,17.347693,8857.277134,51.256834,0.013109,0.450000,24.932081
1380.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.203600,0.201658,3.322024,0.072637,208.971311,17.360978,8856.876940,51.255884,0.013109,0.450000,24.834222
1410.000000,-20.000000,0.200000,0.000000,1.000000,40.000000,0.204563,0.202631,3.337828,0.072984,208.860355,17.374188,8856.479042,51.254939,0.013109,0.450000,24.736871
1440.000000,-20.000000,0.200000,0.000000,1.000090,40.000000,0.205522,0.203600,3.353552,0.073330,208.759395,17.387323,8856.879069,51.256303,0.013110,0.450000,24.640025
1470.000000,-20.000000,0.200000,0.000000,1.000872,40.000000,0.206476,0.204563,3.369207,0.073673,208.731222,17.400386,8863.411088,51.275405,0.013115,0.450000,24.543681
1500.000000,-20.000000,0.200000,0.000000,1.001668,40.000000,0.207426,0.205522,3.384793,0.074015,208.704952,17.413384,8870.070722,51.294868,0.013121,0.450000,24.447829
1530.000000,-20.000000,0.200000,0.000000,1.002478,40.000000,0.208372,0.206476,3.400311,0.074356,208.680450,17.426318,8876.847320,51.314661,0.013126,0.450000,24.352405
1560.000000,-20.000000,0.200000,0.000000,1.003291,40.000000,0.209313,0.207426,3.415761,0.074695,208.656807,17.439190,8883.664069,51.334562,0.013132,0.450000,24.257405
1590.000000,-20.000000,0.200000,0.000000,1.004109,40.000000,0.210251,0.208372,3.431143,0.075033,208.633996,17.451999,8890.518883,51.354564,0.013137,0.450000,24.162827
1620.000000,-20.000000,0.200000,0.000000,1.004931,40.000000,0.211184,0.209313,3.446458,0.075369,208.611990,17.464745,8897.409817,51.374662,0.013143,0.450000,24.068668
1650.000000,-20.000000,0.200000,0.000000,1.005757,40.000000,0.212113,0.210251,3.461706,0.075703,208.590773,17.477430,8904.335886,51.394853,0.013148,0.450000,23.974925
1680.000000,-20.000000,0.200000,0.000000,1.006586,40.000000,0.213038,0.211184,3.476888,0.076036,208.570331,17.490053,8911.296135,51.415134,0.013154,0.450000,23.881595
1710.000000,-20.000000,0.200000,0.000000,1.007419,40.000000,0.213959,0.212113,3.492004,0.076368,208.550650,17.502615,8918.289639,51.435502,0.013159,0.450000,23.788677
1740.000000,-20.000000,0.200000,0.000000,1.008255,40.000000,0.214876,0.213038,3.507055,0.076698,208.531715,17.515116,8925.315489,51.455955,0.013165,0.450000,23.696168
1770.000000,-20.000000,0.200000,0.000000,1.009095,40.000000,0.215789,0.213959,3.522040,0.077027,208.513512,17.527557,8932.372793,51.476490,0.013171,0.450000,23.604066
1800.000000,-20.000000,0.200000,0.000000,1.009939,40.000000,0.216698,0.214876,3.536960,0.077354,208.496028,17.539939,8939.460675,51.497103,0.013176,0.450000,23.512368
1830.000000,-20.000000,0.200000,0.000000,1.010785,40.000000,0.217603,0.215789,3.551816,0.077680,208.479250,17.552261,8946.578274,51.517794,0.013182,0.450000,23.421071
1860.000000,-20.000000,0.200000,0.000000,1.011635,40.000000,0.218504,0.216698,3.566607,0.078004,208.463165,17.564523,8953.724746,51.538558,0.013188,0.450000,23.330174
1890.000000,-20.000000,0.200000,0.000000,1.012487,40.000000,0.219401,0.217603,3.581335,0.078327,208.447759,17.576727,8960.899260,51.559395,0.013194,0.450000,23.239675
1920.000000,-20.000000,0.200000,0.000000,1.013343,40.000000,0.220295,0.218504,3.596000,0.078649,208.433020,17.588873,8968.101003,51.580300,0.013199,0.450000,23.149570
1950.000000,-20.000000,0.200000,0.000000,1.014201,40.000000,0.221184,0.219401,3.610601,0.078969,208.418936,17.600961,8975.329175,51.601273,0.013205,0.450000,23.059858
1980.000000,-20.000000,0.200000,0.000000,1.015062,40.000000,0.222069,0.220295,3.625140,0.079288,208.405495,17.612991,8982.582988,51.622310,0.013211,0.450000,22.970537
2010.000000,-20.000000,0.200000,0.000000,1.015926,40.000000,0.222951,0.221184,3.639616,0.079605,208.392684,17.624964,8989.861673,51.643409,0.013217,0.450000,22.881604
2040.000000,-20.000000,0.200000,0.000000,1.016793,40.000000,0.223829,0.222069,3.654030,0.079921,208.380493,17.636880,8997.164470,51.664568,0.013223,0.450000,22.793056
2070.000000,-20.000000,0.200000,0.000000,1.017662,40.000000,0.224703,0.222951,3.668383,0.080236,208.368908,17.648740,9004.490636,51.685785,0.013228,0.450000,22.704893
2100.000000,-20.000000,0.200000,0.000000,1.018533,40.000000,0.225573,0.223829,3.682674,0.080549,208.357920,17.660543,9011.839440,51.707058,0.013234,0.450000,22.617112
2130.000000,-20.000000,0.200000,0.000000,1.019407,40.000000,0.226440,0.224703,3.696904,0.080861,208.347517,17.672291,9019.210165,51.728384,0.013240,0.450000,22.529710
2160.000000,-20.000000,0.200000,0.000000,1.020283,40.000000,0.227302,0.225573,3.711074,0.081172,208.337688,17.683983,9026.602104,51.749762,0.013246,0.450000,22.442685
