t_s,T_out_C,phi_out,n_occ,u_fan_ms,Ta_sp_C,phi_room,phi_measured,omega_room_gkg,phi_in,H_gh,Tp_C,Re,Sh,hm,ref_phi,error_pct
0.000000,-3.000000,0.550000,0.000000,2.196000,40.000000,0.352763,0.350000,5.778440,0.125966,285.158944,19.321984,19320.842127,75.748578,0.019468,0.450000,10.000000
30.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.353339,0.351400,5.787975,0.126455,192.282082,19.339337,8797.681924,51.114939,0.013137,0.450000,9.860017
60.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.353913,0.352763,5.797462,0.126662,192.219869,19.346678,8797.463754,51.114418,0.013137,0.450000,9.723746
90.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.354484,0.353339,5.806900,0.126867,192.157988,19.353979,8797.246763,51.113900,0.013137,0.450000,9.666073
120.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.355052,0.353913,5.816291,0.127072,192.096435,19.361241,8797.030947,51.113385,0.013138,0.450000,9.608694
150.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.355617,0.354484,5.825634,0.127275,192.035210,19.368465,8796.816296,51.112872,0.013138,0.450000,9.551608
180.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.356179,0.355052,5.834930,0.127478,191.974311,19.375649,8796.602806,51.112362,0.013138,0.450000,9.494813
210.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.356738,0.355617,5.844178,0.127680,191.913736,19.382795,8796.390469,51.111855,0.013138,0.450000,9.438308
240.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.357295,0.356179,5.853380,0.127880,191.853483,19.389903,8796.179279,51.111351,0.013138,0.450000,9.382092
270.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.357848,0.356738,5.862535,0.128080,191.793550,19.396973,8795.969229,51.110849,0.013138,0.450000,9.326162
300.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.358399,0.357295,5.871644,0.128278,191.733936,19.404005,8795.760312,51.110350,0.013138,0.450000,9.270517
330.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.358947,0.357848,5.880706,0.128475,191.674638,19.411000,8795.552522,51.109853,0.013138,0.450000,9.215156
360.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.359492,0.358399,5.889722,0.128672,191.615655,19.417957,8795.345852,51.109360,0.013138,0.450000,9.160077
390.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.360035,0.358947,5.898693,0.128867,191.556985,19.424877,8795.140297,51.108869,0.013138,0.450000,9.105280
420.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.360574,0.359492,5.907618,0.129062,191.498627,19.431760,8794.935849,51.108380,0.013139,0.450000,9.050762
450.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.361111,0.360035,5.916498,0.129255,191.440578,19.438606,8794.732502,51.107895,0.013139,0.450000,8.996521
480.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.361645,0.360574,5.925333,0.129448,191.382838,19.445416,8794.530251,51.107411,0.013139,0.450000,8.942558
510.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.362177,0.361111,5.934123,0.129639,191.325403,19.452189,8794.329088,51.106931,0.013139,0.450000,8.888869
540.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.362706,0.361645,5.942869,0.129830,191.268273,19.458926,8794.129007,51.106453,0.013139,0.450000,8.835454
570.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.363232,0.362177,5.951570,0.130019,191.211446,19.465628,8793.930003,51.105977,0.013139,0.450000,8.782311
600.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.363755,0.362706,5.960227,0.130208,191.154920,19.472293,8793.732068,51.105505,0.013139,0.450000,8.729440
630.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.364276,0.363232,5.968841,0.130395,191.098694,19.478923,8793.535198,51.105034,0.013139,0.450000,8.676837
660.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.364794,0.363755,5.977410,0.130582,191.042765,19.485518,8793.339386,51.104566,0.013139,0.450000,8.624503
690.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.365309,0.364276,5.985936,0.130768,190.987132,19.492077,8793.144625,51.104101,0.013139,0.450000,8.572436
720.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.365822,0.364794,5.994419,0.130952,190.931794,19.498602,8792.950910,51.103638,0.013139,0.450000,8.520634
750.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.366332,0.365309,6.002859,0.131136,190.876749,19.505092,8792.758236,51.103178,0.013140,0.450000,8.469095
780.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.366839,0.365822,6.011256,0.131319,190.821995,19.511547,8792.566595,51.102720,0.013140,0.450000,8.417820
810.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.367344,0.366332,6.019611,0.131501,190.767531,19.517968,8792.375982,51.102264,0.013140,0.450000,8.366805
840.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.367847,0.366839,6.027923,0.131682,190.713354,19.524355,8792.186391,51.101811,0.013140,0.450000,8.316051
870.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.368347,0.367344,6.036194,0.131862,190.659464,19.530707,8791.997817,51.101361,0.013140,0.450000,8.265555
900.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.368844,0.367847,6.044422,0.132041,190.605859,19.537026,8791.810254,51.100913,0.013140,0.450000,8.215316
930.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.369339,0.368347,6.052609,0.132220,190.552537,19.543312,8791.623695,51.100467,0.013140,0.450000,8.165333
960.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.369831,0.368844,6.060754,0.132397,190.499496,19.549564,8791.438136,51.100023,0.013140,0.450000,8.115605
990.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.370321,0.369339,6.068858,0.132573,190.446736,19.555783,8791.253570,51.099582,0.013140,0.450000,8.066130
1020.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.370808,0.369831,6.076920,0.132749,190.394255,19.561969,8791.069992,51.099144,0.013140,0.450000,8.016907
1050.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.371293,0.370321,6.084942,0.132924,190.342050,19.568122,8790.887396,51.098707,0.013140,0.450000,7.967934
1080.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.371775,0.370808,6.092924,0.133097,190.290121,19.574242,8790.705777,51.098273,0.013141,0.450000,7.919211
1110.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.372255,0.371293,6.100865,0.133270,190.238466,19.580330,8790.525129,51.097841,0.013141,0.450000,7.870736
1140.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.372732,0.371775,6.108765,0.133442,190.187083,19.586385,8790.345447,51.097412,0.013141,0.450000,7.822508
1170.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.373207,0.372255,6.116626,0.133613,190.135971,19.592409,8790.166725,51.096985,0.013141,0.450000,7.774525
1200.000000,-3.000000,0.550000,0.000000,1.000000,40.000000,0.373680,0.372732,6.124447,0.133784,190.085129,19.598400,8789.988958,51.096560,0.013141,0.450000,7.726787
1230.000000,-3.000000,0.550000,0.000000,3.500000,40.000000,0.375538,0.373207,6.155212,0.133953,355.522097,19.604360,30764.342490,95.592120,0.024585,0.450000,7.679291
1260.000000,-3.000000,0.550000,0.000000,3.500000,40.000000,0.377386,0.373680,6.185798,0.134619,355.150086,19.627791,30761.909671,95.589012,0.024585,0.450000,7.632038
1290.000000,-3.000000,0.550000,0.000000,3.500000,40.000000,0.379223,0.375538,6.216205,0.135282,354.780548,19.651063,30759.493694,95.585925,0.024586,0.450000,7.446162
1320.000000,-3.000000,0.550000,0.000000,3.500000,40.000000,0.381049,0.377386,6.246434,0.135940,354.413464,19.674178,30757.094422,95.582859,0.024586,0.450000,7.261392
1350.000000,-3.000000,0.550000,0.000000,3.500000,40.000000,0.382864,0.379223,6.276487,0.136595,354.048817,19.697137,30754.711720,95.579815,0.024587,0.450000,7.077719
1380.000000,-3.000000,0.550000,0.000000,3.500000,40.000000,0.384668,0.381049,6.306364,0.137245,353.686586,19.719941,30752.345454,95.576791,0.024588,0.450000,6.895137
1410.000000,-3.000000,0.550000,0.000000,3.500000,40.000000,0.386461,0.382864,6.336067,0.137892,353.326754,19.742591,30749.995491,95.573787,0.024588,0.450000,6.713639
1440.000000,-3.000000,0.550000,0.000000,3.500000,40.000000,0.388244,0.384668,6.365596,0.138535,352.969302,19.765089,30747.661700,95.570804,0.024589,0.450000,6.533219
1470.000000,-3.000000,0.550000,0.000000,3.500000,40.000000,0.390016,0.386461,6.394953,0.139174,352.614213,19.787435,30745.343949,95.567842,0.024589,0.450000,6.353869
1500.000000,-3.000000,0.550000,0.000000,3.500000,40.000000,0.391778,0.388244,6.424139,0.139809,352.261468,19.809632,30743.042111,95.564899,0.024590,0.450000,6.175583
1530.000000,-3.000000,0.550000,0.000000,3.500000,40.000000,0.393530,0.390016,6.453154,0.140441,351.911050,19.831680,30740.756059,95.561977,0.024591,0.450000,5.998354
1560.000000,-3.000000,0.550000,0.000000,3.500000,40.000000,0.395271,0.391778,6.482000,0.141069,351.562941,19.853579,30738.485664,95.559074,0.024591,0.450000,5.822176
