t_s,T_out_C,phi_out,n_occ,u_fan_ms,Ta_sp_C,phi_room,phi_measured,omega_room_gkg,phi_in,H_gh,Tp_C,Re,Sh,hm,ref_phi,error_pct
0.000000,-10.000000,0.350000,0.000000,3.254170,40.000000,0.204497,0.200000,3.336748,0.072406,377.103536,17.352164,28822.647204,92.463257,0.023647,0.300000,10.000000
30.000000,-10.000000,0.350000,0.000000,3.258340,40.000000,0.206996,0.201985,3.377742,0.073306,376.825609,17.386426,28856.218955,92.518058,0.023663,0.300000,9.801462
60.000000,-10.000000,0.350000,0.000000,3.242573,40.000000,0.209472,0.204497,3.418366,0.074202,375.397842,17.420467,28713.263906,92.289564,0.023607,0.300000,9.550267
90.000000,-10.000000,0.350000,0.000000,3.221436,40.000000,0.211923,0.206996,3.458581,0.075090,373.664243,17.454158,28522.825915,91.983950,0.023531,0.300000,9.300386
120.000000,-10.000000,0.350000,0.000000,3.200327,40.000000,0.214348,0.209472,3.498388,0.075968,371.937229,17.487466,28332.709976,91.677814,0.023454,0.300000,9.052788
150.000000,-10.000000,0.350000,0.000000,3.179342,40.000000,0.216749,0.211923,3.537792,0.076837,370.222367,17.520394,28143.779684,91.372554,0.023378,0.300000,8.807721
180.000000,-10.000000,0.350000,0.000000,3.158508,40.000000,0.219125,0.214348,3.576795,0.077698,368.521072,17.552947,27956.262876,91.068550,0.023302,0.300000,8.565168
210.000000,-10.000000,0.350000,0.000000,3.137824,40.000000,0.221476,0.216749,3.615401,0.078550,366.833218,17.585129,27770.152235,90.765803,0.023227,0.300000,8.325106
240.000000,-10.000000,0.350000,0.000000,3.117290,40.000000,0.223803,0.219125,3.653613,0.079393,365.158654,17.616944,27585.436303,90.464308,0.023151,0.300000,8.087515
270.000000,-10.000000,0.350000,0.000000,3.096903,40.000000,0.226107,0.221476,3.691436,0.080227,363.497223,17.648397,27402.102601,90.164057,0.023076,0.300000,7.852371
300.000000,-10.000000,0.350000,0.000000,3.076663,40.000000,0.228386,0.223803,3.728872,0.081052,361.848771,17.679491,27220.138797,89.865042,0.023002,0.300000,7.619651
330.000000,-10.000000,0.350000,0.000000,3.056568,40.000000,0.230642,0.226107,3.765924,0.081870,360.213145,17.710230,27039.532715,89.567256,0.022927,0.300000,7.389335
360.000000,-10.000000,0.350000,0.000000,3.036618,40.000000,0.232874,0.228386,3.802597,0.082678,358.590196,17.740618,26860.272341,89.270693,0.022853,0.300000,7.161400
390.000000,-10.000000,0.350000,0.000000,3.016811,40.000000,0.235083,0.230642,3.838894,0.083478,356.979777,17.770660,26682.345823,88.975344,0.022779,0.300000,6.935824
420.000000,-10.000000,0.350000,0.000000,2.997146,40.000000,0.237270,0.232874,3.874817,0.084270,355.381744,17.800360,26505.741466,88.681203,0.022705,0.300000,6.712588
450.000000,-10.000000,0.350000,0.000000,2.977621,40.000000,0.239433,0.235083,3.910371,0.085054,353.795955,17.829720,26330.447727,88.388263,0.022632,0.300000,6.491668
480.000000,-10.000000,0.350000,0.000000,2.958236,40.000000,0.241574,0.237270,3.945557,0.085830,352.222268,17.858745,26156.453217,88.096517,0.022559,0.300000,6.273045
510.000000,-10.000000,0.350000,0.000000,2.938990,40.000000,0.243692,0.239433,3.980381,0.086597,350.660548,17.887439,25983.746693,87.805958,0.022486,0.300000,6.056699
540.000000,-10.000000,0.350000,0.000000,2.919881,40.000000,0.245789,0.241574,4.014843,0.087356,349.110657,17.915804,25812.317059,87.516581,0.022414,0.300000,5.842607
570.000000,-10.000000,0.350000,0.000000,2.900908,40.000000,0.247863,0.243692,4.048949,0.088108,347.572464,17.943846,25642.153365,87.228378,0.022341,0.300000,5.630752
600.000000,-10.000000,0.350000,0.000000,2.882070,40.000000,0.249916,0.245789,4.082701,0.088852,346.045836,17.971567,25473.244798,86.941342,0.022269,0.300000,5.421112
630.000000,-10.000000,0.350000,0.000000,2.863367,40.000000,0.251947,0.247863,4.116101,0.089587,344.530644,17.998970,25305.580687,86.655469,0.022198,0.300000,5.213667
660.000000,-10.000000,0.350000,0.000000,2.844797,40.000000,0.253957,0.249916,4.149153,0.090316,343.026762,18.026060,25139.150496,86.370751,0.022126,0.300000,5.008399
690.000000,-10.000000,0.350000,0.000000,2.826358,40.000000,0.255945,0.251947,4.181861,0.091036,341.534063,18.052840,24973.943820,86.087183,0.022055,0.300000,4.805288
720.000000,-10.000000,0.350000,0.000000,2.808051,40.000000,0.257913,0.253957,4.214226,0.091749,340.052427,18.079313,24809.950390,85.804758,0.021984,0.300000,4.604315
750.000000,-10.000000,0.350000,0.000000,2.789874,40.000000,0.259860,0.255945,4.246252,0.092454,338.581730,18.105482,24647.160064,85.523470,0.021913,0.300000,4.405460
780.000000,-10.000000,0.350000,0.000000,2.771825,40.000000,0.261786,0.257913,4.277942,0.093152,337.121853,18.131350,24485.562826,85.243314,0.021843,0.300000,4.208706
810.000000,-10.000000,0.350000,0.000000,2.753905,40.000000,0.263691,0.259860,4.309299,0.093842,335.672680,18.156922,24325.148786,84.964284,0.021773,0.300000,4.014033
840.000000,-10.000000,0.350000,0.000000,2.736112,40.000000,0.265577,0.261786,4.340325,0.094525,334.234095,18.182199,24165.908177,84.686375,0.021703,0.300000,3.821424
870.000000,-10.000000,0.350000,0.000000,2.718444,40.000000,0.267442,0.263691,4.371023,0.095201,332.805984,18.207186,24007.831351,84.409580,0.021634,0.300000,3.630859
900.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.269674,0.265577,4.407765,0.095870,377.239108,18.231885,30907.521558,95.774660,0.024548,0.500000,23.442322
930.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.271893,0.267442,4.444289,0.096670,376.773314,18.261415,30904.426919,95.770722,0.024549,0.500000,23.255794
960.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.274098,0.269674,4.480597,0.097466,376.310751,18.290736,30901.354762,95.766813,0.024549,0.500000,23.032570
990.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.276290,0.271893,4.516690,0.098256,375.851391,18.319850,30898.304891,95.762932,0.024550,0.500000,22.810694
1020.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.278469,0.274098,4.552568,0.099042,375.395210,18.348759,30895.277111,95.759079,0.024551,0.500000,22.590160
1050.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.280635,0.276290,4.588235,0.099823,374.942180,18.377465,30892.271230,95.755253,0.024552,0.500000,22.370957
1080.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.282787,0.278469,4.623690,0.100599,374.492277,18.405969,30889.287058,95.751454,0.024552,0.500000,22.153077
1110.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.284927,0.280635,4.658936,0.101371,374.045474,18.434272,30886.324407,95.747683,0.024553,0.500000,21.936512
1140.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.287054,0.282787,4.693973,0.102138,373.601747,18.462378,30883.383091,95.743938,0.024554,0.500000,21.721253
1170.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.289168,0.284927,4.728803,0.102900,373.161071,18.490286,30880.462926,95.740220,0.024555,0.500000,21.507291
