t_s,T_out_C,phi_out,n_occ,u_fan_ms,Ta_sp_C,phi_room,phi_measured,omega_room_gkg,phi_in,H_gh,Tp_C,Re,Sh,hm,ref_phi,error_pct
0.000000,-10.000000,0.350000,0.000000,2.196000,40.000000,0.203927,0.200000,3.327397,0.072406,309.782339,17.352164,19450.284791,75.956551,0.019426,0.450000,25.000000
30.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.205006,0.201985,3.345097,0.073102,208.822832,17.378655,8856.344498,51.254620,0.013109,0.450000,24.801462
60.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.206080,0.203927,3.362705,0.073489,208.699289,17.393362,8855.901550,51.253568,0.013109,0.450000,24.607265
90.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.207147,0.205006,3.380223,0.073873,208.576441,17.407986,8855.461170,51.252523,0.013110,0.450000,24.499372
120.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.208210,0.206080,3.397651,0.074256,208.454286,17.422526,8855.023341,51.251483,0.013110,0.450000,24.392039
150.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.209266,0.207147,3.414989,0.074637,208.332818,17.436984,8854.588046,51.250450,0.013110,0.450000,24.285263
180.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.210318,0.208210,3.432238,0.075016,208.212034,17.451359,8854.155270,51.249422,0.013110,0.450000,24.179041
210.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.211363,0.209266,3.449399,0.075393,208.091930,17.465653,8853.724995,51.248400,0.013110,0.450000,24.073371
240.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.212404,0.210318,3.466472,0.075767,207.972500,17.479865,8853.297206,51.247385,0.013111,0.450000,23.968249
270.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.213439,0.211363,3.483457,0.076140,207.853742,17.493997,8852.871886,51.246375,0.013111,0.450000,23.863672
300.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.214468,0.212404,3.500355,0.076511,207.735650,17.508048,8852.449020,51.245370,0.013111,0.450000,23.759638
330.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.215492,0.213439,3.517166,0.076880,207.618221,17.522020,8852.028592,51.244372,0.013111,0.450000,23.656144
360.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.216511,0.214468,3.533891,0.077248,207.501451,17.535913,8851.610585,51.243379,0.013111,0.450000,23.553186
390.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.217525,0.215492,3.550530,0.077613,207.385335,17.549727,8851.194985,51.242392,0.013112,0.450000,23.450762
420.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.218533,0.216511,3.567084,0.077976,207.269870,17.563463,8850.781776,51.241410,0.013112,0.450000,23.348869
450.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.219537,0.217525,3.583553,0.078338,207.155051,17.577121,8850.370943,51.240434,0.013112,0.450000,23.247505
480.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.220534,0.218533,3.599937,0.078697,207.040875,17.590702,8849.962469,51.239464,0.013112,0.450000,23.146665
510.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.221527,0.219537,3.616238,0.079055,206.927337,17.604206,8849.556341,51.238499,0.013112,0.450000,23.046349
540.000000,-10.000000,0.350000,0.000000,1.000000,40.000000,0.222515,0.220534,3.632454,0.079411,206.814434,17.617634,8849.152543,51.237540,0.013113,0.450000,22.946552
570.000000,-10.000000,0.350000,0.000000,3.500000,40.000000,0.225020,0.221527,3.673588,0.079765,386.704335,17.630986,30970.628712,95.854875,0.024532,0.450000,22.847272
600.000000,-10.000000,0.350000,4.000000,3.500000,40.000000,0.229201,0.222515,3.742255,0.080663,386.171995,17.664823,30967.068260,95.850354,0.024533,0.450000,22.748507
630.000000,-10.000000,0.350000,4.000000,3.500000,40.000000,0.233356,0.225020,3.810512,0.082162,385.284717,17.721210,30961.136840,95.842820,0.024534,0.450000,22.498011
660.000000,-10.000000,0.350000,4.000000,3.500000,40.000000,0.237485,0.229201,3.878362,0.083651,384.404432,17.777139,30955.255821,95.835348,0.024536,0.450000,22.079921
690.000000,-10.000000,0.350000,4.000000,3.500000,40.000000,0.241589,0.233356,3.945808,0.085131,383.531068,17.832615,30949.424642,95.827939,0.024537,0.450000,21.664415
720.000000,-10.000000,0.350000,4.000000,3.500000,40.000000,0.245668,0.237485,4.012853,0.086603,382.664554,17.887643,30943.642752,95.820591,0.024539,0.450000,21.251474
750.000000,-10.000000,0.350000,4.000000,3.500000,40.000000,0.249721,0.241589,4.079499,0.088065,381.804822,17.942227,30937.909607,95.813304,0.024540,0.450000,20.841081
780.000000,-10.000000,0.350000,4.000000,3.500000,40.000000,0.253750,0.245668,4.145749,0.089518,380.951802,17.996373,30932.224670,95.806077,0.024542,0.450000,20.433218
810.000000,-10.000000,0.350000,4.000000,3.500000,40.000000,0.257754,0.249721,4.211606,0.090962,380.105427,18.050083,30926.587413,95.798910,0.024543,0.450000,20.027867
840.000000,-10.000000,0.350000,4.000000,3.500000,40.000000,0.261733,0.253750,4.277071,0.092397,379.265629,18.103364,30920.997315,95.791801,0.024544,0.450000,19.625011
870.000000,-10.000000,0.350000,4.000000,3.500000,40.000000,0.265688,0.257754,4.342148,0.093823,378.432344,18.156219,30915.453863,95.784750,0.024546,0.450000,19.224633
900.000000,-10.000000,0.350000,4.000000,3.500000,40.000000,0.269618,0.261733,4.406839,0.095241,377.605506,18.208653,30909.956551,95.777757,0.024547,0.450000,18.826716
930.000000,-10.000000,0.350000,4.000000,3.500000,40.000000,0.273524,0.265688,4.471146,0.096650,376.785051,18.260671,30904.504881,95.770821,0.024549,0.450000,18.431243
960.000000,-10.000000,0.350000,4.000000,3.500000,40.000000,0.277407,0.269618,4.535073,0.098050,375.970915,18.312275,30899.098361,95.763942,0.024550,0.450000,18.038197
990.000000,-10.000000,0.350000,4.000000,3.500000,40.000000,0.281265,0.273524,4.598620,0.099442,375.163037,18.363471,30893.736505,95.757118,0.024551,0.450000,17.647561
1020.000000,-10.000000,0.350000,4.000000,3.500000,40.000000,0.285100,0.277407,4.661792,0.100825,374.361354,18.414263,30888.418838,95.750349,0.024553,0.450000,17.259319
1050.000000,-10.000000,0.350000,4.000000,3.500000,40.000000,0.288912,0.281265,4.724590,0.102200,373.565806,18.464654,30883.144887,95.743635,0.024554,0.450000,16.873455
1080.000000,-10.000000,0.350000,4.000000,3.500000,40.000000,0.292700,0.285100,4.787017,0.103566,372.776332,18.514649,30877.914187,95.736975,0.024555,0.450000,16.489953
1110.000000,-10.000000,0.350000,4.000000,3.500000,40.000000,0.296465,0.288912,4.849074,0.104924,371.992874,18.564252,30872.726282,95.730369,0.024557,0.450000,16.108795
1140.000000,-10.000000,0.350000,4.000000,3.500000,40.000000,0.300208,0.292700,4.910766,0.106274,371.215373,18.613466,30867.580719,95.723815,0.024558,0.450000,15.729968
1170.000000,-10.000000,0.350000,4.000000,3.500000,40.000000,0.303927,0.296465,4.972093,0.107615,370.443771,18.662296,30862.477052,95.717314,0.024559,0.450000,15.353453
1200.000000,-10.000000,0.350000,4.000000,3.500000,40.000000,0.307624,0.300208,5.033058,0.108949,369.678012,18.710745,30857.414844,95.710864,0.024561,0.450000,14.979237
1230.000000,-10.000000,0.350000,4.000000,3.500000,40.000000,0.311298,0.303927,5.093663,0.110274,368.918038,18.758817,30852.393660,95.704466,0.024562,0.450000,14.607303
1260.000000,-10.000000,0.350000,4.000000,3.500000,40.000000,0.314950,0.307624,5.153911,0.111591,368.163795,18.806517,30847.413073,95.698119,0.024563,0.450000,14.237635
