t_s,T_out_C,phi_out,n_occ,u_fan_ms,Ta_sp_C,phi_room,phi_measured,omega_room_gkg,phi_in,H_gh,Tp_C,Re,Sh,hm,ref_phi,error_pct
0.000000,-20.000000,0.200000,0.000000,2.910000,40.000000,0.154674,0.150000,2.520493,0.054543,366.450722,16.663998,25834.752111,87.521120,0.022345,0.450000,30.000000
30.000000,-20.000000,0.200000,0.000000,2.910000,40.000000,0.157177,0.152155,2.561455,0.055446,365.948095,16.699173,25831.654465,87.516818,0.022346,0.450000,29.784452
60.000000,-20.000000,0.200000,0.000000,2.910000,40.000000,0.159666,0.154674,2.602177,0.056343,365.449013,16.734095,25828.579824,87.512548,0.022347,0.450000,29.532606
90.000000,-20.000000,0.200000,0.000000,2.910000,40.000000,0.162139,0.157177,2.642660,0.057235,364.953446,16.768767,25825.527977,87.508309,0.022348,0.450000,29.282270
120.000000,-20.000000,0.200000,0.000000,2.910000,40.000000,0.164598,0.159666,2.682906,0.058122,364.461365,16.803190,25822.498717,87.504101,0.022349,0.450000,29.033432
150.000000,-20.000000,0.200000,0.000000,2.910000,40.000000,0.167042,0.162139,2.722917,0.059003,363.972741,16.837367,25819.491841,87.499923,0.022349,0.450000,28.786084
180.000000,-20.000000,0.200000,0.000000,2.910000,40.000000,0.169471,0.164598,2.762693,0.059880,363.487543,16.871299,25816.507144,87.495776,0.022350,0.450000,28.540216
210.000000,-20.000000,0.200000,0.000000,2.910000,40.000000,0.171886,0.167042,2.802237,0.060750,363.005743,16.904990,25813.544427,87.491659,0.022351,0.450000,28.295819
240.000000,-20.000000,0.200000,0.000000,2.910000,40.000000,0.174286,0.169471,2.841550,0.061616,362.527312,16.938440,25810.603492,87.487572,0.022352,0.450000,28.052882
270.000000,-20.000000,0.200000,0.000000,2.910000,40.000000,0.176673,0.171886,2.880633,0.062476,362.052223,16.971653,25807.684144,87.483514,0.022353,0.450000,27.811397
300.000000,-20.000000,0.200000,0.000000,2.910000,40.000000,0.179044,0.174286,2.919487,0.063332,361.580446,17.004629,25804.786188,87.479486,0.022353,0.450000,27.571355
330.000000,-20.000000,0.200000,0.000000,2.910000,40.000000,0.181402,0.176673,2.958115,0.064182,361.111955,17.037372,25801.909435,87.475487,0.022354,0.450000,27.332745
