t,T_h_ref,T_h,T_coll,T_c,G_b,m_dot_f_cmd,m_dot_wf_cmd,W_net,P_inlet,eta_th,delta_T_super,iae_cumulative
0.000000,54.000000,20.000000,20.000000,6.000000,800.000000,0.458514,0.080000,-679.352826,0.724000,-0.415455,0.000000,1020.000000
30.000000,54.000000,19.941405,21.863354,6.000000,800.000000,0.462803,0.080000,-677.032040,0.723062,-0.415776,0.000000,2041.757860
60.000000,54.000000,20.016477,23.039563,6.000000,800.000000,0.464649,0.080000,-680.623334,0.724264,-0.415743,0.000000,3061.263540
90.000000,54.000000,20.168514,23.816736,6.000000,800.000000,0.465080,0.080000,-687.618132,0.726696,-0.415509,0.000000,4076.208118
120.000000,54.000000,20.363721,24.366523,6.000000,800.000000,0.464711,0.080000,-696.521381,0.729820,-0.415169,0.000000,5085.296489
150.000000,54.000000,20.582626,24.787825,6.000000,800.000000,0.463896,0.080000,-706.471614,0.733322,-0.414778,0.000000,6087.817723
180.000000,54.000000,20.814208,25.136629,6.000000,800.000000,0.462833,0.080000,-716.981304,0.737027,-0.414368,0.000000,7083.391491
210.000000,54.000000,21.052289,25.444345,6.000000,800.000000,0.461636,0.080000,-727.777090,0.740837,-0.413955,0.000000,8071.822836
240.000000,54.000000,21.293418,25.728524,6.000000,800.000000,0.460366,0.080000,-738.706374,0.744695,-0.413547,0.000000,9053.020284
270.000000,54.000000,21.535676,25.998966,6.000000,800.000000,0.459060,0.080000,-749.684144,0.748571,-0.413148,0.000000,10026.950016
300.000000,54.000000,21.777991,26.261141,6.000000,800.000000,0.457736,0.080000,-760.663091,0.752448,-0.412760,0.000000,10993.610295
330.000000,54.000000,22.019769,26.518111,6.000000,800.000000,0.456406,0.080000,-771.616915,0.756316,-0.412385,0.000000,11953.017224
360.000000,54.000000,22.260681,26.771592,6.000000,800.000000,0.455075,0.080000,-782.531038,0.760171,-0.412022,0.000000,12905.196799
390.000000,54.000000,22.500544,27.022547,6.000000,800.000000,0.453747,0.080000,-793.397421,0.764009,-0.411670,0.000000,13850.180468
420.000000,54.000000,22.739260,27.271523,6.000000,800.000000,0.452424,0.080000,-804.211684,0.767828,-0.411331,0.000000,14788.002659
450.000000,54.000000,22.976776,27.518828,6.000000,800.000000,0.451107,0.080000,-814.971494,0.771628,-0.411002,0.000000,15718.699381
480.000000,54.000000,23.213064,27.764641,6.000000,800.000000,0.449796,0.080000,-825.675670,0.775409,-0.410685,0.000000,16642.307455
510.000000,54.000000,23.448113,28.009065,6.000000,800.000000,0.448491,0.080000,-836.323674,0.779170,-0.410377,0.000000,17558.864065
540.000000,54.000000,23.681918,28.252160,6.000000,800.000000,0.447194,0.080000,-846.915334,0.782911,-0.410079,0.000000,18468.406523
570.000000,54.000000,23.914480,28.493965,6.000000,800.000000,0.445903,0.080000,-857.450680,0.786632,-0.409791,0.000000,19370.972121
600.000000,54.000000,24.145802,28.734503,6.000000,800.000000,0.444619,0.080000,-867.929859,0.790333,-0.409511,0.000000,20266.598057
630.000000,54.000000,24.375889,28.973791,6.000000,800.000000,0.443343,0.080000,-878.353081,0.794014,-0.409240,0.000000,21155.321392
660.000000,54.000000,24.604746,29.211841,6.000000,800.000000,0.442073,0.080000,-888.720594,0.797676,-0.408977,0.000000,22037.179023
690.000000,54.000000,24.832378,29.448663,6.000000,800.000000,0.440810,0.080000,-899.032664,0.801318,-0.408721,0.000000,22912.207671
720.000000,54.000000,25.058793,29.684266,6.000000,800.000000,0.439554,0.080000,-909.289569,0.804941,-0.408474,0.000000,23780.443874
750.000000,54.000000,25.283996,29.918655,6.000000,800.000000,0.438304,0.080000,-919.491591,0.808544,-0.408233,0.000000,24641.923982
780.000000,54.000000,25.507994,30.151840,6.000000,800.000000,0.437062,0.080000,-929.639017,0.812128,-0.407999,0.000000,25496.684157
810.000000,54.000000,25.730793,30.383825,6.000000,800.000000,0.435826,0.080000,-939.732131,0.815693,-0.407771,0.000000,26344.760370
840.000000,54.000000,25.952399,30.614617,6.000000,800.000000,0.434597,0.080000,-949.771220,0.819238,-0.407550,0.000000,27186.188406
870.000000,54.000000,26.172818,30.844224,6.000000,800.000000,0.433375,0.080000,-959.756569,0.822765,-0.407335,0.000000,28021.003856
900.000000,54.000000,26.392058,31.072650,6.000000,800.000000,0.432159,0.080000,-969.688463,0.826273,-0.407126,0.000000,28849.242128
930.000000,54.000000,26.610123,31.299903,6.000000,800.000000,0.430950,0.080000,-979.567183,0.829762,-0.406922,0.014884,29670.938438
960.000000,54.000000,26.827021,31.525987,6.000000,800.000000,0.429747,0.080000,-989.393013,0.833232,-0.406723,0.162374,30486.127820
990.000000,54.000000,27.042757,31.750910,6.000000,800.000000,0.428551,0.080000,-999.166230,0.836684,-0.406530,0.309075,31294.845118
1020.000000,54.000000,27.257337,31.974677,6.000000,800.000000,0.427362,0.080000,-1008.887116,0.840117,-0.406341,0.454989,32097.124996
1050.000000,54.000000,27.470769,32.197295,6.000000,800.000000,0.426179,0.080000,-1018.555946,0.843532,-0.406157,0.600123,32893.001930
1080.000000,54.000000,27.683057,32.418768,6.000000,800.000000,0.425002,0.080000,-1028.172997,0.846929,-0.405978,0.744479,33682.510215
1110.000000,54.000000,27.894208,32.639104,6.000000,800.000000,0.423832,0.080000,-1037.738543,0.850307,-0.405804,0.888062,34465.683966
1140.000000,54.000000,28.104228,32.858308,6.000000,800.000000,0.422668,0.080000,-1047.252857,0.853668,-0.405633,1.030875,35242.557115
1170.000000,54.000000,28.313123,33.076386,6.000000,800.000000,0.421510,0.080000,-1056.716211,0.857010,-0.405467,1.172924,36013.163414
1200.000000,54.000000,28.520899,33.293343,6.000000,800.000000,0.420359,0.080000,-1066.128874,0.860334,-0.405304,1.314211,36777.536437
1230.000000,54.000000,28.727562,33.509186,6.000000,800.000000,0.419214,0.080000,-1075.491116,0.863641,-0.405146,1.454742,37535.709581
1260.000000,54.000000,28.933117,33.723921,6.000000,800.000000,0.418076,0.080000,-1084.803204,0.866930,-0.404991,1.594520,38287.716062
1290.000000,54.000000,29.137571,33.937552,6.000000,800.000000,0.416943,0.080000,-1094.065404,0.870201,-0.404839,1.733548,39033.588925
1320.000000,54.000000,29.340930,34.150086,6.000000,800.000000,0.415817,0.080000,-1103.277980,0.873455,-0.404691,1.871832,39773.361036
1350.000000,54.000000,29.543198,34.361529,6.000000,800.000000,0.414697,0.080000,-1112.441195,0.876691,-0.404547,2.009375,40507.065089
1380.000000,54.000000,29.744383,34.571885,6.000000,800.000000,0.413583,0.080000,-1121.555312,0.879910,-0.404405,2.146180,41234.733603
1410.000000,54.000000,29.944489,34.781162,6.000000,800.000000,0.412475,0.080000,-1130.620590,0.883112,-0.404267,2.282253,41956.398924
1440.000000,54.000000,30.143523,34.989363,6.000000,800.000000,0.411373,0.080000,-1139.637288,0.886296,-0.404132,2.417596,42672.093230
1470.000000,54.000000,30.341490,35.196495,6.000000,800.000000,0.410277,0.080000,-1148.605665,0.889464,-0.404000,2.552213,43381.848523
1500.000000,54.000000,30.538396,35.402564,6.000000,800.000000,0.409187,0.080000,-1157.525977,0.892614,-0.403870,2.686109,44085.696641
1530.000000,54.000000,30.734246,35.607574,6.000000,800.000000,0.408103,0.080000,-1166.398478,0.895748,-0.403743,2.819288,44783.669248
1560.000000,54.000000,30.929047,35.811532,6.000000,800.000000,0.407024,0.080000,-1175.223422,0.898865,-0.403619,2.951752,45475.797843
1590.000000,54.000000,31.122803,36.014442,6.000000,800.000000,0.405952,0.080000,-1184.001062,0.901965,-0.403498,3.083506,46162.113757
1620.000000,54.000000,31.315520,36.216311,6.000000,800.000000,0.404886,0.080000,-1192.731649,0.905048,-0.403379,3.214554,46842.648155
1650.000000,54.000000,31.507204,36.417143,6.000000,800.000000,0.403825,0.080000,-1201.415431,0.908115,-0.403262,3.344899,47517.432036
1680.000000,54.000000,31.697860,36.616944,6.000000,800.000000,0.402770,0.080000,-1210.052658,0.911166,-0.403148,3.474545,48186.496235
1710.000000,54.000000,31.887494,36.815718,6.000000,800.000000,0.401721,0.080000,-1218.643577,0.914200,-0.403036,3.603496,48849.871423
1740.000000,54.000000,32.076110,37.013473,6.000000,800.000000,0.400678,0.080000,-1227.188433,0.917218,-0.402926,3.731755,49507.588109
1770.000000,54.000000,32.263716,37.210212,6.000000,800.000000,0.399640,0.080000,-1235.687471,0.920219,-0.402819,3.859327,50159.676639
1800.000000,54.000000,32.450315,37.405941,6.000000,800.000000,0.398608,0.080000,-1244.140935,0.923205,-0.402713,3.986214,50806.167199
1830.000000,54.000000,32.635913,37.600665,6.000000,800.000000,0.397582,0.080000,-1252.549065,0.926175,-0.402610,4.112421,51447.089813
1860.000000,54.000000,32.820516,37.794390,6.000000,800.000000,0.396561,0.080000,-1260.912102,0.929128,-0.402508,4.237951,52082.474348
1890.000000,54.000000,33.004128,37.987119,6.000000,800.000000,0.395545,0.080000,-1269.230287,0.932066,-0.402409,4.362807,52712.350511
1920.000000,54.000000,33.186755,38.178860,6.000000,800.000000,0.394536,0.080000,-1277.503857,0.934988,-0.402311,4.486994,53336.747851
1950.000000,54.000000,33.368403,38.369616,6.000000,800.000000,0.393532,0.080000,-1285.733049,0.937894,-0.402215,4.610514,53955.695760
1980.000000,54.000000,33.549076,38.559393,6.000000,800.000000,0.392533,0.080000,-1293.918099,0.940785,-0.402121,4.733372,54569.223475
2010.000000,54.000000,33.728780,38.748196,6.000000,800.000000,0.391540,0.080000,-1302.059241,0.943660,-0.402029,4.855570,55177.360077
2040.000000,54.000000,33.907519,38.936030,6.000000,800.000000,0.390552,0.080000,-1310.156708,0.946520,-0.401938,4.977113,55780.134493
2070.000000,54.000000,34.085300,39.122899,6.000000,800.000000,0.389569,0.080000,-1318.210732,0.949365,-0.401849,5.098004,56377.575496
2100.000000,54.000000,34.262126,39.308809,6.000000,800.000000,0.388592,0.080000,-1326.221545,0.952194,-0.401762,5.218246,56969.711706
2130.000000,54.000000,34.438004,39.493765,6.000000,800.000000,0.387620,0.080000,-1334.189375,0.955008,-0.401676,5.337843,57556.571591
2160.000000,54.000000,34.612937,39.677772,6.000000,800.000000,0.386654,0.080000,-1342.114451,0.957807,-0.401591,5.456797,58138.183468
2190.000000,54.000000,34.786932,39.860834,6.000000,800.000000,0.385693,0.080000,-1349.997000,0.960591,-0.401508,5.575114,58714.575503
2220.000000,54.000000,34.959993,40.042956,6.000000,800.000000,0.384737,0.080000,-1357.837248,0.963360,-0.401427,5.692795,59285.775714
2250.000000,54.000000,35.132125,40.224143,6.000000,800.000000,0.383786,0.080000,-1365.635420,0.966114,-0.401347,5.809845,59851.811967
2280.000000,54.000000,35.303333,40.404401,6.000000,800.000000,0.382841,0.080000,-1373.391739,0.968853,-0.401268,5.926266,60412.711983
2310.000000,54.000000,35.473622,40.583733,6.000000,800.000000,0.381900,0.080000,-1381.106428,0.971578,-0.401191,6.042063,60968.503335
2340.000000,54.000000,35.642996,40.762145,6.000000,800.000000,0.380965,0.080000,-1388.779708,0.974288,-0.401115,6.157237,61519.213447
2370.000000,54.000000,35.811462,40.939641,6.000000,800.000000,0.380035,0.080000,-1396.411798,0.976983,-0.401040,6.271794,62064.869601
2400.000000,54.000000,35.979022,41.116226,6.000000,800.000000,0.379110,0.080000,-1404.002919,0.979664,-0.400966,6.385735,62605.498931
2430.000000,54.000000,36.145683,41.291905,6.000000,800.000000,0.378190,0.080000,-1411.553288,0.982331,-0.400894,6.499065,63141.128429
2460.000000,54.000000,36.311450,41.466682,6.000000,800.000000,0.377275,0.080000,-1419.063121,0.984983,-0.400823,6.611786,63671.784940
2490.000000,54.000000,36.476326,41.640561,6.000000,800.000000,0.376365,0.080000,-1426.532634,0.987621,-0.400753,6.723901,64197.495171
2520.000000,54.000000,36.640316,41.813549,6.000000,800.000000,0.375460,0.080000,-1433.962041,0.990245,-0.400684,6.835415,64718.285684
