t,T_h_ref,T_h,T_coll,T_c,G_b,m_dot_f_cmd,m_dot_wf_cmd,W_net,P_inlet,eta_th,delta_T_super,iae_cumulative
0.000000,54.000000,20.000000,20.000000,6.000000,800.000000,0.500000,0.080000,-682.844875,0.724000,-0.417591,0.000000,1020.000000
30.000000,54.000000,19.941405,21.863354,6.000000,800.000000,0.100000,0.080000,-646.493029,0.723062,-0.397022,0.000000,2041.757860
60.000000,54.000000,19.911884,23.562531,6.000000,800.000000,0.100000,0.080000,-645.141908,0.722590,-0.397033,0.000000,3064.401344
90.000000,54.000000,19.908417,25.113788,6.000000,800.000000,0.100000,0.080000,-644.983238,0.722535,-0.397034,0.000000,4087.148833
120.000000,54.000000,19.928286,26.531766,6.000000,800.000000,0.100000,0.080000,-645.892590,0.722853,-0.397027,0.000000,5109.300265
150.000000,54.000000,19.969043,27.829642,6.000000,800.000000,0.100000,0.080000,-647.757973,0.723505,-0.397012,0.000000,6130.228986
180.000000,54.000000,20.028486,29.019281,6.000000,800.000000,0.100000,0.080000,-650.478594,0.724456,-0.396990,0.000000,7149.374410
210.000000,54.000000,20.104633,30.111367,6.000000,800.000000,0.100000,0.080000,-653.963736,0.725674,-0.396962,0.000000,8166.235413
240.000000,54.000000,20.195701,31.115518,6.000000,800.000000,0.100000,0.080000,-658.131760,0.727131,-0.396929,0.000000,9180.364382
270.000000,54.000000,20.300084,32.040392,6.000000,800.000000,0.100000,0.080000,-662.909194,0.728801,-0.396892,0.000000,10191.361866
300.000000,54.000000,20.416337,32.893788,6.000000,800.000000,0.100000,0.080000,-668.229922,0.730661,-0.396852,0.000000,11198.871750
330.000000,54.000000,20.543161,33.682723,6.000000,800.000000,0.500000,0.080000,-707.704481,0.732691,-0.416630,0.000000,12202.576916
360.000000,54.000000,21.467760,30.471651,6.000000,800.000000,0.500000,0.080000,-750.021857,0.747484,-0.415149,0.000000,13178.544128
390.000000,54.000000,22.078313,28.845974,6.000000,800.000000,0.500000,0.080000,-777.965896,0.757253,-0.414264,0.000000,14136.194738
420.000000,54.000000,22.518594,28.076360,6.000000,800.000000,0.500000,0.080000,-798.116832,0.764297,-0.413667,0.000000,15080.636927
450.000000,54.000000,22.866290,27.768730,6.000000,800.000000,0.500000,0.080000,-814.030309,0.769861,-0.413217,0.000000,16014.648239
480.000000,54.000000,23.163381,27.710154,6.000000,800.000000,0.500000,0.080000,-827.627692,0.774614,-0.412847,0.000000,16939.746816
510.000000,54.000000,23.432553,27.785583,6.000000,800.000000,0.500000,0.080000,-839.947291,0.778921,-0.412523,0.000000,17856.770211
540.000000,54.000000,23.686069,27.932855,6.000000,800.000000,0.500000,0.080000,-851.550279,0.782977,-0.412227,0.000000,18766.188146
570.000000,54.000000,23.930555,28.118385,6.000000,800.000000,0.500000,0.080000,-862.740009,0.786889,-0.411949,0.000000,19668.271499
600.000000,54.000000,24.169596,28.324029,6.000000,800.000000,0.500000,0.080000,-873.680532,0.790714,-0.411685,0.000000,20563.183620
630.000000,54.000000,24.405132,28.539986,6.000000,800.000000,0.500000,0.080000,-884.460626,0.794482,-0.411431,0.000000,21451.029666
660.000000,54.000000,24.638213,28.760964,6.000000,800.000000,0.500000,0.080000,-895.128395,0.798211,-0.411186,0.000000,22331.883263
690.000000,54.000000,24.869412,28.984105,6.000000,800.000000,0.500000,0.080000,-905.709967,0.801911,-0.410949,0.000000,23205.800911
720.000000,54.000000,25.099038,29.207869,6.000000,800.000000,0.500000,0.080000,-916.219593,0.805585,-0.410719,0.000000,24072.829768
750.000000,54.000000,25.327264,29.431426,6.000000,800.000000,0.500000,0.080000,-926.665109,0.809236,-0.410497,0.000000,24933.011857
780.000000,54.000000,25.554184,29.654330,6.000000,800.000000,0.500000,0.080000,-937.050880,0.812867,-0.410280,0.000000,25786.386340
810.000000,54.000000,25.779853,29.876344,6.000000,800.000000,0.500000,0.080000,-947.379397,0.816478,-0.410070,0.000000,26632.990745
840.000000,54.000000,26.004304,30.097342,6.000000,800.000000,0.500000,0.080000,-957.652139,0.820069,-0.409866,0.000000,27472.861631
870.000000,54.000000,26.227556,30.317259,6.000000,800.000000,0.500000,0.080000,-967.870034,0.823641,-0.409667,0.000000,28306.034949
900.000000,54.000000,26.449624,30.536063,6.000000,800.000000,0.500000,0.080000,-978.033714,0.827194,-0.409473,0.000000,29132.546236
930.000000,54.000000,26.670517,30.753738,6.000000,800.000000,0.500000,0.080000,-988.143651,0.830728,-0.409285,0.055952,29952.430717
960.000000,54.000000,26.890245,30.970280,6.000000,800.000000,0.500000,0.080000,-998.200228,0.834244,-0.409102,0.205367,30765.723371
990.000000,54.000000,27.108814,31.185689,6.000000,800.000000,0.500000,0.080000,-1008.203780,0.837741,-0.408923,0.353993,31572.458953
1020.000000,54.000000,27.326231,31.399968,6.000000,800.000000,0.500000,0.080000,-1018.154615,0.841220,-0.408749,0.501837,32372.672017
1050.000000,54.000000,27.542503,31.613119,6.000000,800.000000,0.500000,0.080000,-1028.053028,0.844680,-0.408579,0.648902,33166.396926
1080.000000,54.000000,27.757636,31.825150,6.000000,800.000000,0.500000,0.080000,-1037.899302,0.848122,-0.408414,0.795192,33953.667855
1110.000000,54.000000,27.971635,32.036064,6.000000,800.000000,0.500000,0.080000,-1047.693717,0.851546,-0.408253,0.940712,34734.518795
1140.000000,54.000000,28.184508,32.245868,6.000000,800.000000,0.500000,0.080000,-1057.436549,0.854952,-0.408095,1.085465,35508.983560
1170.000000,54.000000,28.396259,32.454568,6.000000,800.000000,0.500000,0.080000,-1067.128070,0.858340,-0.407942,1.229456,36277.095781
1200.000000,54.000000,28.606896,32.662168,6.000000,800.000000,0.500000,0.080000,-1076.768551,0.861710,-0.407792,1.372689,37038.888914
1230.000000,54.000000,28.816423,32.868675,6.000000,800.000000,0.500000,0.080000,-1086.358262,0.865063,-0.407646,1.515167,37794.396237
1260.000000,54.000000,29.024846,33.074095,6.000000,800.000000,0.500000,0.080000,-1095.897470,0.868398,-0.407503,1.656895,38543.650854
1290.000000,54.000000,29.232172,33.278432,6.000000,800.000000,0.500000,0.080000,-1105.386441,0.871715,-0.407363,1.797877,39286.685694
1320.000000,54.000000,29.438406,33.481694,6.000000,800.000000,0.500000,0.080000,-1114.825440,0.875014,-0.407226,1.938116,40023.533511
1350.000000,54.000000,29.643554,33.683885,6.000000,800.000000,0.500000,0.080000,-1124.214730,0.878297,-0.407093,2.077617,40754.226890
1380.000000,54.000000,29.847622,33.885012,6.000000,800.000000,0.500000,0.080000,-1133.554574,0.881562,-0.406963,2.216383,41478.798241
1410.000000,54.000000,30.050615,34.085079,6.000000,800.000000,0.500000,0.080000,-1142.845230,0.884810,-0.406835,2.354418,42197.279806
1440.000000,54.000000,30.252538,34.284093,6.000000,800.000000,0.500000,0.080000,-1152.086959,0.888041,-0.406710,2.491726,42909.703654
1470.000000,54.000000,30.453399,34.482058,6.000000,800.000000,0.500000,0.080000,-1161.280017,0.891254,-0.406588,2.628311,43616.101687
1500.000000,54.000000,30.653202,34.678981,6.000000,800.000000,0.500000,0.080000,-1170.424662,0.894451,-0.406469,2.764177,44316.505641
1530.000000,54.000000,30.851952,34.874867,6.000000,800.000000,0.500000,0.080000,-1179.521149,0.897631,-0.406352,2.899327,45010.947081
1560.000000,54.000000,31.049656,35.069721,6.000000,800.000000,0.500000,0.080000,-1188.569730,0.900794,-0.406238,3.033766,45699.457408
1590.000000,54.000000,31.246318,35.263549,6.000000,800.000000,0.500000,0.080000,-1197.570658,0.903941,-0.406125,3.167496,46382.067857
1620.000000,54.000000,31.441945,35.456357,6.000000,800.000000,0.500000,0.080000,-1206.524185,0.907071,-0.406016,3.300523,47058.809499
1650.000000,54.000000,31.636542,35.648149,6.000000,800.000000,0.500000,0.080000,-1215.430559,0.910185,-0.405908,3.432849,47729.713242
1680.000000,54.000000,31.830114,35.838931,6.000000,800.000000,0.500000,0.080000,-1224.290029,0.913282,-0.405803,3.564477,48394.809828
1710.000000,54.000000,32.022666,36.028708,6.000000,800.000000,0.500000,0.080000,-1233.102843,0.916363,-0.405700,3.695413,49054.129842
1740.000000,54.000000,32.214205,36.217486,6.000000,800.000000,0.500000,0.080000,-1241.869245,0.919427,-0.405599,3.825659,49707.703703
1770.000000,54.000000,32.404734,36.405270,6.000000,800.000000,0.500000,0.080000,-1250.589481,0.922476,-0.405499,3.955219,50355.561674
1800.000000,54.000000,32.594261,36.592064,6.000000,800.000000,0.500000,0.080000,-1259.263793,0.925508,-0.405402,4.084097,50997.733856
1830.000000,54.000000,32.782789,36.777875,6.000000,800.000000,0.500000,0.080000,-1267.892423,0.928525,-0.405307,4.212296,51634.250192
1860.000000,54.000000,32.970324,36.962708,6.000000,800.000000,0.500000,0.080000,-1276.475612,0.931525,-0.405213,4.339820,52265.140468
1890.000000,54.000000,33.156872,37.146567,6.000000,800.000000,0.500000,0.080000,-1285.013599,0.934510,-0.405121,4.466673,52890.434312
1920.000000,54.000000,33.342437,37.329458,6.000000,800.000000,0.500000,0.080000,-1293.506622,0.937479,-0.405031,4.592857,53510.161198
1950.000000,54.000000,33.527025,37.511385,6.000000,800.000000,0.500000,0.080000,-1301.954918,0.940432,-0.404943,4.718377,54124.350442
1980.000000,54.000000,33.710641,37.692355,6.000000,800.000000,0.500000,0.080000,-1310.358722,0.943370,-0.404856,4.843236,54733.031208
