t,T_h_ref,T_h,T_coll,T_c,G_b,m_dot_f_cmd,m_dot_wf_cmd,W_net,P_inlet,eta_th,delta_T_super,iae_cumulative
0.000000,68.000000,20.000000,20.000000,4.000000,1050.000000,0.350000,0.080000,-639.850613,0.724000,-0.342386,0.000000,1440.000000
30.000000,68.000000,19.933034,28.000000,4.000000,1050.000000,0.400000,0.080000,-640.994438,0.722929,-0.344439,0.000000,2882.008982
60.000000,68.000000,20.350366,28.025562,4.000000,1050.000000,0.450000,0.080000,-664.303810,0.729606,-0.347854,0.000000,4311.498000
90.000000,68.000000,20.800009,28.000000,4.000000,1050.000000,0.500000,0.080000,-689.092008,0.736800,-0.351176,0.000000,5727.497719
120.000000,68.000000,21.269694,28.000000,4.000000,1050.000000,0.500000,0.080000,-710.588724,0.744315,-0.352282,0.000000,7129.406893
150.000000,68.000000,21.702187,28.000000,4.000000,1050.000000,0.500000,0.080000,-730.383215,0.751235,-0.353249,0.000000,8518.341285
180.000000,68.000000,22.100433,28.083972,4.000000,1050.000000,0.500000,0.080000,-748.610272,0.757607,-0.354098,0.000000,9895.328309
210.000000,68.000000,22.473441,28.284894,4.000000,1050.000000,0.500000,0.080000,-765.682257,0.763575,-0.354861,0.000000,11261.125084
240.000000,68.000000,22.831981,28.548189,4.000000,1050.000000,0.500000,0.080000,-782.092082,0.769312,-0.355565,0.000000,12616.165640
270.000000,68.000000,23.181878,28.844370,4.000000,1050.000000,0.500000,0.080000,-798.106281,0.774910,-0.356227,0.000000,13960.709299
300.000000,68.000000,23.526281,29.157511,4.000000,1050.000000,0.500000,0.080000,-813.869070,0.780421,-0.356855,0.000000,15294.920855
330.000000,68.000000,23.866899,29.479009,4.000000,1050.000000,0.500000,0.080000,-829.458572,0.785870,-0.357455,0.000000,16618.913892
360.000000,68.000000,24.204656,29.804220,4.000000,1050.000000,0.500000,0.080000,-844.917195,0.791275,-0.358030,0.000000,17932.774197
390.000000,68.000000,24.540060,30.130640,4.000000,1050.000000,0.500000,0.080000,-860.268052,0.796641,-0.358583,0.000000,19236.572409
420.000000,68.000000,24.873385,30.456920,4.000000,1050.000000,0.500000,0.080000,-875.523825,0.801974,-0.359114,0.000000,20530.370854
450.000000,68.000000,25.204787,30.782334,4.000000,1050.000000,0.500000,0.080000,-890.691562,0.807277,-0.359626,0.000000,21814.227236
480.000000,68.000000,25.534353,31.106496,4.000000,1050.000000,0.500000,0.080000,-905.775262,0.812550,-0.360119,0.000000,23088.196639
510.000000,68.000000,25.862134,31.429199,4.000000,1050.000000,0.500000,0.080000,-920.777279,0.817794,-0.360595,0.000000,24352.332605
540.000000,68.000000,26.188163,31.750338,4.000000,1050.000000,0.500000,0.080000,-935.699077,0.823011,-0.361054,0.000000,25606.687715
570.000000,68.000000,26.512460,32.069858,4.000000,1050.000000,0.500000,0.080000,-950.541637,0.828199,-0.361498,0.000000,26851.313908
600.000000,68.000000,26.835042,32.387735,4.000000,1050.000000,0.500000,0.080000,-965.305676,0.833361,-0.361926,0.167828,28086.262651
630.000000,68.000000,27.155920,32.703958,4.000000,1050.000000,0.500000,0.080000,-979.991771,0.838495,-0.362341,0.386026,29311.585037
660.000000,68.000000,27.475107,33.018528,4.000000,1050.000000,0.500000,0.080000,-994.600421,0.843602,-0.362742,0.603073,30527.331826
690.000000,68.000000,27.792611,33.331448,4.000000,1050.000000,0.500000,0.080000,-1009.132080,0.848682,-0.363131,0.818976,31733.553486
720.000000,68.000000,28.108443,33.642723,4.000000,1050.000000,0.500000,0.080000,-1023.587182,0.853735,-0.363507,1.033741,32930.300197
750.000000,68.000000,28.422611,33.952360,4.000000,1050.000000,0.500000,0.080000,-1037.966141,0.858762,-0.363872,1.247375,34117.621869
780.000000,68.000000,28.735124,34.260368,4.000000,1050.000000,0.500000,0.080000,-1052.269368,0.863762,-0.364225,1.459884,35295.568143
810.000000,68.000000,29.045992,34.566754,4.000000,1050.000000,0.500000,0.080000,-1066.497264,0.868736,-0.364568,1.671274,36464.188396
840.000000,68.000000,29.355222,34.871527,4.000000,1050.000000,0.500000,0.080000,-1080.650228,0.873684,-0.364901,1.881551,37623.531743
870.000000,68.000000,29.662823,35.174695,4.000000,1050.000000,0.500000,0.080000,-1094.728658,0.878605,-0.365224,2.090720,38773.647041
900.000000,68.000000,29.968805,35.476266,4.000000,1050.000000,0.500000,0.080000,-1108.732944,0.883501,-0.365538,2.298787,39914.582889
930.000000,68.000000,30.273175,35.776250,4.000000,1050.000000,0.500000,0.080000,-1122.663479,0.888371,-0.365843,2.505759,41046.387628
960.000000,68.000000,30.575943,36.074653,4.000000,1050.000000,0.500000,0.080000,-1136.520652,0.893215,-0.366139,2.711641,42169.109346
990.000000,68.000000,30.877116,36.371486,4.000000,1050.000000,0.500000,0.080000,-1150.304847,0.898034,-0.366427,2.916439,43282.795877
1020.000000,68.000000,31.176702,36.666755,4.000000,1050.000000,0.500000,0.080000,-1164.016450,0.902827,-0.366707,3.120158,44387.494804
1050.000000,68.000000,31.474712,36.960469,4.000000,1050.000000,0.500000,0.080000,-1177.655844,0.907595,-0.366980,3.322804,45483.253458
1080.000000,68.000000,31.771151,37.252636,4.000000,1050.000000,0.500000,0.080000,-1191.223408,0.912338,-0.367246,3.524383,46570.118922
1110.000000,68.000000,32.066030,37.543264,4.000000,1050.000000,0.500000,0.080000,-1204.719520,0.917056,-0.367504,3.724900,47648.138030
1140.000000,68.000000,32.359355,37.832362,4.000000,1050.000000,0.500000,0.080000,-1218.144558,0.921750,-0.367756,3.924362,48717.357371
1170.000000,68.000000,32.651136,38.119938,4.000000,1050.000000,0.500000,0.080000,-1231.498895,0.926418,-0.368001,4.122773,49777.823286
1200.000000,68.000000,32.941380,38.405999,4.000000,1050.000000,0.500000,0.080000,-1244.782903,0.931062,-0.368240,4.320139,50829.581874
1230.000000,68.000000,33.230096,38.690553,4.000000,1050.000000,0.500000,0.080000,-1257.996954,0.935682,-0.368474,4.516465,51872.678991
1260.000000,68.000000,33.517291,38.973609,4.000000,1050.000000,0.500000,0.080000,-1271.141415,0.940277,-0.368701,4.711758,52907.160250
1290.000000,68.000000,33.802974,39.255175,4.000000,1050.000000,0.500000,0.080000,-1284.216653,0.944848,-0.368923,4.906022,53933.071027
1320.000000,68.000000,34.087152,39.535257,4.000000,1050.000000,0.500000,0.080000,-1297.223033,0.949394,-0.369140,5.099264,54950.456455
1350.000000,68.000000,34.369834,39.813865,4.000000,1050.000000,0.500000,0.080000,-1310.160916,0.953917,-0.369351,5.291487,55959.361433
1380.000000,68.000000,34.651027,40.091005,4.000000,1050.000000,0.500000,0.080000,-1323.030664,0.958416,-0.369558,5.482698,56959.830620
1410.000000,68.000000,34.930739,40.366686,4.000000,1050.000000,0.500000,0.080000,-1335.832636,0.962892,-0.369759,5.672903,57951.908443
1440.000000,68.000000,35.208978,40.640915,4.000000,1050.000000,0.500000,0.080000,-1348.567189,0.967344,-0.369956,5.862105,58935.639093
1470.000000,68.000000,35.485752,40.913699,4.000000,1050.000000,0.500000,0.080000,-1361.234677,0.971772,-0.370149,6.050311,59911.066530
1500.000000,68.000000,35.761068,41.185047,4.000000,1050.000000,0.500000,0.080000,-1373.835454,0.976177,-0.370337,6.237526,60878.234480
1530.000000,68.000000,36.034935,41.454967,4.000000,1050.000000,0.500000,0.080000,-1386.369872,0.980559,-0.370521,6.423756,61837.186442
1560.000000,68.000000,36.307359,41.723464,4.000000,1050.000000,0.500000,0.080000,-1398.838279,0.984918,-0.370701,6.609004,62787.965682
1590.000000,68.000000,36.578348,41.990548,4.000000,1050.000000,0.500000,0.080000,-1411.241023,0.989254,-0.370876,6.793277,63730.615242
1620.000000,68.000000,36.847910,42.256225,4.000000,1050.000000,0.500000,0.080000,-1423.578450,0.993567,-0.371049,6.976579,64665.177935
1650.000000,68.000000,37.116053,42.520503,4.000000,1050.000000,0.500000,0.080000,-1435.850904,0.997857,-0.371217,7.158916,65591.696348
1680.000000,68.000000,37.382783,42.783389,4.000000,1050.000000,0.500000,0.080000,-1448.058727,1.002125,-0.371382,7.340293,66510.212847
1710.000000,68.000000,37.648109,43.044891,4.000000,1050.000000,0.500000,0.080000,-1460.202260,1.006370,-0.371543,7.520714,67420.769571
1740.000000,68.000000,37.912038,43.305016,4.000000,1050.000000,0.500000,0.080000,-1472.281841,1.010593,-0.371701,7.700186,68323.408440
1770.000000,68.000000,38.174576,43.563770,4.000000,1050.000000,0.500000,0.080000,-1484.297807,1.014793,-0.371856,7.878712,69218.171150
1800.000000,68.000000,38.435732,43.821162,4.000000,1050.000000,0.500000,0.080000,-1496.250493,1.018972,-0.372008,8.056298,70105.099182
1830.000000,68.000000,38.695513,44.077199,4.000000,1050.000000,0.500000,0.080000,-1508.140232,1.023128,-0.372156,8.232949,70984.233795
1860.000000,68.000000,38.953925,44.331887,4.000000,1050.000000,0.500000,0.080000,-1519.967356,1.027263,-0.372302,8.408669,71855.616031
1890.000000,68.000000,39.210977,44.585234,4.000000,1050.000000,0.500000,0.080000,-1531.732195,1.031376,-0.372445,8.583464,72719.286717
1920.000000,68.000000,39.466675,44.837247,4.000000,1050.000000,0.500000,0.080000,-1543.435076,1.035467,-0.372585,8.757339,73575.286466
1950.000000,68.000000,39.721026,45.087932,4.000000,1050.000000,0.500000,0.080000,-1555.076325,1.039536,-0.372722,8.930298,74423.655673
1980.000000,68.000000,39.974038,45.337297,4.000000,1050.000000,0.500000,0.080000,-1566.656268,1.043585,-0.372856,9.102346,75264.434525
2010.000000,68.000000,40.225718,45.585349,4.000000,1050.000000,0.500000,0.080000,-1578.175227,1.047611,-0.372988,9.273488,76097.662995
2040.000000,68.000000,40.476072,45.832095,4.000000,1050.000000,0.500000,0.080000,-1589.633524,1.051617,-0.373118,9.443729,76923.380845
2070.000000,68.000000,40.725107,46.077541,4.000000,1050.000000,0.500000,0.080000,-1601.031477,1.055602,-0.373245,9.613073,77741.627629
2100.000000,68.000000,40.972831,46.321695,4.000000,1050.000000,0.500000,0.080000,-1612.369405,1.059565,-0.373370,9.781525,78552.442692
2130.000000,68.000000,41.219251,46.564563,4.000000,1050.000000,0.500000,0.080000,-1623.647623,1.063508,-0.373492,9.949090,79355.865172
2160.000000,68.000000,41.464372,46.806152,4.000000,1050.000000,0.500000,0.080000,-1634.866447,1.067430,-0.373612,10.115773,80151.934001
2190.000000,68.000000,41.708203,47.046468,4.000000,1050.000000,0.500000,0.080000,-1646.026189,1.071331,-0.373730,10.281578,80940.687905
2220.000000,68.000000,41.950750,47.285519,4.000000,1050.000000,0.500000,0.080000,-1657.127160,1.075212,-0.373846,10.446510,81722.165408
2250.000000,68.000000,42.192019,47.523311,4.000000,1050.000000,0.500000,0.080000,-1668.169669,1.079072,-0.373960,10.610573,82496.404828
2280.000000,68.000000,42.432018,47.759851,4.000000,1050.000000,0.500000,0.080000,-1679.154025,1.082912,-0.374071,10.773772,83263.444285
2310.000000,68.000000,42.670753,47.995145,4.000000,1050.000000,0.500000,0.080000,-1690.080534,1.086732,-0.374181,10.936112,84023.321696
2340.000000,68.000000,42.908231,48.229200,4.000000,1050.000000,0.500000,0.080000,-1700.949500,1.090532,-0.374289,11.097597,84776.074778
2370.000000,68.000000,43.144458,48.462022,4.000000,1050.000000,0.500000,0.080000,-1711.761227,1.094311,-0.374395,11.258231,85521.741051
2400.000000,68.000000,43.379441,48.693619,4.000000,1050.000000,0.500000,0.080000,-1722.516015,1.098071,-0.374499,11.418020,86260.357836
2430.000000,68.000000,43.613186,48.923995,4.000000,1050.000000,0.500000,0.080000,-1733.214165,1.101811,-0.374602,11.576966,86991.962257
2460.000000,68.000000,43.845700,49.153158,4.000000,1050.000000,0.500000,0.080000,-1743.855976,1.105531,-0.374702,11.735076,87716.591245
2490.000000,68.000000,44.076990,49.381115,4.000000,1050.000000,0.500000,0.080000,-1754.441742,1.109232,-0.374801,11.892353,88434.281534
2520.000000,68.000000,44.307062,49.607871,4.000000,1050.000000,0.500000,0.080000,-1764.971761,1.112913,-0.374899,12.048802,89145.069666
2550.000000,68.000000,44.535923,49.833433,4.000000,1050.000000,0.500000,0.080000,-1775.446325,1.116575,-0.374994,12.204427,89848.991990
2580.000000,68.000000,44.763578,50.057806,4.000000,1050.000000,0.500000,0.080000,-1785.865727,1.120217,-0.375088,12.359233,90546.084663
2610.000000,68.000000,44.990034,50.280999,4.000000,1050.000000,0.500000,0.080000,-1796.230257,1.123841,-0.375181,12.513223,91236.383653
2640.000000,68.000000,45.215297,50.503016,4.000000,1050.000000,0.500000,0.080000,-1806.540203,1.127445,-0.375272,12.666402,91919.924737
2670.000000,68.000000,45.439374,50.723863,4.000000,1050.000000,0.500000,0.080000,-1816.795854,1.131030,-0.375362,12.818775,92596.743505
2700.000000,68.000000,45.662272,50.943548,4.000000,1050.000000,0.500000,0.080000,-1826.997496,1.134596,-0.375450,12.970345,93266.875358
2730.000000,68.000000,45.883995,51.162076,4.000000,1050.000000,0.500000,0.080000,-1837.145412,1.138144,-0.375537,13.121116,93930.355513
2760.000000,68.000000,46.104550,51.379452,4.000000,1050.000000,0.500000,0.080000,-1847.239886,1.141673,-0.375622,13.271094,94587.218999
