t,T_h_ref,T_h,T_coll,T_c,G_b,m_dot_f_cmd,m_dot_wf_cmd,W_net,P_inlet,eta_th,delta_T_super,iae_cumulative
0.000000,68.000000,20.000000,20.000000,4.000000,1050.000000,0.300000,0.080000,-635.641859,0.724000,-0.340134,0.000000,1440.000000
30.000000,68.000000,19.933034,28.000000,4.000000,1050.000000,0.300000,0.080000,-632.576930,0.722929,-0.339916,0.000000,2882.008982
60.000000,68.000000,20.229362,28.630585,4.000000,1050.000000,0.300000,0.080000,-646.139368,0.727670,-0.340865,0.000000,4315.128134
90.000000,68.000000,20.539491,29.179183,4.000000,1050.000000,0.300000,0.080000,-660.333470,0.732632,-0.341821,0.000000,5738.943416
120.000000,68.000000,20.859053,29.668228,4.000000,1050.000000,0.300000,0.080000,-674.959310,0.737745,-0.342769,0.000000,7153.171835
150.000000,68.000000,21.184904,30.113882,4.000000,1050.000000,0.300000,0.080000,-689.872998,0.742958,-0.343700,0.000000,8557.624714
180.000000,68.000000,21.514783,30.527790,4.000000,1050.000000,0.300000,0.080000,-704.971011,0.748237,-0.344607,0.000000,9952.181233
210.000000,68.000000,21.847062,30.918341,4.000000,1050.000000,0.300000,0.080000,-720.178896,0.753553,-0.345486,0.000000,11336.769373
240.000000,68.000000,22.180573,31.291583,4.000000,1050.000000,0.300000,0.080000,-735.443147,0.758889,-0.346337,0.000000,12711.352188
270.000000,68.000000,22.514476,31.651873,4.000000,1050.000000,0.300000,0.080000,-750.725340,0.764232,-0.347158,0.000000,14075.917917
300.000000,68.000000,22.848168,32.002353,4.000000,1050.000000,0.300000,0.080000,-765.997918,0.769571,-0.347949,0.000000,15430.472863
330.000000,68.000000,23.181220,32.345288,4.000000,1050.000000,0.300000,0.080000,-781.241148,0.774900,-0.348711,0.000000,16775.036263
360.000000,68.000000,23.513322,32.682312,4.000000,1050.000000,0.300000,0.080000,-796.440935,0.780213,-0.349446,0.000000,18109.636592
390.000000,68.000000,23.844256,33.014606,4.000000,1050.000000,0.300000,0.080000,-811.587243,0.785508,-0.350153,0.000000,19434.308905
420.000000,68.000000,24.173866,33.343022,4.000000,1050.000000,0.300000,0.080000,-826.672959,0.790782,-0.350834,0.000000,20749.092917
450.000000,68.000000,24.502043,33.668176,4.000000,1050.000000,0.300000,0.080000,-841.693076,0.796033,-0.351491,0.000000,22054.031629
480.000000,68.000000,24.828710,33.990515,4.000000,1050.000000,0.300000,0.080000,-856.644103,0.801259,-0.352124,0.000000,23349.170325
510.000000,68.000000,25.153815,34.310362,4.000000,1050.000000,0.300000,0.080000,-871.523639,0.806461,-0.352734,0.000000,24634.555867
540.000000,68.000000,25.477323,34.627954,4.000000,1050.000000,0.300000,0.080000,-886.330070,0.811637,-0.353323,0.000000,25910.236174
570.000000,68.000000,25.799211,34.943463,4.000000,1050.000000,0.300000,0.080000,-901.062346,0.816787,-0.353892,0.000000,27176.259851
600.000000,68.000000,26.119464,35.257015,4.000000,1050.000000,0.300000,0.080000,-915.719824,0.821911,-0.354442,0.000000,28432.675927
630.000000,68.000000,26.438076,35.568705,4.000000,1050.000000,0.300000,0.080000,-930.302154,0.827009,-0.354973,0.000000,29679.533660
660.000000,68.000000,26.755042,35.878601,4.000000,1050.000000,0.300000,0.080000,-944.809195,0.832081,-0.355487,0.113429,30916.882399
690.000000,68.000000,27.070364,36.186756,4.000000,1050.000000,0.300000,0.080000,-959.240957,0.837126,-0.355984,0.327847,32144.771489
720.000000,68.000000,27.384043,36.493212,4.000000,1050.000000,0.300000,0.080000,-973.597557,0.842145,-0.356465,0.541149,33363.250196
750.000000,68.000000,27.696085,36.797998,4.000000,1050.000000,0.300000,0.080000,-987.879190,0.847137,-0.356931,0.753338,34572.367658
780.000000,68.000000,28.006494,37.101140,4.000000,1050.000000,0.300000,0.080000,-1002.086106,0.852104,-0.357383,0.964416,35772.172851
810.000000,68.000000,28.315276,37.402658,4.000000,1050.000000,0.300000,0.080000,-1016.218595,0.857044,-0.357820,1.174388,36962.714560
840.000000,68.000000,28.622440,37.702570,4.000000,1050.000000,0.300000,0.080000,-1030.276972,0.861959,-0.358245,1.383259,38144.041363
870.000000,68.000000,28.927991,38.000889,4.000000,1050.000000,0.300000,0.080000,-1044.261574,0.866848,-0.358657,1.591034,39316.201619
900.000000,68.000000,29.231939,38.297629,4.000000,1050.000000,0.300000,0.080000,-1058.172748,0.871711,-0.359057,1.797718,40479.243456
930.000000,68.000000,29.534290,38.592800,4.000000,1050.000000,0.300000,0.080000,-1072.010855,0.876549,-0.359445,2.003317,41633.214770
960.000000,68.000000,29.835052,38.886413,4.000000,1050.000000,0.300000,0.080000,-1085.776256,0.881361,-0.359822,2.207835,42778.163216
990.000000,68.000000,30.134234,39.178479,4.000000,1050.000000,0.300000,0.080000,-1099.469321,0.886148,-0.360189,2.411279,43914.136209
1020.000000,68.000000,30.431843,39.469006,4.000000,1050.000000,0.300000,0.080000,-1113.090419,0.890909,-0.360546,2.613653,45041.180922
1050.000000,68.000000,30.727888,39.758003,4.000000,1050.000000,0.300000,0.080000,-1126.639921,0.895646,-0.360892,2.814964,46159.344284
1080.000000,68.000000,31.022377,40.045479,4.000000,1050.000000,0.300000,0.080000,-1140.118197,0.900358,-0.361230,3.015216,47268.672981
1110.000000,68.000000,31.315317,40.331443,4.000000,1050.000000,0.300000,0.080000,-1153.525619,0.905045,-0.361558,3.214416,48369.213457
1140.000000,68.000000,31.606718,40.615903,4.000000,1050.000000,0.300000,0.080000,-1166.862557,0.909707,-0.361878,3.412568,49461.011912
1170.000000,68.000000,31.896587,40.898866,4.000000,1050.000000,0.300000,0.080000,-1180.129378,0.914345,-0.362189,3.609679,50544.114307
1200.000000,68.000000,32.184932,41.180341,4.000000,1050.000000,0.300000,0.080000,-1193.326450,0.918959,-0.362493,3.805753,51618.566359
1230.000000,68.000000,32.471760,41.460336,4.000000,1050.000000,0.300000,0.080000,-1206.454138,0.923548,-0.362789,4.000797,52684.413548
1260.000000,68.000000,32.757081,41.738858,4.000000,1050.000000,0.300000,0.080000,-1219.512807,0.928113,-0.363077,4.194815,53741.701114
1290.000000,68.000000,33.040902,42.015916,4.000000,1050.000000,0.300000,0.080000,-1232.502820,0.932654,-0.363358,4.387813,54790.474060
1320.000000,68.000000,33.323230,42.291517,4.000000,1050.000000,0.300000,0.080000,-1245.424535,0.937172,-0.363633,4.579797,55830.777153
1350.000000,68.000000,33.604074,42.565669,4.000000,1050.000000,0.300000,0.080000,-1258.278313,0.941665,-0.363900,4.770771,56862.654925
1380.000000,68.000000,33.883442,42.838380,4.000000,1050.000000,0.300000,0.080000,-1271.064511,0.946135,-0.364162,4.960740,57886.151671
1410.000000,68.000000,34.161340,43.109657,4.000000,1050.000000,0.300000,0.080000,-1283.783483,0.950581,-0.364417,5.149712,58901.311458
1440.000000,68.000000,34.437778,43.379507,4.000000,1050.000000,0.300000,0.080000,-1296.435583,0.955004,-0.364666,5.337689,59908.178118
1470.000000,68.000000,34.712762,43.647939,4.000000,1050.000000,0.300000,0.080000,-1309.021162,0.959404,-0.364909,5.524678,60906.795253
1500.000000,68.000000,34.986301,43.914959,4.000000,1050.000000,0.300000,0.080000,-1321.540570,0.963781,-0.365147,5.710684,61897.206237
1530.000000,68.000000,35.258401,44.180575,4.000000,1050.000000,0.300000,0.080000,-1333.994155,0.968134,-0.365380,5.895712,62879.454216
1560.000000,68.000000,35.529070,44.444795,4.000000,1050.000000,0.300000,0.080000,-1346.382263,0.972465,-0.365607,6.079768,63853.582107
1590.000000,68.000000,35.798317,44.707626,4.000000,1050.000000,0.300000,0.080000,-1358.705239,0.976773,-0.365829,6.262855,64819.632604
1620.000000,68.000000,36.066148,44.969074,4.000000,1050.000000,0.300000,0.080000,-1370.963424,0.981058,-0.366046,6.444980,65777.648175
1650.000000,68.000000,36.332570,45.229148,4.000000,1050.000000,0.300000,0.080000,-1383.157159,0.985321,-0.366259,6.626148,66727.671065
1680.000000,68.000000,36.597592,45.487855,4.000000,1050.000000,0.300000,0.080000,-1395.286784,0.989561,-0.366467,6.806363,67669.743297
1710.000000,68.000000,36.861221,45.745202,4.000000,1050.000000,0.300000,0.080000,-1407.352635,0.993780,-0.366671,6.985630,68603.906674
1740.000000,68.000000,37.123463,46.001195,4.000000,1050.000000,0.300000,0.080000,-1419.355047,0.997975,-0.366870,7.163955,69530.202777
1770.000000,68.000000,37.384327,46.255843,4.000000,1050.000000,0.300000,0.080000,-1431.294354,1.002149,-0.367065,7.341342,70448.672971
1800.000000,68.000000,37.643819,46.509151,4.000000,1050.000000,0.300000,0.080000,-1443.170888,1.006301,-0.367257,7.517797,71359.358401
1830.000000,68.000000,37.901947,46.761128,4.000000,1050.000000,0.300000,0.080000,-1454.984979,1.010431,-0.367444,7.693324,72262.299997
1860.000000,68.000000,38.158717,47.011780,4.000000,1050.000000,0.300000,0.080000,-1466.736955,1.014539,-0.367627,7.867928,73157.538474
1890.000000,68.000000,38.414138,47.261114,4.000000,1050.000000,0.300000,0.080000,-1478.427143,1.018626,-0.367807,8.041614,74045.114333
1920.000000,68.000000,38.668216,47.509138,4.000000,1050.000000,0.300000,0.080000,-1490.055868,1.022691,-0.367983,8.214387,74925.067861
1950.000000,68.000000,38.920958,47.755857,4.000000,1050.000000,0.300000,0.080000,-1501.623452,1.026735,-0.368156,8.386251,75797.439134
1980.000000,68.000000,39.172371,48.001279,4.000000,1050.000000,0.300000,0.080000,-1513.130218,1.030758,-0.368326,8.557212,76662.268018
2010.000000,68.000000,39.422462,48.245410,4.000000,1050.000000,0.300000,0.080000,-1524.576484,1.034759,-0.368492,8.727274,77519.594167
2040.000000,68.000000,39.671238,48.488259,4.000000,1050.000000,0.300000,0.080000,-1535.962570,1.038740,-0.368655,8.896442,78369.457030
2070.000000,68.000000,39.918706,48.729830,4.000000,1050.000000,0.300000,0.080000,-1547.288791,1.042699,-0.368814,9.064720,79211.895845
2100.000000,68.000000,40.164873,48.970131,4.000000,1050.000000,0.300000,0.080000,-1558.555462,1.046638,-0.368971,9.232114,80046.949645
2130.000000,68.000000,40.409746,49.209169,4.000000,1050.000000,0.300000,0.080000,-1569.762897,1.050556,-0.369125,9.398627,80874.657260
2160.000000,68.000000,40.653332,49.446950,4.000000,1050.000000,0.300000,0.080000,-1580.911406,1.054453,-0.369276,9.564265,81695.057312
2190.000000,68.000000,40.895636,49.683481,4.000000,1050.000000,0.300000,0.080000,-1592.001300,1.058330,-0.369424,9.729033,82508.188224
2220.000000,68.000000,41.136667,49.918768,4.000000,1050.000000,0.300000,0.080000,-1603.032887,1.062187,-0.369570,9.892934,83314.088213
2250.000000,68.000000,41.376431,50.152818,4.000000,1050.000000,0.300000,0.080000,-1614.006473,1.066023,-0.369713,10.055973,84112.795298
2280.000000,68.000000,41.614933,50.385637,4.000000,1050.000000,0.300000,0.080000,-1624.922364,1.069839,-0.369853,10.218155,84904.347296
2310.000000,68.000000,41.852182,50.617233,4.000000,1050.000000,0.300000,0.080000,-1635.780862,1.073635,-0.369991,10.379484,85688.781828
2340.000000,68.000000,42.088184,50.847611,4.000000,1050.000000,0.300000,0.080000,-1646.582269,1.077411,-0.370127,10.539965,86466.136314
2370.000000,68.000000,42.322945,51.076777,4.000000,1050.000000,0.300000,0.080000,-1657.326886,1.081167,-0.370260,10.699602,87236.447979
2400.000000,68.000000,42.556471,51.304739,4.000000,1050.000000,0.300000,0.080000,-1668.015012,1.084904,-0.370390,10.858400,87999.753852
2430.000000,68.000000,42.788769,51.531502,4.000000,1050.000000,0.300000,0.080000,-1678.646942,1.088620,-0.370519,11.016363,88756.090767
2460.000000,68.000000,43.019847,51.757073,4.000000,1050.000000,0.300000,0.080000,-1689.222973,1.092318,-0.370645,11.173496,89505.495366
2490.000000,68.000000,43.249709,51.981458,4.000000,1050.000000,0.300000,0.080000,-1699.743398,1.095995,-0.370770,11.329802,90248.004095
2520.000000,68.000000,43.478363,52.204663,4.000000,1050.000000,0.300000,0.080000,-1710.208511,1.099654,-0.370892,11.485287,90983.653211
2550.000000,68.000000,43.705814,52.426695,4.000000,1050.000000,0.300000,0.080000,-1720.618601,1.103293,-0.371012,11.639954,91712.478781
2580.000000,68.000000,43.932070,52.647559,4.000000,1050.000000,0.300000,0.080000,-1730.973958,1.106913,-0.371130,11.793808,92434.516679
2610.000000,68.000000,44.157136,52.867262,4.000000,1050.000000,0.300000,0.080000,-1741.274869,1.110514,-0.371246,11.946853,93149.802594
2640.000000,68.000000,44.381019,53.085810,4.000000,1050.000000,0.300000,0.080000,-1751.521622,1.114096,-0.371360,12.099093,93858.372026
2670.000000,68.000000,44.603725,53.303209,4.000000,1050.000000,0.300000,0.080000,-1761.714500,1.117660,-0.371473,12.250533,94560.260287
2700.000000,68.000000,44.825259,53.519464,4.000000,1050.000000,0.300000,0.080000,-1771.853788,1.121204,-0.371583,12.401176,95255.502505
2730.000000,68.000000,45.045629,53.734583,4.000000,1050.000000,0.300000,0.080000,-1781.939766,1.124730,-0.371692,12.551028,95944.133623
2760.000000,68.000000,45.264841,53.948571,4.000000,1050.000000,0.300000,0.080000,-1791.972716,1.128237,-0.371799,12.700092,96626.188400
2790.000000,68.000000,45.482900,54.161434,4.000000,1050.000000,0.300000,0.080000,-1801.952915,1.131726,-0.371905,12.848372,97301.701412
2820.000000,68.000000,45.699812,54.373177,4.000000,1050.000000,0.300000,0.080000,-1811.880641,1.135197,-0.372008,12.995872,97970.707054
2850.000000,68.000000,45.915584,54.583807,4.000000,1050.000000,0.300000,0.080000,-1821.756171,1.138649,-0.372110,13.142597,98633.239540
2880.000000,68.000000,46.130221,54.793330,4.000000,1050.000000,0.300000,0.080000,-1831.579778,1.142084,-0.372211,13.288550,99289.332904
2910.000000,68.000000,46.343730,55.001751,4.000000,1050.000000,0.300000,0.080000,-1841.351735,1.145500,-0.372310,13.433736,99939.021000
2940.000000,68.000000,46.556116,55.209077,4.000000,1050.000000,0.300000,0.080000,-1851.072315,1.148898,-0.372408,13.578159,100582.337505
2970.000000,68.000000,46.767386,55.415312,4.000000,1050.000000,0.300000,0.080000,-1860.741786,1.152278,-0.372504,13.721823,101219.315920
3000.000000,68.000000,46.977545,55.620463,4.000000,1050.000000,0.300000,0.080000,-1870.360419,1.155641,-0.372598,13.864731,101849.989567
3030.000000,68.000000,47.186599,55.824535,4.000000,1050.000000,0.300000,0.080000,-1879.928480,1.158986,-0.372691,14.006887,102474.391596
3060.000000,68.000000,47.394554,56.027535,4.000000,1050.000000,0.300000,0.080000,-1889.446235,1.162313,-0.372783,14.148297,103092.554981
3090.000000,68.000000,47.601415,56.229467,4.000000,1050.000000,0.300000,0.080000,-1898.913949,1.165623,-0.372874,14.288962,103704.512522
3120.000000,68.000000,47.807189,56.430337,4.000000,1050.000000,0.300000,0.080000,-1908.331884,1.168915,-0.372963,14.428889,104310.296848
3150.000000,68.000000,48.011881,56.630152,4.000000,1050.000000,0.300000,0.080000,-1917.700303,1.172190,-0.373051,14.568079,104909.940415
3180.000000,68.000000,48.215497,56.828915,4.000000,1050.000000,0.300000,0.080000,-1927.019465,1.175448,-0.373137,14.706538,105503.475511
3210.000000,68.000000,48.418042,57.026634,4.000000,1050.000000,0.300000,0.080000,-1936.289631,1.178689,-0.373223,14.844269,106090.934251
3240.000000,68.000000,48.619522,57.223313,4.000000,1050.000000,0.300000,0.080000,-1945.511056,1.181912,-0.373307,14.981275,106672.348583
3270.000000,68.000000,48.819943,57.418958,4.000000,1050.000000,0.300000,0.080000,-1954.683998,1.185119,-0.373390,15.117561,107247.750287
3300.000000,68.000000,49.019310,57.613575,4.000000,1050.000000,0.300000,0.080000,-1963.808712,1.188309,-0.373472,15.253131,107817.170975
3330.000000,68.000000,49.217629,57.807168,4.000000,1050.000000,0.300000,0.080000,-1972.885451,1.191482,-0.373552,15.387988,108380.642093
3360.000000,68.000000,49.414906,57.999743,4.000000,1050.000000,0.300000,0.080000,-1981.914467,1.194638,-0.373632,15.522136,108938.194923
3390.000000,68.000000,49.611145,58.191306,4.000000,1050.000000,0.300000,0.080000,-1990.896011,1.197778,-0.373710,15.655578,109489.860581
3420.000000,68.000000,49.806352,58.381862,4.000000,1050.000000,0.300000,0.080000,-1999.830334,1.200902,-0.373787,15.788319,110035.670020
3450.000000,68.000000,50.000533,58.571416,4.000000,1050.000000,0.300000,0.080000,-2008.717682,1.204009,-0.373864,15.920362,110575.654030
3480.000000,68.000000,50.193693,58.759973,4.000000,1050.000000,0.300000,0.080000,-2017.558303,1.207099,-0.373939,16.051711,111109.843239
3510.000000,68.000000,50.385837,58.947539,4.000000,1050.000000,0.300000,0.080000,-2026.352443,1.210173,-0.374013,16.182369,111638.268115
3540.000000,68.000000,50.576972,59.134118,4.000000,1050.000000,0.300000,0.080000,-2035.100347,1.213232,-0.374086,16.312341,112160.958965
3570.000000,68.000000,50.767101,59.319717,4.000000,1050.000000,0.300000,0.080000,-2043.802256,1.216274,-0.374158,16.441629,112677.945936
3600.000000,68.000000,50.956231,59.504340,4.000000,1050.000000,0.300000,0.080000,-2052.458414,1.219300,-0.374230,16.570237,113189.259018
3630.000000,68.000000,51.144366,59.687992,4.000000,1050.000000,0.300000,0.080000,-2061.069060,1.222310,-0.374300,16.698169,113694.928042
3660.000000,68.000000,51.331512,59.870679,4.000000,1050.000000,0.300000,0.080000,-2069.634434,1.225304,-0.374369,16.825428,114194.982683
3690.000000,68.000000,51.517674,60.052405,4.000000,1050.000000,0.300000,0.080000,-2078.154774,1.228283,-0.374438,16.952018,114689.452460
3720.000000,68.000000,51.702857,60.233175,4.000000,1050.000000,0.300000,0.080000,-2086.630317,1.231246,-0.374506,17.077943,115178.366736
3750.000000,68.000000,51.887067,60.412995,4.000000,1050.000000,0.300000,0.080000,-2095.061297,1.234193,-0.374572,17.203206,115661.754720
3780.000000,68.000000,52.070308,60.591870,4.000000,1050.000000,0.300000,0.080000,-2103.447951,1.237125,-0.374638,17.327810,116139.645468
3810.000000,68.000000,52.252586,60.769804,4.000000,1050.000000,0.300000,0.080000,-2111.790510,1.240041,-0.374703,17.451759,116612.067882
3840.000000,68.000000,52.433906,60.946803,4.000000,1050.000000,0.300000,0.080000,-2120.089206,1.242942,-0.374767,17.575056,117079.050714
3870.000000,68.000000,52.614272,61.122871,4.000000,1050.000000,0.300000,0.080000,-2128.344271,1.245828,-0.374831,17.697705,117540.622563
3900.000000,68.000000,52.793690,61.298014,4.000000,1050.000000,0.300000,0.080000,-2136.555933,1.248699,-0.374893,17.819709,117996.811878
3930.000000,68.000000,52.972164,61.472235,4.000000,1050.000000,0.300000,0.080000,-2144.724420,1.251555,-0.374955,17.941072,118447.646959
3960.000000,68.000000,53.149700,61.645541,4.000000,1050.000000,0.300000,0.080000,-2152.849960,1.254395,-0.375016,18.061796,118893.155956
