t,F_ref,F,x_p,v_p,P_A_bar,P_B_bar,u_v,phase_error_deg,iae_cumulative
0.01150,288.02,57.86,0.0066,0.9533,30.134,49.741,0.01501,38.629,1.28
0.01200,300.45,58.79,0.0071,0.9528,30.134,49.734,0.01572,38.811,1.40
0.01250,312.87,59.73,0.0075,0.9502,30.134,49.726,0.01643,38.976,1.53
0.01300,325.27,60.68,0.0080,0.9458,30.135,49.719,0.01714,39.127,1.66
0.01350,337.67,61.64,0.0085,0.9402,30.135,49.712,0.01784,39.264,1.80
0.01400,350.05,62.64,0.0089,0.9335,30.136,49.705,0.01855,39.388,1.94
0.01450,362.41,63.65,0.0094,0.9263,30.137,49.697,0.01924,39.501,2.09
0.01500,374.76,64.70,0.0099,0.9187,30.137,49.690,0.01994,39.603,2.25
0.01550,387.10,65.78,0.0103,0.9110,30.138,49.682,0.02063,39.695,2.41
0.01600,399.42,66.88,0.0108,0.9034,30.139,49.675,0.02132,39.779,2.57
0.01650,411.73,68.01,0.0112,0.8961,30.140,49.667,0.02201,39.856,2.75
0.01700,424.01,69.21,0.0117,0.8892,30.142,49.659,0.02269,39.921,2.92
0.01750,436.29,70.90,0.0121,0.8840,30.145,49.650,0.02333,39.946,3.11
0.01800,448.54,73.15,0.0126,0.8826,30.150,49.640,0.02392,39.927,3.29
0.01850,460.78,75.92,0.0130,0.8869,30.157,49.629,0.02447,39.870,3.49
0.01900,473.00,79.18,0.0135,0.8982,30.165,49.616,0.02499,39.781,3.68
0.01950,485.20,82.86,0.0139,0.9171,30.176,49.602,0.02548,39.667,3.88
0.02000,497.38,86.91,0.0144,0.9440,30.187,49.587,0.02596,39.532,4.09
0.02050,509.54,91.27,0.0149,0.9790,30.200,49.572,0.02641,39.382,4.30
0.02100,521.68,95.90,0.0154,1.0215,30.213,49.556,0.02685,39.220,4.51
0.02150,533.80,100.74,0.0159,1.0711,30.228,49.540,0.02728,39.051,4.73
0.02200,545.90,105.75,0.0164,1.1272,30.243,49.523,0.02770,38.878,4.95
0.02250,557.98,110.90,0.0170,1.1889,30.258,49.506,0.02811,38.704,5.17
0.02300,570.04,116.14,0.0176,1.2554,30.274,49.489,0.02852,38.529,5.40
0.02350,582.07,121.45,0.0183,1.3259,30.290,49.472,0.02893,38.357,5.63
0.02400,594.08,126.80,0.0189,1.3996,30.307,49.454,0.02933,38.187,5.86
0.02450,606.07,132.19,0.0197,1.4757,30.323,49.437,0.02973,38.021,6.10
0.02500,618.03,137.59,0.0204,1.5534,30.340,49.420,0.03013,37.860,6.34
0.02550,629.97,143.01,0.0212,1.6322,30.356,49.402,0.03053,37.704,6.58
0.02600,641.89,148.42,0.0220,1.7114,30.373,49.385,0.03093,37.552,6.83
0.02650,653.78,153.83,0.0229,1.7906,30.390,49.368,0.03133,37.405,7.08
0.02700,665.64,159.24,0.0238,1.8694,30.407,49.351,0.03172,37.263,7.33
0.02750,677.48,164.65,0.0248,1.9474,30.424,49.334,0.03212,37.124,7.59
0.02800,689.29,170.06,0.0258,2.0243,30.441,49.317,0.03251,36.990,7.85
0.02850,701.07,175.47,0.0268,2.1000,30.457,49.300,0.03290,36.859,8.11
0.02900,712.82,180.89,0.0279,2.1743,30.475,49.283,0.03329,36.732,8.38
0.02950,724.55,186.32,0.0290,2.2470,30.492,49.267,0.03368,36.607,8.65
0.03000,736.25,191.77,0.0301,2.3182,30.509,49.250,0.03406,36.484,8.92
0.03050,747.92,197.24,0.0313,2.3877,30.526,49.233,0.03444,36.364,9.20
0.03100,759.56,202.73,0.0325,2.4556,30.544,49.217,0.03482,36.245,9.47
0.03150,771.17,208.26,0.0338,2.5218,30.561,49.200,0.03519,36.127,9.76
0.03200,782.75,213.81,0.0350,2.5865,30.579,49.183,0.03556,36.011,10.04
0.03250,794.30,219.41,0.0364,2.6497,30.597,49.166,0.03592,35.896,10.33
0.03300,805.81,225.05,0.0377,2.7115,30.615,49.150,0.03628,35.781,10.62
0.03350,817.30,230.72,0.0391,2.7719,30.633,49.133,0.03663,35.667,10.91
0.03400,828.75,236.45,0.0405,2.8310,30.652,49.116,0.03698,35.553,11.21
0.03450,840.17,242.21,0.0419,2.8889,30.670,49.099,0.03732,35.440,11.51
0.03500,851.56,248.03,0.0434,2.9456,30.689,49.082,0.03766,35.327,11.81
0.03550,862.91,253.89,0.0448,3.0013,30.708,49.065,0.03800,35.213,12.11
0.03600,874.23,259.80,0.0464,3.0559,30.728,49.048,0.03833,35.100,12.42
0.03650,885.52,265.76,0.0479,3.1096,30.747,49.031,0.03865,34.988,12.73
0.03700,896.77,271.76,0.0495,3.1624,30.767,49.013,0.03897,34.875,13.04
0.03750,907.98,277.81,0.0511,3.2144,30.787,48.996,0.03928,34.762,13.36
0.03800,919.16,283.91,0.0527,3.2655,30.807,48.979,0.03959,34.649,13.67
0.03850,930.30,290.05,0.0543,3.3159,30.827,48.961,0.03989,34.537,13.99
0.03900,941.41,296.23,0.0560,3.3655,30.847,48.944,0.04019,34.424,14.32
0.03950,952.48,302.46,0.0577,3.4143,30.868,48.926,0.04048,34.312,14.64
0.04000,963.51,308.73,0.0594,3.4624,30.889,48.909,0.04077,34.199,14.97
0.04050,974.50,315.03,0.0611,3.5099,30.910,48.891,0.04106,34.087,15.30
0.04100,985.45,321.38,0.0629,3.5565,30.931,48.874,0.04133,33.975,15.63
0.04150,996.37,327.77,0.0647,3.6025,30.952,48.856,0.04161,33.863,15.97
0.04200,1007.25,334.19,0.0665,3.6478,30.974,48.838,0.04188,33.751,16.30
0.04250,1018.08,340.65,0.0684,3.6923,30.996,48.820,0.04214,33.640,16.64
0.04300,1028.88,347.14,0.0702,3.7361,31.017,48.803,0.04240,33.529,16.98
0.04350,1039.63,353.66,0.0721,3.7792,31.039,48.785,0.04266,33.418,17.32
0.04400,1050.35,360.22,0.0740,3.8215,31.061,48.767,0.04291,33.307,17.67
0.04450,1061.02,366.82,0.0759,3.8631,31.084,48.749,0.04316,33.196,18.02
0.04500,1071.65,373.44,0.0779,3.9039,31.106,48.731,0.04340,33.085,18.37
0.04550,1082.24,380.09,0.0798,3.9439,31.128,48.713,0.04364,32.975,18.72
0.04600,1092.79,386.78,0.0818,3.9831,31.151,48.695,0.04387,32.865,19.07
0.04650,1103.29,393.49,0.0838,4.0215,31.174,48.677,0.04410,32.755,19.42
0.04700,1113.75,400.23,0.0858,4.0591,31.197,48.659,0.04432,32.645,19.78
0.04750,1124.17,407.01,0.0879,4.0960,31.220,48.641,0.04454,32.536,20.14
0.04800,1134.54,413.81,0.0899,4.1320,31.243,48.623,0.04476,32.426,20.50
0.04850,1144.86,420.64,0.0920,4.1672,31.266,48.605,0.04497,32.317,20.86
0.04900,1155.15,427.49,0.0941,4.2015,31.290,48.587,0.04518,32.208,21.23
0.04950,1165.38,434.38,0.0962,4.2351,31.313,48.569,0.04538,32.099,21.59
0.05000,1175.57,441.29,0.0983,4.2679,31.337,48.551,0.04558,31.990,21.96
0.05050,1185.71,448.22,0.1005,4.2998,31.361,48.533,0.04577,31.881,22.33
0.05100,1195.81,455.18,0.1026,4.3310,31.385,48.515,0.04596,31.772,22.70
0.05150,1205.86,462.17,0.1048,4.3614,31.409,48.496,0.04614,31.663,23.07
0.05200,1215.86,469.19,0.1070,4.3909,31.433,48.478,0.04632,31.555,23.44
0.05250,1225.81,476.22,0.1092,4.4197,31.457,48.460,0.04650,31.446,23.82
0.05300,1235.72,483.28,0.1114,4.4477,31.481,48.442,0.04667,31.337,24.19
0.05350,1245.58,490.37,0.1136,4.4750,31.506,48.423,0.04683,31.229,24.57
0.05400,1255.38,497.48,0.1159,4.5015,31.530,48.405,0.04699,31.120,24.95
0.05450,1265.14,504.60,0.1181,4.5272,31.555,48.387,0.04715,31.012,25.33
0.05500,1274.85,511.76,0.1204,4.5522,31.580,48.368,0.04730,30.904,25.71
0.05550,1284.51,518.93,0.1227,4.5765,31.605,48.350,0.04745,30.795,26.10
0.05600,1294.11,526.12,0.1250,4.6000,31.630,48.332,0.04760,30.687,26.48
0.05650,1303.67,533.33,0.1273,4.6229,31.655,48.313,0.04774,30.579,26.86
0.05700,1313.17,540.56,0.1296,4.6450,31.680,48.295,0.04787,30.471,27.25
0.05750,1322.62,547.81,0.1319,4.6664,31.705,48.277,0.04800,30.362,27.64
0.05800,1332.02,555.08,0.1343,4.6871,31.730,48.258,0.04813,30.254,28.03
0.05850,1341.37,562.36,0.1366,4.7071,31.756,48.240,0.04825,30.146,28.42
0.05900,1350.67,569.66,0.1390,4.7265,31.781,48.221,0.04837,30.038,28.81
0.05950,1359.91,576.97,0.1413,4.7452,31.807,48.203,0.04849,29.930,29.20
0.06000,1369.09,584.30,0.1437,4.7632,31.832,48.185,0.04860,29.822,29.59
0.06050,1378.23,591.65,0.1461,4.7805,31.858,48.166,0.04870,29.714,29.98
0.06100,1387.31,599.00,0.1485,4.7972,31.884,48.148,0.04880,29.606,30.38
0.06150,1396.33,606.37,0.1509,4.8132,31.909,48.129,0.04890,29.499,30.77
0.06200,1405.30,613.75,0.1533,4.8286,31.935,48.111,0.04899,29.391,31.17
0.06250,1414.21,621.14,0.1557,4.8433,31.961,48.093,0.04908,29.283,31.57
0.06300,1423.07,628.54,0.1582,4.8574,31.987,48.074,0.04917,29.176,31.96
0.06350,1431.87,635.95,0.1606,4.8708,32.013,48.056,0.04925,29.068,32.36
0.06400,1440.62,643.36,0.1630,4.8837,32.039,48.037,0.04933,28.961,32.76
0.06450,1449.31,650.79,0.1655,4.8958,32.065,48.019,0.04940,28.853,33.16
0.06500,1457.94,658.22,0.1679,4.9074,32.092,48.001,0.04947,28.746,33.56
0.06550,1466.51,665.66,0.1704,4.9184,32.118,47.982,0.04954,28.639,33.96
0.06600,1475.03,673.10,0.1728,4.9287,32.144,47.964,0.04960,28.531,34.36
0.06650,1483.48,680.55,0.1753,4.9384,32.170,47.946,0.04966,28.424,34.76
0.06700,1491.88,688.01,0.1778,4.9476,32.196,47.927,0.04971,28.317,35.16
0.06750,1500.22,695.46,0.1803,4.9561,32.223,47.909,0.04976,28.210,35.57
0.06800,1508.50,702.92,0.1827,4.9640,32.249,47.891,0.04981,28.103,35.97
0.06850,1516.72,710.38,0.1852,4.9714,32.275,47.873,0.04985,27.997,36.37
0.06900,1524.89,717.85,0.1877,4.9781,32.302,47.854,0.04989,27.890,36.78
0.06950,1532.99,725.31,0.1902,4.9843,32.328,47.836,0.04992,27.783,37.18
0.07000,1541.03,732.77,0.1927,4.9899,32.355,47.818,0.04995,27.677,37.58
0.07050,1549.01,740.23,0.1952,4.9950,32.381,47.800,0.04998,27.570,37.99
0.07100,1556.92,747.69,0.1977,4.9994,32.407,47.782,0.05001,27.464,38.39
0.07150,1564.78,755.15,0.2002,5.0033,32.434,47.764,0.05003,27.357,38.80
0.07200,1572.58,762.61,0.2027,5.0067,32.460,47.745,0.05004,27.251,39.20
0.07250,1580.31,770.06,0.2052,5.0095,32.487,47.727,0.05006,27.145,39.61
0.07300,1587.98,777.50,0.2077,5.0118,32.513,47.709,0.05007,27.039,40.01
0.07350,1595.59,784.94,0.2102,5.0135,32.540,47.691,0.05007,26.933,40.42
0.07400,1603.13,792.38,0.2127,5.0147,32.566,47.673,0.05008,26.827,40.82
0.07450,1610.62,799.81,0.2152,5.0154,32.592,47.655,0.05007,26.721,41.23
0.07500,1618.03,807.23,0.2177,5.0155,32.619,47.638,0.05007,26.616,41.63
0.07550,1625.39,814.64,0.2202,5.0152,32.645,47.620,0.05006,26.510,42.04
0.07600,1632.68,822.05,0.2227,5.0143,32.671,47.602,0.05005,26.404,42.44
0.07650,1639.90,829.45,0.2252,5.0129,32.698,47.584,0.05004,26.299,42.85
0.07700,1647.07,836.83,0.2278,5.0110,32.724,47.566,0.05002,26.194,43.25
0.07750,1654.16,844.21,0.2303,5.0086,32.750,47.549,0.05000,26.089,43.66
0.07800,1661.19,851.57,0.2328,5.0057,32.776,47.531,0.04997,25.983,44.06
0.07850,1668.16,858.92,0.2353,5.0024,32.803,47.513,0.04995,25.878,44.47
0.07900,1675.06,866.26,0.2378,4.9985,32.829,47.496,0.04992,25.773,44.87
0.07950,1681.89,873.59,0.2403,4.9942,32.855,47.478,0.04988,25.669,45.28
0.08000,1688.66,880.90,0.2428,4.9894,32.881,47.461,0.04984,25.564,45.68
0.08050,1695.36,888.19,0.2452,4.9841,32.907,47.443,0.04980,25.459,46.09
0.08100,1701.99,895.47,0.2477,4.9784,32.933,47.426,0.04976,25.355,46.49
0.08150,1708.55,902.74,0.2502,4.9722,32.959,47.409,0.04971,25.250,46.89
0.08200,1715.05,909.99,0.2527,4.9655,32.985,47.391,0.04966,25.146,47.29
0.08250,1721.48,917.22,0.2552,4.9584,33.011,47.374,0.04961,25.042,47.70
0.08300,1727.85,924.43,0.2577,4.9509,33.036,47.357,0.04955,24.938,48.10
0.08350,1734.14,931.62,0.2601,4.9429,33.062,47.340,0.04950,24.834,48.50
0.08400,1740.37,938.80,0.2626,4.9344,33.088,47.323,0.04943,24.730,48.90
0.08450,1746.52,945.95,0.2651,4.9256,33.113,47.306,0.04937,24.626,49.30
0.08500,1752.61,953.08,0.2675,4.9163,33.139,47.289,0.04930,24.522,49.70
0.08550,1758.63,960.19,0.2700,4.9065,33.164,47.272,0.04923,24.419,50.10
0.08600,1764.58,967.28,0.2724,4.8964,33.190,47.255,0.04916,24.315,50.50
0.08650,1770.46,974.35,0.2749,4.8858,33.215,47.238,0.04908,24.212,50.90
0.08700,1776.27,981.39,0.2773,4.8748,33.240,47.222,0.04900,24.108,51.29
0.08750,1782.01,988.41,0.2798,4.8635,33.265,47.205,0.04892,24.005,51.69
0.08800,1787.68,995.41,0.2822,4.8517,33.290,47.189,0.04883,23.902,52.09
0.08850,1793.28,1002.38,0.2846,4.8395,33.315,47.172,0.04874,23.799,52.48
0.08900,1798.81,1009.32,0.2870,4.8269,33.340,47.156,0.04865,23.696,52.88
0.08950,1804.27,1016.24,0.2894,4.8139,33.365,47.139,0.04856,23.594,53.27
0.09000,1809.65,1023.13,0.2918,4.8005,33.389,47.123,0.04846,23.491,53.66
0.09050,1814.97,1030.00,0.2942,4.7868,33.414,47.107,0.04837,23.388,54.06
0.09100,1820.21,1036.84,0.2966,4.7726,33.438,47.091,0.04826,23.286,54.45
0.09150,1825.38,1043.64,0.2990,4.7581,33.463,47.074,0.04816,23.184,54.84
0.09200,1830.48,1050.42,0.3014,4.7432,33.487,47.058,0.04805,23.081,55.23
0.09250,1835.51,1057.17,0.3038,4.7280,33.511,47.042,0.04794,22.979,55.62
0.09300,1840.46,1063.89,0.3061,4.7124,33.535,47.027,0.04783,22.877,56.01
0.09350,1845.35,1070.57,0.3085,4.6964,33.559,47.011,0.04772,22.775,56.39
0.09400,1850.15,1077.23,0.3108,4.6801,33.583,46.995,0.04760,22.673,56.78
0.09450,1854.89,1083.85,0.3132,4.6634,33.607,46.979,0.04748,22.572,57.17
0.09500,1859.55,1090.44,0.3155,4.6464,33.631,46.964,0.04736,22.470,57.55
0.09550,1864.14,1097.00,0.3178,4.6290,33.654,46.948,0.04724,22.368,57.93
0.09600,1868.66,1103.53,0.3201,4.6113,33.677,46.933,0.04711,22.267,58.32
0.09650,1873.10,1110.01,0.3224,4.5932,33.701,46.918,0.04698,22.166,58.70
0.09700,1877.47,1116.47,0.3247,4.5748,33.724,46.902,0.04685,22.064,59.08
0.09750,1881.76,1122.89,0.3270,4.5561,33.747,46.887,0.04671,21.963,59.46
0.09800,1885.98,1129.27,0.3293,4.5371,33.770,46.872,0.04658,21.862,59.84
0.09850,1890.13,1135.62,0.3315,4.5177,33.792,46.857,0.04644,21.761,60.21
0.09900,1894.20,1141.93,0.3338,4.4980,33.815,46.842,0.04630,21.660,60.59
0.09950,1898.19,1148.20,0.3360,4.4780,33.837,46.827,0.04615,21.559,60.96
0.10000,1902.11,1154.44,0.3383,4.4577,33.860,46.813,0.04601,21.459,61.34
0.10050,1905.96,1160.63,0.3405,4.4371,33.882,46.798,0.04586,21.358,61.71
0.10100,1909.73,1166.79,0.3427,4.4162,33.904,46.783,0.04571,21.257,62.08
0.10150,1913.42,1172.91,0.3449,4.3950,33.926,46.769,0.04556,21.157,62.45
0.10200,1917.04,1178.99,0.3471,4.3735,33.948,46.755,0.04540,21.057,62.82
0.10250,1920.59,1185.02,0.3493,4.3516,33.969,46.740,0.04525,20.956,63.19
0.10300,1924.06,1191.02,0.3514,4.3295,33.991,46.726,0.04509,20.856,63.56
0.10350,1927.45,1196.97,0.3536,4.3072,34.012,46.712,0.04493,20.756,63.92
0.10400,1930.76,1202.89,0.3557,4.2845,34.033,46.698,0.04477,20.656,64.29
0.10450,1934.00,1208.76,0.3579,4.2615,34.054,46.684,0.04460,20.556,64.65
0.10500,1937.17,1214.59,0.3600,4.2383,34.075,46.670,0.04443,20.456,65.01
0.10550,1940.25,1220.37,0.3621,4.2148,34.096,46.657,0.04427,20.356,65.37
0.10600,1943.26,1226.11,0.3642,4.1910,34.116,46.643,0.04409,20.256,65.73
0.10650,1946.20,1231.81,0.3663,4.1670,34.137,46.629,0.04392,20.157,66.08
0.10700,1949.05,1237.46,0.3684,4.1427,34.157,46.616,0.04375,20.057,66.44
0.10750,1951.83,1243.06,0.3705,4.1181,34.177,46.603,0.04357,19.957,66.79
0.10800,1954.54,1248.63,0.3725,4.0933,34.197,46.589,0.04339,19.858,67.15
0.10850,1957.16,1254.14,0.3745,4.0683,34.216,46.576,0.04321,19.759,67.50
0.10900,1959.71,1259.61,0.3766,4.0429,34.236,46.563,0.04303,19.659,67.85
0.10950,1962.18,1265.03,0.3786,4.0174,34.255,46.550,0.04284,19.560,68.20
0.11000,1964.57,1270.40,0.3806,3.9916,34.274,46.537,0.04266,19.461,68.55
0.11050,1966.89,1275.73,0.3826,3.9655,34.293,46.525,0.04247,19.361,68.89
0.11100,1969.13,1281.01,0.3846,3.9392,34.312,46.512,0.04228,19.262,69.23
0.11150,1971.29,1286.24,0.3865,3.9127,34.331,46.500,0.04209,19.163,69.58
0.11200,1973.37,1291.42,0.3885,3.8859,34.349,46.487,0.04190,19.064,69.92
0.11250,1975.38,1296.55,0.3904,3.8589,34.368,46.475,0.04170,18.965,70.26
0.11300,1977.30,1301.63,0.3923,3.8317,34.386,46.463,0.04150,18.866,70.60
0.11350,1979.15,1306.66,0.3942,3.8043,34.404,46.450,0.04131,18.767,70.93
0.11400,1980.92,1311.64,0.3961,3.7766,34.421,46.438,0.04110,18.668,71.27
0.11450,1982.62,1316.57,0.3980,3.7487,34.439,46.427,0.04090,18.569,71.60
0.11500,1984.23,1321.45,0.3999,3.7207,34.456,46.415,0.04070,18.471,71.93
0.11550,1985.77,1326.27,0.4017,3.6923,34.473,46.403,0.04049,18.372,72.26
0.11600,1987.22,1331.05,0.4036,3.6638,34.490,46.392,0.04029,18.273,72.59
0.11650,1988.60,1335.77,0.4054,3.6351,34.507,46.380,0.04008,18.174,72.92
0.11700,1989.90,1340.44,0.4072,3.6062,34.523,46.369,0.03987,18.076,73.24
0.11750,1991.12,1345.05,0.4090,3.5771,34.540,46.357,0.03966,17.977,73.56
0.11800,1992.27,1349.62,0.4108,3.5477,34.556,46.346,0.03945,17.878,73.88
0.11850,1993.33,1354.12,0.4126,3.5182,34.572,46.335,0.03923,17.780,74.20
0.11900,1994.32,1358.58,0.4143,3.4885,34.588,46.324,0.03902,17.681,74.52
0.11950,1995.23,1362.98,0.4160,3.4586,34.603,46.314,0.03880,17.582,74.84
0.12000,1996.05,1367.32,0.4178,3.4285,34.618,46.303,0.03858,17.484,75.15
0.12050,1996.80,1371.61,0.4195,3.3982,34.633,46.292,0.03836,17.385,75.46
0.12100,1997.47,1375.85,0.4212,3.3678,34.648,46.282,0.03814,17.287,75.78
0.12150,1998.07,1380.02,0.4228,3.3371,34.663,46.272,0.03791,17.188,76.08
0.12200,1998.58,1384.14,0.4245,3.3063,34.678,46.261,0.03769,17.089,76.39
0.12250,1999.01,1388.21,0.4261,3.2753,34.692,46.251,0.03746,16.991,76.70
0.12300,1999.37,1392.22,0.4278,3.2442,34.706,46.241,0.03724,16.892,77.00
0.12350,1999.64,1396.17,0.4294,3.2128,34.720,46.231,0.03701,16.793,77.30
0.12400,1999.84,1400.06,0.4310,3.1813,34.733,46.222,0.03678,16.695,77.60
0.12450,1999.96,1403.90,0.4326,3.1496,34.747,46.212,0.03655,16.596,77.90
0.12500,2000.00,1407.68,0.4341,3.1178,34.760,46.202,0.03632,16.497,78.20
0.12550,1999.96,1411.40,0.4357,3.0858,34.773,46.193,0.03608,16.398,78.49
0.12600,1999.84,1415.06,0.4372,3.0536,34.786,46.184,0.03585,16.300,78.78
0.12650,1999.64,1418.66,0.4387,3.0213,34.798,46.175,0.03561,16.201,79.07
0.12700,1999.37,1422.21,0.4402,2.9889,34.810,46.166,0.03537,16.102,79.36
0.12750,1999.01,1425.69,0.4417,2.9562,34.822,46.157,0.03513,16.003,79.65
0.12800,1998.58,1429.12,0.4432,2.9235,34.834,46.148,0.03490,15.904,79.93
0.12850,1998.07,1432.48,0.4447,2.8905,34.846,46.139,0.03465,15.805,80.22
0.12900,1997.47,1435.79,0.4461,2.8574,34.857,46.131,0.03441,15.706,80.50
0.12950,1996.80,1439.03,0.4475,2.8242,34.868,46.122,0.03417,15.607,80.78
0.13000,1996.05,1442.22,0.4489,2.7909,34.879,46.114,0.03392,15.508,81.05
0.13050,1995.23,1445.34,0.4503,2.7574,34.890,46.105,0.03368,15.408,81.33
0.13100,1994.32,1448.40,0.4517,2.7237,34.900,46.097,0.03343,15.309,81.60
0.13150,1993.33,1451.40,0.4530,2.6899,34.911,46.089,0.03319,15.209,81.87
0.13200,1992.27,1454.34,0.4544,2.6560,34.921,46.082,0.03294,15.110,82.14
0.13250,1991.12,1457.22,0.4557,2.6220,34.930,46.074,0.03269,15.010,82.41
0.13300,1989.90,1460.04,0.4570,2.5878,34.940,46.066,0.03244,14.911,82.67
0.13350,1988.60,1462.79,0.4583,2.5535,34.949,46.059,0.03219,14.811,82.94
0.13400,1987.22,1465.48,0.4595,2.5190,34.958,46.051,0.03193,14.711,83.20
0.13450,1985.77,1468.11,0.4608,2.4845,34.967,46.044,0.03168,14.611,83.46
0.13500,1984.23,1470.68,0.4620,2.4498,34.976,46.037,0.03143,14.511,83.71
0.13550,1982.62,1473.19,0.4632,2.4149,34.984,46.030,0.03117,14.410,83.97
0.13600,1980.92,1475.63,0.4644,2.3800,34.992,46.023,0.03091,14.310,84.22
0.13650,1979.15,1478.01,0.4656,2.3449,35.000,46.016,0.03066,14.209,84.47
0.13700,1977.30,1480.32,0.4668,2.3098,35.007,46.010,0.03040,14.109,84.72
0.13750,1975.38,1482.57,0.4679,2.2745,35.015,46.003,0.03014,14.008,84.97
0.13800,1973.37,1484.76,0.4691,2.2390,35.022,45.997,0.02988,13.907,85.21
0.13850,1971.29,1486.88,0.4702,2.2035,35.029,45.991,0.02962,13.806,85.45
0.13900,1969.13,1488.95,0.4713,2.1679,35.035,45.984,0.02936,13.704,85.69
0.13950,1966.89,1490.94,0.4723,2.1321,35.042,45.978,0.02909,13.603,85.93
0.14000,1964.57,1492.87,0.4734,2.0962,35.048,45.973,0.02883,13.501,86.17
0.14050,1962.18,1494.74,0.4744,2.0603,35.054,45.967,0.02857,13.399,86.40
0.14100,1959.71,1496.55,0.4755,2.0242,35.059,45.961,0.02830,13.297,86.63
0.14150,1957.16,1498.29,0.4765,1.9880,35.065,45.956,0.02804,13.195,86.86
0.14200,1954.54,1499.96,0.4774,1.9517,35.070,45.950,0.02777,13.093,87.09
0.14250,1951.83,1501.57,0.4784,1.9153,35.075,45.945,0.02750,12.990,87.31
0.14300,1949.05,1503.12,0.4794,1.8788,35.079,45.940,0.02723,12.887,87.54
0.14350,1946.20,1504.60,0.4803,1.8422,35.084,45.935,0.02697,12.784,87.76
0.14400,1943.26,1506.01,0.4812,1.8055,35.088,45.930,0.02670,12.681,87.98
0.14450,1940.25,1507.36,0.4821,1.7686,35.092,45.925,0.02643,12.577,88.19
0.14500,1937.17,1508.65,0.4830,1.7317,35.095,45.920,0.02616,12.473,88.41
0.14550,1934.00,1509.87,0.4838,1.6947,35.099,45.916,0.02588,12.369,88.62
0.14600,1930.76,1511.02,0.4847,1.6576,35.102,45.911,0.02561,12.265,88.83
0.14650,1927.45,1512.11,0.4855,1.6204,35.105,45.907,0.02534,12.160,89.04
0.14700,1924.06,1513.14,0.4863,1.5831,35.107,45.903,0.02507,12.055,89.24
0.14750,1920.59,1514.10,0.4871,1.5457,35.110,45.899,0.02479,11.950,89.44
0.14800,1917.04,1514.99,0.4878,1.5083,35.112,45.895,0.02452,11.845,89.65
0.14850,1913.42,1515.82,0.4886,1.4707,35.114,45.891,0.02424,11.739,89.84
0.14900,1909.73,1516.58,0.4893,1.4330,35.115,45.888,0.02397,11.633,90.04
0.14950,1905.96,1517.27,0.4900,1.3953,35.117,45.884,0.02369,11.526,90.23
0.15000,1902.11,1517.90,0.4907,1.3574,35.118,45.881,0.02341,11.420,90.43
0.15050,1898.19,1518.47,0.4914,1.3195,35.119,45.877,0.02313,11.312,90.62
0.15100,1894.20,1518.97,0.4920,1.2815,35.119,45.874,0.02286,11.205,90.80
0.15150,1890.13,1519.40,0.4926,1.2434,35.120,45.871,0.02258,11.097,90.99
0.15200,1885.98,1519.77,0.4933,1.2052,35.120,45.868,0.02230,10.989,91.17
0.15250,1881.76,1520.07,0.4938,1.1669,35.120,45.865,0.02202,10.880,91.35
0.15300,1877.47,1520.31,0.4944,1.1285,35.119,45.863,0.02174,10.771,91.53
