t,F_ref,F,x_p,v_p,P_A_bar,P_B_bar,u_v,phase_error_deg,iae_cumulative
0.05750,-353.55,-5451.80,1.6051,-450.0336,41.398,114.429,-1.00000,86.033,403.78
0.05800,-293.89,-4017.89,1.3685,-494.3816,46.843,111.555,-1.00000,85.488,405.64
0.05850,-227.00,-2474.08,1.1125,-527.5097,52.685,108.426,-1.00000,84.232,406.77
0.05900,-154.51,-862.07,0.8430,-548.7404,58.773,105.139,-1.00000,77.682,407.12
0.05950,-78.22,773.54,0.5659,-557.7025,64.949,101.802,-1.00000,-84.753,407.55
0.06000,-0.00,2386.78,0.2873,-554.3440,71.051,98.528,-1.00000,0.000,408.74
0.06050,78.22,3931.94,0.0135,-538.9348,76.920,95.433,-1.00000,-88.837,410.67
0.06100,154.51,5364.89,-0.2497,-512.0595,82.402,92.629,-1.00000,-88.301,413.27
0.06150,227.00,6644.48,-0.4968,-474.6010,87.354,90.220,-1.00000,-87.974,416.48
0.06200,293.89,7733.75,-0.7227,-427.7158,91.649,88.300,-1.00000,-87.738,420.20
0.06250,353.55,8600.96,-0.9231,-372.8010,95.175,86.950,-1.00000,-87.545,424.32
0.06300,404.51,9220.52,-1.0944,-311.4555,97.844,86.235,-0.99118,-87.373,428.73
0.06350,445.50,9574.75,-1.2338,-245.4328,99.592,86.197,0.03468,-87.206,433.30
0.06400,475.53,9774.52,-1.3394,-176.3798,100.721,86.413,0.84456,-87.073,437.95
0.06450,493.84,9982.49,-1.4098,-105.1369,101.679,86.277,1.00000,-87.021,442.69
0.06500,500.00,10204.05,-1.4442,-32.0946,102.481,85.769,0.56693,-87.050,447.54
0.06550,493.84,10289.14,-1.4419,40.7950,102.722,85.461,-0.20588,-87.114,452.44
0.06600,475.53,10080.61,-1.4036,112.1494,101.951,85.913,-0.87668,-87.166,457.24
0.06650,445.50,9453.10,-1.3303,180.4995,99.809,87.573,-1.00000,-87.169,461.75
0.06700,404.51,8370.50,-1.2241,243.1174,96.223,90.618,-0.63646,-87.093,465.73
0.06750,353.55,6943.58,-1.0885,297.4836,91.522,94.674,0.25097,-86.929,469.03
0.06800,293.89,5383.82,-0.9282,341.9822,86.320,99.002,1.00000,-86.695,471.57
0.06850,227.00,3876.42,-0.7483,376.1477,81.156,102.956,1.00000,-86.441,473.39
0.06900,154.51,2475.72,-0.5538,400.1751,76.236,106.429,1.00000,-86.192,474.56
0.06950,78.22,1186.66,-0.3497,414.4606,71.607,109.457,0.90133,-85.964,475.11
0.07000,-0.00,-12.39,-0.1409,419.4200,67.228,112.149,0.03125,0.000,475.12
0.07050,-78.22,-1240.57,0.0682,415.2547,62.763,114.943,-0.76505,86.150,475.70
0.07100,-154.51,-2657.65,0.2728,401.4319,57.757,118.410,-0.98782,86.468,476.95
0.07150,-227.00,-4247.33,0.4678,377.0467,52.289,122.542,-0.57828,86.768,478.96
0.07200,-293.89,-5831.66,0.6480,341.8820,46.933,126.819,0.11827,86.962,481.73
0.07250,-353.55,-7237.99,0.8080,296.6709,42.184,130.624,0.76775,87.060,485.17
0.07300,-404.51,-8330.30,0.9433,243.0269,38.423,133.458,1.00000,87.078,489.13
0.07350,-445.50,-8981.25,1.0500,183.2361,36.073,134.966,0.88929,87.012,493.40
0.07400,-475.53,-9185.86,1.1259,120.0626,35.171,135.167,0.10491,86.875,497.76
0.07450,-493.84,-9117.79,1.1699,55.8481,35.203,134.653,-0.79214,86.723,502.07
0.07500,-500.00,-9008.36,1.1818,-7.8988,35.481,134.204,-1.00000,86.637,506.32
0.07550,-493.84,-8875.54,1.1625,-69.2188,35.972,133.916,-1.00000,86.628,510.51
0.07600,-475.53,-8630.59,1.1129,-128.9907,36.977,133.551,-0.63659,86.663,514.59
0.07650,-445.50,-8219.56,1.0340,-186.1002,38.620,132.863,-0.09029,86.720,518.48
0.07700,-404.51,-7567.80,0.9275,-239.1077,41.072,131.518,0.32258,86.768,522.06
0.07750,-353.55,-6626.66,0.7958,-286.2783,44.438,129.285,0.40602,86.774,525.20
0.07800,-293.89,-5407.52,0.6425,-325.8221,48.670,126.180,0.12002,86.711,527.75
0.07850,-227.00,-4001.67,0.4715,-356.2570,53.507,122.526,-0.35677,86.559,529.64
0.07900,-154.51,-2509.13,0.2879,-376.7049,58.656,118.670,-0.82036,86.246,530.82
0.07950,-78.22,-1057.06,0.0965,-386.8946,63.745,115.050,-0.99719,85.431,531.31
0.08000,-0.00,274.67,-0.0974,-387.2042,68.523,111.916,-0.75218,0.000,531.44
0.08050,78.22,1489.36,-0.2891,-378.2744,72.964,109.196,-0.18694,-86.827,532.15
0.08100,154.51,2656.05,-0.4742,-360.6175,77.230,106.582,0.41222,-86.466,533.40
0.08150,227.00,3854.74,-0.6483,-334.4096,81.515,103.735,0.72808,-86.420,535.21
0.08200,293.89,5104.73,-0.8072,-299.6046,85.853,100.550,0.61047,-86.504,537.62
0.08250,353.55,6332.50,-0.9465,-256.3917,90.037,97.291,0.16651,-86.616,540.61
0.08300,404.51,7418.80,-1.0623,-205.4763,93.707,94.355,-0.36253,-86.699,544.12
0.08350,445.50,8212.04,-1.1509,-148.3495,96.405,92.241,-0.62691,-86.717,548.00
0.08400,475.53,8652.38,-1.2099,-87.1127,97.948,91.144,-0.50071,-86.672,552.09
0.08450,493.84,8733.74,-1.2378,-24.0274,98.323,91.091,0.02120,-86.570,556.21
0.08500,500.00,8555.39,-1.2342,37.6081,97.806,91.715,0.66769,-86.448,560.24
0.08550,493.84,8250.08,-1.2005,96.8569,96.774,92.540,1.00000,-86.357,564.11
0.08600,475.53,7883.19,-1.1378,153.5848,95.435,93.365,1.00000,-86.327,567.82
0.08650,445.50,7468.29,-1.0474,207.1434,93.838,94.162,0.66165,-86.370,571.33
0.08700,404.51,6933.00,-0.9313,256.7389,91.782,95.196,0.07024,-86.454,574.59
0.08750,353.55,6168.10,-0.7916,301.1401,88.956,96.859,-0.32318,-86.520,577.50
0.08800,293.89,5100.93,-0.6313,338.6583,85.157,99.421,-0.23835,-86.501,579.90
0.08850,227.00,3768.64,-0.4543,367.5520,80.510,102.779,0.29141,-86.333,581.67
0.08900,154.51,2319.00,-0.2654,386.6245,75.469,106.456,0.90920,-85.917,582.76
0.08950,78.22,936.64,-0.0694,395.6288,70.598,109.858,1.00000,-84.794,583.19
0.09000,0.00,-287.25,0.1287,395.1446,66.189,112.708,0.83952,0.000,583.33
0.09050,-78.22,-1370.99,0.3243,385.9597,62.206,115.102,0.11718,86.538,583.98
0.09100,-154.51,-2425.17,0.5133,368.6303,58.339,117.442,-0.59441,86.107,585.11
0.09150,-227.00,-3589.47,0.6916,343.0745,54.188,120.225,-0.78994,86.138,586.79
0.09200,-293.89,-4869.87,0.8549,308.8317,49.752,123.502,-0.35539,86.325,589.08
0.09250,-353.55,-6089.24,0.9990,266.0150,45.596,126.736,0.28520,86.473,591.95
0.09300,-404.51,-7096.15,1.1196,215.6511,42.154,129.391,0.77229,86.541,595.29
0.09350,-445.50,-7774.35,1.2136,159.4856,39.773,131.074,0.82829,86.521,598.96
0.09400,-475.53,-8029.42,1.2786,99.8803,38.763,131.517,0.21030,86.398,602.74
0.09450,-493.84,-7981.28,1.3133,39.1873,38.772,131.131,-0.71582,86.226,606.48
0.09500,-500.00,-7854.97,1.3179,-20.4812,39.129,130.673,-1.00000,86.111,610.16
0.09550,-493.84,-7691.76,1.2932,-77.9262,39.735,130.322,-1.00000,86.075,613.76
0.09600,-475.53,-7436.28,1.2402,-133.6680,40.786,129.946,-1.00000,86.092,617.24
0.09650,-445.50,-7062.12,1.1600,-186.7613,42.338,129.414,-0.64359,86.148,620.54
0.09700,-404.51,-6526.50,1.0541,-236.1311,44.482,128.524,-0.15821,86.220,623.61
0.09750,-353.55,-5768.27,0.9247,-280.4526,47.358,126.998,0.11576,86.264,626.31
0.09800,-293.89,-4759.88,0.7747,-318.1960,51.017,124.694,0.02634,86.235,628.55
0.09850,-227.00,-3540.47,0.6078,-347.9069,55.337,121.732,-0.37886,86.081,630.20
0.09900,-154.51,-2210.84,0.4283,-368.5517,60.026,118.467,-0.86457,85.703,631.23
0.09950,-78.22,-895.04,0.2409,-379.7497,64.724,115.332,-1.00000,84.530,631.64
0.10000,0.00,329.37,0.0501,-381.7299,69.190,112.572,-1.00000,0.000,631.80
0.10050,78.22,1441.10,-0.1394,-375.0127,73.335,110.215,-0.55642,-86.715,632.49
0.10100,154.51,2476.79,-0.3235,-360.1675,77.232,108.080,0.04018,-86.194,633.65
0.10150,227.00,3516.29,-0.4983,-337.5004,81.079,105.829,0.43095,-86.052,635.29
0.10200,293.89,4605.67,-0.6597,-307.0301,84.986,103.263,0.37914,-86.101,637.45
0.10250,353.55,5704.18,-0.8040,-268.8064,88.823,100.504,-0.08022,-86.220,640.12
0.10300,404.51,6685.14,-0.9273,-223.3689,92.219,97.989,-0.63851,-86.315,643.26
0.10350,445.50,7396.91,-1.0264,-172.0412,94.734,96.249,-0.89255,-86.333,646.74
0.10400,475.53,7752.21,-1.0987,-116.8233,96.109,95.579,-0.61250,-86.261,650.38
0.10450,493.84,7785.31,-1.1429,-59.8841,96.431,95.841,0.07823,-86.125,654.02
0.10500,500.00,7629.61,-1.1586,-2.9820,96.075,96.545,0.75942,-85.988,657.59
0.10550,493.84,7428.99,-1.1465,51.0684,95.448,97.172,0.98092,-85.927,661.05
0.10600,475.53,7209.22,-1.1078,103.4875,94.639,97.654,0.67085,-85.961,664.42
0.10650,445.50,6931.00,-1.0434,153.8577,93.546,98.152,-0.02222,-86.070,667.66
0.10700,404.51,6449.89,-0.9544,201.1732,91.757,99.179,-0.59559,-86.172,670.69
0.10750,353.55,5642.42,-0.8430,243.7291,88.920,101.180,-0.59270,-86.176,673.33
0.10800,293.89,4542.29,-0.7118,279.5871,85.150,104.065,-0.05065,-86.043,675.46
0.10850,227.00,3269.54,-0.5648,307.3039,80.814,107.444,0.71549,-85.733,676.98
0.10900,154.51,1992.40,-0.4060,326.2487,76.406,110.740,1.00000,-85.195,677.90
0.10950,78.22,846.45,-0.2399,336.6259,72.348,113.526,1.00000,-84.186,678.28
0.11000,-0.00,-138.12,-0.0707,339.1577,68.751,115.735,0.44663,0.000,678.35
0.11050,-78.22,-1051.78,0.0980,334.4685,65.366,117.707,-0.48469,85.407,678.84
0.11100,-154.51,-2069.15,0.2626,322.5420,61.694,120.067,-0.98426,85.386,679.79
0.11150,-227.00,-3281.83,0.4192,302.6342,57.484,123.155,-0.65963,85.750,681.32
0.11200,-293.89,-4545.62,0.5638,274.2310,53.200,126.546,0.11843,86.046,683.45
0.11250,-353.55,-5682.10,0.6921,237.7435,49.360,129.618,0.86461,86.204,686.11
0.11300,-404.51,-6535.60,0.8004,194.5086,46.408,131.810,1.00000,86.225,689.18
0.11350,-445.50,-6982.29,0.8858,146.6035,44.743,132.757,0.64566,86.101,692.44
0.11400,-475.53,-7082.13,0.9466,96.3704,44.202,132.687,-0.43400,85.883,695.75
0.11450,-493.84,-7066.90,0.9821,45.4058,44.103,132.395,-1.00000,85.703,699.03
0.11500,-500.00,-7097.71,0.9920,-5.6337,43.975,132.439,-1.00000,85.666,702.33
0.11550,-493.84,-7093.18,0.9769,-54.8995,44.097,132.605,-1.00000,85.720,705.63
0.11600,-475.53,-7007.81,0.9372,-103.4596,44.598,132.729,-0.33192,85.836,708.90
0.11650,-445.50,-6757.38,0.8737,-150.3864,45.690,132.462,0.40740,85.963,712.05
0.11700,-404.51,-6230.60,0.7873,-194.2163,47.656,131.348,0.75514,86.028,714.97
0.11750,-353.55,-5385.83,0.6803,-233.0933,50.593,129.204,0.50949,85.981,717.48
0.11800,-293.89,-4268.35,0.5554,-265.2450,54.393,126.225,-0.24716,85.771,719.47
0.11850,-227.00,-3039.71,0.4164,-289.3961,58.578,122.961,-1.00000,85.386,720.88
0.11900,-154.51,-1871.88,0.2674,-305.3200,62.639,119.997,-1.00000,84.859,721.74
0.11950,-78.22,-820.89,0.1124,-313.3923,66.417,117.536,-1.00000,83.988,722.11
0.12000,-0.00,119.79,-0.0448,-314.1357,69.902,115.506,-0.40350,0.000,722.17
0.12050,78.22,1013.66,-0.2006,-307.9928,73.246,113.629,0.46969,-85.220,722.64
0.12100,154.51,1986.12,-0.3517,-294.9488,76.774,111.406,0.98190,-85.178,723.55
0.12150,227.00,3105.81,-0.4943,-274.4890,80.663,108.557,0.80613,-85.492,724.99
0.12200,293.89,4316.87,-0.6248,-246.1490,84.758,105.289,0.03613,-85.822,727.00
0.12250,353.55,5439.56,-0.7392,-210.0745,88.525,102.212,-0.81342,-86.023,729.55
0.12300,404.51,6256.05,-0.8338,-167.5734,91.315,100.058,-1.00000,-86.046,732.47
0.12350,445.50,6698.86,-0.9060,-120.7282,92.934,99.066,-0.61646,-85.925,735.60
0.12400,475.53,6819.01,-0.9542,-71.6981,93.522,99.045,0.39019,-85.713,738.77
0.12450,493.84,6801.47,-0.9776,-22.0450,93.594,99.311,1.00000,-85.523,741.92
0.12500,500.00,6786.73,-0.9764,26.4994,93.548,99.357,1.00000,-85.453,745.07
0.12550,493.84,6786.54,-0.9513,73.8458,93.436,99.172,1.00000,-85.513,748.21
0.12600,475.53,6756.83,-0.9027,120.5147,93.134,98.916,0.29538,-85.671,751.35
0.12650,445.50,6573.40,-0.8310,165.7573,92.285,99.031,-0.63480,-85.842,754.42
0.12700,404.51,6052.46,-0.7374,208.0061,90.360,100.163,-0.92968,-85.903,757.24
0.12750,353.55,5139.03,-0.6239,245.0200,87.208,102.522,-0.33326,-85.775,759.63
0.12800,293.89,3974.95,-0.4936,274.8792,83.265,105.650,0.73138,-85.435,761.47
0.12850,227.00,2783.93,-0.3504,296.6600,79.178,108.764,1.00000,-84.927,762.75
0.12900,154.51,1713.36,-0.1983,310.4997,75.399,111.388,1.00000,-84.340,763.53
0.12950,78.22,796.17,-0.0411,317.0430,72.049,113.447,1.00000,-83.782,763.89
0.13000,-0.00,9.41,0.1177,316.9550,69.077,115.050,-0.03287,0.000,763.90
0.13050,-78.22,-792.66,0.2748,310.6349,66.068,116.719,-1.00000,83.752,764.25
0.13100,-154.51,-1821.89,0.4272,297.4952,62.413,119.204,-1.00000,84.706,765.09
0.13150,-227.00,-3035.30,0.5710,276.4560,58.266,122.405,-0.66449,85.379,766.49
0.13200,-293.89,-4265.54,0.7023,247.2201,54.155,125.805,0.32270,85.768,768.48
0.13250,-353.55,-5325.95,0.8170,210.3662,50.605,128.724,1.00000,85.933,770.96
0.13300,-404.51,-6062.07,0.9116,167.4617,48.054,130.607,1.00000,85.910,773.79
0.13350,-445.50,-6380.79,0.9838,120.7219,46.820,131.206,0.32619,85.707,776.76
0.13400,-475.53,-6411.02,1.0321,72.3743,46.534,130.982,-0.99246,85.419,779.73
0.13450,-493.84,-6442.04,1.0561,23.5422,46.344,130.924,-1.00000,85.254,782.70
0.13500,-500.00,-6498.23,1.0557,-24.6553,46.205,131.161,-1.00000,85.235,785.70
0.13550,-493.84,-6498.77,1.0316,-71.7909,46.373,131.444,-1.00000,85.299,788.70
0.13600,-475.53,-6408.26,0.9840,-118.1054,46.935,131.626,-0.73964,85.417,791.67
0.13650,-445.50,-6182.77,0.9137,-162.7006,47.999,131.522,0.00724,85.560,794.54
0.13700,-404.51,-5734.58,0.8218,-204.3761,49.789,130.769,0.49095,85.660,797.20
0.13750,-353.55,-4992.33,0.7101,-241.4997,52.482,129.072,0.39687,85.642,799.52
0.13800,-293.89,-3984.21,0.5814,-272.3541,55.990,126.518,-0.24211,85.447,801.37
0.13850,-227.00,-2838.94,0.4390,-295.6756,59.950,123.574,-1.00000,85.033,802.67
0.13900,-154.51,-1723.10,0.2870,-311.0349,63.886,120.835,-1.00000,84.374,803.46
0.13950,-78.22,-709.04,0.1293,-318.7286,67.575,118.533,-1.00000,82.932,803.77
0.14000,0.00,209.19,-0.0305,-319.2003,71.007,116.602,-0.75416,0.000,803.88
0.14050,78.22,1055.69,-0.1888,-312.8931,74.226,114.913,0.07475,-85.425,804.37
0.14100,154.51,1926.03,-0.3423,-300.0247,77.480,113.083,0.72147,-85.015,805.25
0.14150,227.00,2920.88,-0.4877,-280.2980,81.033,110.714,0.72792,-85.183,806.60
0.14200,293.89,4010.89,-0.6214,-253.2447,84.790,107.893,0.10674,-85.479,808.46
0.14250,353.55,5049.29,-0.7397,-218.9502,88.328,105.136,-0.70153,-85.694,810.81
0.14300,404.51,5854.62,-0.8393,-178.3998,91.108,103.058,-1.00000,-85.755,813.53
0.14350,445.50,6316.19,-0.9174,-133.3806,92.808,102.045,-0.81219,-85.660,816.47
0.14400,475.53,6449.36,-0.9723,-85.9802,93.462,102.025,0.12999,-85.449,819.45
0.14450,493.84,6414.09,-1.0032,-37.8569,93.517,102.412,1.00000,-85.232,822.41
