t,F_ref,F,x_p,v_p,P_A_bar,P_B_bar,u_v,phase_error_deg,iae_cumulative
0.09400,-475.53,-200.08,0.0420,-2.0152,32.656,56.094,-0.08021,-30.082,14.78
0.09450,-493.84,-226.69,0.0407,-3.2215,32.626,56.265,-0.07185,-28.412,14.91
0.09500,-500.00,-246.58,0.0388,-4.3593,32.615,56.414,-0.06229,-26.877,15.04
0.09550,-493.84,-258.93,0.0363,-5.4307,32.627,56.536,-0.05198,-25.440,15.16
0.09600,-475.53,-263.05,0.0333,-6.4244,32.660,56.626,-0.04131,-24.077,15.26
0.09650,-445.50,-258.52,0.0299,-7.3169,32.716,56.682,-0.03059,-22.768,15.35
0.09700,-404.51,-245.23,0.0260,-8.0763,32.795,56.701,-0.02008,-21.492,15.43
0.09750,-353.55,-223.39,0.0218,-8.6659,32.894,56.684,-0.00994,-20.212,15.50
0.09800,-293.89,-193.51,0.0174,-9.0486,33.011,56.631,-0.00033,-18.858,15.55
0.09850,-227.00,-156.42,0.0128,-9.1898,33.144,56.544,0.00864,-17.270,15.58
0.09900,-154.51,-114.17,0.0083,-9.0618,33.287,56.431,0.01814,-14.631,15.61
0.09950,-78.22,-72.47,0.0038,-8.6605,33.428,56.317,0.03286,-4.204,15.61
0.10000,0.00,-32.98,-0.0004,-8.0047,33.561,56.210,0.04862,0.000,15.62
0.10050,78.22,3.32,-0.0041,-7.1240,33.683,56.110,0.06438,43.756,15.66
0.10100,154.51,39.51,-0.0074,-6.0556,33.804,56.011,0.07461,36.660,15.72
0.10150,227.00,81.29,-0.0102,-4.8192,33.946,55.899,0.07442,32.696,15.79
0.10200,293.89,126.30,-0.0122,-3.4484,34.099,55.779,0.07217,29.694,15.88
0.10250,353.55,171.36,-0.0136,-2.0097,34.252,55.659,0.06925,27.262,15.97
0.10300,404.51,214.10,-0.0143,-0.5817,34.398,55.545,0.06534,25.207,16.06
0.10350,445.50,252.87,-0.0142,0.7807,34.529,55.442,0.06002,23.383,16.16
0.10400,475.53,286.40,-0.0135,2.0609,34.643,55.352,0.05324,21.689,16.25
0.10450,493.84,313.56,-0.0122,3.2662,34.735,55.279,0.04524,20.056,16.34
0.10500,500.00,333.29,-0.0102,4.4052,34.802,55.225,0.03644,18.440,16.43
0.10550,493.84,344.67,-0.0078,5.4760,34.839,55.193,0.02721,16.808,16.50
0.10600,475.53,347.03,-0.0048,6.4633,34.845,55.183,0.01788,15.122,16.57
0.10650,445.50,339.99,-0.0013,7.3396,34.818,55.197,0.00867,13.325,16.62
0.10700,404.51,323.53,0.0025,8.0694,34.759,55.236,-0.00025,11.320,16.66
0.10750,353.55,298.00,0.0067,8.6135,34.668,55.297,-0.00876,8.929,16.69
0.10800,293.89,267.38,0.0111,8.9384,34.560,55.371,-0.02109,5.154,16.70
0.10850,227.00,235.94,0.0156,9.0358,34.448,55.447,-0.03814,-2.256,16.70
0.10900,154.51,204.60,0.0201,8.9087,34.337,55.523,-0.05618,-17.964,16.73
0.10950,78.22,174.12,0.0245,8.5658,34.229,55.597,-0.07457,-50.798,16.78
0.11000,-0.00,138.99,0.0287,8.0099,34.115,55.699,-0.08479,0.000,16.85
0.11050,-78.22,97.37,0.0325,7.2232,33.992,55.841,-0.08927,-65.989,16.93
0.11100,-154.51,51.53,0.0358,6.2012,33.866,56.014,-0.09226,-53.134,17.04
0.11150,-227.00,3.98,0.0386,4.9664,33.744,56.206,-0.09423,-45.498,17.15
0.11200,-293.89,-43.13,0.0408,3.5733,33.630,56.410,-0.09501,-40.472,17.28
0.11250,-353.55,-88.14,0.0422,2.1050,33.530,56.618,-0.09427,-36.895,17.41
0.11300,-404.51,-129.84,0.0429,0.6512,33.445,56.824,-0.09166,-34.177,17.55
0.11350,-445.50,-167.32,0.0429,-0.7284,33.377,57.023,-0.08697,-31.982,17.69
0.11400,-475.53,-199.79,0.0422,-2.0170,33.327,57.210,-0.08028,-30.108,17.83
0.11450,-493.84,-226.40,0.0409,-3.2245,33.296,57.380,-0.07193,-28.438,17.96
0.11500,-500.00,-246.29,0.0390,-4.3635,33.285,57.528,-0.06238,-26.904,18.09
0.11550,-493.84,-258.62,0.0365,-5.4360,33.296,57.649,-0.05208,-25.469,18.20
0.11600,-475.53,-262.72,0.0335,-6.4307,33.329,57.738,-0.04143,-24.110,18.31
0.11650,-445.50,-258.17,0.0301,-7.3242,33.385,57.794,-0.03073,-22.807,18.40
0.11700,-404.51,-244.84,0.0262,-8.0842,33.463,57.813,-0.02023,-21.540,18.48
0.11750,-353.55,-222.96,0.0220,-8.6744,33.562,57.795,-0.01011,-20.273,18.55
0.11800,-293.89,-193.04,0.0176,-9.0574,33.680,57.742,-0.00051,-18.940,18.60
0.11850,-227.00,-155.91,0.0130,-9.1987,33.813,57.654,0.00844,-17.388,18.63
0.11900,-154.51,-113.56,0.0084,-9.0704,33.957,57.541,0.01786,-14.842,18.66
0.11950,-78.22,-71.72,0.0040,-8.6681,34.097,57.427,0.03250,-4.751,18.66
0.12000,-0.00,-32.09,-0.0002,-8.0104,34.231,57.319,0.04822,0.000,18.67
0.12050,78.22,4.34,-0.0040,-7.1273,34.353,57.219,0.06395,43.367,18.71
0.12100,154.51,40.44,-0.0073,-6.0563,34.474,57.120,0.07441,36.438,18.77
0.12150,227.00,82.09,-0.0100,-4.8180,34.615,57.008,0.07430,32.552,18.84
0.12200,293.89,127.02,-0.0121,-3.4460,34.767,56.887,0.07203,29.588,18.92
0.12250,353.55,172.05,-0.0134,-2.0067,34.920,56.766,0.06909,27.175,19.02
0.12300,404.51,214.76,-0.0141,-0.5784,35.065,56.652,0.06516,25.130,19.11
0.12350,445.50,253.52,-0.0140,0.7841,35.196,56.548,0.05983,23.313,19.21
0.12400,475.53,287.04,-0.0133,2.0644,35.310,56.458,0.05305,21.622,19.30
0.12450,493.84,314.19,-0.0120,3.2698,35.401,56.384,0.04506,19.991,19.39
0.12500,500.00,333.91,-0.0101,4.4089,35.467,56.329,0.03626,18.376,19.47
0.12550,493.84,345.28,-0.0076,5.4798,35.504,56.296,0.02705,16.743,19.55
0.12600,475.53,347.61,-0.0046,6.4672,35.509,56.286,0.01772,15.056,19.61
0.12650,445.50,340.55,-0.0011,7.3435,35.483,56.300,0.00853,13.256,19.66
0.12700,404.51,324.06,0.0027,8.0733,35.423,56.338,-0.00038,11.248,19.70
0.12750,353.55,298.50,0.0069,8.6171,35.332,56.399,-0.00888,8.851,19.73
0.12800,293.89,267.97,0.0113,8.9418,35.223,56.473,-0.02135,5.041,19.74
0.12850,227.00,236.62,0.0158,9.0396,35.112,56.549,-0.03843,-2.427,19.75
0.12900,154.51,205.37,0.0203,8.9132,35.001,56.624,-0.05650,-18.222,19.77
0.12950,78.22,174.94,0.0247,8.5714,34.894,56.698,-0.07487,-51.038,19.82
0.13000,-0.00,139.72,0.0288,8.0164,34.779,56.801,-0.08492,0.000,19.89
0.13050,-78.22,98.00,0.0327,7.2299,34.656,56.943,-0.08936,-66.065,19.98
0.13100,-154.51,52.07,0.0360,6.2075,34.529,57.115,-0.09233,-53.206,20.08
0.13150,-227.00,4.45,0.0388,4.9718,34.406,57.307,-0.09430,-45.557,20.20
0.13200,-293.89,-42.72,0.0410,3.5773,34.293,57.510,-0.09508,-40.519,20.33
0.13250,-353.55,-87.78,0.0424,2.1074,34.192,57.717,-0.09434,-36.933,20.46
0.13300,-404.51,-129.50,0.0431,0.6519,34.106,57.923,-0.09173,-34.210,20.60
0.13350,-445.50,-167.00,0.0431,-0.7291,34.037,58.121,-0.08704,-32.011,20.74
0.13400,-475.53,-199.48,0.0424,-2.0190,33.987,58.307,-0.08036,-30.135,20.87
0.13450,-493.84,-226.10,0.0411,-3.2277,33.955,58.476,-0.07202,-28.465,21.01
0.13500,-500.00,-245.98,0.0392,-4.3678,33.944,58.623,-0.06248,-26.932,21.13
0.13550,-493.84,-258.30,0.0367,-5.4414,33.954,58.743,-0.05219,-25.499,21.25
0.13600,-475.53,-262.38,0.0337,-6.4371,33.987,58.832,-0.04155,-24.143,21.36
0.13650,-445.50,-257.80,0.0303,-7.3314,34.043,58.886,-0.03086,-22.847,21.45
0.13700,-404.51,-244.45,0.0264,-8.0922,34.120,58.904,-0.02038,-21.588,21.53
0.13750,-353.55,-222.53,0.0222,-8.6829,34.219,58.886,-0.01027,-20.335,21.60
0.13800,-293.89,-192.57,0.0178,-9.0662,34.337,58.833,-0.00070,-19.022,21.65
0.13850,-227.00,-155.40,0.0132,-9.2076,34.470,58.745,0.00825,-17.506,21.68
0.13900,-154.51,-112.95,0.0086,-9.0790,34.614,58.631,0.01758,-15.053,21.71
0.13950,-78.22,-70.97,0.0042,-8.6757,34.755,58.517,0.03213,-5.294,21.71
0.14000,0.00,-31.21,-0.0000,-8.0163,34.889,58.409,0.04782,0.000,21.72
0.14050,78.22,5.34,-0.0038,-7.1307,35.012,58.308,0.06353,42.975,21.76
0.14100,154.51,41.36,-0.0071,-6.0571,35.133,58.210,0.07422,36.216,21.82
0.14150,227.00,82.89,-0.0098,-4.8170,35.273,58.097,0.07419,32.409,21.89
0.14200,293.89,127.74,-0.0119,-3.4439,35.424,57.976,0.07190,29.482,21.97
0.14250,353.55,172.72,-0.0133,-2.0039,35.576,57.855,0.06893,27.089,22.06
0.14300,404.51,215.42,-0.0139,-0.5754,35.721,57.740,0.06499,25.054,22.16
0.14350,445.50,254.16,-0.0139,0.7872,35.852,57.635,0.05965,23.244,22.25
0.14400,475.53,287.67,-0.0131,2.0676,35.965,57.544,0.05287,21.556,22.35
0.14450,493.84,314.81,-0.0118,3.2730,36.056,57.469,0.04488,19.927,22.44
0.14500,500.00,334.52,-0.0099,4.4122,36.121,57.414,0.03609,18.312,22.52
0.14550,493.84,345.87,-0.0074,5.4833,36.157,57.380,0.02688,16.680,22.59
0.14600,475.53,348.19,-0.0044,6.4708,36.163,57.369,0.01757,14.991,22.66
0.14650,445.50,341.10,-0.0010,7.3471,36.135,57.383,0.00839,13.189,22.71
0.14700,404.51,324.59,0.0029,8.0767,36.075,57.421,-0.00051,11.177,22.75
0.14750,353.55,298.99,0.0071,8.6203,35.984,57.482,-0.00899,8.773,22.78
0.14800,293.89,268.55,0.0115,8.9448,35.876,57.555,-0.02161,4.929,22.79
