t,F_ref,F,x_p,v_p,P_A_bar,P_B_bar,u_v,phase_error_deg,iae_cumulative
0.03050,747.92,479.14,0.2202,33.4244,35.915,55.865,-0.60684,19.767,9.71
0.03100,759.56,-88.18,0.2362,29.9125,34.601,58.402,-0.02663,48.140,10.13
0.03150,771.17,-556.95,0.2496,23.5490,33.517,60.502,0.67849,59.858,10.79
0.03200,782.75,-821.92,0.2594,15.1469,32.883,61.655,0.91242,63.997,11.60
0.03250,794.30,-852.97,0.2647,5.9642,32.800,61.774,0.95169,64.257,12.42
0.03300,805.81,-649.85,0.2655,-2.1446,33.493,61.238,0.97968,61.032,13.15
0.03350,817.30,-255.20,0.2629,-7.6940,34.847,60.205,0.99260,52.691,13.68
0.03400,828.75,275.90,0.2582,-10.6338,36.673,58.823,0.98831,33.707,13.96
0.03450,840.17,895.89,0.2528,-10.5744,38.810,57.218,0.81093,-3.794,13.99
0.03500,851.56,1543.27,0.2482,-7.2678,41.047,55.552,0.26751,-39.087,14.34
0.03550,862.91,2109.20,0.2460,-1.1124,43.008,54.103,-0.43374,-55.302,14.96
0.03600,874.23,2461.48,0.2473,6.3174,44.230,53.205,-0.83410,-61.155,15.75
0.03650,885.52,2530.19,0.2524,14.2056,44.469,53.030,-0.87765,-61.701,16.57
0.03700,896.77,2380.89,0.2614,21.6921,44.057,53.588,-0.90994,-58.858,17.32
0.03750,907.98,2055.05,0.2739,27.7971,43.237,54.936,-0.92726,-51.636,17.89
0.03800,919.16,1599.73,0.2889,31.7156,42.118,56.866,-0.92725,-36.517,18.23
0.03850,930.30,1057.69,0.3051,32.8838,40.807,59.198,-0.88183,-7.797,18.29
0.03900,941.41,470.53,0.3212,30.9672,39.409,61.761,-0.43923,26.574,18.53
0.03950,952.48,-84.89,0.3356,25.9246,38.101,64.210,0.18656,47.443,19.05
0.04000,963.51,-500.43,0.3467,18.2267,37.123,66.043,0.85878,56.649,19.78
0.04050,974.50,-680.92,0.3535,8.8953,36.680,66.808,0.91321,59.516,20.61
0.04100,985.45,-623.93,0.3556,-0.3817,36.869,66.648,0.95781,58.520,21.41
0.04150,996.37,-339.92,0.3535,-7.5692,37.827,65.878,0.98587,53.291,22.08
0.04200,1007.25,117.82,0.3484,-12.4766,39.376,64.644,0.99381,41.446,22.53
0.04250,1018.08,697.87,0.3415,-14.6418,41.343,63.089,0.97941,17.460,22.69
0.04300,1028.88,1353.19,0.3343,-13.5891,43.570,61.341,0.61947,-17.495,22.85
0.04350,1039.63,2001.25,0.3285,-9.1496,45.777,59.619,-0.00401,-42.767,23.33
0.04400,1050.35,2513.05,0.3256,-1.9071,47.523,58.264,-0.73745,-54.318,24.06
0.04450,1061.02,2759.76,0.3267,6.1748,48.365,57.610,-0.82731,-58.011,24.91
0.04500,1071.65,2736.29,0.3318,14.0983,48.297,57.693,-0.87744,-57.228,25.74
0.04550,1082.24,2520.13,0.3407,21.2507,47.736,58.558,-0.91260,-53.033,26.46
0.04600,1092.79,2147.27,0.3528,26.7417,46.800,60.107,-0.92881,-43.978,26.99
0.04650,1103.29,1661.04,0.3670,29.8619,45.598,62.155,-0.92376,-26.818,27.27
0.04700,1113.75,1101.64,0.3822,30.1271,44.232,64.540,-0.78588,0.623,27.27
0.04750,1124.17,517.77,0.3966,27.2883,42.824,67.059,-0.31005,28.343,27.58
0.04800,1134.54,-7.33,0.4089,21.4369,41.570,69.345,0.32135,45.184,28.15
0.04850,1144.86,-369.31,0.4177,13.1793,40.707,70.923,0.83197,52.907,28.90
0.04900,1155.15,-494.84,0.4219,3.7011,40.399,71.455,0.89401,55.004,29.73
0.04950,1165.38,-396.13,0.4215,-4.8368,40.724,71.175,0.94324,53.265,30.51
0.05000,1175.57,-79.38,0.4174,-11.4779,41.780,70.295,0.97191,46.871,31.14
0.05050,1185.71,401.72,0.4104,-15.9292,43.388,68.966,0.97627,33.473,31.53
0.05100,1195.81,997.33,0.4019,-17.5400,45.383,67.327,0.95407,9.424,31.63
0.05150,1205.86,1660.37,0.3934,-15.8556,47.608,65.509,0.51664,-20.652,31.86
0.05200,1215.86,2299.44,0.3866,-10.7576,49.755,63.763,-0.12906,-41.708,32.40
0.05250,1225.81,2778.69,0.3832,-2.8840,51.367,62.456,-0.75940,-51.713,33.17
0.05300,1235.72,2985.30,0.3839,5.6777,52.061,61.890,-0.83226,-54.767,34.05
0.05350,1245.58,2935.15,0.3888,13.8110,51.916,62.067,-0.89080,-53.602,34.89
0.05400,1255.38,2695.50,0.3975,21.0446,51.293,63.026,-0.93102,-48.921,35.61
0.05450,1265.14,2301.82,0.4095,26.5080,50.294,64.642,-0.94851,-39.332,36.13
0.05500,1274.85,1796.56,0.4236,29.5031,49.027,66.741,-0.94073,-22.256,36.39
0.05550,1284.51,1220.16,0.4385,29.5558,47.596,69.159,-0.76836,2.868,36.42
0.05600,1294.11,625.16,0.4527,26.4360,46.136,71.683,-0.27887,27.335,36.76
0.05650,1303.67,98.40,0.4644,20.2783,44.854,73.936,0.35847,42.754,37.36
0.05700,1313.17,-255.82,0.4725,11.7410,43.994,75.455,0.78774,50.072,38.15
0.05750,1322.62,-373.51,0.4760,2.1142,43.704,75.952,0.86033,52.053,38.99
0.05800,1332.02,-275.19,0.4749,-6.3791,44.025,75.668,0.91848,50.349,39.80
0.05850,1341.37,37.08,0.4699,-13.1771,45.054,74.781,0.95337,44.197,40.45
0.05900,1350.67,513.45,0.4620,-17.8323,46.628,73.435,0.96066,31.793,40.87
0.05950,1359.91,1105.61,0.4525,-19.6562,48.589,71.767,0.93778,10.592,41.00
0.06000,1369.09,1766.68,0.4429,-18.1820,50.780,69.910,0.54689,-16.193,41.19
0.06050,1378.23,2410.43,0.4349,-13.2689,52.916,68.106,-0.06924,-36.831,41.71
0.06100,1387.31,2907.04,0.4302,-5.4180,54.565,66.716,-0.73332,-47.608,42.47
0.06150,1396.33,3137.30,0.4297,3.5257,55.328,66.069,-0.81718,-51.269,43.34
0.06200,1405.30,3106.37,0.4336,11.8580,55.240,66.180,-0.88521,-50.439,44.19
0.06250,1414.21,2884.26,0.4414,19.3338,54.656,67.059,-0.93311,-46.109,44.93
0.06300,1423.07,2503.18,0.4526,25.1250,53.677,68.601,-0.95562,-37.198,45.47
0.06350,1431.87,2005.01,0.4661,28.5067,52.408,70.638,-0.94973,-21.815,45.75
0.06400,1440.62,1430.47,0.4806,28.9750,50.957,73.009,-0.81327,0.404,45.76
0.06450,1449.31,829.40,0.4946,26.2665,49.455,75.513,-0.34870,23.158,46.07
0.06500,1457.94,285.44,0.5064,20.4629,48.107,77.799,0.27050,38.807,46.65
0.06550,1466.51,-97.06,0.5146,12.1633,47.162,79.413,0.74286,46.835,47.44
0.06600,1475.03,-247.18,0.5183,2.5874,46.790,80.044,0.82711,49.421,48.30
0.06650,1483.48,-179.86,0.5174,-6.0408,47.009,79.847,0.89633,48.271,49.13
0.06700,1491.88,99.91,0.5125,-13.0909,47.921,79.037,0.94105,43.016,49.82
0.06750,1500.22,551.14,0.5046,-18.1376,49.397,77.735,0.95571,32.319,50.30
0.06800,1508.50,1126.49,0.4949,-20.4549,51.281,76.080,0.93715,14.211,50.49
0.06850,1516.72,1778.89,0.4847,-19.5306,53.419,74.208,0.63808,-9.807,50.62
0.06900,1524.89,2431.97,0.4759,-15.1611,55.562,72.337,0.07123,-30.747,51.08
0.06950,1532.99,2966.19,0.4701,-7.6894,57.315,70.807,-0.61358,-43.073,51.79
0.07000,1541.03,3255.31,0.4685,1.4276,58.262,69.976,-0.78117,-48.047,52.65
0.07050,1549.01,3274.80,0.4714,10.0368,58.325,69.918,-0.86077,-48.090,53.51
0.07100,1556.92,3097.80,0.4784,17.9184,57.847,70.597,-0.91988,-44.703,54.28
0.07150,1564.78,2751.18,0.4891,24.3193,56.938,71.970,-0.95197,-37.169,54.88
0.07200,1572.58,2276.18,0.5024,28.4597,55.705,73.873,-0.95329,-24.105,55.23
0.07250,1580.31,1713.72,0.5171,29.7736,54.256,76.146,-0.90494,-4.825,55.29
0.07300,1587.98,1106.03,0.5316,27.9232,52.705,78.625,-0.49163,16.883,55.53
0.07350,1595.59,528.92,0.5444,22.8653,51.245,81.001,0.09467,33.763,56.07
0.07400,1603.13,87.53,0.5540,15.0585,50.133,82.826,0.69487,43.392,56.83
0.07450,1610.62,-128.47,0.5592,5.5289,49.587,83.716,0.79222,47.196,57.70
0.07500,1618.03,-117.35,0.5596,-3.6849,49.633,83.699,0.87505,47.004,58.56
0.07550,1625.39,106.88,0.5558,-11.2804,50.356,83.037,0.93368,43.053,59.32
0.07600,1632.68,516.40,0.5486,-17.0633,51.682,81.833,0.96062,34.361,59.88
0.07650,1639.90,1064.78,0.5392,-20.2918,53.460,80.226,0.95178,19.326,60.17
0.07700,1647.07,1704.87,0.5289,-20.3762,55.537,78.354,0.78004,-2.010,60.20
0.07750,1654.16,2373.81,0.5194,-17.0086,57.709,76.399,0.27644,-23.512,60.56
0.07800,1661.19,2965.33,0.5124,-10.3259,59.630,74.672,-0.37872,-38.134,61.21
0.07850,1668.16,3350.03,0.5094,-1.3179,60.878,73.546,-0.72618,-45.235,62.05
0.07900,1675.06,3461.87,0.5111,7.6918,61.236,73.210,-0.82192,-46.849,62.94
0.07950,1681.89,3357.60,0.5170,16.1224,60.936,73.580,-0.89776,-44.895,63.78
0.08000,1688.66,3069.24,0.5270,23.4046,60.160,74.690,-0.94640,-39.268,64.47
0.08050,1695.36,2634.15,0.5401,28.6767,59.006,76.393,-0.96268,-28.975,64.94
0.08100,1701.99,2093.13,0.5552,31.2719,57.583,78.529,-0.94371,-12.943,65.14
0.08150,1708.55,1487.53,0.5709,30.7492,56.004,80.944,-0.68173,7.371,65.25
0.08200,1715.05,879.64,0.5854,26.9339,54.431,83.388,-0.16626,25.971,65.66
0.08250,1721.48,363.95,0.5973,20.0737,53.104,85.473,0.47367,38.259,66.34
0.08300,1727.85,42.07,0.6051,10.9483,52.274,86.773,0.72717,44.294,67.19
0.08350,1734.14,-44.85,0.6081,0.9876,52.046,87.117,0.82521,45.731,68.08
0.08400,1740.37,72.54,0.6064,-7.6291,52.420,86.762,0.90340,43.781,68.91
0.08450,1746.52,396.75,0.6007,-14.6031,53.459,85.792,0.95052,37.698,69.58
0.08500,1752.61,883.28,0.5921,-19.3873,55.022,84.343,0.96094,26.383,70.02
0.08550,1758.63,1486.05,0.5818,-21.2783,56.961,82.551,0.93152,8.811,70.16
0.08600,1764.58,2157.40,0.5714,-19.8060,59.121,80.556,0.56358,-12.550,70.35
0.08650,1770.46,2812.74,0.5626,-14.8286,61.230,78.611,-0.02602,-30.485,70.87
0.08700,1776.27,3326.46,0.5571,-6.8071,62.883,77.084,-0.65194,-41.112,71.65
0.08750,1782.01,3583.42,0.5560,2.5735,63.707,76.316,-0.76549,-45.310,72.55
0.08800,1787.68,3579.93,0.5595,11.3582,63.694,76.324,-0.85994,-45.073,73.44
0.08850,1793.28,3383.52,0.5673,19.3819,63.152,77.058,-0.92978,-41.566,74.24
0.08900,1798.81,3018.85,0.5787,25.8257,62.170,78.460,-0.96756,-34.147,74.85
0.08950,1804.27,2525.48,0.5927,29.9072,60.854,80.377,-0.96899,-21.788,75.21
0.09000,1809.65,1944.36,0.6081,31.0587,59.314,82.654,-0.91651,-4.257,75.28
0.09050,1814.97,1318.93,0.6232,28.9450,57.672,85.128,-0.50694,15.286,75.53
0.09100,1820.21,725.76,0.6365,23.5321,56.125,87.494,0.07331,31.018,76.07
0.09150,1825.38,269.99,0.6463,15.2897,54.943,89.321,0.63846,40.434,76.85
0.09200,1830.48,38.23,0.6515,5.2538,54.342,90.251,0.75364,44.395,77.75
0.09250,1835.51,32.85,0.6516,-4.4630,54.340,90.292,0.85278,44.483,78.65
0.09300,1840.46,237.68,0.6472,-12.6964,54.992,89.673,0.92536,41.051,79.45
0.09350,1845.35,634.94,0.6392,-19.2183,56.259,88.474,0.96191,33.262,80.06
0.09400,1850.15,1180.10,0.6284,-23.2108,58.000,86.833,0.95735,19.909,80.39
0.09450,1854.89,1825.90,0.6165,-24.0296,60.064,84.890,0.83549,0.895,80.40
0.09500,1859.55,2513.99,0.6050,-21.3094,62.263,82.821,0.35903,-19.389,80.73
0.09550,1864.14,3142.71,0.5958,-15.0927,64.272,80.930,-0.28385,-34.445,81.37
0.09600,1868.66,3580.62,0.5904,-6.0966,65.670,79.612,-0.68287,-42.494,82.23
0.09650,1873.10,3749.20,0.5898,3.6758,66.205,79.098,-0.80005,-45.046,83.17
0.09700,1877.47,3687.10,0.5939,12.5695,66.023,79.313,-0.89607,-43.946,84.07
0.09750,1881.76,3435.00,0.6022,20.4624,65.333,80.264,-0.96324,-39.537,84.85
0.09800,1885.98,3023.32,0.6141,26.5133,64.221,81.841,-0.99475,-31.092,85.42
0.09850,1890.13,2491.67,0.6283,29.9843,62.794,83.892,-0.98666,-17.654,85.72
0.09900,1894.20,1881.71,0.6435,30.3578,61.166,86.263,-0.84662,0.378,85.72
0.09950,1898.19,1245.61,0.6581,27.3673,59.482,88.757,-0.39115,18.972,86.05
0.10000,1902.11,668.30,0.6703,21.1030,57.963,91.036,0.21696,32.970,86.67
0.10050,1905.96,254.36,0.6787,12.1766,56.879,92.680,0.63208,40.910,87.49
0.10100,1909.73,70.01,0.6823,1.8452,56.401,93.418,0.75143,43.930,88.41
0.10150,1913.42,100.56,0.6808,-7.5849,56.506,93.338,0.85261,43.454,89.32
0.10200,1917.04,339.18,0.6749,-15.7534,57.263,92.612,0.92412,39.457,90.11
0.10250,1920.59,763.65,0.6653,-22.0932,58.610,91.320,0.95687,31.064,90.68
0.10300,1924.06,1329.93,0.6532,-25.7643,60.408,89.597,0.94599,17.160,90.98
0.10350,1927.45,1990.44,0.6401,-26.1537,62.505,87.588,0.77080,-1.872,91.01
0.10400,1930.76,2680.62,0.6277,-22.9422,64.696,85.488,0.26949,-21.225,91.39
0.10450,1934.00,3293.11,0.6177,-16.2571,66.640,83.624,-0.38468,-35.097,92.07
0.10500,1937.17,3697.62,0.6119,-6.8979,67.923,82.391,-0.69710,-42.264,92.95
0.10550,1940.25,3829.64,0.6110,3.1399,68.339,81.984,-0.81671,-44.239,93.89
0.10600,1943.26,3744.80,0.6148,12.0898,68.098,82.289,-0.91410,-42.833,94.79
0.10650,1946.20,3470.74,0.6229,19.9042,67.348,83.324,-0.98035,-38.073,95.56
0.10700,1949.05,3040.94,0.6344,25.7803,66.181,84.961,-1.00000,-29.258,96.10
0.10750,1951.83,2495.87,0.6482,29.0026,64.708,87.049,-0.99181,-15.575,96.37
0.10800,1954.54,1877.54,0.6629,29.0812,63.047,89.432,-0.81565,2.256,96.41
0.10850,1957.16,1240.88,0.6767,25.7810,61.347,91.905,-0.34561,20.102,96.77
0.10900,1959.71,673.58,0.6881,19.2432,59.842,94.124,0.26817,33.276,97.41
0.10950,1962.18,279.04,0.6955,10.1365,58.801,95.676,0.62595,40.623,98.26
0.11000,1964.57,115.19,0.6980,-0.1012,58.375,96.332,0.74779,43.270,99.18
0.11050,1966.89,160.13,0.6957,-9.2841,58.525,96.206,0.85035,42.570,100.08
0.11100,1969.13,412.15,0.6889,-17.3217,59.321,95.433,0.92148,38.333,100.86
0.11150,1971.29,847.12,0.6786,-23.4717,60.693,94.096,0.95225,29.695,101.42
0.11200,1973.37,1421.06,0.6659,-26.8982,62.504,92.332,0.93790,15.636,101.70
0.11250,1975.38,2086.12,0.6523,-27.0042,64.602,90.286,0.73625,-3.209,101.76
0.11300,1977.30,2774.56,0.6395,-23.4939,66.773,88.167,0.22461,-21.960,102.15
0.11350,1979.15,3376.41,0.6294,-16.5373,68.670,86.313,-0.43265,-35.222,102.85
0.11400,1980.92,3762.24,0.6234,-6.9775,69.886,85.124,-0.70439,-41.963,103.74
0.11450,1982.62,3874.66,0.6225,3.1605,70.237,84.773,-0.82552,-43.661,104.69
0.11500,1984.23,3777.58,0.6264,12.1339,69.962,85.124,-0.92372,-42.107,105.59
0.11550,1985.77,3491.06,0.6345,19.9065,69.174,86.198,-0.98934,-37.164,106.34
0.11600,1987.22,3050.77,0.6460,25.6837,67.970,87.860,-1.00000,-28.155,106.87
0.11650,1988.60,2498.00,0.6597,28.7619,66.464,89.956,-0.99256,-14.368,107.13
0.11700,1989.90,1875.04,0.6742,28.6680,64.775,92.333,-0.79576,3.303,107.18
0.11750,1991.12,1238.27,0.6878,25.1853,63.059,94.780,-0.31783,20.712,107.56
0.11800,1992.27,676.91,0.6988,18.4846,61.555,96.951,0.29866,33.434,108.22
0.11850,1993.33,293.60,0.7059,9.2675,60.534,98.443,0.62479,40.455,109.07
0.11900,1994.32,141.61,0.7079,-0.9266,60.136,99.046,0.74785,42.892,109.99
0.11950,1995.23,195.50,0.7051,-10.0274,60.312,98.891,0.85080,42.051,110.89
0.12000,1996.05,456.15,0.6981,-18.0008,61.131,98.084,0.92116,37.649,111.66
0.12050,1996.80,898.07,0.6875,-24.0462,62.518,96.712,0.95016,28.822,112.21
0.12100,1997.47,1477.19,0.6745,-27.3336,64.334,94.914,0.93322,14.599,112.47
0.12150,1998.07,2145.37,0.6607,-27.2766,66.429,92.837,0.71136,-4.216,112.55
0.12200,1998.58,2832.44,0.6478,-23.5955,68.581,90.699,0.19052,-22.647,112.96
0.12250,1999.01,3426.17,0.6377,-16.4910,70.441,88.850,-0.47100,-35.524,113.68
0.12300,1999.37,3797.46,0.6318,-6.8422,71.603,87.692,-0.71147,-41.966,114.58
0.12350,1999.64,3894.68,0.6309,3.2857,71.904,87.385,-0.83289,-43.461,115.52
0.12400,1999.84,3786.43,0.6348,12.2000,71.599,87.778,-0.93078,-41.776,116.42
0.12450,1999.96,3490.37,0.6429,19.8652,70.779,88.879,-0.99535,-36.694,117.16
0.12500,2000.00,3042.58,0.6544,25.4931,69.546,90.555,-1.00000,-27.533,117.68
0.12550,1999.96,2484.85,0.6679,28.3921,68.015,92.651,-0.99292,-13.628,117.93
0.12600,1999.84,1859.57,0.6822,28.1041,66.306,95.014,-0.78245,4.012,118.00
0.12650,1999.64,1223.96,0.6955,24.4281,64.580,97.433,-0.29934,21.202,118.38
0.12700,1999.37,668.14,0.7061,17.5570,63.078,99.562,0.31856,33.657,119.05
0.12750,1999.01,294.10,0.7126,8.2201,62.073,101.005,0.62585,40.460,119.90
0.12800,1998.58,152.02,0.7142,-1.9175,61.700,101.567,0.74814,42.736,120.82
0.12850,1998.07,213.91,0.7109,-10.9634,61.901,101.385,0.84970,41.763,121.72
0.12900,1997.47,482.32,0.7034,-18.9034,62.741,100.548,0.91797,37.182,122.47
0.12950,1996.80,930.39,0.6923,-24.8768,64.140,99.147,0.94447,28.105,123.01
0.13000,1996.05,1513.77,0.6790,-28.0601,65.961,97.319,0.92483,13.583,123.25
0.13050,1995.23,2184.03,0.6648,-27.8779,68.050,95.217,0.67977,-5.406,123.34
0.13100,1994.32,2868.27,0.6517,-24.0670,70.182,93.068,0.14713,-23.664,123.78
0.13150,1993.33,3451.57,0.6413,-16.8621,71.999,91.234,-0.52087,-36.188,124.51
0.13200,1992.27,3804.91,0.6353,-7.1778,73.099,90.124,-0.72656,-42.297,125.42
0.13250,1991.12,3885.72,0.6343,2.9363,73.349,89.867,-0.84638,-43.577,126.36
0.13300,1989.90,3763.02,0.6380,11.7391,73.005,90.316,-0.94202,-41.703,127.25
0.13350,1988.60,3455.13,0.6458,19.2131,72.150,91.458,-1.00000,-36.408,127.98
0.13400,1987.22,2999.14,0.6568,24.6036,70.889,93.155,-1.00000,-26.986,128.49
0.13450,1985.77,2437.37,0.6699,27.2416,69.338,95.252,-0.99289,-12.812,128.71
0.13500,1984.23,1811.81,0.6835,26.6911,67.619,97.600,-0.76490,4.966,128.80
0.13550,1982.62,1180.62,0.6960,22.7729,65.894,99.986,-0.27484,22.024,129.20
0.13600,1980.92,634.87,0.7058,15.7093,64.412,102.062,0.34496,34.196,129.87
0.13650,1979.15,275.57,0.7114,6.2764,63.442,103.441,0.63106,40.721,130.73
0.13700,1977.30,148.90,0.7120,-3.6285,63.112,103.945,0.74985,42.759,131.64
0.13750,1975.38,223.21,0.7079,-12.5314,63.351,103.724,0.84741,41.573,132.52
0.13800,1973.37,503.58,0.6996,-20.3373,64.226,102.846,0.91120,36.679,133.25
0.13850,1971.29,960.39,0.6879,-26.1173,65.647,101.408,0.93332,27.149,133.76
0.13900,1969.13,1548.75,0.6740,-29.0639,67.475,99.552,0.90982,12.051,133.97
0.13950,1966.89,2219.99,0.6594,-28.6229,69.558,97.430,0.62840,-7.332,134.09
0.14000,1964.57,2897.13,0.6460,-24.5602,71.657,95.286,0.07782,-25.393,134.56
0.14050,1962.18,3461.28,0.6354,-17.1653,73.406,93.499,-0.59895,-37.380,135.31
0.14100,1959.71,3783.90,0.6292,-7.4119,74.406,92.478,-0.75316,-42.949,136.22
0.14150,1957.16,3836.46,0.6281,2.6451,74.571,92.315,-0.86803,-43.837,137.16
0.14200,1954.54,3688.48,0.6316,11.2488,74.160,92.862,-0.95781,-41.577,138.03
0.14250,1951.83,3360.74,0.6391,18.3984,73.249,94.076,-1.00000,-35.823,138.73
0.14300,1949.05,2891.92,0.6496,23.3873,71.948,95.814,-1.00000,-25.816,139.20
0.14350,1946.20,2324.57,0.6620,25.5881,70.376,97.922,-0.98842,-11.002,139.39
0.14400,1943.26,1699.60,0.6747,24.6012,68.652,100.256,-0.72073,7.147,139.51
0.14450,1940.25,1078.23,0.6860,20.2864,66.946,102.592,-0.21359,23.955,139.95
0.14500,1937.17,554.10,0.6944,12.9262,65.516,104.576,0.41281,35.525,140.64
0.14550,1934.00,226.46,0.6986,3.4239,64.631,105.831,0.64846,41.441,141.49
0.14600,1930.76,132.55,0.6979,-6.0335,64.392,106.215,0.76022,42.964,142.39
0.14650,1927.45,235.51,0.6927,-14.6612,64.719,105.902,0.84970,41.277,143.24
0.14700,1924.06,542.08,0.6834,-22.0964,65.672,104.936,0.90474,35.688,143.93
0.14750,1920.59,1017.65,0.6710,-27.3824,67.146,103.429,0.91856,25.180,144.38
0.14800,1917.04,1616.41,0.6565,-29.7534,68.998,101.527,0.88796,8.913,144.53
