t,F_ref,F,x_p,v_p,P_A_bar,P_B_bar,u_v,phase_error_deg,iae_cumulative
0.02500,618.03,1134.15,0.1367,17.9786,34.229,47.597,-0.47222,-39.865,3.50
0.02550,629.97,989.67,0.1463,20.1745,33.835,48.144,-0.51352,-29.725,3.68
0.02600,641.89,769.35,0.1567,21.2968,33.285,49.063,-0.47337,-11.231,3.75
0.02650,653.78,499.15,0.1674,21.0199,32.637,50.236,-0.34739,13.306,3.82
0.02700,665.64,215.73,0.1775,19.1871,31.973,51.491,-0.14362,34.055,4.05
0.02750,677.48,-38.14,0.1863,15.8548,31.383,52.623,0.11729,46.568,4.41
0.02800,689.29,-219.17,0.1931,11.3132,30.958,53.423,0.40374,52.811,4.86
0.02850,701.07,-289.99,0.1975,6.1115,30.774,53.707,0.67665,54.725,5.36
0.02900,712.82,-235.65,0.1993,1.1588,30.962,53.568,0.90015,53.073,5.83
0.02950,724.55,-3.20,0.1989,-2.3560,31.776,52.987,1.00000,45.126,6.19
0.03000,736.25,389.99,0.1973,-3.8433,33.157,52.011,0.97489,25.188,6.37
0.03050,747.92,897.36,0.1955,-2.9826,34.942,50.759,0.78401,-11.299,6.44
0.03100,759.56,1448.58,0.1947,0.2493,36.888,49.409,0.44488,-42.212,6.79
0.03150,771.17,1957.26,0.1960,5.4089,38.690,48.172,-0.00512,-56.969,7.38
0.03200,782.75,2333.77,0.2004,12.3041,40.028,47.265,-0.50525,-63.221,8.15
0.03250,794.30,2497.20,0.2085,20.4025,40.615,46.881,-0.97726,-64.994,9.01
0.03300,805.81,2407.97,0.2208,28.5106,40.336,47.161,-1.00000,-63.300,9.81
0.03350,817.30,2103.97,0.2369,35.3946,39.536,48.360,-1.00000,-57.576,10.45
0.03400,828.75,1637.69,0.2558,40.0553,38.376,50.313,-1.00000,-44.307,10.85
0.03450,840.17,1062.95,0.2764,41.7897,36.984,52.782,-1.00000,-14.850,10.97
0.03500,851.56,423.85,0.2971,40.1615,35.469,55.582,-0.69175,26.669,11.18
0.03550,862.91,-213.09,0.3160,35.0120,33.985,58.418,-0.22240,51.272,11.72
0.03600,874.23,-756.18,0.3315,26.6233,32.735,60.859,0.35621,61.800,12.53
0.03650,885.52,-1117.11,0.3422,15.7571,31.905,62.484,0.97126,66.146,13.53
0.03700,896.77,-1225.67,0.3471,3.6805,31.642,62.950,1.00000,67.095,14.60
0.03750,907.98,-1074.19,0.3461,-7.1055,32.157,62.546,1.00000,65.389,15.59
0.03800,919.16,-691.01,0.3403,-15.7659,33.468,61.539,1.00000,60.280,16.39
0.03850,930.30,-142.71,0.3308,-21.9165,35.350,60.106,1.00000,49.075,16.93
0.03900,941.41,517.17,0.3189,-24.8562,37.621,58.391,1.00000,24.258,17.14
0.03950,952.48,1244.50,0.3065,-24.1252,40.129,56.511,0.76385,-17.045,17.29
0.04000,963.51,1974.13,0.2954,-19.5413,42.652,54.636,0.28905,-46.367,17.79
0.04050,974.50,2603.21,0.2876,-11.3829,44.833,53.029,-0.30885,-59.107,18.61
0.04100,985.45,3019.60,0.2845,-0.7403,46.280,51.970,-0.94204,-64.152,19.62
0.04150,996.37,3132.57,0.2868,9.8822,46.673,51.684,-1.00000,-64.995,20.69
0.04200,1007.25,2985.45,0.2943,19.9106,46.280,52.255,-1.00000,-63.016,21.68
0.04250,1018.08,2631.25,0.3065,28.4891,45.395,53.732,-1.00000,-57.744,22.49
0.04300,1028.88,2128.48,0.3224,34.6793,44.157,55.858,-1.00000,-46.903,23.04
0.04350,1039.63,1525.81,0.3406,37.8223,42.686,58.428,-1.00000,-25.063,23.28
0.04400,1050.35,863.61,0.3596,37.5041,41.087,61.281,-0.81920,10.081,23.37
0.04450,1061.02,193.63,0.3775,33.5527,39.489,64.202,-0.39189,39.266,23.81
0.04500,1071.65,-404.08,0.3926,26.1525,38.081,66.835,0.16483,54.013,24.54
0.04550,1082.24,-838.74,0.4032,15.9543,37.065,68.765,0.78213,60.604,25.51
0.04600,1092.79,-1031.10,0.4083,4.1287,36.617,69.620,1.00000,62.773,26.57
0.04650,1103.29,-968.58,0.4075,-6.8757,36.831,69.456,1.00000,61.964,27.60
0.04700,1113.75,-653.57,0.4017,-16.1126,37.889,68.595,1.00000,57.781,28.49
0.04750,1124.17,-148.45,0.3918,-23.1101,39.591,67.223,1.00000,48.544,29.12
0.04800,1134.54,487.98,0.3791,-27.0510,41.740,65.501,1.00000,29.678,29.45
0.04850,1144.86,1207.44,0.3653,-27.3800,44.175,63.563,0.87583,-3.128,29.48
0.04900,1155.15,1954.78,0.3523,-23.8145,46.709,61.559,0.44796,-34.692,29.88
0.04950,1165.38,2636.91,0.3421,-16.4592,49.027,59.737,-0.12740,-51.623,30.61
0.05000,1175.57,3137.10,0.3364,-6.0293,50.729,58.405,-0.76867,-59.065,31.59
0.05050,1185.71,3352.45,0.3363,5.3319,51.461,57.831,-1.00000,-61.311,32.68
0.05100,1195.81,3283.54,0.3416,15.9784,51.269,58.086,-1.00000,-60.197,33.72
0.05150,1205.86,2989.89,0.3521,25.5176,50.514,59.274,-1.00000,-55.945,34.61
0.05200,1215.86,2527.02,0.3668,32.9379,49.342,61.178,-1.00000,-47.160,35.27
0.05250,1225.81,1947.12,0.3845,37.4773,47.884,63.580,-1.00000,-30.474,35.63
0.05300,1235.72,1293.37,0.4037,38.6329,46.253,66.310,-0.93916,-2.671,35.66
0.05350,1245.58,608.00,0.4225,36.1356,44.562,69.203,-0.56468,27.107,35.98
0.05400,1255.38,-38.00,0.4392,30.0086,42.984,71.957,-0.03877,45.854,36.62
0.05450,1265.14,-550.46,0.4520,20.7351,41.742,74.157,0.57607,55.131,37.53
0.05500,1274.85,-842.30,0.4596,9.2887,41.036,75.412,1.00000,58.946,38.59
0.05550,1284.51,-872.30,0.4612,-2.4629,40.974,75.560,1.00000,59.224,39.67
0.05600,1294.11,-639.61,0.4575,-12.3820,41.743,74.901,1.00000,56.208,40.64
0.05650,1303.67,-192.62,0.4492,-20.3216,43.224,73.646,1.00000,48.935,41.38
0.05700,1313.17,405.29,0.4376,-25.4609,45.211,71.974,1.00000,34.659,41.84
0.05750,1322.62,1102.43,0.4243,-27.1489,47.532,70.032,1.00000,9.452,41.95
0.05800,1332.02,1855.97,0.4111,-24.9931,50.044,67.940,0.64661,-21.472,42.21
0.05850,1341.37,2587.48,0.4000,-18.8992,52.487,65.915,0.11193,-42.892,42.83
0.05900,1350.67,3179.38,0.3928,-9.3294,54.465,64.280,-0.52489,-53.551,43.75
0.05950,1359.91,3518.59,0.3910,2.1581,55.598,63.342,-1.00000,-57.790,44.83
0.06000,1369.09,3548.97,0.3948,13.2055,55.701,63.260,-1.00000,-57.869,45.92
0.06050,1378.23,3330.22,0.4041,23.4870,55.113,64.104,-1.00000,-54.776,46.89
0.06100,1387.31,2917.44,0.4180,31.9721,54.037,65.750,-1.00000,-47.803,47.66
0.06150,1396.33,2367.52,0.4356,37.7801,52.615,67.963,-1.00000,-34.820,48.14
0.06200,1405.30,1727.30,0.4553,40.3074,50.971,70.557,-1.00000,-12.906,48.30
0.06250,1414.21,1035.85,0.4753,39.1895,49.211,73.386,-0.72275,14.978,48.49
0.06300,1423.07,353.94,0.4938,34.3167,47.492,76.203,-0.24196,36.917,49.03
0.06350,1431.87,-227.70,0.5090,25.9993,46.036,78.624,0.35508,49.212,49.86
0.06400,1440.62,-616.07,0.5194,15.0423,45.066,80.243,0.99132,54.990,50.89
0.06450,1449.31,-734.93,0.5238,2.8109,44.760,80.725,1.00000,56.435,51.98
0.06500,1457.94,-587.10,0.5224,-8.0614,45.239,80.291,1.00000,54.514,53.00
0.06550,1466.51,-201.16,0.5161,-16.9117,46.500,79.176,1.00000,48.672,53.83
0.06600,1475.03,354.79,0.5060,-23.2259,48.321,77.578,1.00000,37.216,54.39
0.06650,1483.48,1025.84,0.4934,-26.2720,50.523,75.657,1.00000,17.145,54.62
0.06700,1491.88,1766.72,0.4803,-25.5745,52.959,73.542,0.77105,-10.438,54.76
0.06750,1500.22,2511.80,0.4685,-20.9408,55.411,71.420,0.29038,-33.991,55.27
0.06800,1508.50,3156.09,0.4600,-12.6417,57.533,69.587,-0.31780,-47.523,56.09
0.06850,1516.72,3583.22,0.4563,-1.7133,58.939,68.371,-0.96324,-53.723,57.12
0.06900,1524.89,3698.49,0.4582,9.2558,59.314,68.036,-1.00000,-54.949,58.21
0.06950,1532.99,3547.93,0.4655,19.5409,58.896,68.594,-1.00000,-52.736,59.22
0.07000,1541.03,3186.60,0.4775,28.3488,57.939,70.010,-1.00000,-46.879,60.04
0.07050,1549.01,2674.05,0.4934,34.7266,56.594,72.039,-1.00000,-35.991,60.60
0.07100,1556.92,2059.58,0.5117,38.0024,54.990,74.486,-1.00000,-17.893,60.85
0.07150,1564.78,1384.11,0.5308,37.7527,53.240,77.199,-0.82162,6.586,60.94
0.07200,1572.58,700.12,0.5489,33.7994,51.483,79.971,-0.38960,29.021,61.38
0.07250,1580.31,89.76,0.5640,26.3275,49.928,82.466,0.17383,43.326,62.13
0.07300,1587.98,-352.86,0.5747,16.0035,48.807,84.286,0.79765,50.710,63.10
0.07350,1595.59,-545.52,0.5798,4.0320,48.319,85.078,1.00000,53.306,64.17
0.07400,1603.13,-477.39,0.5789,-7.0834,48.541,84.879,1.00000,52.384,65.21
0.07450,1610.62,-154.74,0.5730,-16.4130,49.583,83.928,1.00000,47.624,66.09
0.07500,1618.03,359.01,0.5629,-23.4626,51.247,82.420,1.00000,37.887,66.72
0.07550,1625.39,1004.68,0.5500,-27.4083,53.343,80.533,1.00000,20.901,67.03
0.07600,1632.68,1733.63,0.5361,-27.6925,55.712,78.406,0.85558,-3.538,67.08
0.07650,1639.90,2487.79,0.5230,-24.0370,58.165,76.210,0.41260,-27.341,67.50
0.07700,1647.07,3169.98,0.5127,-16.5717,60.385,74.224,-0.17655,-42.757,68.27
0.07750,1654.16,3660.87,0.5069,-6.0529,61.981,72.795,-0.82718,-50.501,69.27
0.07800,1661.19,3856.25,0.5068,5.3248,62.613,72.220,-1.00000,-52.882,70.37
0.07850,1668.16,3768.86,0.5121,15.8861,62.363,72.531,-1.00000,-51.547,71.42
0.07900,1675.06,3458.46,0.5225,25.2521,61.528,73.727,-1.00000,-46.794,72.31
0.07950,1681.89,2981.69,0.5370,32.4251,60.259,75.584,-1.00000,-37.698,72.96
0.08000,1688.66,2390.42,0.5544,36.6583,58.692,77.900,-1.00000,-22.567,73.31
0.08050,1695.36,1727.56,0.5731,37.4633,56.945,80.512,-0.92699,-1.088,73.33
0.08100,1701.99,1036.50,0.5913,34.5869,55.138,83.259,-0.54479,21.356,73.66
0.08150,1708.55,390.29,0.6071,28.0775,53.462,85.851,-0.01361,37.653,74.32
0.08200,1715.05,-115.37,0.6188,18.4526,52.159,87.894,0.60181,46.864,75.23
0.08250,1721.48,-392.65,0.6252,6.7422,51.449,89.020,1.00000,50.845,76.29
0.08300,1727.85,-404.67,0.6256,-4.8552,51.434,89.095,1.00000,50.984,77.36
0.08350,1734.14,-152.51,0.6206,-14.7533,52.240,88.338,1.00000,47.412,78.30
0.08400,1740.37,312.84,0.6111,-22.6433,53.733,86.947,1.00000,39.360,79.01
0.08450,1746.52,927.88,0.5984,-27.6293,55.709,85.115,1.00000,25.114,79.42
0.08500,1752.61,1640.68,0.5841,-29.0661,58.002,82.997,0.96004,3.654,79.48
0.08550,1758.63,2403.29,0.5700,-26.5795,60.456,80.733,0.56477,-20.131,79.80
0.08600,1764.58,3129.00,0.5582,-20.1320,62.792,78.579,0.00130,-37.712,80.48
0.08650,1770.46,3695.74,0.5505,-10.2731,64.616,76.896,-0.65289,-47.399,81.45
0.08700,1776.27,3990.01,0.5482,1.4209,65.560,76.017,-1.00000,-51.257,82.55
0.08750,1782.01,3981.67,0.5517,12.4029,65.538,76.050,-1.00000,-50.988,83.65
0.08800,1787.68,3732.74,0.5605,22.4206,64.857,76.988,-1.00000,-47.414,84.62
0.08850,1793.28,3298.66,0.5738,30.5215,63.684,78.651,-1.00000,-40.012,85.38
0.08900,1798.81,2734.60,0.5906,35.8689,62.166,80.821,-1.00000,-27.485,85.85
0.08950,1804.27,2086.03,0.6091,37.8949,60.428,83.330,-1.00000,-8.876,85.99
0.09000,1809.65,1390.91,0.6278,36.2650,58.578,86.039,-0.70359,13.029,86.20
0.09050,1814.97,711.48,0.6448,30.8985,56.784,88.711,-0.21610,31.299,86.75
0.09100,1820.21,140.41,0.6582,22.1461,55.286,90.973,0.38160,42.703,87.59
0.09150,1825.38,-229.37,0.6665,10.8609,54.321,92.446,1.00000,48.383,88.61
0.09200,1830.48,-325.36,0.6689,-1.2715,54.072,92.832,1.00000,49.666,89.69
0.09250,1835.51,-152.57,0.6655,-11.7968,54.619,92.303,1.00000,47.285,90.69
0.09300,1840.46,256.34,0.6574,-20.5279,55.918,91.060,1.00000,40.719,91.48
0.09350,1845.35,833.47,0.6455,-26.6007,57.755,89.312,1.00000,28.738,91.98
0.09400,1850.15,1523.66,0.6313,-29.2801,59.954,87.227,1.00000,10.008,92.15
0.09450,1854.89,2281.32,0.6168,-28.1042,62.370,84.940,0.69317,-12.947,92.36
0.09500,1859.55,3030.90,0.6039,-22.9131,64.761,82.677,0.17007,-32.207,92.95
0.09550,1864.14,3656.46,0.5945,-14.0749,66.755,80.788,-0.46957,-43.875,93.84
0.09600,1868.66,4039.28,0.5903,-2.7013,67.973,79.628,-1.00000,-49.275,94.93
0.09650,1873.10,4108.07,0.5918,8.5159,68.188,79.412,-1.00000,-50.034,96.05
0.09700,1877.47,3919.68,0.5986,18.7556,67.664,80.110,-1.00000,-47.407,97.07
0.09750,1881.76,3530.62,0.6102,27.3562,66.603,81.584,-1.00000,-41.226,97.89
0.09800,1885.98,2998.80,0.6256,33.4179,65.158,83.606,-1.00000,-30.543,98.45
0.09850,1890.13,2371.77,0.6431,36.3091,63.459,86.000,-1.00000,-14.296,98.69
0.09900,1894.20,1689.09,0.6613,35.6391,61.619,88.623,-0.81071,6.180,98.79
0.09950,1898.19,1003.46,0.6782,31.2592,59.785,91.279,-0.37381,25.237,99.24
0.10000,1902.11,397.90,0.6920,23.3882,58.176,93.643,0.19034,38.337,99.99
0.10050,1905.96,-33.59,0.7011,12.7296,57.037,95.341,0.80918,45.501,100.96
0.10100,1909.73,-209.82,0.7044,0.6751,56.577,96.043,1.00000,47.981,102.02
0.10150,1913.42,-123.70,0.7020,-10.1805,56.851,95.783,1.00000,46.793,103.04
0.10200,1917.04,216.85,0.6945,-19.5066,57.926,94.736,1.00000,41.569,103.89
0.10250,1920.59,747.92,0.6829,-26.4608,59.604,93.107,1.00000,31.407,104.48
0.10300,1924.06,1409.94,0.6686,-30.2052,61.698,91.081,1.00000,14.960,104.73
0.10350,1927.45,2153.91,0.6533,-30.1889,64.052,88.805,0.79092,-6.701,104.85
0.10400,1930.76,2913.44,0.6391,-26.1575,66.456,86.481,0.31141,-26.974,105.34
0.10450,1934.00,3581.97,0.6278,-18.3196,68.571,84.435,-0.30595,-40.434,106.16
0.10500,1937.17,4037.86,0.6212,-7.5205,70.011,83.037,-0.97042,-47.319,107.21
0.10550,1940.25,4178.26,0.6204,4.0892,70.452,82.601,-1.00000,-49.076,108.33
0.10600,1943.26,4047.98,0.6251,14.4899,70.087,83.079,-1.00000,-47.284,109.38
0.10650,1946.20,3704.08,0.6347,23.4759,69.145,84.374,-1.00000,-42.090,110.26
0.10700,1949.05,3206.15,0.6482,30.1468,67.783,86.253,-1.00000,-32.821,110.89
0.10750,1951.83,2603.45,0.6643,33.8154,66.137,88.533,-1.00000,-18.462,111.22
0.10800,1954.54,1936.81,0.6814,34.0408,64.324,91.066,-0.90491,0.520,111.22
0.10850,1957.16,1250.29,0.6978,30.6118,62.468,93.694,-0.51506,19.858,111.58
0.10900,1959.71,617.94,0.7115,23.6267,60.771,96.135,0.01643,34.399,112.25
0.10950,1962.18,134.15,0.7209,13.6518,59.482,98.019,0.62321,42.973,113.16
0.11000,1964.57,-115.78,0.7248,1.8837,58.826,99.008,1.00000,46.640,114.20
0.11050,1966.89,-101.16,0.7229,-9.1139,58.890,98.994,1.00000,46.436,115.24
0.11100,1969.13,176.71,0.7159,-18.8163,59.764,98.133,1.00000,42.310,116.13
0.11150,1971.29,665.17,0.7045,-26.4085,61.298,96.620,1.00000,33.527,116.79
0.11200,1973.37,1300.54,0.6900,-30.9615,63.294,94.653,1.00000,18.827,117.12
0.11250,1975.38,2030.68,0.6741,-31.8470,65.590,92.394,0.87438,-1.604,117.15
0.11300,1977.30,2796.91,0.6588,-28.7283,67.997,90.022,0.43305,-22.514,117.56
0.11350,1979.15,3500.73,0.6460,-21.6775,70.208,87.841,-0.16414,-37.553,118.32
0.11400,1980.92,4018.13,0.6377,-11.3797,71.832,86.236,-0.83226,-45.802,119.34
0.11450,1982.62,4238.02,0.6350,0.5397,72.520,85.550,-1.00000,-48.683,120.47
0.11500,1984.23,4170.09,0.6380,11.3704,72.327,85.795,-1.00000,-47.768,121.56
0.11550,1985.77,3876.52,0.6461,20.9254,71.515,86.887,-1.00000,-43.596,122.51
0.11600,1987.22,3414.02,0.6586,28.3930,70.238,88.613,-1.00000,-35.678,123.22
0.11650,1988.60,2834.39,0.6740,33.0153,68.639,90.779,-1.00000,-23.041,123.64
0.11700,1989.90,2180.40,0.6910,34.2873,66.840,93.230,-1.00000,-5.468,123.74
0.11750,1991.12,1487.89,0.7077,31.9253,64.946,95.844,-0.66352,14.184,123.99
0.11800,1992.27,821.56,0.7223,25.8969,63.135,98.379,-0.16463,30.440,124.57
0.11850,1993.33,276.32,0.7331,16.6194,61.664,100.471,0.43304,40.741,125.43
0.11900,1994.32,-57.28,0.7386,5.0528,60.774,101.767,1.00000,45.811,126.46
0.11950,1995.23,-117.97,0.7381,-6.4609,60.625,102.024,1.00000,46.645,127.52
0.12000,1996.05,89.52,0.7323,-16.6957,61.274,101.377,1.00000,43.686,128.47
0.12050,1996.80,528.82,0.7217,-25.1109,62.645,100.002,1.00000,36.322,129.20
0.12100,1997.47,1132.26,0.7077,-30.6961,64.530,98.114,1.00000,23.420,129.64
0.12150,1998.07,1844.59,0.6916,-32.7372,66.755,95.887,0.97707,4.392,129.71
0.12200,1998.58,2617.33,0.6756,-30.8029,69.168,93.468,0.58340,-17.202,130.02
0.12250,1999.01,3362.57,0.6615,-24.7997,71.493,91.133,0.01236,-34.298,130.70
0.12300,1999.37,3953.89,0.6514,-15.2308,73.337,89.278,-0.65848,-44.350,131.68
0.12350,1999.64,4271.88,0.6467,-3.3396,74.326,88.278,-1.00000,-48.651,132.82
0.12400,1999.84,4282.61,0.6479,8.1000,74.363,88.249,-1.00000,-48.780,133.96
0.12450,1999.96,4050.49,0.6546,18.2591,73.713,89.101,-1.00000,-45.715,134.98
0.12500,2000.00,3631.32,0.6659,26.5972,72.545,90.648,-1.00000,-39.203,135.80
0.12550,1999.96,3080.05,0.6807,32.2798,71.010,92.683,-1.00000,-28.372,136.34
0.12600,1999.84,2441.95,0.6976,34.7256,69.236,95.044,-1.00000,-12.466,136.56
0.12650,1999.64,1754.81,0.7149,33.5847,67.333,97.599,-0.79230,6.981,136.68
0.12700,1999.37,1071.85,0.7306,28.7445,65.453,100.157,-0.34940,24.887,137.15
0.12750,1999.01,476.77,0.7430,20.4660,63.825,102.402,0.21467,37.289,137.91
0.12800,1998.58,62.11,0.7506,9.4981,62.700,103.982,0.82617,44.096,138.88
0.12850,1998.07,-93.58,0.7524,-2.4438,62.287,104.591,1.00000,46.311,139.92
0.12900,1997.47,12.91,0.7484,-13.1489,62.622,104.262,1.00000,44.814,140.91
0.12950,1996.80,373.11,0.7394,-22.4170,63.741,103.125,1.00000,39.116,141.73
0.13000,1996.05,922.13,0.7264,-29.2034,65.446,101.392,1.00000,28.281,142.26
0.13050,1995.23,1600.22,0.7108,-32.6746,67.552,99.251,1.00000,11.198,142.46
0.13100,1994.32,2358.21,0.6944,-32.2921,69.905,96.857,0.72047,-10.341,142.64
0.13150,1993.33,3120.81,0.6792,-27.8296,72.271,94.445,0.20252,-29.494,143.21
0.13200,1992.27,3771.57,0.6672,-19.5836,74.289,92.386,-0.44347,-41.768,144.09
0.13250,1991.12,4186.90,0.6601,-8.5063,75.576,91.070,-1.00000,-47.798,145.19
0.13300,1989.90,4286.03,0.6588,3.2696,75.882,90.753,-1.00000,-49.087,146.34
0.13350,1988.60,4123.66,0.6631,13.5820,75.427,91.349,-1.00000,-47.034,147.41
0.13400,1987.22,3758.19,0.6721,22.3248,74.407,92.693,-1.00000,-41.707,148.29
0.13450,1985.77,3247.41,0.6850,28.6757,72.979,94.570,-1.00000,-32.430,148.92
0.13500,1984.23,2638.65,0.7003,31.9893,71.278,96.808,-1.00000,-18.253,149.25
0.13550,1982.62,1971.21,0.7164,31.8572,69.419,99.271,-0.90991,0.329,149.26
0.13600,1980.92,1287.47,0.7316,28.0936,67.524,101.811,-0.52562,19.293,149.60
0.13650,1979.15,659.66,0.7439,20.8122,65.795,104.161,-0.00246,33.691,150.26
0.13700,1977.30,180.57,0.7519,10.5906,64.487,105.974,0.59370,42.261,151.16
0.13750,1975.38,-66.36,0.7542,-1.1464,63.826,106.929,1.00000,45.946,152.18
0.13800,1973.37,-48.45,0.7509,-12.0412,63.904,106.910,1.00000,45.695,153.19
0.13850,1971.29,234.15,0.7424,-21.8656,64.782,106.018,1.00000,41.387,154.06
0.13900,1969.13,731.01,0.7294,-29.5317,66.320,104.442,1.00000,32.160,154.68
0.13950,1966.89,1377.24,0.7134,-34.0868,68.320,102.390,1.00000,16.688,154.98
0.14000,1964.57,2119.69,0.6959,-34.8928,70.617,100.030,0.82208,-4.515,155.05
0.14050,1962.18,2892.30,0.6791,-31.6199,73.004,97.571,0.34984,-25.362,155.52
0.14100,1959.71,3588.25,0.6650,-24.3954,75.153,95.353,-0.27297,-39.727,156.33
0.14150,1957.16,4080.79,0.6553,-13.9818,76.674,93.784,-0.95632,-47.336,157.40
0.14200,1954.54,4258.81,0.6513,-1.9188,77.226,93.219,-1.00000,-49.695,158.55
0.14250,1951.83,4160.13,0.6531,8.9462,76.953,93.587,-1.00000,-48.528,159.65
0.14300,1949.05,3844.37,0.6600,18.1854,76.070,94.748,-1.00000,-44.199,160.60
0.14350,1946.20,3371.08,0.6710,25.2686,74.744,96.481,-1.00000,-36.209,161.31
0.14400,1943.26,2789.35,0.6848,29.4991,73.111,98.607,-1.00000,-23.528,161.73
0.14450,1940.25,2139.82,0.6999,30.4129,71.291,100.986,-1.00000,-5.873,161.83
0.14500,1937.17,1456.58,0.7146,27.7572,69.385,103.503,-0.67738,13.933,162.07
0.14550,1934.00,801.46,0.7271,21.5196,67.568,105.934,-0.19285,30.353,162.64
0.14600,1930.76,265.93,0.7356,12.1225,66.094,107.941,0.38744,40.770,163.47
0.14650,1927.45,-62.43,0.7388,0.6936,65.205,109.195,0.98463,45.913,164.47
0.14700,1924.06,-119.15,0.7364,-10.3109,65.072,109.447,1.00000,46.720,165.49
0.14750,1920.59,89.16,0.7286,-20.4794,65.722,108.793,1.00000,43.639,166.41
0.14800,1917.04,534.40,0.7162,-28.8081,67.097,107.374,1.00000,35.800,167.10
