t,F_ref,F,x_p,v_p,P_A_bar,P_B_bar,u_v,phase_error_deg,iae_cumulative
0.00000,0.00,0.00,0.0000,0.0000,30.000,50.000,0.00000,0.000,0.00
0.00050,78.54,4.88,0.0000,0.0114,30.014,49.983,1.00000,43.163,0.04
0.00100,157.05,115.27,0.0000,0.2050,30.403,49.711,1.00000,14.898,0.06
0.00150,235.53,416.93,0.0004,1.3353,31.474,48.982,1.00000,-37.601,0.15
0.00200,313.95,847.89,0.0016,3.9815,33.008,47.947,1.00000,-59.545,0.42
0.00250,392.30,1359.43,0.0047,8.5989,34.835,46.729,1.00000,-67.921,0.90
0.00300,470.54,1912.66,0.0106,15.6633,36.819,45.426,1.00000,-71.929,1.62
0.00350,548.67,2475.90,0.0208,25.3773,38.849,44.116,1.00000,-74.109,2.58
0.00400,626.67,3023.58,0.0364,37.6687,40.836,42.864,1.00000,-75.348,3.78
0.00450,704.51,3535.35,0.0588,52.3119,42.708,41.719,1.00000,-76.025,5.20
0.00500,782.17,3995.37,0.0891,68.9733,44.409,40.721,1.00000,-76.319,6.80
0.00550,859.65,4391.69,0.1281,87.2351,45.897,39.897,1.00000,-76.321,8.57
0.00600,936.91,4715.92,0.1765,106.6179,47.140,39.267,1.00000,-76.076,10.46
0.00650,1013.94,4962.93,0.2348,126.6007,48.120,38.842,1.00000,-75.600,12.43
0.00700,1090.72,5130.57,0.3031,146.6407,48.828,38.625,1.00000,-74.891,14.45
0.00750,1167.23,5219.52,0.3814,166.1921,49.264,38.612,1.00000,-73.931,16.48
0.00800,1243.45,5232.98,0.4691,184.7233,49.440,38.791,1.00000,-72.689,18.47
0.00850,1319.37,5176.50,0.5658,201.7330,49.372,39.148,1.00000,-71.116,20.40
0.00900,1394.96,5057.65,0.6705,216.7650,49.085,39.661,1.00000,-69.150,22.23
0.00950,1470.20,4885.75,0.7822,229.4208,48.611,40.305,1.00000,-66.711,23.94
0.01000,1545.08,4671.54,0.8995,239.3707,47.987,41.049,1.00000,-63.702,25.51
0.01050,1619.59,4426.87,1.0211,246.3621,47.253,41.864,1.00000,-60.018,26.91
0.01100,1693.69,4164.29,1.1454,250.2262,46.452,42.717,1.00000,-55.568,28.14
0.01150,1767.37,3896.73,1.2708,250.8814,45.628,43.573,1.00000,-50.307,29.21
0.01200,1840.62,3637.11,1.3957,248.3351,44.826,44.400,1.00000,-44.305,30.11
0.01250,1913.42,3397.98,1.5186,242.6824,44.090,45.167,1.00000,-37.807,30.85
0.01300,1985.74,3191.19,1.6379,234.1026,43.461,45.842,1.00000,-31.260,31.45
0.01350,2057.57,3027.56,1.7522,222.8533,42.977,46.399,1.00000,-25.240,31.94
0.01400,2128.90,2916.59,1.8604,209.2626,42.672,46.815,1.00000,-20.305,32.33
0.01450,2199.70,2866.23,1.9612,193.7193,42.573,47.070,1.00000,-16.857,32.66
0.01500,2269.95,2882.64,2.0538,176.6615,42.704,47.151,1.00000,-15.105,32.97
0.01550,2339.65,2970.07,2.1377,158.5640,43.078,47.047,1.00000,-15.080,33.29
0.01600,2408.77,3130.75,2.2123,139.9250,43.706,46.753,1.00000,-16.685,33.65
0.01650,2477.29,3364.84,2.2776,121.2519,44.588,46.273,1.00000,-19.711,34.09
0.01700,2545.21,3670.45,2.3336,103.0474,45.719,45.611,1.00000,-23.850,34.65
0.01750,2612.49,4043.73,2.3808,85.7953,47.086,44.779,1.00000,-28.716,35.37
0.01800,2679.13,4478.96,2.4197,69.9477,48.671,43.794,1.00000,-33.893,36.27
0.01850,2745.11,4968.75,2.4510,55.9128,50.449,42.675,1.00000,-39.009,37.38
0.01900,2810.42,5504.26,2.4759,44.0439,52.390,41.447,1.00000,-43.787,38.73
0.01950,2875.03,6075.46,2.4955,34.6303,54.459,40.137,1.00000,-48.066,40.33
0.02000,2938.93,6671.41,2.5110,27.8900,56.621,38.773,1.00000,-51.783,42.19
0.02050,3002.10,7280.61,2.5239,23.9646,58.835,37.387,1.00000,-54.944,44.33
0.02100,3064.54,7891.28,2.5355,22.9161,61.061,36.008,1.00000,-57.588,46.75
0.02150,3126.21,8491.74,2.5472,24.7259,63.259,34.668,1.00000,-59.773,49.43
0.02200,3187.12,9070.71,2.5606,29.2968,65.390,33.394,1.00000,-61.556,52.37
0.02250,3247.24,9617.63,2.5770,36.4564,67.416,32.213,1.00000,-62.990,55.56
0.02300,3306.56,10122.96,2.5975,45.9630,69.305,31.150,1.00000,-64.123,58.97
0.02350,3365.06,10578.42,2.6233,57.5129,71.027,30.225,1.00000,-64.991,62.57
0.02400,3422.74,10977.20,2.6553,70.7498,72.557,29.452,1.00000,-65.626,66.35
0.02450,3479.56,11314.15,2.6942,85.2755,73.878,28.846,1.00000,-66.053,70.27
0.02500,3535.53,11585.90,2.7407,100.6614,74.976,28.411,1.00000,-66.290,74.29
0.02550,3590.63,11790.89,2.7950,116.4607,75.845,28.150,1.00000,-66.353,78.39
0.02600,3644.84,11929.43,2.8572,132.2212,76.484,28.061,1.00000,-66.253,82.53
0.02650,3698.16,12003.64,2.9271,147.4977,76.899,28.135,1.00000,-65.998,86.69
0.02700,3750.56,12017.36,3.0045,161.8641,77.104,28.362,1.00000,-65.597,90.82
0.02750,3802.03,11976.02,3.0888,174.9251,77.116,28.726,1.00000,-65.055,94.91
0.02800,3852.57,11886.47,3.1792,186.3265,76.956,29.207,1.00000,-64.380,98.92
0.02850,3902.15,11756.76,3.2748,195.7642,76.654,29.784,1.00000,-63.582,102.85
0.02900,3950.78,11595.92,3.3745,202.9922,76.239,30.432,1.00000,-62.671,106.67
0.02950,3998.42,11413.70,3.4774,207.8285,75.744,31.126,1.00000,-61.666,110.38
0.03000,4045.08,11220.28,3.5820,210.1588,75.205,31.840,1.00000,-60.587,113.97
0.03050,4090.75,11025.99,3.6871,209.9393,74.658,32.546,1.00000,-59.466,117.44
0.03100,4135.40,10841.04,3.7915,207.1968,74.137,33.220,1.00000,-58.338,120.79
0.03150,4179.04,10675.27,3.8939,202.0270,73.677,33.835,1.00000,-57.247,124.04
