t,F_ref,F,x_p,v_p,P_A_bar,P_B_bar,u_v,phase_error_deg,iae_cumulative
0.00000,0.00,0.00,0.0000,0.0000,30.000,50.000,-0.00000,0.000,0.00
0.00050,78.22,4.88,0.0000,0.0114,30.014,49.983,0.30000,43.156,0.04
0.00100,154.51,31.56,0.0000,0.0711,30.105,49.913,0.30000,38.512,0.10
0.00150,227.00,114.41,0.0001,0.3762,30.397,49.708,0.30000,26.381,0.15
0.00200,293.89,236.91,0.0005,1.0977,30.829,49.408,0.30000,10.973,0.18
0.00250,353.55,385.08,0.0013,2.3104,31.354,49.048,-0.30000,-5.096,0.20
0.00300,404.51,475.97,0.0028,3.9323,31.677,48.828,-0.30000,-10.019,0.23
0.00350,445.50,470.18,0.0052,5.5154,31.656,48.842,-0.30000,-3.171,0.25
0.00400,475.53,414.78,0.0083,6.7972,31.516,49.070,0.30000,7.280,0.28
0.00450,493.84,369.25,0.0119,7.6742,31.388,49.237,0.30000,14.160,0.34
0.00500,500.00,366.78,0.0160,8.3459,31.380,49.243,0.30000,14.920,0.41
0.00550,493.84,417.97,0.0203,9.0648,31.563,49.122,0.30000,8.734,0.44
0.00600,475.53,506.35,0.0251,10.0527,31.879,48.912,-0.30000,-3.709,0.46
0.00650,445.50,546.66,0.0304,11.3308,32.024,48.818,-0.30000,-12.793,0.51
0.00700,404.51,503.41,0.0364,12.4703,31.877,48.934,-0.30000,-13.740,0.56
0.00750,353.55,412.66,0.0428,13.1801,31.628,49.275,-0.30000,-9.490,0.59
0.00800,293.89,280.64,0.0494,13.2254,31.299,49.826,0.30000,2.582,0.60
0.00850,227.00,180.54,0.0559,12.5422,31.032,50.216,0.30000,11.567,0.62
0.00900,154.51,142.86,0.0619,11.4486,30.902,50.312,0.30000,4.312,0.62
0.00950,78.22,164.20,0.0673,10.2309,30.978,50.262,-0.30000,-47.708,0.67
0.01000,0.00,165.30,0.0722,9.0722,30.983,50.261,-0.30000,0.000,0.75
0.01050,-78.22,120.67,0.0764,7.7434,30.850,50.411,-0.30000,-68.531,0.85
0.01100,-154.51,36.38,0.0798,6.0856,30.652,50.783,-0.30000,-51.013,0.95
0.01150,-227.00,-74.38,0.0824,4.0094,30.416,51.313,-0.30000,-33.915,1.02
0.01200,-293.89,-200.01,0.0838,1.5727,30.167,51.945,-0.30000,-17.716,1.07
0.01250,-353.55,-332.24,0.0839,-1.0680,29.922,52.639,-0.30000,-3.449,1.08
0.01300,-404.51,-465.35,0.0827,-3.8654,29.694,53.368,0.30000,8.553,1.11
0.01350,-445.50,-537.38,0.0800,-6.8533,29.599,53.809,0.30000,11.653,1.16
0.01400,-475.53,-514.34,0.0759,-9.7421,29.701,53.788,0.30000,4.666,1.17
0.01450,-493.84,-433.80,0.0703,-12.2503,29.977,53.577,-0.30000,-6.932,1.20
0.01500,-500.00,-355.93,0.0637,-14.1974,30.244,53.372,-0.30000,-16.074,1.28
0.01550,-493.84,-315.08,0.0562,-15.7391,30.421,53.328,-0.30000,-19.900,1.37
0.01600,-475.53,-312.50,0.0480,-17.0556,30.535,53.496,-0.30000,-18.923,1.45
0.01650,-445.50,-336.30,0.0392,-18.2986,30.607,53.815,-0.30000,-13.772,1.50
0.01700,-404.51,-377.52,0.0297,-19.5675,30.654,54.236,-0.30000,-3.817,1.52
0.01750,-353.55,-429.42,0.0196,-20.9224,30.688,54.726,0.30000,12.110,1.55
0.01800,-293.89,-429.20,0.0088,-22.2944,30.830,54.960,0.30000,24.721,1.62
0.01850,-227.00,-344.13,-0.0026,-23.2625,31.141,54.769,0.30000,27.294,1.68
0.01900,-154.51,-209.27,-0.0144,-23.5110,31.605,54.418,0.30000,19.514,1.71
0.01950,-78.22,-20.30,-0.0260,-22.7652,32.258,53.933,-0.30000,-36.517,1.74
0.02000,-0.00,129.20,-0.0369,-20.9402,32.774,53.547,-0.30000,0.000,1.80
0.02050,78.22,206.15,-0.0468,-18.4251,33.049,53.364,-0.30000,-58.559,1.86
0.02100,154.51,226.94,-0.0553,-15.5285,33.198,53.439,-0.30000,-25.117,1.90
0.02150,227.00,198.66,-0.0623,-12.5491,33.233,53.734,0.30000,7.115,1.92
0.02200,293.89,190.93,-0.0679,-9.6371,33.291,53.894,0.30000,19.307,1.97
0.02250,353.55,232.49,-0.0719,-6.6028,33.434,53.786,0.30000,18.902,2.03
0.02300,404.51,315.19,-0.0744,-3.3927,33.720,53.573,0.30000,12.452,2.07
0.02350,445.50,432.65,-0.0753,-0.0825,34.128,53.275,0.30000,1.652,2.08
0.02400,475.53,570.82,-0.0745,3.2481,34.610,52.927,-0.30000,-11.331,2.13
0.02450,493.84,646.78,-0.0720,6.6944,34.876,52.736,-0.30000,-17.207,2.20
0.02500,500.00,622.79,-0.0679,10.0008,34.793,52.798,-0.30000,-13.797,2.26
0.02550,493.84,542.34,-0.0621,12.9192,34.569,53.096,-0.30000,-5.609,2.29
0.02600,475.53,409.84,-0.0550,15.1840,34.228,53.632,0.30000,7.865,2.32
0.02650,445.50,299.60,-0.0471,16.6698,33.920,54.037,0.30000,18.134,2.39
0.02700,404.51,242.56,-0.0385,17.6303,33.721,54.181,0.30000,21.819,2.47
0.02750,353.55,237.11,-0.0295,18.2921,33.703,54.196,0.30000,18.229,2.53
0.02800,293.89,276.09,-0.0202,18.9057,33.840,54.100,0.30000,3.467,2.54
0.02850,227.00,345.82,-0.0105,19.6529,34.085,53.927,-0.30000,-27.632,2.60
0.02900,154.51,363.02,-0.0005,20.5295,34.147,53.886,-0.30000,-53.461,2.71
0.02950,78.22,289.76,0.0099,21.0775,33.894,54.075,-0.30000,-69.709,2.81
0.03000,0.00,172.01,0.0205,20.9928,33.540,54.467,-0.30000,0.000,2.90
0.03050,-78.22,15.05,0.0308,20.0578,33.114,55.064,-0.30000,-50.017,2.94
0.03100,-154.51,-165.19,0.0404,18.1267,32.651,55.795,0.30000,3.955,2.95
