t,F_ref,F,x_p,v_p,P_A_bar,P_B_bar,u_v,phase_error_deg,iae_cumulative
0.02750,0.00,96.02,0.0207,0.8499,30.175,49.492,-0.00001,0.000,1.67
0.02800,0.00,97.30,0.0211,0.8502,30.177,49.484,-0.00001,0.000,1.72
0.02850,0.00,98.58,0.0215,0.8505,30.178,49.476,-0.00001,0.000,1.77
0.02900,0.00,99.85,0.0220,0.8507,30.180,49.468,-0.00001,0.000,1.82
0.02950,0.00,101.12,0.0224,0.8508,30.182,49.460,-0.00001,0.000,1.87
0.03000,0.00,102.39,0.0228,0.8509,30.183,49.452,-0.00001,0.000,1.92
0.03050,0.00,103.65,0.0232,0.8509,30.185,49.444,-0.00001,0.000,1.97
0.03100,0.00,104.92,0.0237,0.8509,30.186,49.436,-0.00001,0.000,2.03
0.03150,0.00,106.18,0.0241,0.8508,30.188,49.428,-0.00001,0.000,2.08
0.03200,0.00,107.44,0.0245,0.8507,30.189,49.420,-0.00001,0.000,2.13
0.03250,0.00,108.69,0.0249,0.8504,30.191,49.412,-0.00001,0.000,2.19
0.03300,0.00,109.95,0.0254,0.8502,30.192,49.404,-0.00001,0.000,2.24
0.03350,0.00,111.20,0.0258,0.8499,30.194,49.397,-0.00001,0.000,2.30
0.03400,0.00,112.46,0.0262,0.8495,30.196,49.389,-0.00001,0.000,2.35
0.03450,0.00,113.71,0.0266,0.8492,30.197,49.381,-0.00001,0.000,2.41
0.03500,0.00,114.96,0.0271,0.8487,30.199,49.373,-0.00001,0.000,2.47
0.03550,0.00,116.21,0.0275,0.8483,30.200,49.365,-0.00001,0.000,2.53
0.03600,0.00,117.46,0.0279,0.8479,30.202,49.357,-0.00001,0.000,2.59
0.03650,0.00,118.72,0.0283,0.8474,30.203,49.349,-0.00001,0.000,2.64
0.03700,0.00,119.97,0.0288,0.8469,30.205,49.342,-0.00001,0.000,2.70
0.03750,0.00,121.22,0.0292,0.8464,30.206,49.334,-0.00001,0.000,2.77
0.03800,0.00,122.47,0.0296,0.8459,30.208,49.326,-0.00001,0.000,2.83
0.03850,0.00,123.71,0.0300,0.8455,30.209,49.318,-0.00001,0.000,2.89
0.03900,0.00,124.96,0.0304,0.8450,30.211,49.310,-0.00001,0.000,2.95
0.03950,0.00,126.21,0.0309,0.8445,30.212,49.302,-0.00001,0.000,3.01
0.04000,0.00,127.46,0.0313,0.8440,30.214,49.294,-0.00001,0.000,3.08
0.04050,0.00,128.71,0.0317,0.8435,30.216,49.287,-0.00001,0.000,3.14
0.04100,0.00,129.96,0.0321,0.8430,30.217,49.279,-0.00001,0.000,3.21
0.04150,0.00,131.20,0.0326,0.8426,30.219,49.271,-0.00001,0.000,3.27
0.04200,0.00,132.45,0.0330,0.8421,30.220,49.263,-0.00001,0.000,3.34
0.04250,0.00,133.70,0.0334,0.8417,30.222,49.255,-0.00002,0.000,3.41
0.04300,0.00,134.94,0.0338,0.8412,30.223,49.248,-0.00002,0.000,3.47
0.04350,0.00,136.19,0.0342,0.8408,30.225,49.240,-0.00002,0.000,3.54
0.04400,0.00,137.43,0.0347,0.8403,30.226,49.232,-0.00002,0.000,3.61
0.04450,0.00,138.68,0.0351,0.8399,30.228,49.224,-0.00002,0.000,3.68
0.04500,0.00,139.92,0.0355,0.8395,30.229,49.216,-0.00002,0.000,3.75
0.04550,0.00,141.16,0.0359,0.8391,30.231,49.209,-0.00002,0.000,3.82
0.04600,0.00,142.41,0.0363,0.8386,30.232,49.201,-0.00002,0.000,3.89
0.04650,0.00,143.65,0.0368,0.8382,30.234,49.193,-0.00002,0.000,3.96
0.04700,0.00,144.89,0.0372,0.8378,30.236,49.185,-0.00002,0.000,4.04
0.04750,0.00,146.13,0.0376,0.8374,30.237,49.177,-0.00002,0.000,4.11
0.04800,0.00,147.37,0.0380,0.8370,30.239,49.170,-0.00002,0.000,4.18
0.04850,0.00,148.61,0.0384,0.8366,30.240,49.162,-0.00002,0.000,4.26
0.04900,0.00,149.85,0.0388,0.8362,30.242,49.154,-0.00002,0.000,4.33
0.04950,0.00,151.09,0.0393,0.8358,30.243,49.146,-0.00002,0.000,4.41
0.05000,8000.00,152.32,0.0397,0.8354,30.245,49.139,1.00000,0.000,8.33
0.05050,8000.00,258.85,0.0401,0.9971,30.621,48.879,1.00000,0.000,12.20
0.05100,8000.00,556.25,0.0408,2.0827,31.680,48.164,1.00000,0.000,15.92
0.05150,8000.00,982.77,0.0425,4.6974,33.202,47.147,1.00000,0.000,19.43
0.05200,8000.00,1489.66,0.0459,9.3209,35.017,45.948,1.00000,0.000,22.69
0.05250,8000.00,2038.04,0.0522,16.3970,36.989,44.665,1.00000,0.000,25.67
0.05300,8000.00,2596.32,0.0627,26.0981,39.008,43.377,1.00000,0.000,28.37
0.05350,8000.00,3139.10,0.0787,38.3467,40.983,42.146,1.00000,0.000,30.80
0.05400,8000.00,3646.21,0.1014,52.9182,42.844,41.022,1.00000,0.000,32.98
0.05450,8000.00,4101.90,0.1320,69.4809,44.536,40.044,1.00000,0.000,34.93
0.05500,8000.00,4494.36,0.1712,87.6199,46.015,39.239,1.00000,0.000,36.68
0.05550,8000.00,4815.29,0.2198,106.8593,47.253,38.627,1.00000,0.000,38.27
0.05600,8000.00,5059.65,0.2781,126.6822,48.229,38.218,1.00000,0.000,39.74
0.05650,8000.00,5225.34,0.3465,146.5505,48.936,38.015,1.00000,0.000,41.13
0.05700,8000.00,5313.08,0.4246,165.9233,49.373,38.013,1.00000,0.000,42.47
0.05750,8000.00,5326.10,0.5122,184.2739,49.552,38.203,1.00000,0.000,43.81
0.05800,8000.00,5269.91,0.6086,201.1063,49.490,38.567,1.00000,0.000,45.17
0.05850,8000.00,5152.07,0.7130,215.9693,49.212,39.086,1.00000,0.000,46.60
0.05900,8000.00,4981.83,0.8242,228.4690,48.749,39.733,1.00000,0.000,48.11
0.05950,8000.00,4769.90,0.9410,238.2799,48.137,40.480,1.00000,0.000,49.72
0.06000,8000.00,4528.01,1.0620,245.1535,47.417,41.295,1.00000,0.000,51.46
0.06050,8000.00,4268.62,1.1856,248.9238,46.631,42.147,1.00000,0.000,53.32
0.06100,8000.00,4004.56,1.3104,249.5119,45.824,43.002,1.00000,0.000,55.32
0.06150,8000.00,3748.63,1.4346,246.9270,45.039,43.827,1.00000,0.000,57.45
0.06200,8000.00,3513.27,1.5568,241.2649,44.321,44.591,1.00000,0.000,59.69
0.06250,8000.00,3310.19,1.6754,232.7051,43.709,45.263,1.00000,0.000,62.04
0.06300,8000.00,3150.10,1.7891,221.5043,43.242,45.819,1.00000,0.000,64.46
0.06350,8000.00,3042.40,1.8965,207.9892,42.952,46.233,1.00000,0.000,66.94
0.06400,8000.00,2994.91,1.9967,192.5463,42.867,46.488,1.00000,0.000,69.44
0.06450,8000.00,3013.72,2.0888,175.6107,43.010,46.569,1.00000,0.000,71.94
0.06500,8000.00,3103.00,2.1722,157.6538,43.395,46.467,1.00000,0.000,74.38
0.06550,8000.00,3264.91,2.2464,139.1697,44.031,46.177,1.00000,0.000,76.75
0.06600,8000.00,3499.57,2.3113,120.6615,44.919,45.701,1.00000,0.000,79.00
0.06650,8000.00,3805.07,2.3671,102.6270,46.053,45.046,1.00000,0.000,81.10
0.06700,8000.00,4177.54,2.4141,85.5457,47.422,44.223,1.00000,0.000,83.01
0.06750,8000.00,4611.29,2.4529,69.8647,49.005,43.248,1.00000,0.000,84.70
0.06800,8000.00,5098.95,2.4843,55.9878,50.779,42.141,1.00000,0.000,86.16
0.06850,8000.00,5631.73,2.5093,44.2638,52.715,40.927,1.00000,0.000,87.34
0.06900,8000.00,6199.68,2.5290,34.9784,54.777,39.631,1.00000,0.000,88.24
0.06950,8000.00,6791.93,2.5447,28.3461,56.930,38.284,1.00000,0.000,88.84
0.07000,8000.00,7397.08,2.5578,24.5057,59.134,36.914,1.00000,0.000,89.14
0.07050,8000.00,8003.45,2.5697,23.5171,61.349,35.552,1.00000,0.000,89.15
0.07100,8000.00,8599.46,2.5818,25.3604,63.535,34.229,1.00000,0.000,89.45
0.07150,8000.00,9173.96,2.5955,29.9376,65.653,32.972,1.00000,0.000,90.03
0.07200,8000.00,9716.49,2.6121,37.0766,67.668,31.809,1.00000,0.000,90.89
0.07250,8000.00,10217.62,2.6329,46.5364,69.545,30.762,1.00000,0.000,92.00
0.07300,8000.00,10669.16,2.6590,58.0150,71.257,29.852,1.00000,0.000,93.33
0.07350,8000.00,11064.42,2.6912,71.1584,72.779,29.094,1.00000,0.000,94.87
0.07400,8000.00,11398.31,2.7304,85.5712,74.092,28.501,1.00000,0.000,96.57
0.07450,8000.00,11667.54,2.7769,100.8282,75.184,28.077,1.00000,0.000,98.40
0.07500,8000.00,11870.60,2.8313,116.4864,76.049,27.827,1.00000,0.000,100.34
0.07550,8000.00,12007.83,2.8934,132.0978,76.686,27.745,1.00000,0.000,102.34
0.07600,8000.00,12081.37,2.9633,147.2212,77.103,27.826,1.00000,0.000,104.38
0.07650,8000.00,12095.05,3.0405,161.4352,77.310,28.058,1.00000,0.000,106.43
0.07700,8000.00,12054.30,3.1245,174.3485,77.326,28.424,1.00000,0.000,108.45
0.07750,8000.00,11965.92,3.2146,185.6112,77.173,28.907,1.00000,0.000,110.44
0.07800,8000.00,11837.91,3.3098,194.9230,76.879,29.483,1.00000,0.000,112.36
0.07850,8000.00,11679.24,3.4091,202.0414,76.474,30.130,1.00000,0.000,114.20
0.07900,8000.00,11499.58,3.5114,206.7870,75.991,30.821,1.00000,0.000,115.95
0.07950,8000.00,11309.01,3.6155,209.0481,75.464,31.532,1.00000,0.000,117.60
0.08000,8000.00,11117.78,3.7201,208.7827,74.929,32.234,1.00000,0.000,119.16
0.08050,8000.00,10936.01,3.8239,206.0187,74.422,32.903,1.00000,0.000,120.63
0.08100,8000.00,10773.40,3.9257,200.8521,73.976,33.515,1.00000,0.000,122.01
0.08150,8000.00,10639.02,4.0243,193.4439,73.622,34.045,1.00000,0.000,123.33
0.08200,8000.00,10541.00,4.1188,184.0147,73.390,34.476,1.00000,0.000,124.60
0.08250,8000.00,10486.39,4.2081,172.8376,73.305,34.788,1.00000,0.000,125.85
0.08300,8000.00,10480.93,4.2914,160.2308,73.387,34.970,1.00000,0.000,127.09
0.08350,8000.00,10528.92,4.3681,146.5475,73.651,35.011,1.00000,0.000,128.35
0.08400,8000.00,10633.13,4.4378,132.1663,74.109,34.905,1.00000,0.000,129.67
0.08450,8000.00,10794.74,4.5002,117.4803,74.764,34.651,1.00000,0.000,131.07
0.08500,8000.00,11013.28,4.5553,102.8860,75.617,34.251,1.00000,0.000,132.57
0.08550,8000.00,11286.72,4.6032,88.7725,76.661,33.713,1.00000,0.000,134.22
0.08600,8000.00,11611.53,4.6442,75.5107,77.885,33.046,1.00000,0.000,136.02
0.08650,8000.00,11982.74,4.6789,63.4432,79.272,32.265,1.00000,0.000,138.01
0.08700,8000.00,12394.17,4.7079,52.8754,80.802,31.386,1.00000,0.000,140.21
0.08750,8000.00,12838.57,4.7321,44.0672,82.451,30.430,1.00000,0.000,142.63
0.08800,8000.00,13307.83,4.7523,37.2268,84.190,29.418,1.00000,0.000,145.28
0.08850,8000.00,13793.26,4.7697,32.5049,85.991,28.374,1.00000,0.000,148.18
0.08900,8000.00,14285.79,4.7852,29.9920,87.821,27.321,1.00000,0.000,151.32
0.08950,8000.00,14776.25,4.8000,29.7162,89.651,26.283,1.00000,0.000,154.71
0.09000,8000.00,15255.66,4.8153,31.6433,91.448,25.283,1.00000,0.000,158.34
0.09050,8000.00,15715.43,4.8320,35.6786,93.183,24.343,1.00000,0.000,162.20
0.09100,8000.00,16147.62,4.8513,41.6705,94.828,23.483,1.00000,0.000,166.27
0.09150,8000.00,16545.17,4.8740,49.4156,96.358,22.720,1.00000,0.000,170.54
0.09200,8000.00,16902.06,4.9009,58.6648,97.752,22.069,1.00000,0.000,174.99
0.09250,8000.00,17213.50,4.9328,69.1309,98.991,21.540,1.00000,0.000,179.60
0.09300,8000.00,17475.97,4.9702,80.4975,100.064,21.141,1.00000,0.000,184.34
0.09350,8000.00,17687.40,5.0134,92.4279,100.962,20.876,1.00000,0.000,189.18
0.09400,8000.00,17847.12,5.0627,104.5746,101.682,20.744,1.00000,0.000,194.11
0.09450,8000.00,17955.89,5.1180,116.5896,102.224,20.741,1.00000,0.000,199.08
0.09500,8000.00,18015.84,5.1792,128.1334,102.596,20.862,1.00000,0.000,204.09
0.09550,8000.00,18030.38,5.2460,138.8845,102.808,21.094,1.00000,0.000,209.11
0.09600,8000.00,18004.13,5.3179,148.5478,102.876,21.426,1.00000,0.000,214.11
0.09650,8000.00,17942.70,5.3943,156.8626,102.818,21.840,1.00000,0.000,219.08
0.09700,8000.00,17852.57,5.4745,163.6088,102.655,22.321,1.00000,0.000,224.01
0.09750,8000.00,17740.90,5.5576,168.6127,102.413,22.848,1.00000,0.000,228.88
0.09800,8000.00,17615.32,5.6428,171.7506,102.118,23.402,1.00000,0.000,233.69
0.09850,8000.00,17483.68,5.7291,172.9520,101.796,23.962,1.00000,0.000,238.43
0.09900,8000.00,17353.90,5.8154,172.2004,101.475,24.509,1.00000,0.000,243.10
0.09950,8000.00,17233.72,5.9009,169.5329,101.182,25.022,1.00000,0.000,247.72
0.10000,8000.00,17130.47,5.9847,165.0389,100.942,25.483,1.00000,0.000,252.29
0.10050,8000.00,17050.93,6.0657,158.8566,100.781,25.877,1.00000,0.000,256.81
0.10100,8000.00,17001.10,6.1433,151.1685,100.718,26.187,1.00000,0.000,261.31
0.10150,8000.00,16986.10,6.2167,142.1959,100.772,26.403,1.00000,0.000,265.81
0.10200,8000.00,17009.98,6.2853,132.1926,100.958,26.514,1.00000,0.000,270.31
0.10250,8000.00,17075.66,6.3487,121.4368,101.287,26.515,1.00000,0.000,274.85
0.10300,8000.00,17184.88,6.4066,110.2238,101.766,26.402,1.00000,0.000,279.44
0.10350,8000.00,17338.10,6.4589,98.8573,102.396,26.175,1.00000,0.000,284.11
0.10400,8000.00,17534.59,6.5055,87.6412,103.176,25.838,1.00000,0.000,288.88
0.10450,8000.00,17772.36,6.5466,76.8707,104.100,25.397,1.00000,0.000,293.76
0.10500,8000.00,18048.35,6.5825,66.8247,105.158,24.861,1.00000,0.000,298.79
0.10550,8000.00,18358.41,6.6136,57.7584,106.337,24.241,1.00000,0.000,303.97
0.10600,8000.00,18697.51,6.6405,49.8960,107.619,23.552,1.00000,0.000,309.31
0.10650,8000.00,19059.87,6.6637,43.4256,108.985,22.810,1.00000,0.000,314.84
0.10700,8000.00,19439.11,6.6842,38.4938,110.414,22.031,1.00000,0.000,320.56
0.10750,8000.00,19828.46,6.7025,35.2027,111.882,21.233,1.00000,0.000,326.48
0.10800,8000.00,20220.94,6.7196,33.6078,113.366,20.436,1.00000,0.000,332.59
0.10850,8000.00,20609.58,6.7364,33.7165,114.841,19.656,1.00000,0.000,338.89
0.10900,8000.00,20987.60,6.7536,35.4893,116.285,18.911,1.00000,0.000,345.39
0.10950,8000.00,21348.60,6.7722,38.8412,117.674,18.218,1.00000,0.000,352.06
0.11000,8000.00,21686.74,6.7927,43.6449,118.988,17.591,1.00000,0.000,358.91
0.11050,8000.00,21996.91,6.8160,49.7350,120.209,17.041,1.00000,0.000,365.90
0.11100,8000.00,22274.83,6.8426,56.9132,121.322,16.580,1.00000,0.000,373.04
0.11150,8000.00,22517.18,6.8731,64.9545,122.314,16.214,1.00000,0.000,380.30
0.11200,8000.00,22721.69,6.9077,73.6135,123.177,15.947,1.00000,0.000,387.66
0.11250,8000.00,22887.12,6.9467,82.6320,123.904,15.781,1.00000,0.000,395.10
0.11300,8000.00,23013.35,6.9903,91.7461,124.496,15.716,1.00000,0.000,402.61
0.11350,8000.00,23101.32,7.0385,100.6935,124.955,15.747,1.00000,0.000,410.16
0.11400,8000.00,23152.97,7.0910,109.2208,125.285,15.867,1.00000,0.000,417.74
0.11450,8000.00,23171.22,7.1476,117.0905,125.497,16.068,1.00000,0.000,425.32
0.11500,8000.00,23159.81,7.2079,124.0868,125.603,16.340,1.00000,0.000,432.90
0.11550,8000.00,23123.22,7.2715,130.0213,125.617,16.669,1.00000,0.000,440.47
0.11600,8000.00,23066.51,7.3377,134.7379,125.558,17.042,1.00000,0.000,448.00
0.11650,8000.00,22995.21,7.4060,138.1164,125.443,17.444,1.00000,0.000,455.50
0.11700,8000.00,22915.12,7.4756,140.0749,125.292,17.861,1.00000,0.000,462.95
0.11750,8000.00,22832.19,7.5458,140.5719,125.127,18.277,1.00000,0.000,470.37
0.11800,8000.00,22752.33,7.6159,139.6065,124.968,18.677,1.00000,0.000,477.75
0.11850,8000.00,22681.25,7.6852,137.2178,124.834,19.046,1.00000,0.000,485.09
0.11900,8000.00,22624.34,7.7529,133.4833,124.745,19.372,1.00000,0.000,492.40
0.11950,8000.00,22586.47,7.8185,128.5161,124.718,19.643,1.00000,0.000,499.69
0.12000,8000.00,22571.93,7.8813,122.4613,124.769,19.848,1.00000,0.000,506.98
0.12050,8000.00,22584.30,7.9408,115.4917,124.909,19.980,1.00000,0.000,514.27
0.12100,8000.00,22626.33,7.9966,107.8024,125.150,20.031,1.00000,0.000,521.58
0.12150,8000.00,22699.91,8.0485,99.6052,125.499,19.999,1.00000,0.000,528.93
0.12200,8000.00,22806.03,8.0962,91.1228,125.960,19.882,1.00000,0.000,536.34
0.12250,8000.00,22944.72,8.1396,82.5820,126.532,19.681,1.00000,0.000,543.81
0.12300,8000.00,23115.14,8.1788,74.2077,127.215,19.399,1.00000,0.000,551.37
0.12350,8000.00,23315.54,8.2139,66.2169,128.003,19.042,1.00000,0.000,559.02
0.12400,8000.00,23543.35,8.2451,58.8124,128.887,18.617,1.00000,0.000,566.80
0.12450,8000.00,23795.28,8.2728,52.1777,129.856,18.133,1.00000,0.000,574.69
0.12500,8000.00,24067.38,8.2975,46.4723,130.898,17.602,1.00000,0.000,582.73
0.12550,8000.00,24355.21,8.3195,41.8272,131.998,17.036,1.00000,0.000,590.90
0.12600,8000.00,24653.93,8.3395,38.3422,133.138,16.448,1.00000,0.000,599.23
0.12650,8000.00,24958.45,8.3580,36.0835,134.303,15.851,1.00000,0.000,607.71
0.12700,8000.00,25263.59,8.3758,35.0821,135.473,15.258,1.00000,0.000,616.34
0.12750,8000.00,25564.24,8.3933,35.3339,136.631,14.684,1.00000,0.000,625.12
0.12800,8000.00,25855.46,8.4113,36.8003,137.761,14.139,1.00000,0.000,634.05
0.12850,8000.00,26132.66,8.4303,39.4099,138.846,13.637,1.00000,0.000,643.12
0.12900,8000.00,26391.71,8.4509,43.0607,139.870,13.186,1.00000,0.000,652.31
0.12950,8000.00,26629.04,8.4735,47.6242,140.823,12.796,1.00000,0.000,661.63
0.13000,8000.00,26841.73,8.4986,52.9486,141.692,12.472,1.00000,0.000,671.05
0.13050,8000.00,27027.61,8.5266,58.8644,142.470,12.220,1.00000,0.000,680.56
0.13100,8000.00,27185.25,8.5576,65.1883,143.151,12.041,1.00000,0.000,690.16
0.13150,8000.00,27314.05,8.5918,71.7298,143.732,11.936,1.00000,0.000,699.81
0.13200,8000.00,27414.16,8.6293,78.2954,144.213,11.904,1.00000,0.000,709.52
0.13250,8000.00,27486.54,8.6701,84.6949,144.596,11.939,1.00000,0.000,719.26
0.13300,8000.00,27532.86,8.7139,90.7459,144.887,12.038,1.00000,0.000,729.03
0.13350,8000.00,27555.46,8.7607,96.2792,145.093,12.193,1.00000,0.000,738.81
0.13400,8000.00,27557.25,8.8101,101.1426,145.224,12.396,1.00000,0.000,748.59
0.13450,8000.00,27541.65,8.8617,105.2051,145.290,12.637,1.00000,0.000,758.36
0.13500,8000.00,27512.48,8.9152,108.3602,145.306,12.906,1.00000,0.000,768.11
0.13550,8000.00,27473.82,8.9699,110.5279,145.284,13.192,1.00000,0.000,777.85
0.13600,8000.00,27429.94,9.0255,111.6567,145.241,13.485,1.00000,0.000,787.57
0.13650,8000.00,27385.14,9.0814,111.7243,145.189,13.772,1.00000,0.000,797.26
0.13700,8000.00,27343.67,9.1371,110.7379,145.145,14.045,1.00000,0.000,806.93
0.13750,8000.00,27309.59,9.1920,108.7334,145.123,14.292,1.00000,0.000,816.58
0.13800,8000.00,27286.68,9.2456,105.7737,145.136,14.504,1.00000,0.000,826.23
0.13850,8000.00,27278.34,9.2976,101.9470,145.196,14.674,1.00000,0.000,835.87
0.13900,8000.00,27287.48,9.3475,97.3633,145.314,14.794,1.00000,0.000,845.51
0.13950,8000.00,27316.49,9.3949,92.1516,145.498,14.859,1.00000,0.000,855.17
0.14000,8000.00,27367.16,9.4395,86.4559,145.755,14.866,1.00000,0.000,864.85
0.14050,8000.00,27440.62,9.4813,80.4307,146.091,14.812,1.00000,0.000,874.57
0.14100,8000.00,27537.37,9.5199,74.2371,146.506,14.698,1.00000,0.000,884.34
0.14150,8000.00,27657.22,9.5555,68.0378,147.000,14.524,1.00000,0.000,894.17
0.14200,8000.00,27799.34,9.5880,61.9926,147.572,14.293,1.00000,0.000,904.07
0.14250,8000.00,27962.29,9.6175,56.2546,148.218,14.010,1.00000,0.000,914.05
0.14300,8000.00,28144.04,9.6443,50.9654,148.929,13.681,1.00000,0.000,924.12
0.14350,8000.00,28342.09,9.6686,46.2517,149.699,13.314,1.00000,0.000,934.29
0.14400,8000.00,28553.49,9.6907,42.2223,150.517,12.915,1.00000,0.000,944.57
0.14450,8000.00,28774.97,9.7110,38.9647,151.372,12.495,1.00000,0.000,954.96
0.14500,8000.00,29003.00,9.7298,36.5440,152.253,12.063,1.00000,0.000,965.46
0.14550,8000.00,29233.93,9.7476,35.0005,153.146,11.628,1.00000,0.000,976.08
0.14600,8000.00,29464.10,9.7649,34.3499,154.040,11.199,1.00000,0.000,986.81
0.14650,8000.00,29689.90,9.7821,34.5828,154.922,10.787,1.00000,0.000,997.65
0.14700,8000.00,29907.90,9.7997,35.6657,155.779,10.399,1.00000,0.000,1008.61
0.14750,8000.00,30114.96,9.8179,37.5423,156.601,10.044,1.00000,0.000,1019.67
0.14800,8000.00,30308.27,9.8373,40.1355,157.378,9.727,1.00000,0.000,1030.82
0.14850,8000.00,30485.48,9.8582,43.3502,158.101,9.455,1.00000,0.000,1042.06
0.14900,8000.00,30644.69,9.8808,47.0758,158.762,9.231,1.00000,0.000,1053.38
0.14950,8000.00,30784.55,9.9053,51.1904,159.358,9.058,1.00000,0.000,1064.78
0.15000,8000.00,30904.26,9.9320,55.5637,159.884,8.937,1.00000,0.000,1076.23
0.15050,8000.00,31003.58,9.9609,60.0610,160.338,8.868,1.00000,0.000,1087.73
0.15100,8000.00,31082.81,9.9921,64.5473,160.723,8.848,1.00000,0.000,1099.27
0.15150,8000.00,31142.80,10.0254,68.8905,161.039,8.874,1.00000,0.000,1110.84
