t,F_ref,F,x_p,v_p,P_A_bar,P_B_bar,u_v,phase_error_deg,iae_cumulative
0.00000,0.00,0.00,0.0000,0.0000,30.000,50.000,0.00000,0.000,0.00
0.00050,12.57,4.88,0.0000,0.0114,30.014,49.983,0.00042,31.451,0.00
0.00100,25.13,9.67,0.0000,0.0426,30.028,49.965,0.00084,31.609,0.01
0.00150,37.70,14.28,0.0000,0.0891,30.041,49.949,0.00126,31.844,0.02
0.00200,50.26,18.68,0.0001,0.1469,30.053,49.932,0.00168,32.141,0.04
0.00250,62.82,22.82,0.0002,0.2124,30.064,49.917,0.00209,32.486,0.06
0.00300,75.38,26.68,0.0003,0.2827,30.075,49.902,0.00251,32.866,0.08
0.00350,87.94,30.24,0.0005,0.3550,30.084,49.888,0.00293,33.270,0.11
0.00400,100.49,33.50,0.0007,0.4272,30.092,49.875,0.00335,33.689,0.15
0.00450,113.04,36.47,0.0009,0.4975,30.100,49.863,0.00377,34.114,0.18
0.00500,125.58,39.15,0.0012,0.5645,30.106,49.851,0.00419,34.538,0.23
0.00550,138.12,41.56,0.0015,0.6270,30.112,49.840,0.00460,34.957,0.28
0.00600,150.65,43.73,0.0018,0.6844,30.116,49.829,0.00502,35.364,0.33
0.00650,163.18,45.67,0.0022,0.7362,30.120,49.820,0.00544,35.758,0.39
0.00700,175.70,47.41,0.0025,0.7820,30.123,49.810,0.00586,36.135,0.45
0.00750,188.22,48.98,0.0029,0.8217,30.126,49.802,0.00627,36.493,0.52
0.00800,200.72,50.39,0.0034,0.8556,30.128,49.793,0.00669,36.832,0.60
0.00850,213.22,51.67,0.0038,0.8836,30.129,49.785,0.00711,37.149,0.68
0.00900,225.71,52.85,0.0042,0.9063,30.131,49.777,0.00752,37.446,0.76
0.00950,238.19,53.95,0.0047,0.9239,30.132,49.770,0.00794,37.722,0.86
0.01000,250.67,54.98,0.0052,0.9370,30.132,49.762,0.00836,37.978,0.95
0.01050,263.13,55.97,0.0056,0.9459,30.133,49.755,0.00877,38.214,1.06
0.01100,275.58,56.92,0.0061,0.9511,30.133,49.748,0.00919,38.430,1.17
0.01150,288.02,57.86,0.0066,0.9533,30.134,49.741,0.00960,38.629,1.28
0.01200,300.45,58.79,0.0071,0.9528,30.134,49.734,0.01002,38.811,1.40
0.01250,312.87,59.73,0.0075,0.9502,30.134,49.726,0.01043,38.976,1.53
0.01300,325.27,60.68,0.0080,0.9458,30.135,49.719,0.01084,39.127,1.66
0.01350,337.67,61.64,0.0085,0.9402,30.135,49.712,0.01126,39.264,1.80
0.01400,350.05,62.64,0.0089,0.9335,30.136,49.705,0.01167,39.388,1.94
0.01450,362.41,63.65,0.0094,0.9263,30.137,49.697,0.01208,39.501,2.09
0.01500,374.76,64.70,0.0099,0.9187,30.137,49.690,0.01249,39.603,2.25
0.01550,387.10,65.78,0.0103,0.9110,30.138,49.682,0.01290,39.695,2.41
0.01600,399.42,66.88,0.0108,0.9034,30.139,49.675,0.01331,39.779,2.57
0.01650,411.73,68.01,0.0112,0.8961,30.140,49.667,0.01372,39.856,2.75
0.01700,424.01,69.17,0.0117,0.8892,30.142,49.660,0.01413,39.925,2.92
0.01750,436.29,70.35,0.0121,0.8828,30.143,49.652,0.01454,39.988,3.11
0.01800,448.54,71.56,0.0126,0.8769,30.144,49.644,0.01495,40.046,3.30
0.01850,460.78,72.79,0.0130,0.8717,30.146,49.636,0.01536,40.099,3.49
0.01900,473.00,74.03,0.0134,0.8670,30.147,49.628,0.01577,40.147,3.69
0.01950,485.20,75.29,0.0139,0.8630,30.149,49.620,0.01617,40.192,3.89
0.02000,497.38,76.57,0.0143,0.8595,30.150,49.612,0.01658,40.233,4.10
0.02050,509.54,77.85,0.0147,0.8566,30.152,49.604,0.01698,40.272,4.32
0.02100,521.68,79.14,0.0152,0.8543,30.153,49.596,0.01739,40.308,4.54
0.02150,533.80,80.44,0.0156,0.8524,30.155,49.588,0.01779,40.342,4.77
0.02200,545.90,81.74,0.0160,0.8509,30.157,49.580,0.01820,40.373,5.00
0.02250,557.98,83.05,0.0164,0.8499,30.158,49.572,0.01860,40.403,5.24
0.02300,570.04,84.35,0.0169,0.8491,30.160,49.564,0.01900,40.432,5.48
