t,F_ref,F,x_p,v_p,P_A_bar,P_B_bar,u_v,phase_error_deg,iae_cumulative
0.01400,350.05,143.64,0.0111,2.0283,30.426,49.514,0.03827,30.526,1.72
0.01450,362.41,153.06,0.0121,2.1945,30.458,49.487,0.03882,30.013,1.83
0.01500,374.76,162.28,0.0133,2.3627,30.488,49.461,0.03941,29.553,1.94
0.01550,387.10,171.27,0.0145,2.5313,30.518,49.436,0.04004,29.142,2.04
0.01600,399.42,180.04,0.0158,2.6988,30.547,49.412,0.04071,28.777,2.15
0.01650,411.73,188.63,0.0172,2.8640,30.576,49.388,0.04140,28.452,2.26
0.01700,424.01,197.04,0.0187,3.0260,30.604,49.364,0.04213,28.160,2.38
0.01750,436.29,205.32,0.0202,3.1841,30.631,49.341,0.04288,27.897,2.49
0.01800,448.54,213.50,0.0218,3.3379,30.659,49.319,0.04364,27.655,2.61
0.01850,460.78,221.62,0.0235,3.4872,30.686,49.297,0.04442,27.431,2.73
0.01900,473.00,229.71,0.0253,3.6319,30.713,49.274,0.04519,27.219,2.85
0.01950,485.20,237.80,0.0272,3.7720,30.740,49.252,0.04596,27.017,2.98
0.02000,497.38,245.92,0.0291,3.9079,30.768,49.231,0.04673,26.820,3.10
0.02050,509.54,254.09,0.0311,4.0396,30.796,49.209,0.04748,26.626,3.23
0.02100,521.68,262.33,0.0331,4.1674,30.824,49.187,0.04821,26.434,3.36
0.02150,533.80,270.65,0.0352,4.2918,30.852,49.165,0.04892,26.242,3.49
0.02200,545.90,279.05,0.0374,4.4129,30.881,49.143,0.04962,26.050,3.62
0.02250,557.98,287.55,0.0397,4.5310,30.910,49.120,0.05030,25.858,3.76
0.02300,570.04,296.14,0.0420,4.6465,30.940,49.098,0.05095,25.664,3.90
0.02350,582.07,304.81,0.0443,4.7594,30.969,49.076,0.05158,25.470,4.03
0.02400,594.08,313.58,0.0467,4.8699,31.000,49.053,0.05220,25.275,4.17
0.02450,606.07,322.42,0.0492,4.9782,31.030,49.030,0.05279,25.081,4.32
0.02500,618.03,331.33,0.0517,5.0844,31.061,49.008,0.05337,24.886,4.46
0.02550,629.97,340.32,0.0543,5.1884,31.093,48.985,0.05393,24.693,4.61
0.02600,641.89,349.36,0.0569,5.2902,31.124,48.962,0.05448,24.500,4.75
0.02650,653.78,358.46,0.0595,5.3899,31.156,48.939,0.05501,24.309,4.90
0.02700,665.64,367.61,0.0623,5.4872,31.188,48.917,0.05552,24.120,5.05
0.02750,677.48,376.81,0.0650,5.5822,31.220,48.894,0.05602,23.932,5.20
0.02800,689.29,386.05,0.0679,5.6748,31.253,48.871,0.05651,23.746,5.35
0.02850,701.07,395.34,0.0707,5.7647,31.285,48.848,0.05699,23.562,5.50
0.02900,712.82,404.66,0.0736,5.8520,31.318,48.825,0.05745,23.379,5.66
0.02950,724.55,414.03,0.0766,5.9365,31.351,48.802,0.05791,23.199,5.81
0.03000,736.25,423.44,0.0796,6.0181,31.385,48.779,0.05834,23.019,5.97
0.03050,747.92,432.89,0.0826,6.0967,31.418,48.756,0.05877,22.841,6.13
0.03100,759.56,442.39,0.0856,6.1724,31.452,48.733,0.05918,22.664,6.28
0.03150,771.17,451.93,0.0888,6.2449,31.486,48.710,0.05958,22.488,6.44
0.03200,782.75,461.51,0.0919,6.3143,31.520,48.687,0.05996,22.313,6.60
0.03250,794.30,471.15,0.0951,6.3806,31.554,48.664,0.06033,22.138,6.77
0.03300,805.81,480.84,0.0983,6.4438,31.589,48.641,0.06069,21.964,6.93
0.03350,817.30,490.57,0.1015,6.5039,31.624,48.618,0.06103,21.790,7.09
0.03400,828.75,500.36,0.1048,6.5609,31.659,48.595,0.06135,21.616,7.26
0.03450,840.17,510.20,0.1081,6.6150,31.694,48.571,0.06166,21.442,7.42
0.03500,851.56,520.10,0.1114,6.6660,31.729,48.548,0.06195,21.268,7.59
0.03550,862.91,530.04,0.1147,6.7142,31.765,48.525,0.06223,21.094,7.75
0.03600,874.23,540.04,0.1181,6.7596,31.801,48.501,0.06249,20.920,7.92
0.03650,885.52,550.08,0.1215,6.8022,31.837,48.478,0.06273,20.747,8.09
0.03700,896.77,560.18,0.1249,6.8422,31.873,48.454,0.06296,20.573,8.26
0.03750,907.98,570.31,0.1283,6.8796,31.910,48.430,0.06318,20.400,8.43
0.03800,919.16,580.49,0.1318,6.9146,31.947,48.407,0.06338,20.226,8.59
0.03850,930.30,590.72,0.1353,6.9471,31.983,48.383,0.06356,20.053,8.76
0.03900,941.41,600.98,0.1387,6.9774,32.020,48.359,0.06374,19.881,8.93
0.03950,952.48,611.27,0.1422,7.0053,32.058,48.335,0.06389,19.709,9.11
0.04000,963.51,621.60,0.1457,7.0311,32.095,48.312,0.06404,19.537,9.28
0.04050,974.50,631.96,0.1493,7.0548,32.132,48.288,0.06417,19.367,9.45
0.04100,985.45,642.35,0.1528,7.0765,32.170,48.264,0.06429,19.197,9.62
0.04150,996.37,652.76,0.1563,7.0962,32.208,48.240,0.06440,19.027,9.79
0.04200,1007.25,663.20,0.1599,7.1139,32.246,48.216,0.06450,18.859,9.96
0.04250,1018.08,673.65,0.1634,7.1298,32.284,48.192,0.06459,18.692,10.14
0.04300,1028.88,684.12,0.1670,7.1439,32.322,48.168,0.06466,18.525,10.31
0.04350,1039.63,694.60,0.1706,7.1563,32.360,48.144,0.06473,18.360,10.48
0.04400,1050.35,705.10,0.1742,7.1669,32.398,48.120,0.06478,18.196,10.65
0.04450,1061.02,715.61,0.1778,7.1759,32.436,48.097,0.06483,18.032,10.83
0.04500,1071.65,726.13,0.1813,7.1833,32.474,48.073,0.06487,17.871,11.00
0.04550,1082.24,736.65,0.1849,7.1892,32.513,48.049,0.06490,17.710,11.17
0.04600,1092.79,747.18,0.1885,7.1935,32.551,48.025,0.06491,17.550,11.34
0.04650,1103.29,757.71,0.1921,7.1964,32.589,48.001,0.06492,17.392,11.52
0.04700,1113.75,768.24,0.1957,7.1979,32.628,47.977,0.06493,17.235,11.69
0.04750,1124.17,778.77,0.1993,7.1980,32.666,47.954,0.06492,17.079,11.86
0.04800,1134.54,789.30,0.2029,7.1968,32.704,47.930,0.06491,16.925,12.03
0.04850,1144.86,799.82,0.2065,7.1944,32.743,47.906,0.06488,16.772,12.21
0.04900,1155.15,810.34,0.2101,7.1907,32.781,47.882,0.06485,16.620,12.38
0.04950,1165.38,820.85,0.2137,7.1858,32.820,47.859,0.06482,16.470,12.55
0.05000,1175.57,831.35,0.2173,7.1799,32.858,47.835,0.06478,16.320,12.72
0.05050,1185.71,841.85,0.2209,7.1728,32.896,47.812,0.06473,16.173,12.90
0.05100,1195.81,852.32,0.2245,7.1647,32.935,47.788,0.06467,16.026,13.07
0.05150,1205.86,862.79,0.2281,7.1555,32.973,47.765,0.06461,15.881,13.24
0.05200,1215.86,873.24,0.2316,7.1454,33.011,47.741,0.06454,15.737,13.41
0.05250,1225.81,883.67,0.2352,7.1344,33.049,47.718,0.06446,15.595,13.58
0.05300,1235.72,894.09,0.2388,7.1225,33.087,47.695,0.06438,15.454,13.75
0.05350,1245.58,904.48,0.2423,7.1097,33.125,47.672,0.06430,15.315,13.92
0.05400,1255.38,914.86,0.2459,7.0960,33.163,47.648,0.06421,15.176,14.09
0.05450,1265.14,925.21,0.2494,7.0816,33.201,47.625,0.06411,15.040,14.26
0.05500,1274.85,935.54,0.2530,7.0664,33.239,47.602,0.06401,14.904,14.43
0.05550,1284.51,945.84,0.2565,7.0505,33.277,47.579,0.06390,14.770,14.60
0.05600,1294.11,956.12,0.2600,7.0339,33.314,47.557,0.06379,14.637,14.77
0.05650,1303.67,966.37,0.2635,7.0166,33.352,47.534,0.06368,14.506,14.94
0.05700,1313.17,976.59,0.2670,6.9986,33.390,47.511,0.06356,14.376,15.11
0.05750,1322.62,986.78,0.2705,6.9799,33.427,47.488,0.06343,14.248,15.28
0.05800,1332.02,996.94,0.2740,6.9607,33.464,47.466,0.06330,14.120,15.44
0.05850,1341.37,1007.06,0.2775,6.9408,33.501,47.443,0.06317,13.995,15.61
0.05900,1350.67,1017.16,0.2810,6.9204,33.538,47.421,0.06304,13.870,15.78
0.05950,1359.91,1027.22,0.2844,6.8994,33.575,47.399,0.06290,13.747,15.94
0.06000,1369.09,1037.24,0.2879,6.8779,33.612,47.377,0.06276,13.625,16.11
0.06050,1378.23,1047.23,0.2913,6.8558,33.649,47.354,0.06261,13.504,16.28
0.06100,1387.31,1057.19,0.2947,6.8332,33.685,47.332,0.06246,13.385,16.44
0.06150,1396.33,1067.10,0.2981,6.8101,33.722,47.311,0.06231,13.267,16.60
0.06200,1405.30,1076.98,0.3015,6.7866,33.758,47.289,0.06215,13.150,16.77
0.06250,1414.21,1086.82,0.3049,6.7626,33.794,47.267,0.06199,13.035,16.93
0.06300,1423.07,1096.62,0.3083,6.7381,33.830,47.245,0.06183,12.920,17.10
0.06350,1431.87,1106.38,0.3116,6.7132,33.866,47.224,0.06166,12.807,17.26
0.06400,1440.62,1116.09,0.3150,6.6879,33.902,47.203,0.06149,12.695,17.42
0.06450,1449.31,1125.77,0.3183,6.6621,33.938,47.181,0.06132,12.584,17.58
0.06500,1457.94,1135.40,0.3217,6.6360,33.973,47.160,0.06115,12.475,17.74
0.06550,1466.51,1144.99,0.3250,6.6094,34.008,47.139,0.06097,12.366,17.90
0.06600,1475.03,1154.53,0.3283,6.5825,34.043,47.118,0.06079,12.259,18.07
0.06650,1483.48,1164.03,0.3315,6.5553,34.078,47.097,0.06061,12.153,18.22
0.06700,1491.88,1173.48,0.3348,6.5276,34.113,47.076,0.06042,12.047,18.38
0.06750,1500.22,1182.89,0.3381,6.4996,34.148,47.056,0.06024,11.943,18.54
0.06800,1508.50,1192.25,0.3413,6.4713,34.182,47.035,0.06005,11.841,18.70
0.06850,1516.72,1201.56,0.3445,6.4427,34.217,47.015,0.05985,11.739,18.86
0.06900,1524.89,1210.82,0.3478,6.4137,34.251,46.994,0.05966,11.638,19.02
0.06950,1532.99,1220.04,0.3510,6.3844,34.285,46.974,0.05946,11.538,19.17
0.07000,1541.03,1229.21,0.3541,6.3548,34.318,46.954,0.05926,11.439,19.33
0.07050,1549.01,1238.32,0.3573,6.3250,34.352,46.934,0.05906,11.341,19.48
0.07100,1556.92,1247.39,0.3605,6.2948,34.385,46.914,0.05886,11.244,19.64
0.07150,1564.78,1256.41,0.3636,6.2643,34.419,46.894,0.05865,11.149,19.79
0.07200,1572.58,1265.37,0.3667,6.2336,34.452,46.875,0.05845,11.054,19.95
0.07250,1580.31,1274.28,0.3698,6.2026,34.484,46.855,0.05824,10.960,20.10
0.07300,1587.98,1283.15,0.3729,6.1713,34.517,46.836,0.05803,10.867,20.25
0.07350,1595.59,1291.95,0.3760,6.1398,34.550,46.816,0.05781,10.774,20.40
0.07400,1603.13,1300.71,0.3791,6.1080,34.582,46.797,0.05760,10.683,20.55
0.07450,1610.62,1309.41,0.3821,6.0760,34.614,46.778,0.05738,10.593,20.70
0.07500,1618.03,1318.05,0.3852,6.0437,34.646,46.759,0.05716,10.503,20.85
0.07550,1625.39,1326.65,0.3882,6.0112,34.677,46.740,0.05694,10.415,21.00
0.07600,1632.68,1335.18,0.3912,5.9785,34.709,46.722,0.05671,10.327,21.15
0.07650,1639.90,1343.66,0.3941,5.9455,34.740,46.703,0.05649,10.240,21.30
0.07700,1647.07,1352.09,0.3971,5.9123,34.771,46.685,0.05626,10.154,21.45
0.07750,1654.16,1360.46,0.4001,5.8789,34.802,46.666,0.05604,10.068,21.60
0.07800,1661.19,1368.77,0.4030,5.8453,34.833,46.648,0.05581,9.984,21.74
0.07850,1668.16,1377.02,0.4059,5.8115,34.863,46.630,0.05557,9.900,21.89
0.07900,1675.06,1385.22,0.4088,5.7775,34.893,46.612,0.05534,9.817,22.03
0.07950,1681.89,1393.36,0.4117,5.7432,34.923,46.594,0.05511,9.734,22.18
0.08000,1688.66,1401.44,0.4145,5.7088,34.953,46.577,0.05487,9.653,22.32
0.08050,1695.36,1409.46,0.4174,5.6742,34.983,46.559,0.05463,9.572,22.46
0.08100,1701.99,1417.42,0.4202,5.6393,35.012,46.542,0.05439,9.492,22.61
0.08150,1708.55,1425.32,0.4230,5.6043,35.041,46.524,0.05415,9.413,22.75
0.08200,1715.05,1433.16,0.4258,5.5692,35.070,46.507,0.05391,9.334,22.89
0.08250,1721.48,1440.94,0.4286,5.5338,35.099,46.490,0.05366,9.256,23.03
0.08300,1727.85,1448.66,0.4314,5.4982,35.127,46.473,0.05342,9.178,23.17
0.08350,1734.14,1456.32,0.4341,5.4625,35.156,46.457,0.05317,9.102,23.31
0.08400,1740.37,1463.92,0.4368,5.4266,35.184,46.440,0.05292,9.026,23.44
0.08450,1746.52,1471.46,0.4395,5.3906,35.211,46.424,0.05267,8.950,23.58
0.08500,1752.61,1478.93,0.4422,5.3544,35.239,46.407,0.05242,8.875,23.72
0.08550,1758.63,1486.34,0.4449,5.3180,35.266,46.391,0.05217,8.801,23.86
0.08600,1764.58,1493.69,0.4475,5.2815,35.293,46.375,0.05191,8.728,23.99
0.08650,1770.46,1500.97,0.4502,5.2448,35.320,46.359,0.05166,8.655,24.13
0.08700,1776.27,1508.20,0.4528,5.2080,35.347,46.343,0.05140,8.582,24.26
0.08750,1782.01,1515.35,0.4554,5.1710,35.373,46.327,0.05114,8.511,24.39
0.08800,1787.68,1522.45,0.4579,5.1338,35.399,46.312,0.05088,8.439,24.53
0.08850,1793.28,1529.48,0.4605,5.0966,35.425,46.296,0.05062,8.369,24.66
0.08900,1798.81,1536.44,0.4630,5.0591,35.451,46.281,0.05036,8.299,24.79
0.08950,1804.27,1543.34,0.4656,5.0216,35.476,46.266,0.05010,8.229,24.92
0.09000,1809.65,1550.17,0.4681,4.9839,35.501,46.251,0.04983,8.160,25.05
0.09050,1814.97,1556.94,0.4705,4.9461,35.526,46.236,0.04957,8.091,25.18
0.09100,1820.21,1563.64,0.4730,4.9081,35.551,46.221,0.04930,8.023,25.31
0.09150,1825.38,1570.28,0.4755,4.8700,35.575,46.207,0.04903,7.956,25.43
0.09200,1830.48,1576.84,0.4779,4.8318,35.600,46.192,0.04876,7.889,25.56
0.09250,1835.51,1583.35,0.4803,4.7935,35.624,46.178,0.04849,7.822,25.69
0.09300,1840.46,1589.78,0.4827,4.7550,35.647,46.164,0.04822,7.756,25.81
0.09350,1845.35,1596.15,0.4850,4.7165,35.671,46.150,0.04795,7.691,25.94
0.09400,1850.15,1602.45,0.4874,4.6778,35.694,46.136,0.04768,7.626,26.06
0.09450,1854.89,1608.68,0.4897,4.6390,35.717,46.122,0.04740,7.561,26.18
0.09500,1859.55,1614.84,0.4920,4.6000,35.739,46.109,0.04713,7.497,26.31
0.09550,1864.14,1620.93,0.4943,4.5610,35.762,46.095,0.04685,7.433,26.43
0.09600,1868.66,1626.96,0.4966,4.5219,35.784,46.082,0.04657,7.370,26.55
0.09650,1873.10,1632.92,0.4988,4.4826,35.806,46.069,0.04629,7.307,26.67
0.09700,1877.47,1638.80,0.5011,4.4433,35.827,46.056,0.04601,7.245,26.79
0.09750,1881.76,1644.62,0.5033,4.4038,35.849,46.043,0.04573,7.183,26.91
0.09800,1885.98,1650.37,0.5055,4.3642,35.870,46.030,0.04545,7.121,27.02
0.09850,1890.13,1656.05,0.5076,4.3246,35.891,46.017,0.04517,7.060,27.14
0.09900,1894.20,1661.65,0.5098,4.2848,35.911,46.005,0.04488,6.999,27.26
0.09950,1898.19,1667.19,0.5119,4.2450,35.932,45.993,0.04460,6.939,27.37
0.10000,1902.11,1672.66,0.5140,4.2050,35.952,45.980,0.04431,6.878,27.49
0.10050,1905.96,1678.05,0.5161,4.1650,35.971,45.968,0.04403,6.819,27.60
0.10100,1909.73,1683.38,0.5182,4.1249,35.991,45.957,0.04374,6.759,27.71
0.10150,1913.42,1688.63,0.5203,4.0847,36.010,45.945,0.04345,6.701,27.83
0.10200,1917.04,1693.81,0.5223,4.0444,36.029,45.933,0.04316,6.642,27.94
0.10250,1920.59,1698.92,0.5243,4.0040,36.048,45.922,0.04287,6.584,28.05
0.10300,1924.06,1703.96,0.5263,3.9635,36.066,45.910,0.04258,6.526,28.16
0.10350,1927.45,1708.92,0.5283,3.9229,36.084,45.899,0.04229,6.468,28.27
0.10400,1930.76,1713.82,0.5302,3.8823,36.102,45.888,0.04200,6.411,28.38
0.10450,1934.00,1718.64,0.5321,3.8416,36.120,45.877,0.04171,6.354,28.48
0.10500,1937.17,1723.39,0.5341,3.8008,36.137,45.867,0.04141,6.298,28.59
0.10550,1940.25,1728.06,0.5360,3.7599,36.154,45.856,0.04112,6.241,28.70
0.10600,1943.26,1732.66,0.5378,3.7189,36.171,45.846,0.04082,6.185,28.80
0.10650,1946.20,1737.19,0.5397,3.6779,36.187,45.835,0.04053,6.130,28.91
0.10700,1949.05,1741.64,0.5415,3.6368,36.203,45.825,0.04023,6.074,29.01
0.10750,1951.83,1746.03,0.5433,3.5956,36.219,45.815,0.03993,6.019,29.11
0.10800,1954.54,1750.33,0.5451,3.5544,36.235,45.805,0.03963,5.964,29.22
0.10850,1957.16,1754.57,0.5469,3.5130,36.250,45.796,0.03933,5.910,29.32
0.10900,1959.71,1758.73,0.5486,3.4716,36.265,45.786,0.03903,5.856,29.42
0.10950,1962.18,1762.81,0.5503,3.4302,36.280,45.777,0.03873,5.802,29.52
0.11000,1964.57,1766.82,0.5520,3.3887,36.295,45.768,0.03843,5.748,29.62
0.11050,1966.89,1770.76,0.5537,3.3471,36.309,45.758,0.03813,5.695,29.71
0.11100,1969.13,1774.62,0.5554,3.3054,36.323,45.750,0.03783,5.641,29.81
0.11150,1971.29,1778.41,0.5570,3.2637,36.336,45.741,0.03753,5.588,29.91
0.11200,1973.37,1782.12,0.5586,3.2219,36.350,45.732,0.03722,5.536,30.00
0.11250,1975.38,1785.76,0.5602,3.1800,36.363,45.724,0.03692,5.483,30.10
0.11300,1977.30,1789.32,0.5618,3.1381,36.376,45.715,0.03661,5.431,30.19
0.11350,1979.15,1792.80,0.5634,3.0962,36.388,45.707,0.03631,5.379,30.29
0.11400,1980.92,1796.21,0.5649,3.0541,36.400,45.699,0.03600,5.327,30.38
0.11450,1982.62,1799.55,0.5664,3.0120,36.412,45.691,0.03569,5.275,30.47
0.11500,1984.23,1802.81,0.5679,2.9699,36.424,45.683,0.03539,5.224,30.56
0.11550,1985.77,1805.99,0.5694,2.9276,36.435,45.676,0.03508,5.173,30.65
0.11600,1987.22,1809.10,0.5709,2.8854,36.446,45.668,0.03477,5.122,30.74
0.11650,1988.60,1812.13,0.5723,2.8430,36.457,45.661,0.03446,5.071,30.83
0.11700,1989.90,1815.09,0.5737,2.8006,36.468,45.654,0.03415,5.021,30.92
0.11750,1991.12,1817.97,0.5751,2.7582,36.478,45.647,0.03384,4.970,31.00
0.11800,1992.27,1820.77,0.5765,2.7157,36.488,45.640,0.03353,4.920,31.09
0.11850,1993.33,1823.50,0.5778,2.6731,36.497,45.633,0.03322,4.870,31.17
0.11900,1994.32,1826.15,0.5791,2.6305,36.507,45.626,0.03290,4.820,31.26
0.11950,1995.23,1828.73,0.5804,2.5878,36.516,45.620,0.03259,4.770,31.34
0.12000,1996.05,1831.22,0.5817,2.5451,36.524,45.614,0.03228,4.721,31.42
0.12050,1996.80,1833.65,0.5830,2.5023,36.533,45.608,0.03197,4.671,31.50
0.12100,1997.47,1835.99,0.5842,2.4595,36.541,45.602,0.03165,4.622,31.58
0.12150,1998.07,1838.26,0.5854,2.4166,36.549,45.596,0.03134,4.573,31.66
0.12200,1998.58,1840.45,0.5866,2.3736,36.556,45.590,0.03102,4.524,31.74
0.12250,1999.01,1842.56,0.5878,2.3306,36.563,45.584,0.03071,4.475,31.82
0.12300,1999.37,1844.60,0.5890,2.2876,36.570,45.579,0.03039,4.426,31.90
0.12350,1999.64,1846.56,0.5901,2.2444,36.577,45.574,0.03007,4.378,31.98
0.12400,1999.84,1848.45,0.5912,2.2013,36.583,45.569,0.02976,4.329,32.05
0.12450,1999.96,1850.26,0.5923,2.1580,36.590,45.564,0.02944,4.281,32.13
0.12500,2000.00,1851.99,0.5934,2.1148,36.595,45.559,0.02912,4.233,32.20
0.12550,1999.96,1853.64,0.5944,2.0714,36.601,45.554,0.02880,4.184,32.27
0.12600,1999.84,1855.22,0.5954,2.0280,36.606,45.550,0.02848,4.136,32.35
0.12650,1999.64,1856.72,0.5965,1.9846,36.611,45.545,0.02816,4.088,32.42
0.12700,1999.37,1858.14,0.5974,1.9411,36.615,45.541,0.02785,4.040,32.49
0.12750,1999.01,1859.48,0.5984,1.8975,36.620,45.537,0.02752,3.993,32.56
0.12800,1998.58,1860.75,0.5993,1.8539,36.624,45.533,0.02720,3.945,32.63
0.12850,1998.07,1861.94,0.6002,1.8102,36.627,45.529,0.02688,3.897,32.69
0.12900,1997.47,1863.06,0.6011,1.7665,36.631,45.526,0.02656,3.850,32.76
0.12950,1996.80,1864.10,0.6020,1.7227,36.634,45.522,0.02624,3.802,32.83
0.13000,1996.05,1865.06,0.6029,1.6788,36.637,45.519,0.02592,3.755,32.89
0.13050,1995.23,1865.94,0.6037,1.6349,36.639,45.516,0.02559,3.707,32.96
0.13100,1994.32,1866.75,0.6045,1.5910,36.641,45.512,0.02527,3.660,33.02
0.13150,1993.33,1867.48,0.6053,1.5469,36.643,45.510,0.02495,3.613,33.09
0.13200,1992.27,1868.13,0.6060,1.5029,36.645,45.507,0.02462,3.565,33.15
0.13250,1991.12,1868.71,0.6068,1.4587,36.646,45.504,0.02430,3.518,33.21
0.13300,1989.90,1869.21,0.6075,1.4145,36.647,45.502,0.02398,3.471,33.27
0.13350,1988.60,1869.63,0.6082,1.3702,36.648,45.499,0.02365,3.424,33.33
0.13400,1987.22,1869.98,0.6089,1.3259,36.648,45.497,0.02332,3.377,33.39
0.13450,1985.77,1870.24,0.6095,1.2815,36.648,45.495,0.02300,3.329,33.44
0.13500,1984.23,1870.44,0.6102,1.2371,36.648,45.493,0.02267,3.282,33.50
0.13550,1982.62,1870.55,0.6108,1.1925,36.648,45.491,0.02235,3.235,33.56
0.13600,1980.92,1870.59,0.6113,1.1479,36.647,45.490,0.02202,3.188,33.61
0.13650,1979.15,1870.56,0.6119,1.1033,36.646,45.488,0.02169,3.141,33.67
0.13700,1977.30,1870.44,0.6125,1.0586,36.644,45.487,0.02136,3.093,33.72
0.13750,1975.38,1870.25,0.6130,1.0138,36.643,45.485,0.02103,3.046,33.77
0.13800,1973.37,1869.99,0.6135,0.9689,36.641,45.484,0.02071,2.999,33.82
0.13850,1971.29,1869.65,0.6139,0.9240,36.638,45.483,0.02038,2.952,33.88
0.13900,1969.13,1869.23,0.6144,0.8790,36.636,45.483,0.02005,2.904,33.93
0.13950,1966.89,1868.73,0.6148,0.8339,36.633,45.482,0.01972,2.857,33.97
0.14000,1964.57,1868.16,0.6152,0.7888,36.630,45.481,0.01939,2.809,34.02
0.14050,1962.18,1867.52,0.6156,0.7436,36.626,45.481,0.01906,2.762,34.07
0.14100,1959.71,1866.81,0.6160,0.6983,36.622,45.481,0.01872,2.714,34.12
0.14150,1957.16,1866.24,0.6163,0.6535,36.619,45.480,0.01835,2.660,34.16
0.14200,1954.54,1865.85,0.6166,0.6100,36.617,45.479,0.01793,2.598,34.21
0.14250,1951.83,1865.63,0.6169,0.5689,36.615,45.477,0.01746,2.529,34.25
0.14300,1949.05,1865.57,0.6172,0.5307,36.613,45.475,0.01694,2.453,34.29
0.14350,1946.20,1865.65,0.6174,0.4959,36.612,45.473,0.01638,2.370,34.33
0.14400,1943.26,1865.88,0.6177,0.4647,36.612,45.470,0.01579,2.280,34.37
0.14450,1940.25,1866.22,0.6179,0.4373,36.611,45.467,0.01515,2.185,34.41
0.14500,1937.17,1866.66,0.6181,0.4137,36.612,45.464,0.01448,2.084,34.44
0.14550,1934.00,1867.19,0.6183,0.3938,36.612,45.460,0.01378,1.979,34.48
0.14600,1930.76,1867.79,0.6185,0.3774,36.613,45.457,0.01305,1.868,34.51
0.14650,1927.45,1868.45,0.6187,0.3643,36.614,45.453,0.01230,1.753,34.54
0.14700,1924.06,1869.16,0.6189,0.3542,36.615,45.449,0.01152,1.634,34.56
0.14750,1920.59,1869.90,0.6191,0.3468,36.616,45.445,0.01072,1.512,34.59
0.14800,1917.04,1870.67,0.6192,0.3418,36.618,45.441,0.00990,1.386,34.61
0.14850,1913.42,1871.45,0.6194,0.3389,36.619,45.437,0.00907,1.257,34.63
0.14900,1909.73,1872.23,0.6196,0.3378,36.621,45.432,0.00822,1.125,34.65
0.14950,1905.96,1873.02,0.6197,0.3381,36.622,45.428,0.00735,0.990,34.67
0.15000,1902.11,1873.80,0.6199,0.3397,36.624,45.424,0.00648,0.853,34.68
0.15050,1898.19,1874.57,0.6201,0.3421,36.625,45.420,0.00558,0.713,34.69
0.15100,1894.20,1875.33,0.6203,0.3453,36.626,45.416,0.00468,0.571,34.70
0.15150,1890.13,1876.08,0.6204,0.3489,36.628,45.412,0.00377,0.426,34.71
0.15200,1885.98,1876.80,0.6206,0.3529,36.629,45.408,0.00284,0.279,34.72
0.15250,1881.76,1877.51,0.6208,0.3570,36.630,45.404,0.00191,0.129,34.72
