t,z_s,dz_s,z_u,dz_u,z_r,F_act,body_acc,susp_defl,tyre_defl
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.005000,0.000000,0.000000,0.000000,0.000000,0.000408,0.000000,0.000000,0.000000,-0.000408
0.010000,0.000000,0.000089,0.000021,0.008315,0.000816,-0.000859,0.035003,-0.000021,-0.000794
0.015000,0.000001,0.000429,0.000101,0.022955,0.001222,-0.005063,0.098623,-0.000100,-0.001121
0.020000,0.000005,0.001139,0.000265,0.041477,0.001626,-0.016461,0.181971,-0.000260,-0.001361
0.025000,0.000013,0.002295,0.000526,0.061312,0.002028,-0.039893,0.274961,-0.000512,-0.001502
0.030000,0.000029,0.003919,0.000884,0.080064,0.002426,-0.080742,0.367578,-0.000855,-0.001542
0.035000,0.000053,0.005986,0.001328,0.095761,0.002820,-0.144493,0.450977,-0.001275,-0.001492
0.040000,0.000089,0.008433,0.001841,0.107008,0.003209,-0.236328,0.518306,-0.001752,-0.001369
0.045000,0.000138,0.011166,0.002397,0.113075,0.003593,-0.360801,0.565202,-0.002259,-0.001197
0.050000,0.000201,0.014079,0.002970,0.113887,0.003971,-0.521628,0.589951,-0.002769,-0.001002
0.055000,0.000279,0.017062,0.003535,0.109949,0.004343,-0.721583,0.593325,-0.003256,-0.000808
0.060000,0.000372,0.020013,0.004070,0.102214,0.004707,-0.962509,0.578174,-0.003698,-0.000637
0.065000,0.000479,0.022852,0.004559,0.091917,0.005063,-1.245421,0.548839,-0.004080,-0.000504
0.070000,0.000600,0.025520,0.004994,0.080406,0.005411,-1.570682,0.510472,-0.004393,-0.000418
0.075000,0.000734,0.027984,0.005370,0.068973,0.005750,-1.938218,0.468362,-0.004636,-0.000380
0.080000,0.000880,0.030239,0.005692,0.058723,0.006079,-2.347737,0.427328,-0.004812,-0.000388
0.085000,0.001036,0.032299,0.005967,0.050472,0.006398,-2.798948,0.391250,-0.004931,-0.000432
0.090000,0.001202,0.034198,0.006206,0.044696,0.006707,-3.291724,0.362756,-0.005004,-0.000501
0.095000,0.001378,0.035976,0.006424,0.041523,0.007004,-3.826222,0.343104,-0.005046,-0.000581
0.100000,0.001562,0.037677,0.006631,0.040766,0.007290,-4.402945,0.332214,-0.005069,-0.000659
0.105000,0.001754,0.039344,0.006840,0.041979,0.007563,-5.022739,0.328862,-0.005085,-0.000723
0.110000,0.001955,0.041009,0.007058,0.044550,0.007824,-5.686742,0.330960,-0.005103,-0.000766
0.115000,0.002165,0.042693,0.007291,0.047780,0.008072,-6.396292,0.335909,-0.005127,-0.000780
0.120000,0.002382,0.044403,0.007541,0.050983,0.008306,-7.152811,0.340958,-0.005158,-0.000765
0.125000,0.002609,0.046132,0.007804,0.053551,0.008526,-7.957682,0.343528,-0.005196,-0.000722
0.130000,0.002844,0.047864,0.008078,0.055018,0.008733,-8.812124,0.341485,-0.005235,-0.000654
0.135000,0.003087,0.049571,0.008356,0.055092,0.008924,-9.717092,0.333326,-0.005269,-0.000568
0.140000,0.003339,0.051220,0.008630,0.053664,0.009101,-10.673205,0.318261,-0.005291,-0.000471
0.145000,0.003599,0.052776,0.008894,0.050797,0.009263,-11.680695,0.296223,-0.005295,-0.000369
0.150000,0.003867,0.054205,0.009139,0.046699,0.009409,-12.739399,0.267783,-0.005273,-0.000269
0.155000,0.004141,0.055479,0.009362,0.041678,0.009539,-13.848773,0.234012,-0.005221,-0.000177
0.160000,0.004421,0.056573,0.009558,0.036098,0.009654,-15.007931,0.196302,-0.005137,-0.000096
0.165000,0.004706,0.057471,0.009725,0.030331,0.009752,-16.215702,0.156183,-0.005019,-0.000027
0.170000,0.004996,0.058166,0.009863,0.024716,0.009834,-17.470693,0.115137,-0.004868,0.000029
0.175000,0.005288,0.058657,0.009974,0.019525,0.009900,-18.771347,0.074453,-0.004687,0.000074
0.180000,0.005582,0.058946,0.010061,0.014943,0.009950,-20.116002,0.035117,-0.004479,0.000111
0.185000,0.005877,0.059044,0.010126,0.011057,0.009982,-21.502934,-0.002253,-0.004249,0.000144
0.190000,0.006172,0.058960,0.010173,0.007864,0.009998,-22.930380,-0.037411,-0.004002,0.000175
0.195000,0.006466,0.058705,0.010206,0.005280,0.009998,-24.396556,-0.070460,-0.003740,0.000209
0.200000,0.006759,0.058290,0.010227,0.003162,0.009980,-25.899645,-0.101781,-0.003469,0.000247
0.205000,0.007049,0.057720,0.010238,0.001331,0.009946,-27.437787,-0.131945,-0.003190,0.000292
0.210000,0.007336,0.057002,0.010240,-0.000401,0.009896,-29.009053,-0.161618,-0.002905,0.000344
0.215000,0.007618,0.056134,0.010233,-0.002211,0.009829,-30.611412,-0.191461,-0.002615,0.000405
0.220000,0.007897,0.055115,0.010217,-0.004243,0.009745,-32.242705,-0.222050,-0.002320,0.000471
0.225000,0.008169,0.053940,0.010189,-0.006600,0.009646,-33.900619,-0.253812,-0.002020,0.000543
0.230000,0.008436,0.052603,0.010148,-0.009334,0.009530,-35.582663,-0.286985,-0.001713,0.000619
0.235000,0.008695,0.051095,0.010093,-0.012445,0.009398,-37.286161,-0.321609,-0.001398,0.000695
0.240000,0.008946,0.049411,0.010021,-0.015893,0.009251,-39.008249,-0.357535,-0.001075,0.000770
0.245000,0.009189,0.047544,0.009931,-0.019602,0.009088,-40.745879,-0.394456,-0.000742,0.000843
0.250000,0.009421,0.045491,0.009822,-0.023472,0.008910,-42.495835,-0.431951,-0.000401,0.000912
0.255000,0.009643,0.043249,0.009693,-0.027399,0.008717,-44.254752,-0.469538,-0.000050,0.000976
0.260000,0.009854,0.040819,0.009545,-0.031278,0.008510,-46.019137,-0.506722,0.000309,0.001035
0.265000,0.010051,0.038205,0.009377,-0.035021,0.008288,-47.785397,-0.543045,0.000674,0.001089
0.270000,0.010235,0.035412,0.009191,-0.038560,0.008053,-49.549860,-0.578119,0.001044,0.001138
0.275000,0.010405,0.032447,0.008988,-0.041854,0.007804,-51.308793,-0.611651,0.001417,0.001184
0.280000,0.010559,0.029317,0.008769,-0.044886,0.007543,-53.058425,-0.643455,0.001791,0.001226
0.285000,0.010698,0.026033,0.008535,-0.047666,0.007268,-54.794954,-0.673446,0.002163,0.001267
0.290000,0.010819,0.022602,0.008288,-0.050221,0.006982,-56.514559,-0.701632,0.002532,0.001306
0.295000,0.010924,0.019035,0.008028,-0.052594,0.006684,-58.213402,-0.728085,0.002896,0.001344
0.300000,0.011010,0.015338,0.007757,-0.054832,0.006374,-59.887634,-0.752922,0.003253,0.001382
0.305000,0.011077,0.011520,0.007474,-0.056983,0.006054,-61.533389,-0.776275,0.003602,0.001420
0.310000,0.011125,0.007589,0.007181,-0.059088,0.005724,-63.146789,-0.798266,0.003943,0.001457
0.315000,0.011152,0.003549,0.006878,-0.061181,0.005385,-64.723941,-0.818989,0.004275,0.001493
0.320000,0.011160,-0.000591,0.006563,-0.063278,0.005036,-66.260939,-0.838492,0.004597,0.001527
0.325000,0.011146,-0.004827,0.006239,-0.065386,0.004679,-67.753869,-0.856775,0.004908,0.001559
0.330000,0.011111,-0.009152,0.005903,-0.067496,0.004315,-69.198810,-0.873784,0.005208,0.001589
0.335000,0.011055,-0.013559,0.005557,-0.069589,0.003943,-70.591848,-0.889424,0.005498,0.001614
0.340000,0.010976,-0.018042,0.005201,-0.071640,0.003564,-71.929083,-0.903562,0.005775,0.001637
0.345000,0.010874,-0.022592,0.004834,-0.073617,0.003180,-73.206642,-0.916048,0.006040,0.001654
0.350000,0.010750,-0.027201,0.004458,-0.075490,0.002790,-74.420693,-0.926723,0.006292,0.001668
0.355000,0.010602,-0.031860,0.004072,-0.077231,0.002396,-75.567459,-0.935436,0.006530,0.001677
0.360000,0.010431,-0.036558,0.003679,-0.078816,0.001997,-76.643228,-0.942054,0.006752,0.001682
0.365000,0.010236,-0.041284,0.003277,-0.080228,0.001595,-77.644372,-0.946473,0.006959,0.001682
0.370000,0.010018,-0.046028,0.002869,-0.081459,0.001191,-78.567356,-0.948618,0.007149,0.001678
0.375000,0.009776,-0.050777,0.002456,-0.082507,0.000785,-79.408749,-0.948450,0.007320,0.001671
0.380000,0.009510,-0.055521,0.002037,-0.083376,0.000377,-80.165234,-0.945960,0.007473,0.001660
0.385000,0.009221,-0.060248,0.001615,-0.084075,-0.000031,-80.833616,-0.941163,0.007606,0.001646
0.390000,0.008908,-0.064946,0.001189,-0.084617,-0.000440,-81.410828,-0.934097,0.007718,0.001629
0.395000,0.008571,-0.069604,0.000762,-0.085015,-0.000847,-81.893941,-0.924810,0.007810,0.001609
0.400000,0.008212,-0.074211,0.000332,-0.085281,-0.001253,-82.280163,-0.913355,0.007880,0.001585
0.405000,0.007829,-0.078757,-0.000098,-0.085426,-0.001657,-82.566852,-0.899783,0.007928,0.001559
0.410000,0.007424,-0.083231,-0.000529,-0.085457,-0.002059,-82.751513,-0.884141,0.007954,0.001529
0.415000,0.006997,-0.087622,-0.000960,-0.085378,-0.002456,-82.831813,-0.866464,0.007957,0.001496
0.420000,0.006548,-0.091921,-0.001390,-0.085190,-0.002850,-82.805577,-0.846779,0.007939,0.001460
0.425000,0.006078,-0.096117,-0.001819,-0.084889,-0.003239,-82.670801,-0.825101,0.007897,0.001420
0.430000,0.005587,-0.100201,-0.002246,-0.084472,-0.003623,-82.425657,-0.801442,0.007833,0.001377
0.435000,0.005076,-0.104163,-0.002671,-0.083930,-0.004000,-82.068498,-0.775804,0.007747,0.001330
0.440000,0.004546,-0.107993,-0.003092,-0.083257,-0.004371,-81.597865,-0.748195,0.007638,0.001279
0.445000,0.003997,-0.111680,-0.003510,-0.082447,-0.004735,-81.012497,-0.718622,0.007507,0.001225
0.450000,0.003429,-0.115216,-0.003923,-0.081494,-0.005090,-80.311333,-0.687101,0.007353,0.001167
0.455000,0.002845,-0.118590,-0.004331,-0.080395,-0.005438,-79.493521,-0.653658,0.007176,0.001106
0.460000,0.002244,-0.121794,-0.004733,-0.079148,-0.005776,-78.558420,-0.618329,0.006977,0.001042
0.465000,0.001627,-0.124817,-0.005129,-0.077755,-0.006104,-77.505610,-0.581164,0.006756,0.000976
0.470000,0.000996,-0.127650,-0.005517,-0.076217,-0.006423,-76.334891,-0.542223,0.006513,0.000906
0.475000,0.000351,-0.130286,-0.005897,-0.074541,-0.006730,-75.046288,-0.501578,0.006248,0.000834
0.480000,-0.000307,-0.132715,-0.006268,-0.072731,-0.007026,-73.640052,-0.459310,0.005961,0.000759
0.485000,-0.000976,-0.134929,-0.006629,-0.070794,-0.007311,-72.116665,-0.415506,0.005654,0.000682
0.490000,-0.001655,-0.136922,-0.006981,-0.068737,-0.007584,-70.476837,-0.370260,0.005325,0.000603
0.495000,-0.002345,-0.138686,-0.007322,-0.066567,-0.007843,-68.721511,-0.323665,0.004977,0.000522
0.500000,-0.003042,-0.140214,-0.007651,-0.064290,-0.008090,-66.851859,-0.275818,0.004609,0.000439
0.505000,-0.003746,-0.141501,-0.007969,-0.061910,-0.008323,-64.869282,-0.226816,0.004223,0.000354
0.510000,-0.004456,-0.142541,-0.008275,-0.059432,-0.008543,-62.775415,-0.176753,0.003818,0.000268
0.515000,-0.005171,-0.143329,-0.008568,-0.056859,-0.008748,-60.572120,-0.125723,0.003396,0.000180
0.520000,-0.005889,-0.143860,-0.008847,-0.054195,-0.008938,-58.261485,-0.073819,0.002958,0.000091
0.525000,-0.006609,-0.144130,-0.009113,-0.051442,-0.009114,-55.845829,-0.021134,0.002504,0.000001
0.530000,-0.007330,-0.144136,-0.009365,-0.048602,-0.009274,-53.327692,0.032239,0.002035,-0.000090
0.535000,-0.008050,-0.143873,-0.009602,-0.045678,-0.009419,-50.709838,0.086206,0.001552,-0.000183
0.540000,-0.008768,-0.143340,-0.009825,-0.042671,-0.009549,-47.995252,0.140671,0.001056,-0.000276
0.545000,-0.009483,-0.142534,-0.010031,-0.039586,-0.009662,-45.187135,0.195533,0.000548,-0.000370
0.550000,-0.010193,-0.141454,-0.010223,-0.036426,-0.009759,-42.288901,0.250690,0.000030,-0.000463
0.555000,-0.010897,-0.140097,-0.010398,-0.033196,-0.009840,-39.304174,0.306036,-0.000499,-0.000558
0.560000,-0.011594,-0.138464,-0.010556,-0.029901,-0.009905,-36.236782,0.361461,-0.001037,-0.000652
0.565000,-0.012281,-0.136553,-0.010698,-0.026546,-0.009953,-33.090755,0.416854,-0.001583,-0.000746
0.570000,-0.012959,-0.134367,-0.010823,-0.023138,-0.009984,-29.870313,0.472099,-0.002136,-0.000839
0.575000,-0.013624,-0.131905,-0.010930,-0.019684,-0.009999,-26.579867,0.527080,-0.002694,-0.000932
0.580000,-0.014277,-0.129168,-0.011020,-0.016189,-0.009997,-23.224007,0.581681,-0.003257,-0.001024
0.585000,-0.014916,-0.126161,-0.011093,-0.012661,-0.009978,-19.807498,0.635784,-0.003823,-0.001114
0.590000,-0.015538,-0.122884,-0.011147,-0.009107,-0.009943,-16.335269,0.689274,-0.004391,-0.001204
0.595000,-0.016144,-0.119341,-0.011183,-0.005532,-0.009891,-12.812410,0.742034,-0.004960,-0.001292
0.600000,-0.016731,-0.115536,-0.011202,-0.001942,-0.009823,-9.244160,0.793951,-0.005529,-0.001379
0.605000,-0.017299,-0.111474,-0.011202,0.001656,-0.009738,-5.635900,0.844915,-0.006097,-0.001464
0.610000,-0.017845,-0.107160,-0.011184,0.005256,-0.009637,-1.993143,0.894817,-0.006661,-0.001547
0.615000,-0.018370,-0.102599,-0.011148,0.008854,-0.009520,1.678474,0.943549,-0.007222,-0.001628
0.620000,-0.018871,-0.097797,-0.011094,0.012443,-0.009387,5.373199,0.991006,-0.007777,-0.001706
0.625000,-0.019347,-0.092760,-0.011022,0.016019,-0.009239,9.085177,1.037088,-0.008326,-0.001783
0.630000,-0.019798,-0.087496,-0.010931,0.019576,-0.009075,12.808457,1.081694,-0.008867,-0.001857
0.635000,-0.020222,-0.082013,-0.010823,0.023108,-0.008896,16.537004,1.124724,-0.009399,-0.001928
0.640000,-0.020618,-0.076318,-0.010697,0.026611,-0.008702,20.264710,1.166085,-0.009920,-0.001996
0.645000,-0.020985,-0.070420,-0.010554,0.030079,-0.008493,23.985402,1.205681,-0.010431,-0.002061
0.650000,-0.021322,-0.064328,-0.010393,0.033505,-0.008271,27.692857,1.243421,-0.010928,-0.002123
0.655000,-0.021628,-0.058052,-0.010216,0.036884,-0.008034,31.380807,1.279216,-0.011412,-0.002181
0.660000,-0.021902,-0.051601,-0.010021,0.040211,-0.007785,35.042958,1.312980,-0.011881,-0.002236
0.665000,-0.022143,-0.044985,-0.009809,0.043479,-0.007522,38.672996,1.344629,-0.012334,-0.002287
0.670000,-0.022351,-0.038216,-0.009582,0.046683,-0.007247,42.264598,1.374084,-0.012770,-0.002335
0.675000,-0.022525,-0.031304,-0.009338,0.049817,-0.006959,45.811449,1.401268,-0.013187,-0.002379
0.680000,-0.022664,-0.024261,-0.009079,0.052876,-0.006660,49.307250,1.426109,-0.013585,-0.002419
0.685000,-0.022767,-0.017099,-0.008804,0.055853,-0.006350,52.745728,1.448540,-0.013963,-0.002454
0.690000,-0.022835,-0.009829,-0.008515,0.058745,-0.006029,56.120654,1.468496,-0.014320,-0.002486
0.695000,-0.022866,-0.002466,-0.008212,0.061545,-0.005699,59.425848,1.485920,-0.014654,-0.002513
0.700000,-0.022859,0.004980,-0.007894,0.064249,-0.005358,62.655197,1.500758,-0.014965,-0.002536
0.705000,-0.022816,0.012495,-0.007563,0.066854,-0.005009,65.802661,1.512960,-0.015252,-0.002554
0.710000,-0.022734,0.020065,-0.007220,0.069353,-0.004652,68.862291,1.522484,-0.015514,-0.002568
0.715000,-0.022615,0.027677,-0.006864,0.071743,-0.004286,71.828233,1.529290,-0.015751,-0.002578
0.720000,-0.022457,0.035318,-0.006496,0.074021,-0.003914,74.694749,1.533346,-0.015961,-0.002582
0.725000,-0.022262,0.042973,-0.006117,0.076182,-0.003535,77.456218,1.534621,-0.016144,-0.002583
0.730000,-0.022028,0.050629,-0.005728,0.078222,-0.003150,80.107157,1.533094,-0.016300,-0.002578
0.735000,-0.021755,0.058272,-0.005329,0.080139,-0.002760,82.642224,1.528746,-0.016427,-0.002569
0.740000,-0.021445,0.065888,-0.004920,0.081928,-0.002365,85.056235,1.521563,-0.016525,-0.002555
0.745000,-0.021096,0.073462,-0.004503,0.083587,-0.001966,87.344172,1.511538,-0.016594,-0.002536
0.750000,-0.020710,0.080980,-0.004077,0.085113,-0.001564,89.501191,1.498668,-0.016633,-0.002513
0.755000,-0.020287,0.088429,-0.003644,0.086502,-0.001160,91.522637,1.482956,-0.016642,-0.002485
0.760000,-0.019826,0.095793,-0.003205,0.087753,-0.000753,93.404053,1.464410,-0.016621,-0.002452
0.765000,-0.019329,0.103059,-0.002760,0.088862,-0.000346,95.141185,1.443043,-0.016569,-0.002414
0.770000,-0.018796,0.110213,-0.002310,0.089828,0.000063,96.729997,1.418875,-0.016486,-0.002372
0.775000,-0.018227,0.117241,-0.001855,0.090649,0.000471,98.166678,1.391928,-0.016372,-0.002326
0.780000,-0.017623,0.124129,-0.001396,0.091323,0.000879,99.447649,1.362235,-0.016227,-0.002274
0.785000,-0.016986,0.130863,-0.000934,0.091848,0.001284,100.569572,1.329829,-0.016052,-0.002219
0.790000,-0.016315,0.137430,-0.000470,0.092224,0.001688,101.529361,1.294752,-0.015845,-0.002159
0.795000,-0.015612,0.143817,-0.000005,0.092449,0.002089,102.324184,1.257050,-0.015607,-0.002094
0.800000,-0.014877,0.150011,0.000461,0.092523,0.002487,102.951475,1.216774,-0.015338,-0.002026
0.805000,-0.014112,0.155998,0.000927,0.092447,0.002880,103.408937,1.173982,-0.015039,-0.001953
0.810000,-0.013318,0.161767,0.001392,0.092218,0.003269,103.694551,1.128734,-0.014710,-0.001876
0.815000,-0.012495,0.167306,0.001856,0.091839,0.003652,103.806577,1.081098,-0.014351,-0.001796
0.820000,-0.011645,0.172602,0.002318,0.091308,0.004029,103.743566,1.031146,-0.013962,-0.001712
0.825000,-0.010769,0.177644,0.002776,0.090627,0.004399,103.504358,0.978954,-0.013545,-0.001624
0.830000,-0.009869,0.182422,0.003230,0.089797,0.004762,103.088091,0.924603,-0.013099,-0.001532
0.835000,-0.008945,0.186924,0.003680,0.088819,0.005117,102.494202,0.868178,-0.012626,-0.001437
