t,z_s,dz_s,z_u,dz_u,z_r,F_act,body_acc,susp_defl,tyre_defl
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.005000,0.000000,0.000000,0.000000,0.000000,0.000408,0.000000,0.000000,0.000000,-0.000408
0.010000,0.000000,0.000089,0.000021,0.008315,0.000816,0.933670,0.038897,-0.000021,-0.000794
0.015000,0.000001,0.000447,0.000101,0.022837,0.001222,3.436122,0.112384,-0.000100,-0.001121
0.020000,0.000005,0.001221,0.000263,0.040957,0.001626,6.708635,0.207385,-0.000258,-0.001363
0.025000,0.000014,0.002494,0.000519,0.060093,0.002028,9.452626,0.308232,-0.000505,-0.001509
0.030000,0.000031,0.004273,0.000869,0.078042,0.002426,10.414757,0.400472,-0.000838,-0.001557
0.035000,0.000058,0.006494,0.001302,0.093161,0.002820,8.690992,0.473042,-0.001244,-0.001518
0.040000,0.000097,0.009047,0.001802,0.104430,0.003209,3.859283,0.519220,-0.001705,-0.001408
0.045000,0.000149,0.011791,0.002347,0.111425,0.003593,-4.010616,0.536669,-0.002198,-0.001247
0.050000,0.000215,0.014582,0.002917,0.114217,0.003971,-14.428991,0.526860,-0.002702,-0.001055
0.055000,0.000294,0.017285,0.003491,0.113254,0.004343,-26.603836,0.494134,-0.003197,-0.000852
0.060000,0.000387,0.019789,0.004052,0.109220,0.004707,-39.574801,0.444638,-0.003665,-0.000655
0.065000,0.000491,0.022017,0.004587,0.102911,0.005063,-52.341074,0.385293,-0.004096,-0.000476
0.070000,0.000606,0.023928,0.005087,0.095130,0.005411,-63.968325,0.322912,-0.004481,-0.000324
0.075000,0.000730,0.025513,0.005545,0.086606,0.005750,-73.666749,0.263534,-0.004815,-0.000205
0.080000,0.000861,0.026792,0.005960,0.077945,0.006079,-80.838002,0.212003,-0.005099,-0.000119
0.085000,0.000997,0.027809,0.006332,0.069604,0.006398,-85.093168,0.171756,-0.005335,-0.000066
0.090000,0.001138,0.028625,0.006663,0.061891,0.006707,-86.246740,0.144811,-0.005525,-0.000043
0.095000,0.001283,0.029307,0.006958,0.054972,0.007004,-84.293011,0.131895,-0.005675,-0.000046
0.100000,0.001431,0.029926,0.007220,0.048902,0.007290,-79.371580,0.132665,-0.005788,-0.000070
0.105000,0.001583,0.030552,0.007453,0.043647,0.007563,-71.728104,0.145968,-0.005870,-0.000110
0.110000,0.001737,0.031245,0.007662,0.039114,0.007824,-61.675364,0.170120,-0.005924,-0.000162
0.115000,0.001895,0.032058,0.007849,0.035181,0.008072,-49.558308,0.203154,-0.005953,-0.000223
0.120000,0.002058,0.033035,0.008017,0.031714,0.008306,-35.725394,0.243029,-0.005959,-0.000289
0.125000,0.002226,0.034209,0.008169,0.028587,0.008526,-20.507259,0.287792,-0.005943,-0.000357
0.130000,0.002401,0.035602,0.008306,0.025690,0.008733,-4.202742,0.335682,-0.005905,-0.000427
0.135000,0.002583,0.037230,0.008428,0.022937,0.008924,12.928493,0.385192,-0.005845,-0.000496
0.140000,0.002774,0.039099,0.008537,0.020266,0.009101,30.667893,0.435089,-0.005763,-0.000564
0.145000,0.002975,0.041211,0.008632,0.017638,0.009263,48.835950,0.484398,-0.005658,-0.000630
0.150000,0.003187,0.043562,0.008714,0.015034,0.009409,67.287507,0.532380,-0.005528,-0.000695
0.155000,0.003411,0.046147,0.008783,0.012448,0.009539,85.905724,0.578482,-0.005372,-0.000756
0.160000,0.003649,0.048955,0.008839,0.009886,0.009654,104.595706,0.622299,-0.005190,-0.000815
0.165000,0.003901,0.051975,0.008882,0.007357,0.009752,123.278579,0.663526,-0.004981,-0.000870
0.170000,0.004169,0.055194,0.008912,0.004874,0.009834,141.886463,0.701927,-0.004743,-0.000922
0.175000,0.004454,0.058598,0.008930,0.002446,0.009900,160.358599,0.737303,-0.004476,-0.000970
0.180000,0.004756,0.062173,0.008936,0.000083,0.009950,178.638665,0.769474,-0.004180,-0.001013
0.185000,0.005076,0.065902,0.008930,-0.002211,0.009982,196.673177,0.798270,-0.003854,-0.001052
0.190000,0.005415,0.069769,0.008913,-0.004435,0.009998,214.410775,0.823524,-0.003497,-0.001086
0.195000,0.005774,0.073756,0.008884,-0.006592,0.009998,231.802182,0.845071,-0.003110,-0.001113
0.200000,0.006153,0.077844,0.008845,-0.008687,0.009980,248.800570,0.862756,-0.002691,-0.001135
0.205000,0.006553,0.082015,0.008795,-0.010726,0.009946,265.362147,0.876437,-0.002242,-0.001151
0.210000,0.006974,0.086248,0.008735,-0.012718,0.009896,281.446775,0.885990,-0.001761,-0.001161
0.215000,0.007416,0.090524,0.008665,-0.014669,0.009829,297.018499,0.891313,-0.001249,-0.001164
0.220000,0.007880,0.094820,0.008585,-0.016588,0.009745,312.045916,0.892334,-0.000706,-0.001160
0.225000,0.008365,0.099117,0.008496,-0.018480,0.009646,326.502340,0.889011,-0.000132,-0.001149
0.230000,0.008871,0.103391,0.008397,-0.020351,0.009530,340.365772,0.881332,0.000474,-0.001133
0.235000,0.009399,0.107622,0.008289,-0.022203,0.009398,353.618691,0.869315,0.001110,-0.001109
0.240000,0.009947,0.111788,0.008171,-0.024038,0.009251,366.247713,0.853008,0.001776,-0.001079
0.245000,0.010517,0.115868,0.008044,-0.025859,0.009088,378.243150,0.832483,0.002472,-0.001044
0.250000,0.011106,0.119842,0.007908,-0.027664,0.008910,389.598533,0.807838,0.003198,-0.001002
0.255000,0.011715,0.123689,0.007763,-0.029452,0.008717,400.310117,0.779187,0.003952,-0.000954
0.260000,0.012343,0.127389,0.007609,-0.031222,0.008510,410.376411,0.746664,0.004734,-0.000901
0.265000,0.012989,0.130923,0.007446,-0.032971,0.008288,419.797758,0.710417,0.005543,-0.000842
0.270000,0.013652,0.134273,0.007274,-0.034696,0.008053,428.575962,0.670603,0.006378,-0.000779
0.275000,0.014331,0.137423,0.007094,-0.036396,0.007804,436.713990,0.627389,0.007237,-0.000710
0.280000,0.015026,0.140354,0.006905,-0.038066,0.007543,444.215725,0.580952,0.008121,-0.000638
0.285000,0.015735,0.143052,0.006708,-0.039705,0.007268,451.085777,0.531471,0.009027,-0.000561
0.290000,0.016456,0.145501,0.006502,-0.041309,0.006982,457.329345,0.479132,0.009954,-0.000480
0.295000,0.017189,0.147688,0.006289,-0.042876,0.006684,462.952114,0.424124,0.010901,-0.000395
0.300000,0.017933,0.149600,0.006067,-0.044402,0.006374,467.960178,0.366642,0.011865,-0.000307
0.305000,0.018685,0.151225,0.005838,-0.045884,0.006054,472.359983,0.306879,0.012846,-0.000216
0.310000,0.019444,0.152551,0.005602,-0.047320,0.005724,476.158292,0.245034,0.013842,-0.000122
0.315000,0.020210,0.153570,0.005359,-0.048707,0.005385,479.362145,0.181306,0.014851,-0.000026
0.320000,0.020980,0.154272,0.005109,-0.050042,0.005036,481.978832,0.115895,0.015871,0.000072
0.325000,0.021752,0.154649,0.004852,-0.051321,0.004679,484.015865,0.049002,0.016900,0.000173
0.330000,0.022526,0.154693,0.004589,-0.052543,0.004315,485.480956,-0.019171,0.017937,0.000274
0.335000,0.023299,0.154400,0.004320,-0.053704,0.003943,486.381989,-0.088424,0.018979,0.000377
0.340000,0.024069,0.153765,0.004045,-0.054800,0.003564,486.727003,-0.158557,0.020024,0.000481
0.345000,0.024836,0.152782,0.003765,-0.055831,0.003180,486.524169,-0.229371,0.021071,0.000585
0.350000,0.025596,0.151449,0.003480,-0.056792,0.002790,485.781782,-0.300669,0.022117,0.000690
0.355000,0.026350,0.149765,0.003190,-0.057681,0.002396,484.508242,-0.372256,0.023160,0.000794
0.360000,0.027093,0.147728,0.002896,-0.058495,0.001997,482.712053,-0.443941,0.024197,0.000899
0.365000,0.027826,0.145338,0.002598,-0.059233,0.001595,480.401822,-0.515534,0.025228,0.001003
0.370000,0.028546,0.142596,0.002297,-0.059892,0.001191,477.586258,-0.586848,0.026249,0.001106
0.375000,0.029251,0.139504,0.001992,-0.060470,0.000785,474.274180,-0.657703,0.027259,0.001208
0.380000,0.029941,0.136064,0.001685,-0.060964,0.000377,470.474529,-0.727920,0.028255,0.001308
0.385000,0.030611,0.132280,0.001376,-0.061374,-0.000031,466.196379,-0.797324,0.029236,0.001407
0.390000,0.031263,0.128156,0.001064,-0.061697,-0.000440,461.448951,-0.865745,0.030198,0.001504
0.395000,0.031892,0.123698,0.000752,-0.061932,-0.000847,456.241633,-0.933019,0.031141,0.001599
0.400000,0.032499,0.118912,0.000438,-0.062078,-0.001253,450.583994,-0.998984,0.032061,0.001692
0.405000,0.033081,0.113805,0.000124,-0.062134,-0.001657,444.485804,-1.063486,0.032956,0.001782
0.410000,0.033636,0.108383,-0.000189,-0.062098,-0.002059,437.957048,-1.126373,0.033826,0.001869
0.415000,0.034164,0.102656,-0.000503,-0.061971,-0.002456,431.007946,-1.187501,0.034667,0.001953
0.420000,0.034662,0.096633,-0.000816,-0.061752,-0.002850,423.648968,-1.246728,0.035478,0.002035
0.425000,0.035130,0.090323,-0.001127,-0.061440,-0.003239,415.890845,-1.303922,0.036257,0.002112
0.430000,0.035565,0.083737,-0.001436,-0.061035,-0.003623,407.744589,-1.358952,0.037001,0.002187
0.435000,0.035967,0.076885,-0.001743,-0.060538,-0.004000,399.221499,-1.411695,0.037710,0.002257
0.440000,0.036333,0.069780,-0.002047,-0.059948,-0.004371,390.333173,-1.462034,0.038380,0.002324
0.445000,0.036664,0.062434,-0.002348,-0.059266,-0.004735,381.091518,-1.509857,0.039012,0.002387
0.450000,0.036957,0.054859,-0.002645,-0.058493,-0.005090,371.508756,-1.555059,0.039602,0.002445
0.455000,0.037212,0.047068,-0.002938,-0.057629,-0.005438,361.597431,-1.597539,0.040150,0.002499
0.460000,0.037427,0.039076,-0.003227,-0.056675,-0.005776,351.370410,-1.637205,0.040654,0.002549
0.465000,0.037602,0.030896,-0.003510,-0.055634,-0.006104,340.840886,-1.673969,0.041112,0.002594
0.470000,0.037736,0.022544,-0.003788,-0.054505,-0.006423,330.022383,-1.707750,0.041523,0.002635
0.475000,0.037827,0.014033,-0.004059,-0.053290,-0.006730,318.928748,-1.738474,0.041887,0.002671
0.480000,0.037876,0.005380,-0.004325,-0.051991,-0.007026,307.574151,-1.766072,0.042200,0.002702
0.485000,0.037881,-0.003400,-0.004583,-0.050610,-0.007311,295.973084,-1.790482,0.042464,0.002728
0.490000,0.037841,-0.012291,-0.004835,-0.049149,-0.007584,284.140347,-1.811648,0.042676,0.002749
0.495000,0.037757,-0.021277,-0.005078,-0.047610,-0.007843,272.091048,-1.829523,0.042836,0.002765
0.500000,0.037628,-0.030341,-0.005314,-0.045995,-0.008090,259.840589,-1.844063,0.042942,0.002776
0.505000,0.037454,-0.039467,-0.005541,-0.044306,-0.008323,247.404656,-1.855232,0.042995,0.002782
0.510000,0.037233,-0.048638,-0.005760,-0.042547,-0.008543,234.799206,-1.863000,0.042993,0.002783
0.515000,0.036967,-0.057837,-0.005969,-0.040720,-0.008748,222.040454,-1.867345,0.042936,0.002779
0.520000,0.036655,-0.067048,-0.006169,-0.038827,-0.008938,209.144858,-1.868251,0.042824,0.002769
0.525000,0.036296,-0.076252,-0.006359,-0.036872,-0.009114,196.129098,-1.865706,0.042656,0.002755
0.530000,0.035892,-0.085433,-0.006540,-0.034858,-0.009274,183.010065,-1.859707,0.042431,0.002735
0.535000,0.035442,-0.094574,-0.006709,-0.032788,-0.009419,169.804833,-1.850258,0.042151,0.002710
0.540000,0.034946,-0.103658,-0.006868,-0.030665,-0.009549,156.530648,-1.837367,0.041815,0.002680
0.545000,0.034405,-0.112668,-0.007017,-0.028492,-0.009662,143.204899,-1.821050,0.041422,0.002645
0.550000,0.033819,-0.121586,-0.007154,-0.026274,-0.009759,129.845097,-1.801328,0.040973,0.002605
0.555000,0.033189,-0.130397,-0.007280,-0.024012,-0.009840,116.468857,-1.778230,0.040469,0.002560
0.560000,0.032515,-0.139083,-0.007394,-0.021713,-0.009905,103.093866,-1.751790,0.039909,0.002511
0.565000,0.031798,-0.147629,-0.007496,-0.019377,-0.009953,89.737864,-1.722047,0.039295,0.002456
0.570000,0.031039,-0.156017,-0.007587,-0.017011,-0.009984,76.418615,-1.689049,0.038626,0.002397
0.575000,0.030238,-0.164232,-0.007666,-0.014617,-0.009999,63.153884,-1.652846,0.037904,0.002333
0.580000,0.029397,-0.172258,-0.007732,-0.012199,-0.009997,49.961408,-1.613497,0.037129,0.002265
0.585000,0.028516,-0.180080,-0.007786,-0.009762,-0.009978,36.858869,-1.571066,0.036302,0.002192
0.590000,0.027596,-0.187683,-0.007828,-0.007309,-0.009943,23.863868,-1.525620,0.035424,0.002115
0.595000,0.026639,-0.195052,-0.007857,-0.004843,-0.009891,10.993899,-1.477236,0.034496,0.002034
0.600000,0.025646,-0.202173,-0.007874,-0.002370,-0.009823,-1.733683,-1.425991,0.033519,0.001949
0.605000,0.024618,-0.209031,-0.007878,0.000107,-0.009738,-14.301686,-1.371972,0.032495,0.001860
0.610000,0.023556,-0.215614,-0.007870,0.002583,-0.009637,-26.693109,-1.315267,0.031425,0.001768
0.615000,0.022462,-0.221909,-0.007849,0.005056,-0.009520,-38.891174,-1.255972,0.030310,0.001671
0.620000,0.021337,-0.227902,-0.007815,0.007520,-0.009387,-50.879347,-1.194186,0.029152,0.001572
0.625000,0.020183,-0.233582,-0.007770,0.009972,-0.009239,-62.641370,-1.130012,0.027953,0.001469
0.630000,0.019001,-0.238937,-0.007712,0.012408,-0.009075,-74.161286,-1.063559,0.026713,0.001363
0.635000,0.017794,-0.243957,-0.007641,0.014823,-0.008896,-85.423467,-0.994938,0.025435,0.001254
0.640000,0.016562,-0.248631,-0.007559,0.017214,-0.008702,-96.412640,-0.924266,0.024121,0.001143
0.645000,0.015308,-0.252949,-0.007465,0.019577,-0.008493,-107.113912,-0.851662,0.022773,0.001029
0.650000,0.014033,-0.256903,-0.007358,0.021909,-0.008271,-117.512795,-0.777250,0.021391,0.000913
0.655000,0.012739,-0.260482,-0.007240,0.024204,-0.008034,-127.595234,-0.701157,0.019980,0.000794
0.660000,0.011429,-0.263681,-0.007111,0.026460,-0.007785,-137.347629,-0.623511,0.018540,0.000674
0.665000,0.010103,-0.266490,-0.006970,0.028673,-0.007522,-146.756855,-0.544445,0.017073,0.000552
0.670000,0.008764,-0.268905,-0.006818,0.030840,-0.007247,-155.810292,-0.464096,0.015583,0.000428
0.675000,0.007415,-0.270918,-0.006656,0.032955,-0.006959,-164.495841,-0.382599,0.014070,0.000304
0.680000,0.006056,-0.272525,-0.006482,0.035017,-0.006660,-172.801948,-0.300095,0.012538,0.000178
0.685000,0.004690,-0.273720,-0.006299,0.037022,-0.006350,-180.717622,-0.216726,0.010989,0.000051
0.690000,0.003319,-0.274501,-0.006106,0.038967,-0.006029,-188.232459,-0.132634,0.009425,-0.000076
0.695000,0.001945,-0.274864,-0.005903,0.040848,-0.005699,-195.336653,-0.047965,0.007848,-0.000204
0.700000,0.000571,-0.274806,-0.005691,0.042662,-0.005358,-202.021020,0.037136,0.006262,-0.000332
0.705000,-0.000802,-0.274327,-0.005469,0.044407,-0.005009,-208.277011,0.122522,0.004667,-0.000460
0.710000,-0.002172,-0.273424,-0.005239,0.046079,-0.004652,-214.096730,0.208045,0.003068,-0.000588
0.715000,-0.003536,-0.272098,-0.005001,0.047676,-0.004286,-219.472943,0.293557,0.001466,-0.000715
0.720000,-0.004892,-0.270350,-0.004756,0.049196,-0.003914,-224.399096,0.378911,-0.000136,-0.000842
0.725000,-0.006239,-0.268180,-0.004502,0.050635,-0.003535,-228.869327,0.463957,-0.001736,-0.000967
0.730000,-0.007573,-0.265590,-0.004242,0.051991,-0.003150,-232.878473,0.548549,-0.003331,-0.001092
0.735000,-0.008894,-0.262584,-0.003975,0.053263,-0.002760,-236.422082,0.632539,-0.004919,-0.001215
0.740000,-0.010198,-0.259165,-0.003702,0.054447,-0.002365,-239.496423,0.715782,-0.006497,-0.001337
0.745000,-0.011485,-0.255336,-0.003423,0.055543,-0.001966,-242.098489,0.798131,-0.008062,-0.001457
0.750000,-0.012751,-0.251103,-0.003139,0.056548,-0.001564,-244.226007,0.879443,-0.009612,-0.001575
0.755000,-0.013995,-0.246471,-0.002850,0.057461,-0.001160,-245.877440,0.959576,-0.011145,-0.001690
0.760000,-0.015215,-0.241447,-0.002557,0.058280,-0.000753,-247.051993,1.038389,-0.012658,-0.001804
0.765000,-0.016409,-0.236038,-0.002260,0.059004,-0.000346,-247.749612,1.115744,-0.014149,-0.001914
0.770000,-0.017575,-0.230250,-0.001959,0.059632,0.000063,-247.970989,1.191505,-0.015615,-0.002022
0.775000,-0.018711,-0.224093,-0.001656,0.060163,0.000471,-247.717557,1.265539,-0.017055,-0.002127
0.780000,-0.019815,-0.217576,-0.001351,0.060595,0.000879,-246.991494,1.337715,-0.018465,-0.002229
0.785000,-0.020886,-0.210708,-0.001043,0.060929,0.001284,-245.795714,1.407906,-0.019843,-0.002328
0.790000,-0.021922,-0.203499,-0.000734,0.061163,0.001688,-244.133868,1.475987,-0.021188,-0.002422
0.795000,-0.022921,-0.195960,-0.000424,0.061297,0.002089,-242.010338,1.541836,-0.022496,-0.002514
0.800000,-0.023881,-0.188103,-0.000114,0.061332,0.002487,-239.430226,1.605338,-0.023767,-0.002601
0.805000,-0.024801,-0.179940,0.000196,0.061266,0.002880,-236.399354,1.666378,-0.024997,-0.002685
0.810000,-0.025680,-0.171482,0.000505,0.061101,0.003269,-232.924247,1.724848,-0.026185,-0.002764
0.815000,-0.026515,-0.162744,0.000813,0.060836,0.003652,-229.012129,1.780642,-0.027329,-0.002839
0.820000,-0.027307,-0.153738,0.001120,0.060472,0.004029,-224.670908,1.833659,-0.028426,-0.002909
0.825000,-0.028052,-0.144480,0.001424,0.060009,0.004399,-219.909165,1.883805,-0.029476,-0.002975
0.830000,-0.028751,-0.134982,0.001726,0.059448,0.004762,-214.736141,1.930987,-0.030477,-0.003036
0.835000,-0.029402,-0.125261,0.002025,0.058791,0.005117,-209.161723,1.975119,-0.031426,-0.003093
0.840000,-0.030003,-0.115331,0.002320,0.058038,0.005464,-203.196423,2.016121,-0.032323,-0.003144
0.845000,-0.030554,-0.105209,0.002611,0.057190,0.005801,-196.851368,2.053917,-0.033165,-0.003191
