t,z_s,dz_s,z_u,dz_u,z_r,F_act,body_acc,susp_defl,tyre_defl
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.005000,0.000000,0.000000,0.000000,0.000000,0.001243,0.000000,0.000000,0.000000,-0.001243
0.010000,0.000000,0.000272,0.000065,0.025322,0.002409,-0.002617,0.106602,-0.000065,-0.002343
0.015000,0.000004,0.001289,0.000304,0.068360,0.003423,-0.015258,0.293835,-0.000300,-0.003118
0.020000,0.000015,0.003358,0.000780,0.119042,0.004222,-0.048879,0.523188,-0.000765,-0.003441
0.025000,0.000039,0.006577,0.001504,0.166450,0.004755,-0.116158,0.749953,-0.001464,-0.003251
0.030000,0.000083,0.010820,0.002432,0.200418,0.004990,-0.229387,0.929858,-0.002349,-0.002558
0.035000,0.000149,0.015753,0.003476,0.212889,0.004911,-0.398361,1.025131,-0.003327,-0.001435
0.040000,0.000240,0.020882,0.004515,0.198922,0.004524,-0.628564,1.009340,-0.004274,-0.000009
0.045000,0.000357,0.025616,0.005412,0.157223,0.003853,-0.919873,0.870536,-0.005055,0.001559
0.050000,0.000495,0.029344,0.006032,0.090216,0.002939,-1.265931,0.612452,-0.005537,0.003093
0.055000,0.000648,0.031511,0.006264,0.003652,0.001841,-1.654259,0.253785,-0.005617,0.004424
0.060000,0.000807,0.031692,0.006030,-0.094148,0.000627,-2.067083,-0.174231,-0.005223,0.005403
0.065000,0.000961,0.029638,0.005298,-0.193313,-0.000627,-2.482783,-0.631561,-0.004338,0.005925
0.070000,0.001099,0.025317,0.004089,-0.283564,-0.001841,-2.877781,-1.073926,-0.002990,0.005930
0.075000,0.001211,0.018915,0.002472,-0.355349,-0.002939,-3.228677,-1.457619,-0.001261,0.005411
0.080000,0.001286,0.010829,0.000560,-0.400855,-0.003853,-3.514411,-1.744068,0.000726,0.004412
0.085000,0.001317,0.001625,-0.001500,-0.414789,-0.004524,-3.718216,-1.903670,0.002817,0.003024
0.090000,0.001301,-0.008010,-0.003543,-0.394864,-0.004911,-3.829192,-1.918569,0.004844,0.001368
0.095000,0.001237,-0.017336,-0.005401,-0.341973,-0.004990,-3.843350,-1.784151,0.006638,-0.000410
0.100000,0.001129,-0.025622,-0.006916,-0.260030,-0.004755,-3.764045,-1.509197,0.008045,-0.002160
0.105000,0.000984,-0.032213,-0.007959,-0.155537,-0.004222,-3.601765,-1.114774,0.008943,-0.003737
0.110000,0.000811,-0.036586,-0.008438,-0.036927,-0.003423,-3.373320,-0.632036,0.009249,-0.005015
0.115000,0.000623,-0.038395,-0.008306,0.086242,-0.002409,-3.100513,-0.099220,0.008929,-0.005897
0.120000,0.000432,-0.037495,-0.007566,0.204148,-0.001243,-2.808422,0.441838,0.007998,-0.006322
0.125000,0.000252,-0.033952,-0.006268,0.307553,-0.000000,-2.523449,0.949317,0.006520,-0.006268
0.130000,0.000096,-0.028036,-0.004505,0.388554,0.001243,-2.271303,1.384846,0.004602,-0.005749
0.135000,-0.000025,-0.020191,-0.002407,0.441177,0.002409,-2.075079,1.716463,0.002382,-0.004816
0.140000,-0.000103,-0.011002,-0.000126,0.461784,0.003423,-1.953583,1.920893,0.000023,-0.003549
0.145000,-0.000134,-0.001145,0.002173,0.449267,0.004222,-1.920013,1.985006,-0.002307,-0.002048
0.150000,-0.000115,0.008667,0.004328,0.405027,0.004755,-1.981099,1.906401,-0.004443,-0.000427
0.155000,-0.000049,0.017735,0.006186,0.332764,0.004990,-2.136723,1.693132,-0.006235,0.001196
0.160000,0.000060,0.025424,0.007622,0.238103,0.004911,-2.380045,1.362673,-0.007562,0.002711
0.165000,0.000202,0.031207,0.008540,0.128097,0.004524,-2.698097,0.940250,-0.008338,0.004016
0.170000,0.000368,0.034702,0.008884,0.010658,0.003853,-3.072782,0.456720,-0.008516,0.005031
0.175000,0.000545,0.035688,0.008636,-0.106035,0.002939,-3.482195,-0.053820,-0.008091,0.005697
0.180000,0.000721,0.034118,0.007821,-0.214113,0.001841,-3.902154,-0.556497,-0.007101,0.005981
0.185000,0.000882,0.030119,0.006501,-0.306540,0.000627,-4.307849,-1.018038,-0.005619,0.005875
0.190000,0.001018,0.023975,0.004770,-0.377539,-0.000627,-4.675467,-1.408890,-0.003752,0.005397
0.195000,0.001119,0.016104,0.002746,-0.422922,-0.001841,-4.983720,-1.704983,-0.001627,0.004587
0.200000,0.001177,0.007029,0.000566,-0.440285,-0.002939,-5.215158,-1.889039,0.000612,0.003505
0.205000,0.001188,-0.002660,-0.001629,-0.429092,-0.003853,-5.357209,-1.951396,0.002817,0.002224
0.210000,0.001151,-0.012343,-0.003696,-0.390631,-0.004524,-5.402880,-1.890312,0.004847,0.000828
0.215000,0.001066,-0.021415,-0.005506,-0.327863,-0.004911,-5.351101,-1.711793,0.006573,-0.000595
