t,z_s,dz_s,z_u,dz_u,z_r,F_act,body_acc,susp_defl,tyre_defl
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000
0.005000,0.000000,0.000000,0.000000,0.000000,0.001243,-0.000000,-0.000000,0.000000,-0.001243
0.010000,0.000000,0.000272,0.000065,0.025322,0.002409,-0.113487,0.106140,-0.000065,-0.002343
0.015000,0.000004,0.001287,0.000304,0.068374,0.003423,-0.974597,0.289907,-0.000300,-0.003118
0.020000,0.000015,0.003337,0.000781,0.119173,0.004222,-3.680688,0.508705,-0.000766,-0.003441
0.025000,0.000039,0.006490,0.001506,0.167003,0.004755,-9.541531,0.713461,-0.001467,-0.003249
0.030000,0.000081,0.010564,0.002440,0.201996,0.004990,-19.790547,0.856434,-0.002358,-0.002551
0.035000,0.000145,0.015157,0.003497,0.216439,0.004911,-35.301253,0.898236,-0.003351,-0.001415
0.040000,0.000233,0.019697,0.004562,0.205676,0.004524,-56.350555,0.813239,-0.004329,0.000038
0.045000,0.000341,0.023518,0.005505,0.168550,0.003853,-82.461544,0.592871,-0.005164,0.001652
0.050000,0.000465,0.025948,0.006198,0.107376,0.002939,-112.346096,0.246567,-0.005733,0.003259
0.055000,0.000597,0.026398,0.006534,0.027494,0.001841,-143.953972,-0.199530,-0.005937,0.004693
0.060000,0.000724,0.024439,0.006438,-0.063498,0.000627,-174.621736,-0.705788,-0.005713,0.005811
0.065000,0.000836,0.019858,0.005876,-0.156708,-0.000627,-201.303353,-1.223718,-0.005040,0.006503
0.070000,0.000918,0.012696,0.004862,-0.242999,-0.001841,-220.855766,-1.701377,-0.003944,0.006703
0.075000,0.000959,0.003253,0.003452,-0.313979,-0.002939,-230.347832,-2.088917,-0.002493,0.006391
0.080000,0.000948,-0.007936,0.001741,-0.362846,-0.003853,-227.359825,-2.343670,-0.000793,0.005593
0.085000,0.000878,-0.020139,-0.000148,-0.385003,-0.004524,-210.243135,-2.434285,0.001026,0.004376
0.090000,0.000746,-0.032493,-0.002075,-0.378411,-0.004911,-178.315096,-2.343569,0.002821,0.002836
0.095000,0.000555,-0.044079,-0.003896,-0.343655,-0.004990,-131.971345,-2.069852,0.004451,0.001094
0.100000,0.000309,-0.053994,-0.005476,-0.283764,-0.004755,-72.706706,-1.626857,0.005785,-0.000721
0.105000,0.000020,-0.061431,-0.006702,-0.203807,-0.004222,-3.044417,-1.042200,0.006722,-0.002481
0.110000,-0.000299,-0.065741,-0.007490,-0.110340,-0.003423,73.618349,-0.354771,0.007191,-0.004067
0.115000,-0.000630,-0.066484,-0.007790,-0.010762,-0.002409,153.233884,0.388705,0.007160,-0.005381
0.120000,-0.000956,-0.063461,-0.007591,0.087346,-0.001243,231.376528,1.137551,0.006635,-0.006347
0.125000,-0.001257,-0.056726,-0.006918,0.176848,-0.000000,303.541777,1.841106,0.005661,-0.006918
0.130000,-0.001516,-0.046583,-0.005833,0.251588,0.001243,365.448468,2.452476,0.004316,-0.007076
0.135000,-0.001717,-0.033556,-0.004420,0.306796,0.002409,413.321707,2.931763,0.002703,-0.006829
0.140000,-0.001847,-0.018355,-0.002787,0.339360,0.003423,444.137015,3.248600,0.000940,-0.006210
0.145000,-0.001898,-0.001824,-0.001052,0.347942,0.004222,455.810131,3.383847,-0.000846,-0.005273
0.150000,-0.001865,0.015118,0.000666,0.332959,0.004755,447.321706,3.330415,-0.002531,-0.004089
0.155000,-0.001748,0.031533,0.002253,0.296431,0.004990,418.771253,3.093236,-0.004000,-0.002738
0.160000,-0.001552,0.046528,0.003608,0.241743,0.004911,371.359761,2.688447,-0.005160,-0.001304
0.165000,-0.001287,0.059303,0.004651,0.173330,0.004524,307.305056,2.141915,-0.005938,0.000127
0.170000,-0.000965,0.069201,0.005327,0.096316,0.003853,229.697980,1.487254,-0.006292,0.001474
0.175000,-0.000602,0.075737,0.005606,0.016150,0.002939,142.310618,0.763484,-0.006208,0.002667
0.180000,-0.000215,0.078628,0.005485,-0.061762,0.001841,49.370069,0.012500,-0.005701,0.003645
0.185000,0.000176,0.077799,0.004991,-0.132384,0.000627,-44.687491,-0.723486,-0.004814,0.004364
0.190000,0.000555,0.073383,0.004170,-0.191337,-0.000627,-135.467326,-1.404398,-0.003615,0.004796
0.195000,0.000903,0.065703,0.003090,-0.235136,-0.001841,-218.856580,-1.994515,-0.002187,0.004931
0.200000,0.001206,0.055254,0.001835,-0.261352,-0.002939,-291.241259,-2.464352,-0.000629,0.004774
0.205000,0.001451,0.042666,0.000497,-0.268719,-0.003853,-349.688183,-2.792130,0.000954,0.004349
0.210000,0.001629,0.028662,-0.000830,-0.257167,-0.004524,-392.082769,-2.964765,0.002459,0.003694
0.215000,0.001736,0.014020,-0.002052,-0.227796,-0.004911,-417.216184,-2.978357,0.003788,0.002859
