t,z_s,dz_s,z_u,dz_u,z_r,F_act,body_acc,susp_defl,tyre_defl
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000
0.005000,0.000000,0.000000,0.000000,0.000000,0.000852,-0.000000,-0.000000,0.000000,-0.000852
0.010000,0.000000,0.000187,0.000045,0.017346,0.003349,-0.077741,0.072708,-0.000044,-0.003304
0.015000,0.000003,0.001254,0.000298,0.081438,0.007322,-0.822686,0.343621,-0.000294,-0.007024
0.020000,0.000016,0.004414,0.001039,0.209392,0.012499,-4.006890,0.888499,-0.001023,-0.011460
0.025000,0.000053,0.011115,0.002599,0.403836,0.018528,-13.038659,1.718964,-0.002545,-0.015930
0.030000,0.000136,0.022710,0.005281,0.653010,0.024998,-33.038703,2.779089,-0.005145,-0.019717
0.035000,0.000290,0.040129,0.009301,0.932946,0.031469,-70.517019,3.952579,-0.009011,-0.022168
0.040000,0.000546,0.063613,0.014730,1.211236,0.037498,-132.689404,5.078831,-0.014184,-0.022768
0.045000,0.000934,0.092531,0.021467,1.451758,0.042676,-226.525547,5.975172,-0.020533,-0.021209
0.050000,0.001477,0.125328,0.029231,1.619697,0.046649,-357.658282,6.462044,-0.027754,-0.017418
0.055000,0.002188,0.159590,0.037581,1.686198,0.049147,-529.302274,6.387775,-0.035393,-0.011566
0.060000,0.003067,0.192227,0.045955,1.632109,0.050000,-741.329453,5.649877,-0.042888,-0.004045
0.065000,0.004098,0.219758,0.053727,1.450435,0.000000,-989.629303,4.210460,-0.049630,0.053727
0.070000,0.005227,0.227882,0.057685,0.146417,0.000000,-1200.000000,-1.835485,-0.052457,0.057685
0.075000,0.006323,0.206643,0.055516,-0.980101,0.000000,-1200.000000,-6.566373,-0.049192,0.055516
0.080000,0.007257,0.163559,0.048309,-1.854504,0.000000,-1200.000000,-10.503605,-0.041052,0.048309
0.085000,0.007931,0.103525,0.037504,-2.412874,0.000000,-1200.000000,-13.303761,-0.029573,0.037504
0.090000,0.008274,0.032730,0.024748,-2.634622,0.000000,-1200.000000,-14.793469,-0.016473,0.024748
0.095000,0.008251,-0.042193,0.011691,-2.539144,0.000000,-1200.000000,-14.966537,-0.003440,0.011691
0.100000,0.007856,-0.114957,-0.000198,-2.178460,0.000000,-1200.000000,-13.962910,0.008054,-0.000198
0.105000,0.007114,-0.180268,-0.009773,-1.627213,0.000000,-1200.000000,-12.034189,0.016887,-0.009773
0.110000,0.006072,-0.234285,-0.016295,-0.971446,0.000000,-1200.000000,-9.501243,0.022368,-0.016295
0.115000,0.004794,-0.274849,-0.019458,-0.297587,0.000000,-1142.852312,-6.471548,0.024252,-0.019458
0.120000,0.003350,-0.300403,-0.019390,0.309986,0.000000,-795.381585,-2.337675,0.022740,-0.019390
0.125000,0.001828,-0.306591,-0.016671,0.756006,0.000000,-429.661727,1.315405,0.018499,-0.016671
0.130000,0.000318,-0.296300,-0.012195,1.010459,0.000000,-67.305734,4.221310,0.012513,-0.012195
