t,z_s,dz_s,z_u,dz_u,z_r,F_act,body_acc,susp_defl,tyre_defl
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.005000,0.000000,0.000000,0.000000,0.000000,0.000852,0.000000,0.000000,0.000000,-0.000852
0.010000,0.000000,0.000187,0.000045,0.017346,0.003349,-0.000000,0.073032,-0.000044,-0.003304
0.015000,0.000003,0.001255,0.000298,0.081428,0.007322,-0.000000,0.347001,-0.000294,-0.007024
0.020000,0.000016,0.004431,0.001039,0.209282,0.012499,-0.000000,0.904646,-0.001023,-0.011460
0.025000,0.000054,0.011207,0.002596,0.403251,0.018528,-0.000000,1.770363,-0.002543,-0.015932
0.030000,0.000137,0.023039,0.005272,0.650949,0.024998,-0.000002,2.906302,-0.005135,-0.019726
0.035000,0.000295,0.041047,0.009272,0.927344,0.031469,-0.000004,4.217569,-0.008978,-0.022196
0.040000,0.000559,0.065759,0.014655,1.198534,0.037498,-0.000009,5.565244,-0.014096,-0.022843
0.045000,0.000963,0.096934,0.021295,1.426635,0.042676,-0.000019,6.785103,-0.020332,-0.021381
0.050000,0.001537,0.133498,0.028882,1.575069,0.046649,-0.000037,7.709389,-0.027345,-0.017768
0.055000,0.002304,0.173576,0.036934,1.613608,0.049147,-0.000065,8.188796,-0.034630,-0.012214
0.060000,0.003275,0.214637,0.044846,1.522540,0.050000,-0.000109,8.112011,-0.041571,-0.005154
0.065000,0.004447,0.253726,0.051946,1.295515,0.000000,-0.000174,7.420600,-0.047499,0.051946
0.070000,0.005785,0.276985,0.054987,-0.060108,0.000000,-0.000265,1.903674,-0.049202,0.054987
0.075000,0.007172,0.273493,0.051655,-1.232484,0.000000,-0.000390,-3.183832,-0.044484,0.051655
0.080000,0.008481,0.246729,0.043150,-2.115548,0.000000,-0.000551,-7.334659,-0.034670,0.043150
0.085000,0.009609,0.202295,0.031089,-2.649096,0.000000,-0.000755,-10.211215,-0.021480,0.031089
0.090000,0.010486,0.147020,0.017271,-2.819497,0.000000,-0.001001,-11.660929,-0.006785,0.017271
0.095000,0.011073,0.088045,0.003457,-2.655140,0.000000,-0.001292,-11.709093,0.007616,0.003457
0.100000,0.011371,0.031988,-0.008822,-2.217825,0.000000,-0.001624,-10.532924,0.020193,-0.008822
0.105000,0.011407,-0.015714,-0.018404,-1.591567,0.000000,-0.001996,-8.422163,0.029811,-0.018404
0.110000,0.011234,-0.051262,-0.024579,-0.870393,0.000000,-0.002401,-5.732326,0.035813,-0.024579
0.115000,0.010919,-0.072695,-0.027105,-0.146620,0.000000,-0.002835,-2.836743,0.038023,-0.027105
0.120000,0.010531,-0.079872,-0.026177,0.499158,0.000000,-0.003292,-0.082868,0.036708,-0.026177
0.125000,0.010141,-0.074248,-0.022348,1.005474,0.000000,-0.003765,2.242866,0.032490,-0.022348
0.130000,0.009806,-0.058506,-0.016421,1.334318,0.000000,-0.004248,3.938855,0.026227,-0.016421
0.135000,0.009567,-0.036098,-0.009327,1.472291,0.000000,-0.004737,4.899627,0.018894,-0.009327
