t,z_s,dz_s,z_u,dz_u,z_r,F_act,body_acc,susp_defl,tyre_defl
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.005000,0.000000,0.000000,0.000000,0.000000,0.001243,0.000000,0.000000,0.000000,-0.001243
0.010000,0.000000,0.000272,0.000065,0.025322,0.002409,-0.000000,0.106612,-0.000065,-0.002343
0.015000,0.000004,0.001289,0.000304,0.068360,0.003423,-0.000000,0.293897,-0.000300,-0.003118
0.020000,0.000015,0.003358,0.000780,0.119040,0.004222,-0.000000,0.523381,-0.000765,-0.003441
0.025000,0.000039,0.006578,0.001504,0.166442,0.004755,-0.000000,0.750398,-0.001464,-0.003252
0.030000,0.000083,0.010823,0.002432,0.200397,0.004990,-0.000001,0.930711,-0.002349,-0.002558
0.035000,0.000149,0.015760,0.003476,0.212847,0.004911,-0.000003,1.026567,-0.003327,-0.001436
0.040000,0.000241,0.020896,0.004514,0.198844,0.004524,-0.000005,1.011539,-0.004274,-0.000010
0.045000,0.000357,0.025640,0.005411,0.157094,0.003853,-0.000009,0.873661,-0.005053,0.001558
0.050000,0.000495,0.029382,0.006030,0.090023,0.002939,-0.000016,0.616630,-0.005535,0.003092
0.055000,0.000648,0.031569,0.006261,0.003384,0.001841,-0.000026,0.259096,-0.005613,0.004421
0.060000,0.000808,0.031775,0.006025,-0.094499,0.000627,-0.000039,-0.167765,-0.005218,0.005399
0.065000,0.000962,0.029752,0.005292,-0.193744,-0.000627,-0.000057,-0.623979,-0.004329,0.005918
0.070000,0.001101,0.025467,0.004080,-0.284063,-0.001841,-0.000080,-1.065327,-0.002979,0.005921
0.075000,0.001214,0.019107,0.002460,-0.355896,-0.002939,-0.000107,-1.448154,-0.001247,0.005399
0.080000,0.001290,0.011067,0.000545,-0.401418,-0.003853,-0.000140,-1.733926,0.000744,0.004398
0.085000,0.001322,0.001913,-0.001518,-0.415330,-0.004524,-0.000178,-1.893068,0.002840,0.003007
0.090000,0.001308,-0.007671,-0.003563,-0.395342,-0.004911,-0.000220,-1.907736,0.004871,0.001348
0.095000,0.001246,-0.016943,-0.005423,-0.342346,-0.004990,-0.000267,-1.773314,0.006669,-0.000432
0.100000,0.001140,-0.025174,-0.006939,-0.260260,-0.004755,-0.000315,-1.498569,0.008080,-0.002184
0.105000,0.000997,-0.031711,-0.007983,-0.155594,-0.004222,-0.000366,-1.104545,0.008980,-0.003761
0.110000,0.000827,-0.036032,-0.008462,-0.036794,-0.003423,-0.000417,-0.622361,0.009289,-0.005039
0.115000,0.000641,-0.037791,-0.008329,0.086566,-0.002409,-0.000467,-0.090217,0.008970,-0.005920
0.120000,0.000454,-0.036845,-0.007587,0.204649,-0.001243,-0.000514,0.450090,0.008040,-0.006343
0.125000,0.000277,-0.033260,-0.006286,0.308202,-0.000000,-0.000558,0.956781,0.006563,-0.006286
0.130000,0.000125,-0.027306,-0.004520,0.389307,0.001243,-0.000597,1.391527,0.004645,-0.005763
0.135000,0.000007,-0.019427,-0.002418,0.441980,0.002409,-0.000630,1.722403,0.002425,-0.004826
0.140000,-0.000067,-0.010209,-0.000133,0.462576,0.003423,-0.000657,1.926172,0.000065,-0.003555
0.145000,-0.000094,-0.000326,0.002171,0.449987,0.004222,-0.000678,1.989733,-0.002264,-0.002051
0.150000,-0.000070,0.009508,0.004329,0.405619,0.004755,-0.000693,1.910711,-0.004399,-0.000427
0.155000,0.000000,0.018595,0.006190,0.333181,0.004990,-0.000702,1.697180,-0.006189,0.001200
0.160000,0.000113,0.026301,0.007627,0.238311,0.004911,-0.000705,1.366625,-0.007514,0.002716
0.165000,0.000260,0.032102,0.008546,0.128079,0.004524,-0.000705,0.944274,-0.008286,0.004022
0.170000,0.000430,0.035613,0.008888,0.010416,0.003853,-0.000700,0.460976,-0.008458,0.005036
0.175000,0.000612,0.036617,0.008639,-0.106481,0.002939,-0.000694,-0.049189,-0.008027,0.005700
0.180000,0.000792,0.035067,0.007822,-0.214727,0.001841,-0.000686,-0.551376,-0.007029,0.005981
0.185000,0.000959,0.031091,0.006498,-0.307272,0.000627,-0.000679,-1.012349,-0.005540,0.005871
0.190000,0.001100,0.024972,0.004763,-0.378330,-0.000627,-0.000672,-1.402600,-0.003663,0.005390
0.195000,0.001205,0.017131,0.002735,-0.423708,-0.001841,-0.000666,-1.698111,-0.001530,0.004576
0.200000,0.001269,0.008089,0.000551,-0.441002,-0.002939,-0.000663,-1.881659,0.000718,0.003490
0.205000,0.001285,-0.001563,-0.001647,-0.429683,-0.003853,-0.000661,-1.943633,0.002932,0.002206
0.210000,0.001253,-0.011208,-0.003717,-0.391046,-0.004524,-0.000662,-1.882342,0.004970,0.000807
0.215000,0.001174,-0.020240,-0.005529,-0.328068,-0.004911,-0.000664,-1.703832,0.006703,-0.000617
