t,z_s,dz_s,z_u,dz_u,z_r,F_act,body_acc,susp_defl,tyre_defl
0.845000,-0.000319,0.073431,0.005687,0.075304,0.005801,-95.528065,0.010036,-0.006006,-0.000114
0.850000,0.000048,0.073476,0.006062,0.073363,0.006129,-99.487444,-0.014054,-0.006014,-0.000067
0.855000,0.000415,0.073399,0.006427,0.071301,0.006447,-103.280873,-0.038121,-0.006012,-0.000020
0.860000,0.000782,0.073199,0.006781,0.069119,0.006753,-106.902028,-0.062124,-0.005999,0.000028
0.865000,0.001147,0.072877,0.007124,0.066822,0.007049,-110.344873,-0.086023,-0.005977,0.000075
0.870000,0.001510,0.072433,0.007455,0.064413,0.007333,-113.603671,-0.109779,-0.005945,0.000122
0.875000,0.001871,0.071869,0.007773,0.061898,0.007604,-116.672988,-0.133352,-0.005903,0.000169
0.880000,0.002228,0.071185,0.008079,0.059279,0.007863,-119.547710,-0.156702,-0.005850,0.000216
0.885000,0.002582,0.070382,0.008371,0.056561,0.008109,-122.223043,-0.179790,-0.005789,0.000262
0.890000,0.002932,0.069461,0.008649,0.053749,0.008341,-124.694528,-0.202579,-0.005717,0.000308
0.895000,0.003277,0.068425,0.008913,0.050847,0.008559,-126.958047,-0.225030,-0.005636,0.000354
0.900000,0.003616,0.067275,0.009162,0.047860,0.008763,-129.009825,-0.247105,-0.005546,0.000399
0.905000,0.003949,0.066012,0.009395,0.044794,0.008952,-130.846442,-0.268769,-0.005446,0.000443
0.910000,0.004276,0.064640,0.009613,0.041652,0.009127,-132.464838,-0.289984,-0.005337,0.000486
0.915000,0.004595,0.063160,0.009815,0.038442,0.009286,-133.862314,-0.310715,-0.005220,0.000529
0.920000,0.004907,0.061574,0.010001,0.035167,0.009430,-135.036541,-0.330928,-0.005093,0.000571
0.925000,0.005211,0.059885,0.010169,0.031834,0.009558,-135.985562,-0.350589,-0.004958,0.000612
0.930000,0.005506,0.058097,0.010321,0.028447,0.009670,-136.707795,-0.369666,-0.004815,0.000651
0.935000,0.005792,0.056212,0.010456,0.025013,0.009766,-137.202037,-0.388126,-0.004664,0.000690
0.940000,0.006068,0.054233,0.010573,0.021538,0.009846,-137.467464,-0.405939,-0.004505,0.000728
0.945000,0.006334,0.052164,0.010673,0.018026,0.009909,-137.503633,-0.423074,-0.004339,0.000764
0.950000,0.006589,0.050008,0.010755,0.014484,0.009956,-137.310486,-0.439504,-0.004165,0.000799
0.955000,0.006834,0.047768,0.010818,0.010919,0.009986,-136.888345,-0.455202,-0.003985,0.000833
0.960000,0.007067,0.045448,0.010864,0.007335,0.009999,-136.237914,-0.470140,-0.003797,0.000865
0.965000,0.007288,0.043053,0.010892,0.003738,0.009996,-135.360279,-0.484294,-0.003604,0.000896
0.970000,0.007497,0.040586,0.010901,0.000136,0.009976,-134.256902,-0.497640,-0.003404,0.000925
0.975000,0.007694,0.038052,0.010893,-0.003467,0.009940,-132.929626,-0.510156,-0.003199,0.000953
0.980000,0.007878,0.035453,0.010866,-0.007063,0.009887,-131.380663,-0.521822,-0.002988,0.000979
0.985000,0.008049,0.032796,0.010821,-0.010649,0.009817,-129.612596,-0.532617,-0.002773,0.001004
0.990000,0.008206,0.030084,0.010758,-0.014216,0.009731,-127.628375,-0.542524,-0.002552,0.001027
0.995000,0.008349,0.027322,0.010677,-0.017760,0.009629,-125.431308,-0.551527,-0.002328,0.001048
1.000000,0.008479,0.024515,0.010578,-0.021274,0.009511,-123.025061,-0.559609,-0.002099,0.001068
1.005000,0.008594,0.021666,0.010462,-0.024752,0.009376,-120.413645,-0.566758,-0.001868,0.001086
1.010000,0.008696,0.018781,0.010328,-0.028189,0.009227,-117.601415,-0.572963,-0.001633,0.001101
1.015000,0.008782,0.015865,0.010177,-0.031580,0.009062,-114.593063,-0.578211,-0.001395,0.001116
1.020000,0.008854,0.012923,0.010009,-0.034917,0.008881,-111.393604,-0.582495,-0.001155,0.001128
1.025000,0.008912,0.009959,0.009824,-0.038197,0.008686,-108.008374,-0.585808,-0.000913,0.001138
1.030000,0.008954,0.006978,0.009623,-0.041412,0.008477,-104.443020,-0.588144,-0.000669,0.001147
1.035000,0.008981,0.003986,0.009406,-0.044559,0.008253,-100.703486,-0.589499,-0.000425,0.001153
1.040000,0.008994,0.000987,0.009173,-0.047631,0.008016,-96.796010,-0.589871,-0.000180,0.001158
1.045000,0.008991,-0.002014,0.008925,-0.050624,0.007765,-92.727107,-0.589260,0.000066,0.001160
1.050000,0.008974,-0.005011,0.008662,-0.053532,0.007501,-88.503564,-0.587665,0.000312,0.001161
1.055000,0.008941,-0.008000,0.008385,-0.056351,0.007225,-84.132423,-0.585091,0.000557,0.001160
1.060000,0.008894,-0.010975,0.008093,-0.059077,0.006937,-79.620976,-0.581540,0.000801,0.001157
1.065000,0.008832,-0.013932,0.007788,-0.061703,0.006637,-74.976745,-0.577020,0.001043,0.001152
1.070000,0.008755,-0.016866,0.007470,-0.064227,0.006326,-70.207475,-0.571538,0.001284,0.001145
1.075000,0.008663,-0.019772,0.007140,-0.066644,0.006004,-65.321121,-0.565102,0.001523,0.001136
1.080000,0.008557,-0.022645,0.006798,-0.068949,0.005673,-60.325831,-0.557724,0.001759,0.001125
1.085000,0.008437,-0.025480,0.006444,-0.071140,0.005332,-55.229935,-0.549416,0.001993,0.001112
1.090000,0.008302,-0.028272,0.006080,-0.073211,0.004982,-50.041933,-0.540191,0.002223,0.001098
1.095000,0.008154,-0.031018,0.005705,-0.075161,0.004624,-44.770477,-0.530066,0.002449,0.001081
1.100000,0.007992,-0.033712,0.005321,-0.076986,0.004258,-39.424357,-0.519057,0.002671,0.001063
1.105000,0.007817,-0.036349,0.004928,-0.078682,0.003885,-34.012489,-0.507182,0.002889,0.001043
1.110000,0.007629,-0.038926,0.004527,-0.080246,0.003505,-28.543900,-0.494461,0.003102,0.001022
1.115000,0.007428,-0.041438,0.004118,-0.081677,0.003120,-23.027707,-0.480916,0.003310,0.000998
1.120000,0.007215,-0.043881,0.003703,-0.082972,0.002730,-17.473113,-0.466568,0.003512,0.000973
1.125000,0.006990,-0.046250,0.003281,-0.084128,0.002334,-11.889378,-0.451443,0.003709,0.000947
1.130000,0.006753,-0.048543,0.002854,-0.085144,0.001935,-6.285817,-0.435564,0.003899,0.000918
1.135000,0.006504,-0.050754,0.002422,-0.086018,0.001533,-0.671773,-0.418959,0.004082,0.000889
1.140000,0.006245,-0.052881,0.001986,-0.086749,0.001129,4.943390,-0.401656,0.004259,0.000857
1.145000,0.005976,-0.054920,0.001547,-0.087335,0.000722,10.550309,-0.383683,0.004429,0.000825
1.150000,0.005696,-0.056867,0.001105,-0.087775,0.000314,16.139631,-0.365069,0.004592,0.000791
1.155000,0.005407,-0.058720,0.000661,-0.088069,-0.000094,21.702037,-0.345847,0.004746,0.000755
1.160000,0.005109,-0.060474,0.000216,-0.088216,-0.000502,27.228248,-0.326048,0.004893,0.000719
1.165000,0.004803,-0.062127,-0.000229,-0.088216,-0.000910,32.709051,-0.305706,0.005032,0.000681
1.170000,0.004488,-0.063677,-0.000674,-0.088069,-0.001316,38.135302,-0.284853,0.005162,0.000642
1.175000,0.004166,-0.065121,-0.001117,-0.087775,-0.001719,43.497954,-0.263526,0.005284,0.000602
1.180000,0.003838,-0.066456,-0.001559,-0.087334,-0.002120,48.788063,-0.241759,0.005397,0.000561
1.185000,0.003502,-0.067680,-0.001999,-0.086748,-0.002517,53.996807,-0.219589,0.005501,0.000519
1.190000,0.003161,-0.068792,-0.002434,-0.086017,-0.002910,59.115498,-0.197052,0.005595,0.000476
1.195000,0.002815,-0.069788,-0.002866,-0.085143,-0.003299,64.135600,-0.174187,0.005681,0.000432
1.200000,0.002463,-0.070669,-0.003293,-0.084127,-0.003681,69.048741,-0.151032,0.005757,0.000388
1.205000,0.002108,-0.071431,-0.003715,-0.082970,-0.004058,73.846727,-0.127624,0.005823,0.000343
1.210000,0.001749,-0.072074,-0.004130,-0.081675,-0.004428,78.521557,-0.104004,0.005880,0.000297
1.215000,0.001388,-0.072598,-0.004539,-0.080244,-0.004790,83.065434,-0.080210,0.005926,0.000251
1.220000,0.001024,-0.073000,-0.004940,-0.078679,-0.005144,87.470780,-0.056283,0.005963,0.000205
1.225000,0.000658,-0.073280,-0.005332,-0.076983,-0.005490,91.730248,-0.032261,0.005990,0.000158
1.230000,0.000291,-0.073438,-0.005716,-0.075159,-0.005827,95.836735,-0.008186,0.006007,0.000111
1.235000,-0.000076,-0.073474,-0.006090,-0.073209,-0.006154,99.783392,0.015902,0.006014,0.000064
1.240000,-0.000443,-0.073387,-0.006454,-0.071137,-0.006471,103.563638,0.039965,0.006011,0.000016
1.245000,-0.000810,-0.073177,-0.006808,-0.068946,-0.006776,107.171167,0.063960,0.005998,-0.000031
1.250000,-0.001175,-0.072846,-0.007150,-0.066640,-0.007071,110.599963,0.087849,0.005975,-0.000079
1.255000,-0.001538,-0.072393,-0.007480,-0.064224,-0.007354,113.844309,0.111592,0.005942,-0.000126
1.260000,-0.001898,-0.071819,-0.007797,-0.061700,-0.007624,116.898793,0.135148,0.005899,-0.000173
1.265000,-0.002256,-0.071126,-0.008102,-0.059073,-0.007882,119.758321,0.158479,0.005846,-0.000220
1.270000,-0.002610,-0.070314,-0.008393,-0.056348,-0.008127,122.418125,0.181546,0.005783,-0.000266
1.275000,-0.002959,-0.069385,-0.008670,-0.053528,-0.008358,124.873768,0.204310,0.005711,-0.000312
