t,z_s,dz_s,z_u,dz_u,z_r,F_act,body_acc,susp_defl,tyre_defl
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.005000,0.000000,0.000000,-0.000000,-0.000000,0.000408,-0.000000,-0.000000,0.000000,-0.000408
0.010000,0.000000,0.000089,0.000021,0.008315,0.000816,-0.179330,0.034260,-0.000021,-0.000794
0.015000,0.000001,0.000425,0.000101,0.022978,0.001222,-1.366592,0.093061,-0.000100,-0.001121
0.020000,0.000005,0.001110,0.000266,0.041665,0.001626,-4.325840,0.164949,-0.000261,-0.001361
0.025000,0.000013,0.002187,0.000528,0.061991,0.002028,-9.461135,0.239137,-0.000515,-0.001499
0.030000,0.000027,0.003645,0.000892,0.081729,0.002426,-16.811388,0.306461,-0.000865,-0.001534
0.035000,0.000050,0.005429,0.001350,0.098995,0.002820,-26.104442,0.359944,-0.001300,-0.001470
0.040000,0.000082,0.007452,0.001884,0.112369,0.003209,-36.842395,0.395046,-0.001802,-0.001325
0.045000,0.000124,0.009609,0.002474,0.120968,0.003593,-48.407805,0.409629,-0.002349,-0.001120
0.050000,0.000178,0.011791,0.003093,0.124453,0.003971,-60.099569,0.403997,-0.002916,-0.000878
0.055000,0.000242,0.013893,0.003718,0.122994,0.004343,-71.135716,0.380838,-0.003476,-0.000625
0.060000,0.000316,0.015831,0.004324,0.117173,0.004707,-81.271329,0.342374,-0.004008,-0.000383
0.065000,0.000400,0.017534,0.004892,0.107936,0.005063,-90.218892,0.292712,-0.004492,-0.000171
0.070000,0.000491,0.018955,0.005407,0.096435,0.005411,-97.670058,0.237166,-0.004916,-0.000004
0.075000,0.000589,0.020078,0.005862,0.083875,0.005750,-103.513794,0.180736,-0.005273,0.000112
0.080000,0.000691,0.020908,0.006253,0.071396,0.006079,-107.813117,0.127726,-0.005562,0.000174
0.085000,0.000797,0.021474,0.006584,0.059981,0.006398,-110.698269,0.081784,-0.005787,0.000186
0.090000,0.000906,0.021819,0.006862,0.050375,0.006707,-112.320586,0.045704,-0.005957,0.000155
0.095000,0.001015,0.022000,0.007097,0.043035,0.007004,-113.009056,0.020511,-0.006082,0.000093
0.100000,0.001125,0.022075,0.007302,0.038142,0.007290,-113.049517,0.006349,-0.006177,0.000012
0.105000,0.001236,0.022100,0.007488,0.035608,0.007563,-112.749977,0.002185,-0.006252,-0.000075
0.110000,0.001346,0.022124,0.007667,0.035127,0.007824,-113.961968,-0.000398,-0.006320,-0.000157
0.115000,0.001457,0.022154,0.007847,0.036428,0.008072,-122.444893,-0.025887,-0.006390,-0.000224
0.120000,0.001568,0.022082,0.008040,0.039790,0.008306,-130.863343,-0.041471,-0.006472,-0.000266
0.125000,0.001678,0.021947,0.008252,0.044277,0.008526,-139.201396,-0.050510,-0.006575,-0.000274
0.130000,0.001787,0.021775,0.008488,0.048941,0.008733,-147.436106,-0.056654,-0.006701,-0.000245
0.135000,0.001895,0.021570,0.008745,0.052921,0.008924,-155.578022,-0.063549,-0.006850,-0.000179
0.140000,0.002002,0.021321,0.009019,0.055541,0.009101,-163.566474,-0.074001,-0.007017,-0.000082
0.145000,0.002108,0.021003,0.009302,0.056344,0.009263,-171.256428,-0.089683,-0.007194,0.000039
0.150000,0.002212,0.020587,0.009583,0.055110,0.009409,-178.804130,-0.112645,-0.007371,0.000174
0.155000,0.002314,0.020035,0.009853,0.051887,0.009539,-186.186945,-0.143088,-0.007539,0.000314
0.160000,0.002412,0.019311,0.010102,0.046926,0.009654,-193.372553,-0.180274,-0.007690,0.000449
0.165000,0.002506,0.018384,0.010323,0.040629,0.009752,-200.317629,-0.222709,-0.007817,0.000571
0.170000,0.002595,0.017233,0.010510,0.033483,0.009834,-206.943138,-0.268279,-0.007914,0.000675
0.175000,0.002678,0.015845,0.010660,0.025992,0.009900,-213.019384,-0.314050,-0.007981,0.000759
0.180000,0.002753,0.014226,0.010772,0.018599,0.009950,-218.678322,-0.358736,-0.008018,0.000822
0.185000,0.002820,0.012384,0.010848,0.011694,0.009982,-223.848186,-0.400315,-0.008028,0.000866
0.190000,0.002877,0.010340,0.010891,0.005549,0.009998,-228.456438,-0.437165,-0.008014,0.000893
0.195000,0.002923,0.008118,0.010906,0.000308,0.009998,-232.431813,-0.468165,-0.007983,0.000908
0.200000,0.002958,0.005749,0.010896,-0.004016,0.009980,-235.706915,-0.492738,-0.007939,0.000916
0.205000,0.002980,0.003265,0.010867,-0.007518,0.009946,-238.220314,-0.510819,-0.007887,0.000921
0.210000,0.002990,0.000696,0.010822,-0.010381,0.009896,-239.917944,-0.522773,-0.007832,0.000926
0.215000,0.002987,-0.001928,0.010763,-0.012840,0.009829,-237.313019,-0.514947,-0.007776,0.000934
0.220000,0.002971,-0.004516,0.010691,-0.015578,0.009745,-222.692972,-0.458351,-0.007721,0.000946
0.225000,0.002943,-0.006845,0.010601,-0.020119,0.009646,-208.038145,-0.410450,-0.007659,0.000956
0.230000,0.002903,-0.008954,0.010484,-0.026050,0.009530,-193.858466,-0.372127,-0.007581,0.000955
0.235000,0.002854,-0.010887,0.010336,-0.032787,0.009398,-179.981113,-0.340539,-0.007482,0.000937
0.240000,0.002795,-0.012671,0.010152,-0.039750,0.009251,-166.261530,-0.312827,-0.007358,0.000901
0.245000,0.002727,-0.014321,0.009934,-0.046423,0.009088,-152.768506,-0.287145,-0.007207,0.000846
0.250000,0.002652,-0.015842,0.009685,-0.052373,0.008910,-139.392970,-0.261124,-0.007033,0.000775
0.255000,0.002569,-0.017228,0.009408,-0.057313,0.008717,-126.113919,-0.233273,-0.006838,0.000690
0.260000,0.002480,-0.018467,0.009108,-0.061098,0.008510,-112.798427,-0.202181,-0.006628,0.000598
0.265000,0.002385,-0.019544,0.008793,-0.063742,0.008288,-99.781051,-0.169028,-0.006408,0.000505
0.270000,0.002285,-0.020447,0.008467,-0.065331,0.008053,-87.188594,-0.134426,-0.006182,0.000414
0.275000,0.002181,-0.021170,0.008136,-0.066035,0.007804,-75.126188,-0.099261,-0.005954,0.000331
0.280000,0.002074,-0.021713,0.007802,-0.066076,0.007543,-63.679060,-0.064607,-0.005728,0.000260
0.285000,0.001965,-0.022079,0.007469,-0.065704,0.007268,-52.888469,-0.031515,-0.005505,0.000201
0.290000,0.001854,-0.022278,0.007139,-0.065169,0.006982,-42.578395,-0.000187,-0.005285,0.000157
0.295000,0.001742,-0.022323,0.006811,-0.064718,0.006684,-32.992696,0.027349,-0.005069,0.000128
0.300000,0.001631,-0.022235,0.006485,-0.064520,0.006374,-24.094098,0.050544,-0.004854,0.000111
0.305000,0.001520,-0.022035,0.006159,-0.064688,0.006054,-15.818817,0.069150,-0.004638,0.000104
0.310000,0.001411,-0.021748,0.005830,-0.065279,0.005724,-8.090590,0.083183,-0.004420,0.000106
0.315000,0.001303,-0.021397,0.005498,-0.066295,0.005385,-0.801433,0.093008,-0.004195,0.000113
0.320000,0.001197,-0.021003,0.005160,-0.067697,0.005036,6.317461,0.099843,-0.003963,0.000124
0.325000,0.001093,-0.020580,0.004813,-0.069428,0.004679,13.140177,0.103314,-0.003720,0.000134
0.330000,0.000991,-0.020145,0.004458,-0.071378,0.004315,19.733573,0.104122,-0.003467,0.000143
0.335000,0.000892,-0.019709,0.004092,-0.073423,0.003943,26.163557,0.103041,-0.003200,0.000149
0.340000,0.000794,-0.019281,0.003716,-0.075441,0.003564,32.480981,0.100804,-0.002922,0.000152
0.345000,0.000699,-0.018865,0.003330,-0.077323,0.003180,38.722239,0.098053,-0.002631,0.000151
0.350000,0.000606,-0.018462,0.002936,-0.078983,0.002790,45.022219,0.095778,-0.002330,0.000146
0.355000,0.000515,-0.018070,0.002533,-0.080375,0.002396,51.376608,0.094226,-0.002019,0.000138
0.360000,0.000425,-0.017684,0.002124,-0.081473,0.001997,57.657262,0.093043,-0.001699,0.000127
0.365000,0.000338,-0.017302,0.001711,-0.082259,0.001595,63.847376,0.092327,-0.001373,0.000115
0.370000,0.000252,-0.016921,0.001294,-0.082737,0.001191,69.932694,0.092100,-0.001042,0.000103
0.375000,0.000169,-0.016540,0.000876,-0.082928,0.000785,75.912167,0.092358,-0.000707,0.000091
0.380000,0.000087,-0.016155,0.000457,-0.082871,0.000377,81.781422,0.093008,-0.000370,0.000080
0.385000,0.000007,-0.015764,0.000039,-0.082612,-0.000031,87.503762,0.093777,-0.000032,0.000071
0.390000,-0.000071,-0.015369,-0.000377,-0.082195,-0.000440,85.873082,0.064514,0.000306,0.000063
0.395000,-0.000147,-0.015106,-0.000788,-0.080755,-0.000847,83.862167,0.038596,0.000641,0.000059
0.400000,-0.000222,-0.014963,-0.001190,-0.078535,-0.001253,82.508377,0.019637,0.000968,0.000063
0.405000,-0.000297,-0.014907,-0.001580,-0.075952,-0.001657,81.685580,0.005509,0.001284,0.000077
0.410000,-0.000371,-0.014919,-0.001957,-0.073378,-0.002059,81.275171,-0.005801,0.001586,0.000101
0.415000,-0.000446,-0.014987,-0.002322,-0.071107,-0.002456,81.187227,-0.015946,0.001876,0.000135
0.420000,-0.000521,-0.015108,-0.002676,-0.069336,-0.002850,81.371374,-0.026072,0.002155,0.000174
0.425000,-0.000597,-0.015284,-0.003023,-0.068161,-0.003239,81.818933,-0.036767,0.002426,0.000216
0.430000,-0.000674,-0.015517,-0.003366,-0.067584,-0.003623,82.537942,-0.048179,0.002692,0.000257
0.435000,-0.000752,-0.015812,-0.003707,-0.067530,-0.004000,83.540340,-0.060099,0.002955,0.000293
0.440000,-0.000832,-0.016170,-0.004049,-0.067862,-0.004371,84.832375,-0.072070,0.003217,0.000322
0.445000,-0.000914,-0.016589,-0.004393,-0.068405,-0.004735,86.424114,-0.083425,0.003479,0.000342
0.450000,-0.000998,-0.017065,-0.004740,-0.068974,-0.005090,88.307903,-0.093471,0.003742,0.000350
0.455000,-0.001085,-0.017590,-0.005089,-0.069387,-0.005438,94.319850,-0.085487,0.004005,0.000348
0.460000,-0.001174,-0.018076,-0.005441,-0.069978,-0.005776,101.420147,-0.073842,0.004267,0.000334
0.465000,-0.001265,-0.018506,-0.005796,-0.070608,-0.006104,108.643756,-0.062134,0.004531,0.000308
0.470000,-0.001359,-0.018875,-0.006154,-0.071019,-0.006423,115.826093,-0.049986,0.004795,0.000269
0.475000,-0.001454,-0.019180,-0.006512,-0.070975,-0.006730,123.068854,-0.035944,0.005059,0.000218
0.480000,-0.001550,-0.019409,-0.006869,-0.070323,-0.007026,130.384373,-0.019219,0.005319,0.000157
0.485000,-0.001648,-0.019546,-0.007221,-0.068987,-0.007311,137.734587,0.000472,0.005573,0.000091
0.490000,-0.001745,-0.019577,-0.007564,-0.066960,-0.007584,145.091030,0.023174,0.005818,0.000020
0.495000,-0.001843,-0.019487,-0.007895,-0.064297,-0.007843,152.421629,0.048650,0.006052,-0.000052
0.500000,-0.001940,-0.019263,-0.008211,-0.061103,-0.008090,159.690681,0.076427,0.006272,-0.000121
0.505000,-0.002035,-0.018893,-0.008511,-0.057512,-0.008323,166.682745,0.105122,0.006475,-0.000187
0.510000,-0.002128,-0.018376,-0.008791,-0.053649,-0.008543,173.543842,0.134884,0.006663,-0.000248
0.515000,-0.002219,-0.017706,-0.009052,-0.049662,-0.008748,180.217645,0.164876,0.006833,-0.000304
0.520000,-0.002305,-0.016884,-0.009292,-0.045677,-0.008938,186.658973,0.194362,0.006987,-0.000354
0.525000,-0.002387,-0.015914,-0.009513,-0.041791,-0.009114,192.821982,0.222703,0.007126,-0.000399
0.530000,-0.002464,-0.014802,-0.009714,-0.038064,-0.009274,198.661037,0.249401,0.007251,-0.000440
0.535000,-0.002535,-0.013558,-0.009898,-0.034518,-0.009419,204.131455,0.274112,0.007363,-0.000478
0.540000,-0.002599,-0.012190,-0.010063,-0.031140,-0.009549,209.034156,0.295997,0.007464,-0.000515
0.545000,-0.002656,-0.010712,-0.010212,-0.027870,-0.009662,213.475589,0.315715,0.007556,-0.000550
0.550000,-0.002706,-0.009136,-0.010345,-0.024653,-0.009759,217.440041,0.333407,0.007638,-0.000585
0.555000,-0.002748,-0.007470,-0.010461,-0.021430,-0.009840,220.893055,0.349172,0.007713,-0.000621
0.560000,-0.002781,-0.005723,-0.010561,-0.018141,-0.009905,223.802082,0.363135,0.007780,-0.000656
0.565000,-0.002805,-0.003904,-0.010644,-0.014736,-0.009953,226.136206,0.375414,0.007839,-0.000691
0.570000,-0.002819,-0.002021,-0.010709,-0.011178,-0.009984,227.904138,0.386249,0.007889,-0.000725
0.575000,-0.002825,-0.000080,-0.010756,-0.007453,-0.009999,229.094400,0.395717,0.007931,-0.000757
0.580000,-0.002820,0.001911,-0.010784,-0.003563,-0.009997,224.410511,0.381800,0.007963,-0.000787
0.585000,-0.002806,0.003845,-0.010790,0.001137,-0.009978,213.083520,0.344540,0.007984,-0.000811
0.590000,-0.002782,0.005613,-0.010768,0.007201,-0.009943,201.757484,0.314740,0.007986,-0.000825
0.595000,-0.002750,0.007247,-0.010714,0.014109,-0.009891,190.673121,0.291557,0.007964,-0.000823
0.600000,-0.002710,0.008775,-0.010625,0.021281,-0.009823,179.646857,0.271971,0.007914,-0.000802
0.605000,-0.002663,0.010209,-0.010499,0.028204,-0.009738,168.597960,0.253532,0.007837,-0.000761
0.610000,-0.002608,0.011551,-0.010341,0.034465,-0.009637,157.514228,0.234381,0.007732,-0.000704
0.615000,-0.002548,0.012794,-0.010153,0.039779,-0.009520,146.451204,0.213364,0.007606,-0.000633
0.620000,-0.002481,0.013925,-0.009941,0.043988,-0.009387,135.488089,0.189912,0.007461,-0.000554
0.625000,-0.002409,0.014932,-0.009711,0.047064,-0.009239,124.641669,0.163695,0.007303,-0.000473
0.630000,-0.002332,0.015800,-0.009469,0.049101,-0.009075,114.080112,0.135533,0.007137,-0.000394
0.635000,-0.002251,0.016521,-0.009218,0.050269,-0.008896,103.910709,0.106329,0.006967,-0.000322
0.640000,-0.002167,0.017091,-0.008963,0.050793,-0.008702,94.218566,0.077168,0.006795,-0.000261
0.645000,-0.002081,0.017512,-0.008706,0.050925,-0.008493,85.072186,0.049226,0.006625,-0.000212
0.650000,-0.001992,0.017794,-0.008449,0.050910,-0.008271,76.500526,0.023559,0.006456,-0.000178
0.655000,-0.001903,0.017949,-0.008191,0.050972,-0.008034,68.408701,0.000651,0.006288,-0.000157
0.660000,-0.001813,0.017994,-0.007933,0.051298,-0.007785,60.724749,-0.018987,0.006120,-0.000149
0.665000,-0.001723,0.017946,-0.007672,0.052029,-0.007522,53.523439,-0.034410,0.005949,-0.000151
0.670000,-0.001634,0.017827,-0.007407,0.053220,-0.007247,46.735821,-0.045582,0.005773,-0.000160
0.675000,-0.001545,0.017660,-0.007134,0.054874,-0.006959,40.275403,-0.052775,0.005588,-0.000174
0.680000,-0.001458,0.017463,-0.006851,0.056942,-0.006660,34.053131,-0.056476,0.005394,-0.000191
0.685000,-0.001371,0.017254,-0.006557,0.059339,-0.006350,27.995578,-0.057276,0.005187,-0.000207
0.690000,-0.001285,0.017046,-0.006251,0.061954,-0.006029,22.005625,-0.055993,0.004966,-0.000222
0.695000,-0.001200,0.016848,-0.005931,0.064670,-0.005699,15.849369,-0.054069,0.004731,-0.000233
0.700000,-0.001117,0.016663,-0.005598,0.067391,-0.005358,9.672450,-0.051281,0.004481,-0.000239
0.705000,-0.001034,0.016494,-0.005250,0.070005,-0.005009,3.455244,-0.048202,0.004217,-0.000241
0.710000,-0.000952,0.016340,-0.004891,0.072418,-0.004652,-2.817292,-0.045342,0.003939,-0.000239
0.715000,-0.000871,0.016201,-0.004519,0.074560,-0.004286,-9.146965,-0.043071,0.003649,-0.000233
0.720000,-0.000790,0.016071,-0.004138,0.076388,-0.003914,-15.529252,-0.041630,0.003348,-0.000224
0.725000,-0.000710,0.015947,-0.003749,0.077887,-0.003535,-21.944527,-0.041091,0.003039,-0.000214
0.730000,-0.000631,0.015824,-0.003352,0.079065,-0.003150,-28.392484,-0.041508,0.002722,-0.000202
0.735000,-0.000552,0.015697,-0.002951,0.079954,-0.002760,-34.981555,-0.043294,0.002399,-0.000191
0.740000,-0.000474,0.015560,-0.002545,0.080612,-0.002365,-41.521081,-0.045472,0.002071,-0.000180
0.745000,-0.000396,0.015411,-0.002137,0.081078,-0.001966,-47.984182,-0.047828,0.001740,-0.000171
0.750000,-0.000320,0.015249,-0.001727,0.081391,-0.001564,-54.358187,-0.050201,0.001407,-0.000162
0.755000,-0.000244,0.015075,-0.001315,0.081589,-0.001160,-60.653800,-0.052529,0.001071,-0.000155
0.760000,-0.000169,0.014889,-0.000903,0.081702,-0.000753,-66.857770,-0.054657,0.000734,-0.000149
0.765000,-0.000095,0.014691,-0.000490,0.081753,-0.000346,-72.962602,-0.056488,0.000395,-0.000144
0.770000,-0.000022,0.014484,-0.000077,0.081755,0.000063,-78.969348,-0.058001,0.000055,-0.000140
0.775000,0.000049,0.014270,0.000336,0.081708,0.000471,-79.847862,-0.038247,-0.000286,-0.000135
0.780000,0.000120,0.014146,0.000746,0.080974,0.000879,-78.688300,-0.013256,-0.000626,-0.000132
0.785000,0.000191,0.014136,0.001151,0.079460,0.001284,-78.065310,0.005483,-0.000960,-0.000133
0.790000,0.000262,0.014213,0.001548,0.077486,0.001688,-77.956810,0.019252,-0.001286,-0.000141
0.795000,0.000333,0.014354,0.001933,0.075367,0.002089,-78.227017,0.029858,-0.001600,-0.000156
0.800000,0.000406,0.014546,0.002309,0.073360,0.002487,-78.800916,0.038698,-0.001903,-0.000178
0.805000,0.000479,0.014784,0.002675,0.071653,0.002880,-79.617760,0.046874,-0.002196,-0.000205
0.810000,0.000554,0.015064,0.003033,0.070356,0.003269,-80.640707,0.055099,-0.002480,-0.000236
0.815000,0.000630,0.015387,0.003386,0.069500,0.003652,-81.863740,0.063650,-0.002757,-0.000266
0.820000,0.000707,0.015757,0.003736,0.069050,0.004029,-83.289211,0.072493,-0.003029,-0.000293
0.825000,0.000787,0.016173,0.004085,0.068915,0.004399,-84.918597,0.081358,-0.003297,-0.000315
0.830000,0.000869,0.016634,0.004433,0.068971,0.004762,-86.746293,0.089830,-0.003563,-0.000330
0.835000,0.000954,0.017137,0.004781,0.069072,0.005117,-88.801966,0.097233,-0.003828,-0.000336
0.840000,0.001041,0.017675,0.005130,0.069080,0.005464,-91.014847,0.103297,-0.004089,-0.000334
