t,z_s,dz_s,z_u,dz_u,z_r,F_act,body_acc,susp_defl,tyre_defl
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000
0.005000,0.000000,0.000000,0.000000,0.000000,0.000612,-0.000000,-0.000000,0.000000,-0.000612
0.010000,0.000000,0.000134,0.000032,0.012472,0.001224,-0.055896,0.052277,-0.000032,-0.001192
0.015000,0.000002,0.000642,0.000152,0.034440,0.001833,-0.483440,0.145986,-0.000150,-0.001681
0.020000,0.000008,0.001699,0.000398,0.062281,0.002440,-1.849055,0.265678,-0.000390,-0.002042
0.025000,0.000020,0.003399,0.000789,0.092244,0.003042,-4.879314,0.393753,-0.000769,-0.002252
0.030000,0.000043,0.005748,0.001329,0.120900,0.003639,-10.358046,0.512822,-0.001287,-0.002310
0.035000,0.000078,0.008670,0.002003,0.145484,0.004230,-19.023533,0.607710,-0.001925,-0.002227
0.040000,0.000130,0.012021,0.002786,0.164108,0.004814,-31.477728,0.666929,-0.002656,-0.002028
0.045000,0.000199,0.015607,0.003645,0.175839,0.005390,-48.116396,0.683530,-0.003446,-0.001745
0.050000,0.000286,0.019210,0.004545,0.180649,0.005957,-69.085417,0.655311,-0.004259,-0.001412
0.055000,0.000390,0.022608,0.005454,0.179266,0.006514,-94.264869,0.584479,-0.005063,-0.001061
0.060000,0.000511,0.025599,0.006343,0.172964,0.007061,-123.279116,0.476865,-0.005832,-0.000718
0.065000,0.000645,0.028013,0.007191,0.163315,0.007595,-155.528594,0.340865,-0.006546,-0.000404
0.070000,0.000789,0.029723,0.007986,0.151952,0.008117,-190.237194,0.186260,-0.007197,-0.000131
0.075000,0.000940,0.030653,0.008724,0.140356,0.008625,-226.508446,0.023077,-0.007784,0.000099
0.080000,0.001094,0.030773,0.009405,0.129701,0.009119,-263.383823,-0.139389,-0.008311,0.000286
0.085000,0.001246,0.030096,0.010037,0.120755,0.009598,-299.897358,-0.293311,-0.008791,0.000439
0.090000,0.001393,0.028671,0.010629,0.113854,0.010060,-335.122199,-0.432767,-0.009236,0.000569
0.095000,0.001531,0.026571,0.011191,0.108923,0.010506,-368.206367,-0.553896,-0.009660,0.000685
0.100000,0.001657,0.023886,0.011733,0.105555,0.010935,-398.396704,-0.654782,-0.010076,0.000798
0.105000,0.001768,0.020711,0.012260,0.103113,0.011345,-425.051537,-0.735152,-0.010491,0.000915
0.110000,0.001863,0.017139,0.012775,0.100845,0.011736,-447.643748,-0.795930,-0.010912,0.001039
0.115000,0.001939,0.013262,0.013277,0.098004,0.012107,-465.756756,-0.838754,-0.011338,0.001169
0.120000,0.001995,0.009160,0.013762,0.093942,0.012459,-479.076221,-0.865507,-0.011767,0.001303
0.125000,0.002030,0.004907,0.014221,0.088189,0.012790,-487.380214,-0.877918,-0.012192,0.001432
0.130000,0.002044,0.000569,0.014647,0.080490,0.013099,-490.530157,-0.877291,-0.012604,0.001548
0.135000,0.002035,-0.003791,0.015029,0.070823,0.013386,-488.464188,-0.864358,-0.012994,0.001643
0.140000,0.002006,-0.008113,0.015357,0.059380,0.013652,-481.193843,-0.839264,-0.013352,0.001706
0.145000,0.001955,-0.012334,0.015624,0.046528,0.013894,-468.804153,-0.801673,-0.013670,0.001730
0.150000,0.001883,-0.016389,0.015824,0.032760,0.014113,-451.456589,-0.750954,-0.013941,0.001711
0.155000,0.001791,-0.020208,0.015954,0.018630,0.014309,-429.393764,-0.686415,-0.014162,0.001645
0.160000,0.001682,-0.023717,0.016012,0.004699,0.014481,-402.944518,-0.607556,-0.014330,0.001531
0.165000,0.001555,-0.026839,0.016002,-0.008520,0.014628,-372.527882,-0.514296,-0.014446,0.001373
