t,z_s,dz_s,z_u,dz_u,z_r,F_act,body_acc,susp_defl,tyre_defl
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.005000,0.000000,0.000000,0.000000,0.000000,0.000612,0.000000,0.000000,0.000000,-0.000612
0.010000,0.000000,0.000134,0.000032,0.012472,0.001224,-0.001536,0.052504,-0.000032,-0.001192
0.015000,0.000002,0.000643,0.000152,0.034433,0.001833,-0.013293,0.147912,-0.000150,-0.001681
0.020000,0.000008,0.001709,0.000397,0.062217,0.002440,-0.050864,0.272852,-0.000390,-0.002042
0.025000,0.000020,0.003442,0.000788,0.091971,0.003042,-0.134296,0.412150,-0.000768,-0.002253
0.030000,0.000043,0.005876,0.001325,0.120109,0.003639,-0.285414,0.550744,-0.001282,-0.002314
0.035000,0.000080,0.008974,0.001993,0.143670,0.004230,-0.525244,0.675330,-0.001913,-0.002237
0.040000,0.000134,0.012639,0.002762,0.160570,0.004814,-0.871822,0.775612,-0.002628,-0.002052
0.045000,0.000207,0.016730,0.003596,0.169715,0.005390,-1.338572,0.845040,-0.003389,-0.001794
0.050000,0.000302,0.021087,0.004456,0.170995,0.005957,-1.933361,0.881046,-0.004155,-0.001501
0.055000,0.000418,0.025543,0.005305,0.165166,0.006514,-2.658254,0.884809,-0.004886,-0.001210
0.060000,0.000557,0.029946,0.006109,0.153654,0.007061,-3.509898,0.860631,-0.005552,-0.000952
0.065000,0.000717,0.034173,0.006845,0.138309,0.007595,-4.480415,0.815048,-0.006127,-0.000750
0.070000,0.000898,0.038135,0.007499,0.121144,0.008117,-5.558642,0.755820,-0.006600,-0.000618
0.075000,0.001098,0.041784,0.008066,0.104092,0.008625,-6.731533,0.690907,-0.006968,-0.000559
0.080000,0.001315,0.045111,0.008552,0.088801,0.009119,-7.985545,0.627561,-0.007236,-0.000567
0.085000,0.001549,0.048137,0.008968,0.076487,0.009598,-9.307866,0.571621,-0.007420,-0.000629
0.090000,0.001796,0.050910,0.009332,0.067860,0.010060,-10.687363,0.527053,-0.007536,-0.000728
0.095000,0.002057,0.053494,0.009662,0.063109,0.010506,-12.115190,0.495757,-0.007605,-0.000844
0.100000,0.002331,0.055954,0.009977,0.061950,0.010935,-13.585024,0.477634,-0.007646,-0.000957
0.105000,0.002617,0.058353,0.010295,0.063719,0.011345,-15.092969,0.470865,-0.007678,-0.001050
0.110000,0.002915,0.060740,0.010626,0.067498,0.011736,-16.637172,0.472347,-0.007711,-0.001110
0.115000,0.003224,0.063147,0.010978,0.072248,0.012107,-18.217229,0.478206,-0.007754,-0.001129
0.120000,0.003546,0.065584,0.011355,0.076944,0.012459,-19.833497,0.484345,-0.007809,-0.001104
0.125000,0.003880,0.068045,0.011753,0.080683,0.012790,-21.486379,0.486931,-0.007873,-0.001037
0.130000,0.004227,0.070503,0.012165,0.082773,0.013099,-23.175681,0.482796,-0.007939,-0.000934
0.135000,0.004585,0.072917,0.012583,0.082780,0.013386,-24.900101,0.469716,-0.007998,-0.000803
0.140000,0.004956,0.075241,0.012995,0.080544,0.013652,-26.656889,0.446538,-0.008039,-0.000657
0.145000,0.005337,0.077423,0.013390,0.076162,0.013894,-28.441702,0.413188,-0.008053,-0.000504
0.150000,0.005729,0.079414,0.013758,0.069944,0.014113,-30.248642,0.370541,-0.008029,-0.000355
0.155000,0.006131,0.081171,0.014091,0.062352,0.014309,-32.070447,0.320220,-0.007960,-0.000218
0.160000,0.006541,0.082661,0.014384,0.053928,0.014481,-33.898805,0.264324,-0.007843,-0.000097
0.165000,0.006957,0.083861,0.014633,0.045226,0.014628,-35.724739,0.205151,-0.007676,0.000005
