t,z_s,dz_s,z_u,dz_u,z_r,F_act,body_acc,susp_defl,tyre_defl
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.672530,0.090302,0.000000,0.000000
0.005000,0.000001,0.000417,-0.000007,-0.002729,0.001243,-10.641434,-0.057729,0.000008,-0.001251
0.010000,0.000003,0.000423,0.000050,0.024641,0.002409,-13.600572,0.045348,-0.000047,-0.002359
0.015000,0.000006,0.001159,0.000291,0.069888,0.003423,43.276327,0.479930,-0.000285,-0.003132
0.020000,0.000019,0.004092,0.000761,0.115127,0.004222,28.570125,0.621868,-0.000741,-0.003461
0.025000,0.000048,0.007769,0.001458,0.160184,0.004755,-30.608216,0.588817,-0.001410,-0.003297
0.030000,0.000096,0.011274,0.002371,0.200316,0.004990,-45.449980,0.734223,-0.002275,-0.002619
0.035000,0.000162,0.015316,0.003433,0.219955,0.004911,-24.006955,0.953654,-0.003271,-0.001479
0.040000,0.000250,0.020128,0.004514,0.208616,0.004524,-12.182235,1.003157,-0.004264,-0.000010
0.045000,0.000363,0.024838,0.005459,0.166553,0.003853,-0.581439,0.915975,-0.005096,0.001606
0.050000,0.000498,0.028769,0.006119,0.096666,0.002939,-50.437116,0.441875,-0.005622,0.003180
0.055000,0.000646,0.030133,0.006392,0.013109,0.001841,-45.571725,0.123680,-0.005746,0.004551
0.060000,0.000796,0.029689,0.006207,-0.083908,0.000627,-63.676157,-0.368417,-0.005411,0.005581
0.065000,0.000938,0.026705,0.005532,-0.181417,-0.000627,-7.600978,-0.575245,-0.004594,0.006158
0.070000,0.001062,0.022600,0.004364,-0.278823,-0.001841,-50.383112,-1.220613,-0.003302,0.006205
0.075000,0.001158,0.015465,0.002767,-0.352063,-0.002939,-38.885193,-1.555500,-0.001609,0.005706
0.080000,0.001215,0.006866,0.000863,-0.400830,-0.003853,-25.656025,-1.795075,0.000351,0.004716
0.085000,0.001225,-0.002637,-0.001209,-0.419422,-0.004524,-39.365277,-2.028176,0.002434,0.003315
0.090000,0.001187,-0.012911,-0.003280,-0.401427,-0.004911,-8.232443,-1.918527,0.004467,0.001631
0.095000,0.001098,-0.022293,-0.005183,-0.353543,-0.004990,18.388674,-1.694775,0.006282,-0.000193
0.100000,0.000967,-0.030214,-0.006774,-0.278080,-0.004755,-12.914333,-1.581954,0.007740,-0.002018
0.105000,0.000797,-0.037176,-0.007907,-0.173261,-0.004222,-12.152001,-1.186609,0.008704,-0.003685
0.110000,0.000599,-0.041896,-0.008470,-0.052534,-0.003423,13.994638,-0.589709,0.009069,-0.005047
0.115000,0.000384,-0.043505,-0.008416,0.070888,-0.002409,17.914526,-0.044954,0.008801,-0.006008
0.120000,0.000168,-0.042332,-0.007750,0.190264,-0.001243,12.864071,0.475477,0.007918,-0.006507
0.125000,-0.000035,-0.038596,-0.006513,0.297182,-0.000000,41.513303,1.112203,0.006478,-0.006513
0.130000,-0.000212,-0.031874,-0.004801,0.378831,0.001243,31.611852,1.502811,0.004589,-0.006045
0.135000,-0.000351,-0.023420,-0.002745,0.434459,0.002409,5.786610,1.734211,0.002394,-0.005153
0.140000,-0.000445,-0.014075,-0.000480,0.461772,0.003423,28.035925,2.057532,0.000035,-0.003903
0.145000,-0.000489,-0.003506,0.001827,0.452319,0.004222,9.991944,2.057360,-0.002317,-0.002394
0.150000,-0.000481,0.006719,0.004009,0.412753,0.004755,30.367490,2.083859,-0.004490,-0.000746
0.155000,-0.000422,0.016681,0.005908,0.341162,0.004990,-15.916033,1.680692,-0.006331,0.000918
0.160000,-0.000319,0.024378,0.007401,0.252047,0.004911,-5.427117,1.421702,-0.007720,0.002490
0.165000,-0.000181,0.030490,0.008394,0.143951,0.004524,-15.852454,0.968946,-0.008575,0.003870
0.170000,-0.000018,0.034156,0.008821,0.027696,0.003853,-60.089441,0.312544,-0.008839,0.004968
0.175000,0.000154,0.034497,0.008671,-0.084349,0.002939,-36.185415,-0.068246,-0.008517,0.005732
0.180000,0.000324,0.032863,0.007962,-0.193970,0.001841,-45.260267,-0.605578,-0.007639,0.006122
0.185000,0.000478,0.028616,0.006737,-0.288953,0.000627,-57.567408,-1.119331,-0.006259,0.006111
0.190000,0.000606,0.021960,0.005088,-0.362723,-0.000627,-35.443546,-1.419659,-0.004482,0.005714
0.195000,0.000696,0.013977,0.003121,-0.415118,-0.001841,-39.345075,-1.754431,-0.002425,0.004961
0.200000,0.000743,0.004597,0.000963,-0.439075,-0.002939,-50.940881,-2.009267,-0.000220,0.003902
0.205000,0.000740,-0.005732,-0.001237,-0.432415,-0.003853,-4.204649,-1.891645,0.001978,0.002615
0.210000,0.000688,-0.015224,-0.003346,-0.403554,-0.004524,-6.749637,-1.882741,0.004034,0.001178
0.215000,0.000589,-0.024341,-0.005239,-0.347407,-0.004911,-7.077946,-1.737183,0.005828,-0.000328
0.220000,0.000446,-0.032424,-0.006789,-0.268294,-0.004990,30.388512,-1.318848,0.007235,-0.001799
0.225000,0.000269,-0.038212,-0.007906,-0.176477,-0.004755,61.909049,-0.851643,0.008175,-0.003151
0.230000,0.000069,-0.041502,-0.008539,-0.076573,-0.004222,28.476777,-0.598434,0.008608,-0.004318
0.235000,-0.000144,-0.043321,-0.008641,0.033648,-0.003423,41.125830,-0.080824,0.008497,-0.005219
0.240000,-0.000360,-0.042503,-0.008196,0.140192,-0.002409,60.332458,0.474970,0.007836,-0.005787
0.245000,-0.000564,-0.038948,-0.007242,0.235372,-0.001243,35.923637,0.824624,0.006678,-0.005999
0.250000,-0.000747,-0.033693,-0.005838,0.318810,-0.000000,89.391400,1.472432,0.005091,-0.005838
0.255000,-0.000895,-0.025448,-0.004084,0.374607,0.001243,22.626969,1.515254,0.003189,-0.005328
0.260000,-0.001002,-0.017101,-0.002087,0.415531,0.002409,58.746442,1.939061,0.001084,-0.004496
0.265000,-0.001063,-0.006967,0.000034,0.424383,0.003423,50.921009,2.046657,-0.001097,-0.003388
0.270000,-0.001072,0.003418,0.002132,0.406978,0.004222,40.907650,2.031921,-0.003204,-0.002089
0.275000,-0.001029,0.013435,0.004078,0.364623,0.004755,-16.249629,1.706805,-0.005107,-0.000677
0.280000,-0.000941,0.021614,0.005767,0.305838,0.004990,10.654392,1.652229,-0.006709,0.000777
0.285000,-0.000814,0.029191,0.007096,0.222523,0.004911,-29.669398,1.193167,-0.007910,0.002185
0.290000,-0.000654,0.034297,0.007979,0.129265,0.004524,18.402112,1.040030,-0.008634,0.003455
0.295000,-0.000472,0.038374,0.008350,0.020187,0.003853,-46.220159,0.321274,-0.008822,0.004497
0.300000,-0.000278,0.038851,0.008188,-0.082075,0.002939,-36.641017,-0.082085,-0.008466,0.005249
0.305000,-0.000087,0.037257,0.007516,-0.181537,0.001841,-39.139675,-0.549634,-0.007603,0.005676
0.310000,0.000091,0.033368,0.006371,-0.269825,0.000627,-69.402309,-1.108506,-0.006281,0.005745
0.315000,0.000242,0.026846,0.004834,-0.337550,-0.000627,-41.340186,-1.354084,-0.004592,0.005461
0.320000,0.000358,0.019229,0.002999,-0.388189,-0.001841,5.830857,-1.463286,-0.002641,0.004839
0.325000,0.000435,0.011228,0.000956,-0.419986,-0.002939,-40.470537,-1.894649,-0.000522,0.003895
0.330000,0.000466,0.001433,-0.001159,-0.417727,-0.003853,-11.682336,-1.868598,0.001625,0.002694
0.335000,0.000450,-0.007969,-0.003202,-0.391973,-0.004524,2.552295,-1.800831,0.003652,0.001323
