t,z_s,dz_s,z_u,dz_u,z_r,F_act,body_acc,susp_defl,tyre_defl
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.005000,0.000000,0.000000,0.000000,0.000000,0.000408,0.000000,0.000000,0.000000,-0.000408
0.010000,0.000000,0.000089,0.000021,0.008315,0.000816,-0.520432,0.032838,-0.000021,-0.000794
0.015000,0.000001,0.000419,0.000101,0.023021,0.001222,-2.471255,0.088669,-0.000100,-0.001121
0.020000,0.000005,0.001083,0.000266,0.041836,0.001626,-6.487379,0.156801,-0.000261,-0.001360
0.025000,0.000013,0.002123,0.000531,0.062384,0.002028,-12.902105,0.226833,-0.000518,-0.001497
0.030000,0.000027,0.003524,0.000897,0.082428,0.002426,-21.752899,0.289604,-0.000871,-0.001529
0.035000,0.000048,0.005229,0.001359,0.100063,0.002820,-32.814565,0.337898,-0.001311,-0.001461
0.040000,0.000079,0.007148,0.001900,0.113850,0.003209,-45.652996,0.366870,-0.001821,-0.001310
0.045000,0.000120,0.009173,0.002498,0.122890,0.003593,-59.691655,0.374192,-0.002378,-0.001095
0.050000,0.000171,0.011186,0.003129,0.126834,0.003971,-74.282835,0.359941,-0.002958,-0.000843
0.055000,0.000231,0.013079,0.003767,0.125846,0.004343,-88.776324,0.326274,-0.003536,-0.000576
0.060000,0.000301,0.014755,0.004388,0.120514,0.004707,-102.579383,0.276954,-0.004088,-0.000319
0.065000,0.000378,0.016144,0.004974,0.111745,0.005063,-115.203554,0.216786,-0.004596,-0.000089
0.070000,0.000461,0.017200,0.005510,0.100633,0.005411,-126.295642,0.151027,-0.005049,0.000099
0.075000,0.000549,0.017905,0.005986,0.088332,0.005750,-135.652099,0.084841,-0.005437,0.000236
0.080000,0.000640,0.018268,0.006400,0.075944,0.006079,-143.217635,0.022824,-0.005761,0.000321
0.085000,0.000731,0.018320,0.006754,0.064421,0.006398,-149.070314,-0.031348,-0.006023,0.000356
0.090000,0.000822,0.018110,0.007054,0.054496,0.006707,-153.396308,-0.075139,-0.006232,0.000347
0.095000,0.000912,0.017695,0.007309,0.046645,0.007004,-156.458045,-0.107237,-0.006397,0.000305
0.100000,0.000999,0.017139,0.007530,0.041077,0.007290,-158.559614,-0.127517,-0.006531,0.000240
0.105000,0.001083,0.016500,0.007729,0.037753,0.007563,-160.013010,-0.136891,-0.006646,0.000166
0.110000,0.001164,0.015834,0.007916,0.036419,0.007824,-161.108259,-0.137090,-0.006752,0.000092
0.115000,0.001241,0.015183,0.008101,0.036663,0.008072,-162.089682,-0.130388,-0.006859,0.000029
0.120000,0.001316,0.014578,0.008289,0.037975,0.008306,-163.139691,-0.119323,-0.006973,-0.000017
0.125000,0.001387,0.014034,0.008486,0.039805,0.008526,-164.370612,-0.106426,-0.007098,-0.000041
0.130000,0.001456,0.013557,0.008691,0.041625,0.008733,-165.824210,-0.093986,-0.007235,-0.000041
0.135000,0.001523,0.013138,0.008905,0.042971,0.008924,-167.477922,-0.083871,-0.007382,-0.000019
0.140000,0.001588,0.012763,0.009123,0.043483,0.009101,-169.256312,-0.077415,-0.007536,0.000022
0.145000,0.001651,0.012408,0.009341,0.042923,0.009263,-171.045956,-0.075364,-0.007691,0.000079
0.150000,0.001712,0.012051,0.009554,0.041179,0.009409,-172.711915,-0.077890,-0.007842,0.000145
0.155000,0.001771,0.011667,0.009754,0.038265,0.009539,-174.114024,-0.084656,-0.007983,0.000215
0.160000,0.001828,0.011235,0.009937,0.034296,0.009654,-175.121500,-0.094916,-0.008109,0.000283
0.165000,0.001883,0.010740,0.010098,0.029471,0.009752,-175.624722,-0.107642,-0.008215,0.000346
0.170000,0.001936,0.010171,0.010233,0.024038,0.009834,-175.543458,-0.121664,-0.008297,0.000398
0.175000,0.001985,0.009523,0.010339,0.018267,0.009900,-174.831250,-0.135798,-0.008354,0.000439
0.180000,0.002031,0.008800,0.010416,0.012425,0.009950,-173.476052,-0.148963,-0.008386,0.000467
0.185000,0.002073,0.008007,0.010465,0.006746,0.009982,-171.497576,-0.160269,-0.008392,0.000482
0.190000,0.002111,0.007157,0.010485,0.001419,0.009998,-168.942019,-0.169078,-0.008374,0.000487
0.195000,0.002144,0.006264,0.010480,-0.003426,0.009998,-165.875038,-0.175031,-0.008335,0.000482
0.200000,0.002173,0.005343,0.010451,-0.007721,0.009980,-162.373848,-0.178047,-0.008278,0.000471
0.205000,0.002198,0.004410,0.010403,-0.011456,0.009946,-158.519308,-0.178294,-0.008205,0.000456
0.210000,0.002217,0.003478,0.010336,-0.014674,0.009896,-154.388739,-0.176144,-0.008119,0.000441
0.215000,0.002233,0.002558,0.010255,-0.017459,0.009829,-150.050045,-0.172108,-0.008023,0.000426
0.220000,0.002243,0.001660,0.010161,-0.019920,0.009745,-145.557513,-0.166775,-0.007917,0.000415
0.225000,0.002249,0.000788,0.010054,-0.022179,0.009646,-140.949468,-0.160746,-0.007805,0.000409
0.230000,0.002251,-0.000054,0.009937,-0.024358,0.009530,-136.247735,-0.154578,-0.007685,0.000407
0.235000,0.002249,-0.000868,0.009808,-0.026565,0.009398,-131.458739,-0.148740,-0.007559,0.000410
0.240000,0.002243,-0.001655,0.009668,-0.028886,0.009251,-126.575904,-0.143578,-0.007425,0.000417
0.245000,0.002232,-0.002421,0.009516,-0.031380,0.009088,-121.582957,-0.139307,-0.007283,0.000428
0.250000,0.002219,-0.003170,0.009350,-0.034077,0.008910,-116.457707,-0.136003,-0.007132,0.000440
0.255000,0.002201,-0.003907,0.009171,-0.036976,0.008717,-111.175885,-0.133620,-0.006970,0.000453
0.260000,0.002180,-0.004636,0.008976,-0.040054,0.008510,-105.714666,-0.132010,-0.006796,0.000466
0.265000,0.002155,-0.005361,0.008765,-0.043264,0.008288,-100.055600,-0.130951,-0.006611,0.000477
0.270000,0.002126,-0.006085,0.008538,-0.046549,0.008053,-94.186747,-0.130179,-0.006412,0.000485
0.275000,0.002094,-0.006808,0.008295,-0.049842,0.007804,-88.103926,-0.129420,-0.006201,0.000491
0.280000,0.002058,-0.007529,0.008035,-0.053078,0.007543,-81.811083,-0.128418,-0.005977,0.000492
0.285000,0.002019,-0.008246,0.007759,-0.056197,0.007268,-75.319852,-0.126955,-0.005740,0.000491
0.290000,0.001976,-0.008958,0.007467,-0.059149,0.006982,-68.648471,-0.124869,-0.005492,0.000486
0.295000,0.001929,-0.009659,0.007162,-0.061897,0.006684,-61.820230,-0.122063,-0.005232,0.000478
0.300000,0.001879,-0.010346,0.006843,-0.064420,0.006374,-54.861665,-0.118504,-0.004963,0.000468
0.305000,0.001826,-0.011015,0.006511,-0.066709,0.006054,-47.800693,-0.114220,-0.004685,0.000457
0.310000,0.001769,-0.011663,0.006169,-0.068768,0.005724,-40.664880,-0.109289,-0.004400,0.000445
0.315000,0.001710,-0.012285,0.005817,-0.070614,0.005385,-33.479977,-0.103826,-0.004108,0.000432
0.320000,0.001647,-0.012879,0.005456,-0.072267,0.005036,-26.268827,-0.097968,-0.003810,0.000420
0.325000,0.001581,-0.013444,0.005088,-0.073754,0.004679,-19.050696,-0.091858,-0.003507,0.000408
0.330000,0.001512,-0.013979,0.004712,-0.075102,0.004315,-11.841025,-0.085635,-0.003199,0.000397
0.335000,0.001441,-0.014482,0.004329,-0.076336,0.003943,-4.651584,-0.079415,-0.002888,0.000387
0.340000,0.001368,-0.014954,0.003941,-0.077475,0.003564,2.509059,-0.073293,-0.002573,0.000377
0.345000,0.001292,-0.015396,0.003547,-0.078534,0.003180,9.634834,-0.067331,-0.002255,0.000367
0.350000,0.001214,-0.015809,0.003148,-0.079521,0.002790,16.721324,-0.061560,-0.001934,0.000358
0.355000,0.001134,-0.016192,0.002744,-0.080436,0.002396,23.764889,-0.055982,-0.001610,0.000348
0.360000,0.001052,-0.016548,0.002336,-0.081276,0.001997,30.761835,-0.050573,-0.001283,0.000338
0.365000,0.000969,-0.016877,0.001923,-0.082030,0.001595,37.707714,-0.045291,-0.000955,0.000328
0.370000,0.000884,-0.017179,0.001507,-0.082685,0.001191,44.596794,-0.040082,-0.000624,0.000316
0.375000,0.000797,-0.017455,0.001088,-0.083227,0.000785,51.421728,-0.034891,-0.000291,0.000304
0.380000,0.000709,-0.017704,0.000667,-0.083640,0.000377,58.173439,-0.029660,0.000042,0.000290
0.385000,0.000620,-0.017926,0.000244,-0.083910,-0.000031,64.841189,-0.024345,0.000376,0.000275
0.390000,0.000530,-0.018120,-0.000180,-0.084026,-0.000440,71.412814,-0.018911,0.000710,0.000260
0.395000,0.000439,-0.018285,-0.000604,-0.083980,-0.000847,77.875073,-0.013337,0.001043,0.000243
0.400000,0.000347,-0.018420,-0.001028,-0.083767,-0.001253,84.214078,-0.007619,0.001375,0.000226
0.405000,0.000255,-0.018526,-0.001450,-0.083384,-0.001657,90.415734,-0.001768,0.001705,0.000208
0.410000,0.000162,-0.018600,-0.001869,-0.082835,-0.002059,96.466175,0.004194,0.002032,0.000189
0.415000,0.000069,-0.018642,-0.002286,-0.082124,-0.002456,102.352132,0.010236,0.002355,0.000171
0.420000,-0.000024,-0.018652,-0.002698,-0.081257,-0.002850,108.061227,0.016318,0.002674,0.000152
0.425000,-0.000117,-0.018629,-0.003106,-0.080242,-0.003239,113.582167,0.022402,0.002989,0.000133
0.430000,-0.000210,-0.018573,-0.003508,-0.079088,-0.003623,118.904837,0.028447,0.003298,0.000114
0.435000,-0.000303,-0.018485,-0.003904,-0.077804,-0.004000,124.020301,0.034418,0.003602,0.000096
0.440000,-0.000395,-0.018365,-0.004294,-0.076396,-0.004371,128.920723,0.040283,0.003899,0.000077
0.445000,-0.000486,-0.018214,-0.004676,-0.074872,-0.004735,133.599225,0.046020,0.004189,0.000059
0.450000,-0.000577,-0.018031,-0.005049,-0.073236,-0.005090,138.049710,0.051613,0.004473,0.000041
0.455000,-0.000666,-0.017818,-0.005415,-0.071492,-0.005438,142.266665,0.057052,0.004748,0.000023
0.460000,-0.000755,-0.017575,-0.005771,-0.069642,-0.005776,146.244975,0.062336,0.005016,0.000005
0.465000,-0.000842,-0.017303,-0.006118,-0.067689,-0.006104,149.979760,0.067466,0.005276,-0.000013
0.470000,-0.000928,-0.017003,-0.006454,-0.065632,-0.006423,153.466247,0.072447,0.005526,-0.000032
0.475000,-0.001012,-0.016676,-0.006780,-0.063473,-0.006730,156.699689,0.077288,0.005768,-0.000050
0.480000,-0.001094,-0.016321,-0.007095,-0.061211,-0.007026,159.675334,0.081994,0.006000,-0.000068
0.485000,-0.001175,-0.015940,-0.007398,-0.058846,-0.007311,162.388432,0.086571,0.006223,-0.000087
0.490000,-0.001254,-0.015533,-0.007689,-0.056381,-0.007584,164.834286,0.091024,0.006435,-0.000105
0.495000,-0.001330,-0.015101,-0.007967,-0.053817,-0.007843,167.008334,0.095350,0.006636,-0.000123
0.500000,-0.001405,-0.014644,-0.008232,-0.051158,-0.008090,168.906246,0.099549,0.006827,-0.000141
0.505000,-0.001477,-0.014162,-0.008483,-0.048406,-0.008323,170.524029,0.103612,0.007006,-0.000159
0.510000,-0.001546,-0.013658,-0.008720,-0.045567,-0.008543,171.858132,0.107531,0.007174,-0.000177
0.515000,-0.001613,-0.013130,-0.008943,-0.042646,-0.008748,172.905535,0.111295,0.007329,-0.000195
0.520000,-0.001677,-0.012581,-0.009150,-0.039649,-0.008938,173.663825,0.114892,0.007473,-0.000212
0.525000,-0.001739,-0.012010,-0.009343,-0.036582,-0.009114,174.131246,0.118307,0.007604,-0.000228
0.530000,-0.001798,-0.011419,-0.009519,-0.033453,-0.009274,174.306725,0.121529,0.007722,-0.000245
0.535000,-0.001853,-0.010809,-0.009680,-0.030269,-0.009419,174.189875,0.124545,0.007827,-0.000261
0.540000,-0.001906,-0.010180,-0.009824,-0.027034,-0.009549,173.780979,0.127345,0.007919,-0.000276
0.545000,-0.001955,-0.009535,-0.009953,-0.023757,-0.009662,173.080958,0.129921,0.007998,-0.000291
0.550000,-0.002001,-0.008873,-0.010064,-0.020443,-0.009759,172.091323,0.132267,0.008063,-0.000305
0.555000,-0.002044,-0.008197,-0.010159,-0.017099,-0.009840,170.814134,0.134379,0.008115,-0.000318
0.560000,-0.002083,-0.007506,-0.010236,-0.013729,-0.009905,169.251940,0.136253,0.008153,-0.000332
0.565000,-0.002119,-0.006804,-0.010297,-0.010339,-0.009953,167.407742,0.137888,0.008178,-0.000344
0.570000,-0.002151,-0.006090,-0.010340,-0.006934,-0.009984,165.284946,0.139286,0.008189,-0.000356
0.575000,-0.002180,-0.005367,-0.010366,-0.003520,-0.009999,162.887343,0.140447,0.008187,-0.000368
0.580000,-0.002205,-0.004634,-0.010375,-0.000100,-0.009997,160.219082,0.141373,0.008171,-0.000379
0.585000,-0.002226,-0.003894,-0.010367,0.003320,-0.009978,157.284667,0.142065,0.008141,-0.000389
0.590000,-0.002244,-0.003148,-0.010342,0.006734,-0.009943,154.088952,0.142525,0.008098,-0.000399
0.595000,-0.002258,-0.002397,-0.010299,0.010139,-0.009891,150.637155,0.142754,0.008041,-0.000408
0.600000,-0.002268,-0.001641,-0.010239,0.013528,-0.009823,146.934861,0.142752,0.007971,-0.000416
0.605000,-0.002274,-0.000884,-0.010162,0.016895,-0.009738,142.988042,0.142520,0.007888,-0.000424
0.610000,-0.002277,-0.000124,-0.010068,0.020237,-0.009637,138.803067,0.142057,0.007791,-0.000431
0.615000,-0.002275,0.000635,-0.009957,0.023546,-0.009520,134.386713,0.141364,0.007682,-0.000437
0.620000,-0.002270,0.001394,-0.009830,0.026817,-0.009387,129.746168,0.140440,0.007560,-0.000443
0.625000,-0.002261,0.002150,-0.009686,0.030044,-0.009239,124.889036,0.139286,0.007425,-0.000447
0.630000,-0.002249,0.002903,-0.009526,0.033221,-0.009075,119.823325,0.137900,0.007277,-0.000451
0.635000,-0.002233,0.003650,-0.009351,0.036343,-0.008896,114.557442,0.136285,0.007118,-0.000455
0.640000,-0.002212,0.004392,-0.009159,0.039405,-0.008702,109.100170,0.134441,0.006947,-0.000457
0.645000,-0.002189,0.005127,-0.008952,0.042400,-0.008493,103.460649,0.132370,0.006764,-0.000459
0.650000,-0.002161,0.005853,-0.008731,0.045324,-0.008271,97.648353,0.130075,0.006569,-0.000460
0.655000,-0.002130,0.006569,-0.008495,0.048171,-0.008034,91.673062,0.127561,0.006364,-0.000460
0.660000,-0.002096,0.007275,-0.008244,0.050938,-0.007785,85.544833,0.124830,0.006148,-0.000460
0.665000,-0.002058,0.007968,-0.007980,0.053618,-0.007522,79.273975,0.121889,0.005922,-0.000458
0.670000,-0.002016,0.008648,-0.007703,0.056209,-0.007247,72.871025,0.118742,0.005686,-0.000456
0.675000,-0.001971,0.009313,-0.007412,0.058706,-0.006959,66.346720,0.115397,0.005441,-0.000453
0.680000,-0.001923,0.009963,-0.007110,0.061104,-0.006660,59.711980,0.111858,0.005187,-0.000450
0.685000,-0.001872,0.010596,-0.006795,0.063401,-0.006350,52.977885,0.108133,0.004923,-0.000445
0.690000,-0.001817,0.011212,-0.006469,0.065592,-0.006029,46.155660,0.104228,0.004652,-0.000440
0.695000,-0.001760,0.011809,-0.006133,0.067673,-0.005699,39.256660,0.100151,0.004373,-0.000434
0.700000,-0.001699,0.012386,-0.005786,0.069642,-0.005358,32.292352,0.095909,0.004087,-0.000428
0.705000,-0.001636,0.012942,-0.005430,0.071496,-0.005009,25.274304,0.091508,0.003793,-0.000421
0.710000,-0.001570,0.013477,-0.005064,0.073230,-0.004652,18.214171,0.086957,0.003494,-0.000413
0.715000,-0.001502,0.013989,-0.004690,0.074843,-0.004286,11.123679,0.082262,0.003189,-0.000404
0.720000,-0.001430,0.014478,-0.004308,0.076331,-0.003914,4.014610,0.077431,0.002878,-0.000395
0.725000,-0.001357,0.014943,-0.003919,0.077692,-0.003535,-3.101215,0.072472,0.002562,-0.000385
0.730000,-0.001281,0.015383,-0.003524,0.078924,-0.003150,-10.211951,0.067392,0.002243,-0.000374
0.735000,-0.001203,0.015797,-0.003123,0.080024,-0.002760,-17.305753,0.062200,0.001919,-0.000363
0.740000,-0.001123,0.016185,-0.002716,0.080990,-0.002365,-24.370791,0.056903,0.001593,-0.000351
0.745000,-0.001042,0.016547,-0.002305,0.081822,-0.001966,-31.395276,0.051512,0.001263,-0.000338
0.750000,-0.000958,0.016880,-0.001890,0.082517,-0.001564,-38.367477,0.046033,0.000932,-0.000325
0.755000,-0.000873,0.017185,-0.001472,0.083074,-0.001160,-45.275747,0.040477,0.000599,-0.000312
0.760000,-0.000786,0.017462,-0.001051,0.083492,-0.000753,-52.108542,0.034853,0.000265,-0.000298
0.765000,-0.000698,0.017710,-0.000629,0.083771,-0.000346,-58.854445,0.029170,-0.000070,-0.000283
0.770000,-0.000609,0.017928,-0.000205,0.083910,0.000063,-65.502187,0.023437,-0.000404,-0.000268
0.775000,-0.000519,0.018116,0.000218,0.083909,0.000471,-72.040665,0.017665,-0.000738,-0.000253
0.780000,-0.000428,0.018274,0.000642,0.083768,0.000879,-78.458963,0.011864,-0.001070,-0.000237
0.785000,-0.000337,0.018401,0.001064,0.083487,0.001284,-84.746372,0.006043,-0.001401,-0.000221
0.790000,-0.000245,0.018498,0.001484,0.083067,0.001688,-90.892405,0.000211,-0.001729,-0.000204
0.795000,-0.000152,0.018564,0.001902,0.082509,0.002089,-96.886816,-0.005620,-0.002054,-0.000187
0.800000,-0.000059,0.018599,0.002317,0.081813,0.002487,-102.719614,-0.011442,-0.002376,-0.000170
0.805000,0.000034,0.018602,0.002728,0.080981,0.002880,-108.381083,-0.017244,-0.002694,-0.000152
0.810000,0.000127,0.018575,0.003135,0.080013,0.003269,-113.861791,-0.023017,-0.003008,-0.000134
0.815000,0.000219,0.018517,0.003536,0.078913,0.003652,-119.152609,-0.028752,-0.003317,-0.000116
0.820000,0.000312,0.018428,0.003931,0.077680,0.004029,-124.244721,-0.034438,-0.003620,-0.000098
0.825000,0.000404,0.018308,0.004320,0.076319,0.004399,-129.129645,-0.040066,-0.003916,-0.000079
0.830000,0.000495,0.018158,0.004702,0.074830,0.004762,-133.799239,-0.045628,-0.004207,-0.000061
0.835000,0.000585,0.017978,0.005075,0.073216,0.005117,-138.245718,-0.051114,-0.004490,-0.000042
0.840000,0.000674,0.017767,0.005441,0.071480,0.005464,-142.461668,-0.056514,-0.004766,-0.000023
