t,z_s,dz_s,z_u,dz_u,z_r,F_act,body_acc,susp_defl,tyre_defl
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.005000,0.000000,0.000000,0.000000,0.000000,0.000852,0.000000,0.000000,0.000000,-0.000852
0.010000,0.000000,0.000187,0.000045,0.017346,0.003349,-0.012164,0.072981,-0.000044,-0.003304
0.015000,0.000003,0.001255,0.000298,0.081429,0.007322,-0.136692,0.346439,-0.000294,-0.007024
0.020000,0.000016,0.004428,0.001039,0.209300,0.012499,-0.716001,0.901753,-0.001023,-0.011460
0.025000,0.000054,0.011190,0.002597,0.403354,0.018528,-2.503522,1.760449,-0.002543,-0.015931
0.030000,0.000137,0.022977,0.005274,0.651339,0.024998,-6.778601,2.880028,-0.005137,-0.019725
0.035000,0.000294,0.040864,0.009278,0.928471,0.031469,-15.360523,4.159346,-0.008984,-0.022191
0.040000,0.000556,0.065305,0.014670,1.201243,0.037498,-30.500031,5.452257,-0.014114,-0.022828
0.045000,0.000957,0.095957,0.021332,1.432287,0.042676,-54.652203,6.587303,-0.020375,-0.021344
0.050000,0.001524,0.131602,0.028960,1.585620,0.046649,-90.156955,7.390646,-0.027436,-0.017690
0.055000,0.002277,0.170196,0.037084,1.631586,0.049147,-138.870057,7.709188,-0.034807,-0.012063
0.060000,0.003225,0.209017,0.045114,1.550891,0.050000,-201.796866,7.431064,-0.041889,-0.004886
0.065000,0.004361,0.244917,0.052393,1.337313,0.000000,-278.782278,6.501108,-0.048031,0.052393
0.070000,0.005644,0.263853,0.055687,-0.002075,0.000000,-367.602338,0.718603,-0.050042,0.055687
0.075000,0.006951,0.254765,0.052695,-1.156311,0.000000,-461.611871,-4.635670,-0.045744,0.052695
0.080000,0.008149,0.221110,0.044623,-2.021181,0.000000,-551.186667,-9.021074,-0.036473,0.044623
0.085000,0.009129,0.168620,0.033078,-2.539337,0.000000,-626.060235,-12.069485,-0.023949,0.033078
0.090000,0.009814,0.104394,0.019839,-2.700612,0.000000,-677.244180,-13.607338,-0.010024,0.019839
0.095000,0.010165,0.035944,0.006625,-2.536822,0.000000,-698.402290,-13.651505,0.003541,0.006625
0.100000,0.010178,-0.029693,-0.005089,-2.112426,0.000000,-686.622292,-12.383244,0.015267,-0.005089
0.105000,0.009883,-0.086672,-0.014207,-1.512680,0.000000,-642.600817,-10.106354,0.024090,-0.014207
0.110000,0.009334,-0.130834,-0.020084,-0.831019,0.000000,-570.318194,-7.196612,0.029418,-0.020084
0.115000,0.008601,-0.159939,-0.022539,-0.157219,0.000000,-476.324464,-4.049618,0.031141,-0.022539
0.120000,0.007762,-0.173657,-0.021809,0.432398,0.000000,-368.783333,-1.033306,0.029571,-0.021809
0.125000,0.006890,-0.173336,-0.018464,0.881861,0.000000,-256.426239,1.549990,0.025354,-0.018464
0.130000,0.006050,-0.161621,-0.013294,1.159167,0.000000,-147.556407,3.488826,0.019344,-0.013294
0.135000,0.005289,-0.141970,-0.007188,1.256633,0.000000,-49.216322,4.674098,0.012477,-0.007188
