t,z_s,dz_s,z_u,dz_u,z_r,F_act,body_acc,susp_defl,tyre_defl
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000
0.005000,0.000000,0.000000,0.000000,0.000000,0.000408,-0.000000,-0.000000,0.000000,-0.000408
0.010000,0.000000,0.000089,0.000021,0.008315,0.000816,-0.037264,0.034852,-0.000021,-0.000794
0.015000,0.000001,0.000428,0.000101,0.022960,0.001222,-0.322294,0.097324,-0.000100,-0.001121
0.020000,0.000005,0.001133,0.000265,0.041521,0.001626,-1.232703,0.177119,-0.000260,-0.001361
0.025000,0.000013,0.002266,0.000526,0.061496,0.002028,-3.252876,0.262502,-0.000513,-0.001502
0.030000,0.000028,0.003832,0.000886,0.080600,0.002426,-6.905364,0.341881,-0.000858,-0.001540
0.035000,0.000052,0.005780,0.001335,0.096989,0.002820,-12.682355,0.405140,-0.001283,-0.001485
0.040000,0.000087,0.008014,0.001857,0.109405,0.003209,-20.985152,0.444620,-0.001771,-0.001352
0.045000,0.000133,0.010405,0.002430,0.117226,0.003593,-32.077597,0.455687,-0.002297,-0.001164
0.050000,0.000190,0.012807,0.003030,0.120433,0.003971,-46.056945,0.436874,-0.002840,-0.000941
0.055000,0.000260,0.015072,0.003636,0.119511,0.004343,-62.843246,0.389653,-0.003376,-0.000707
0.060000,0.000340,0.017066,0.004228,0.115309,0.004707,-82.186077,0.317910,-0.003888,-0.000479
0.065000,0.000430,0.018675,0.004794,0.108877,0.005063,-103.685729,0.227243,-0.004364,-0.000269
0.070000,0.000526,0.019816,0.005324,0.101301,0.005411,-126.824796,0.124173,-0.004798,-0.000087
0.075000,0.000627,0.020435,0.005816,0.093571,0.005750,-151.005631,0.015385,-0.005189,0.000066
0.080000,0.000729,0.020515,0.006270,0.086467,0.006079,-175.589215,-0.092926,-0.005541,0.000191
0.085000,0.000831,0.020064,0.006691,0.080504,0.006398,-199.931572,-0.195541,-0.005861,0.000293
0.090000,0.000928,0.019114,0.007086,0.075903,0.006707,-223.414800,-0.288511,-0.006157,0.000379
0.095000,0.001020,0.017714,0.007461,0.072615,0.007004,-245.470911,-0.369264,-0.006440,0.000457
0.100000,0.001105,0.015924,0.007822,0.070370,0.007290,-265.597803,-0.436522,-0.006717,0.000532
0.105000,0.001179,0.013807,0.008173,0.068742,0.007563,-283.367692,-0.490101,-0.006994,0.000610
0.110000,0.001242,0.011426,0.008516,0.067230,0.007824,-298.429166,-0.530620,-0.007275,0.000693
0.115000,0.001293,0.008841,0.008851,0.065336,0.008072,-310.504504,-0.559170,-0.007559,0.000780
0.120000,0.001330,0.006107,0.009174,0.062628,0.008306,-319.384147,-0.577004,-0.007845,0.000868
0.125000,0.001353,0.003271,0.009481,0.058792,0.008526,-324.920143,-0.585278,-0.008128,0.000955
0.130000,0.001362,0.000379,0.009765,0.053660,0.008733,-327.020105,-0.584861,-0.008402,0.001032
0.135000,0.001357,-0.002528,0.010019,0.047215,0.008924,-325.642792,-0.576238,-0.008662,0.001095
0.140000,0.001337,-0.005409,0.010238,0.039586,0.009101,-320.795895,-0.559509,-0.008901,0.001137
0.145000,0.001303,-0.008223,0.010416,0.031019,0.009263,-312.536102,-0.534449,-0.009113,0.001154
0.150000,0.001255,-0.010926,0.010549,0.021840,0.009409,-300.971059,-0.500636,-0.009294,0.001141
0.155000,0.001194,-0.013472,0.010636,0.012420,0.009539,-286.262509,-0.457610,-0.009441,0.001096
0.160000,0.001121,-0.015811,0.010675,0.003132,0.009654,-268.629679,-0.405037,-0.009554,0.001021
0.165000,0.001037,-0.017893,0.010668,-0.005680,0.009752,-248.351921,-0.342864,-0.009631,0.000916
0.170000,0.000943,-0.019666,0.010619,-0.013730,0.009834,-225.769724,-0.271432,-0.009676,0.000784
0.175000,0.000841,-0.021083,0.010531,-0.020806,0.009900,-201.283335,-0.191555,-0.009690,0.000631
0.180000,0.000733,-0.022098,0.010411,-0.026774,0.009950,-175.348556,-0.104543,-0.009677,0.000461
0.185000,0.000621,-0.022676,0.010263,-0.031577,0.009982,-148.469528,-0.012173,-0.009642,0.000281
0.190000,0.000508,-0.022789,0.010095,-0.035227,0.009998,-121.188615,0.083374,-0.009587,0.000096
0.195000,0.000395,-0.022422,0.009910,-0.037791,0.009998,-94.073788,0.179619,-0.009515,-0.000088
0.200000,0.000285,-0.021571,0.009715,-0.039369,0.009980,-67.704059,0.273909,-0.009430,-0.000265
0.205000,0.000180,-0.020246,0.009514,-0.040085,0.009946,-42.653707,0.363545,-0.009334,-0.000432
0.210000,0.000084,-0.018472,0.009312,-0.040066,0.009896,-19.476037,0.445909,-0.009228,-0.000584
0.215000,-0.000003,-0.016286,0.009111,-0.039434,0.009829,1.312546,0.518584,-0.009115,-0.000717
0.220000,-0.000078,-0.013736,0.008915,-0.038301,0.009745,19.247490,0.579442,-0.008993,-0.000830
0.225000,-0.000140,-0.010881,0.008725,-0.036759,0.009646,33.929472,0.626716,-0.008865,-0.000920
0.230000,-0.000186,-0.007790,0.008544,-0.034891,0.009530,45.035786,0.659046,-0.008731,-0.000985
0.235000,-0.000217,-0.004537,0.008373,-0.032763,0.009398,52.329436,0.675500,-0.008591,-0.001025
0.240000,-0.000232,-0.001200,0.008214,-0.030440,0.009251,55.665779,0.675575,-0.008445,-0.001037
0.245000,-0.000229,0.002137,0.008066,-0.027985,0.009088,54.996681,0.659184,-0.008295,-0.001022
0.250000,-0.000210,0.005394,0.007931,-0.025468,0.008910,50.372229,0.626632,-0.008142,-0.000979
0.255000,-0.000176,0.008490,0.007809,-0.022970,0.008717,41.940115,0.578585,-0.007984,-0.000908
0.260000,-0.000126,0.011346,0.007699,-0.020581,0.008510,29.942844,0.516041,-0.007825,-0.000811
0.265000,-0.000063,0.013891,0.007600,-0.018406,0.008288,14.712925,0.440293,-0.007663,-0.000688
0.270000,0.000012,0.016058,0.007512,-0.016560,0.008053,-3.333790,0.352905,-0.007500,-0.000541
0.275000,0.000097,0.017788,0.007432,-0.015160,0.007804,-23.706464,0.255679,-0.007335,-0.000373
0.280000,0.000189,0.019031,0.007357,-0.014327,0.007543,-45.849176,0.150633,-0.007168,-0.000185
0.285000,0.000286,0.019747,0.007285,-0.014174,0.007268,-69.152233,0.039967,-0.006999,0.000017
0.290000,0.000385,0.019906,0.007212,-0.014802,0.006982,-92.964732,-0.073962,-0.006827,0.000230
0.295000,0.000483,0.019492,0.007133,-0.016290,0.006684,-116.608208,-0.188677,-0.006650,0.000449
0.300000,0.000578,0.018500,0.007044,-0.018698,0.006374,-139.391180,-0.301620,-0.006466,0.000670
0.305000,0.000667,0.016936,0.006941,-0.022054,0.006054,-160.624367,-0.410194,-0.006274,0.000887
0.310000,0.000746,0.014824,0.006819,-0.026358,0.005724,-179.636297,-0.511821,-0.006072,0.001095
0.315000,0.000814,0.012196,0.006672,-0.031581,0.005385,-195.789027,-0.603994,-0.005858,0.001288
0.320000,0.000867,0.009099,0.006497,-0.037661,0.005036,-208.493607,-0.684338,-0.005630,0.001461
0.325000,0.000904,0.005593,0.006289,-0.044510,0.004679,-217.224944,-0.750673,-0.005385,0.001610
0.330000,0.000923,0.001748,0.006045,-0.052015,0.004315,-221.535674,-0.801074,-0.005123,0.001731
0.335000,0.000921,-0.002356,0.005762,-0.060043,0.003943,-221.068671,-0.833931,-0.004841,0.001820
0.340000,0.000899,-0.006633,0.005438,-0.068442,0.003564,-215.567821,-0.847999,-0.004539,0.001873
0.345000,0.000855,-0.010986,0.005070,-0.077049,0.003180,-204.886735,-0.842441,-0.004215,0.001890
0.350000,0.000789,-0.015317,0.004659,-0.085691,0.002790,-188.995112,-0.816864,-0.003870,0.001869
0.355000,0.000702,-0.019525,0.004204,-0.094194,0.002396,-167.982517,-0.771340,-0.003502,0.001809
0.360000,0.000595,-0.023511,0.003708,-0.102380,0.001997,-142.059412,-0.706419,-0.003113,0.001711
0.365000,0.000468,-0.027174,0.003171,-0.110076,0.001595,-111.555346,-0.623120,-0.002703,0.001576
0.370000,0.000324,-0.030424,0.002597,-0.117116,0.001191,-76.914279,-0.522923,-0.002273,0.001406
0.375000,0.000165,-0.033174,0.001990,-0.123344,0.000785,-38.687110,-0.407737,-0.001825,0.001205
0.380000,-0.000006,-0.035348,0.001354,-0.128614,0.000377,2.478489,-0.279866,-0.001360,0.000977
0.385000,-0.000187,-0.036882,0.000693,-0.132800,-0.000031,45.850707,-0.141956,-0.000880,0.000725
0.390000,-0.000373,-0.037723,0.000015,-0.135790,-0.000440,90.628461,0.003055,-0.000388,0.000455
0.395000,-0.000562,-0.037836,-0.000675,-0.137495,-0.000847,135.958177,0.152007,0.000113,0.000172
0.400000,-0.000749,-0.037199,-0.001370,-0.137850,-0.001253,180.952126,0.301584,0.000621,-0.000117
0.405000,-0.000932,-0.035808,-0.002064,-0.136813,-0.001657,224.707920,0.448385,0.001132,-0.000406
0.410000,-0.001105,-0.033676,-0.002748,-0.134369,-0.002059,266.328736,0.589008,0.001643,-0.000690
0.415000,-0.001267,-0.030832,-0.003417,-0.130533,-0.002456,304.943835,0.720116,0.002151,-0.000961
0.420000,-0.001412,-0.027324,-0.004063,-0.125349,-0.002850,339.728895,0.838523,0.002651,-0.001213
0.425000,-0.001538,-0.023214,-0.004680,-0.118886,-0.003239,369.925725,0.941265,0.003141,-0.001440
0.430000,-0.001643,-0.018580,-0.005261,-0.111246,-0.003623,394.860867,1.025671,0.003618,-0.001638
0.435000,-0.001723,-0.013513,-0.005800,-0.102555,-0.004000,413.962683,1.089429,0.004077,-0.001800
0.440000,-0.001777,-0.008116,-0.006294,-0.092965,-0.004371,426.776479,1.130646,0.004517,-0.001923
0.445000,-0.001803,-0.002502,-0.006737,-0.082649,-0.004735,432.977300,1.147902,0.004934,-0.002002
0.450000,-0.001802,0.003209,-0.007127,-0.071800,-0.005090,432.380052,1.140291,0.005325,-0.002036
0.455000,-0.001771,0.008893,-0.007461,-0.060624,-0.005438,424.946659,1.107454,0.005689,-0.002023
0.460000,-0.001713,0.014422,-0.007738,-0.049337,-0.005776,410.790022,1.049597,0.006025,-0.001963
0.465000,-0.001628,0.019671,-0.007959,-0.038161,-0.006104,390.174624,0.967505,0.006331,-0.001855
0.470000,-0.001517,0.024517,-0.008124,-0.027318,-0.006423,363.513681,0.862533,0.006607,-0.001702
0.475000,-0.001384,0.028845,-0.008236,-0.017024,-0.006730,331.362832,0.736589,0.006852,-0.001506
0.480000,-0.001231,0.032549,-0.008298,-0.007484,-0.007026,294.410417,0.592105,0.007067,-0.001271
0.485000,-0.001060,0.035535,-0.008314,0.001111,-0.007311,253.464506,0.431993,0.007253,-0.001002
0.490000,-0.000877,0.037724,-0.008289,0.008591,-0.007584,209.436888,0.259585,0.007412,-0.000705
0.495000,-0.000685,0.039052,-0.008230,0.014810,-0.007843,163.324322,0.078572,0.007544,-0.000386
0.500000,-0.000489,0.039475,-0.008143,0.019650,-0.008090,116.187426,-0.107077,0.007654,-0.000052
0.505000,-0.000293,0.038968,-0.008035,0.023024,-0.008323,69.127627,-0.293201,0.007742,0.000289
0.510000,-0.000102,0.037529,-0.007914,0.024879,-0.008543,23.262673,-0.475534,0.007812,0.000629
0.515000,0.000080,0.035174,-0.007787,0.025198,-0.008748,-20.298776,-0.649806,0.007867,0.000961
0.520000,0.000248,0.031943,-0.007663,0.024001,-0.008938,-60.482893,-0.811841,0.007911,0.001275
0.525000,0.000397,0.027897,-0.007549,0.021343,-0.009114,-96.276192,-0.957652,0.007946,0.001565
0.530000,0.000525,0.023115,-0.007451,0.017317,-0.009274,-126.750203,-1.083541,0.007976,0.001823
0.535000,0.000627,0.017697,-0.007377,0.012048,-0.009419,-151.084718,-1.186186,0.008004,0.002042
0.540000,0.000701,0.011758,-0.007332,0.005698,-0.009549,-168.589056,-1.262732,0.008033,0.002216
0.545000,0.000744,0.005430,-0.007322,-0.001547,-0.009662,-178.720800,-1.310861,0.008066,0.002340
0.550000,0.000754,-0.001146,-0.007350,-0.009470,-0.009759,-181.101522,-1.328860,0.008104,0.002409
0.555000,0.000732,-0.007818,-0.007419,-0.017838,-0.009840,-175.529085,-1.315672,0.008151,0.002421
0.560000,0.000676,-0.014431,-0.007531,-0.026397,-0.009905,-161.986131,-1.270938,0.008207,0.002374
0.565000,0.000588,-0.020824,-0.007685,-0.034886,-0.009953,-140.644519,-1.195016,0.008274,0.002267
0.570000,0.000469,-0.026842,-0.007882,-0.043036,-0.009984,-111.865480,-1.088991,0.008351,0.002102
0.575000,0.000321,-0.032332,-0.008119,-0.050583,-0.009999,-76.195431,-0.954664,0.008440,0.001880
0.580000,0.000147,-0.037152,-0.008391,-0.057268,-0.009997,-34.357413,-0.794529,0.008538,0.001606
0.585000,-0.000048,-0.041170,-0.008694,-0.062845,-0.009978,12.761715,-0.611730,0.008646,0.001284
0.590000,-0.000262,-0.044272,-0.009022,-0.067091,-0.009943,64.128147,-0.410002,0.008760,0.000921
0.595000,-0.000488,-0.046362,-0.009368,-0.069806,-0.009891,118.581756,-0.193599,0.008879,0.000523
0.600000,-0.000723,-0.047364,-0.009723,-0.070823,-0.009823,174.860093,0.032794,0.009000,0.000100
0.605000,-0.000959,-0.047227,-0.010078,-0.070007,-0.009738,231.625270,0.264155,0.009119,-0.000340
0.610000,-0.001192,-0.045924,-0.010425,-0.067267,-0.009637,287.493188,0.495238,0.009232,-0.000787
0.615000,-0.001416,-0.043454,-0.010752,-0.062552,-0.009520,341.064477,0.720684,0.009337,-0.001232
0.620000,-0.001624,-0.039846,-0.011051,-0.055857,-0.009387,390.956483,0.935145,0.009427,-0.001663
0.625000,-0.001811,-0.035151,-0.011311,-0.047221,-0.009239,435.835584,1.133405,0.009499,-0.002072
0.630000,-0.001973,-0.029451,-0.011522,-0.036734,-0.009075,474.449112,1.310508,0.009549,-0.002447
0.635000,-0.002104,-0.022850,-0.011677,-0.024526,-0.008896,505.656115,1.461867,0.009573,-0.002781
0.640000,-0.002200,-0.015477,-0.011765,-0.010774,-0.008702,528.456253,1.583391,0.009566,-0.003063
0.645000,-0.002257,-0.007481,-0.011781,0.004304,-0.008493,542.016098,1.671580,0.009524,-0.003288
0.650000,-0.002273,0.000973,-0.011718,0.020456,-0.008271,545.692194,1.723622,0.009445,-0.003447
0.655000,-0.002247,0.009702,-0.011572,0.037397,-0.008034,539.050266,1.737475,0.009325,-0.003537
0.660000,-0.002176,0.018515,-0.011338,0.054816,-0.007785,521.880044,1.711929,0.009162,-0.003554
0.665000,-0.002062,0.027213,-0.011017,0.072381,-0.007522,494.205282,1.646651,0.008955,-0.003495
0.670000,-0.001905,0.035598,-0.010607,0.089751,-0.007247,456.288615,1.542216,0.008702,-0.003360
0.675000,-0.001708,0.043471,-0.010111,0.106578,-0.006959,408.631044,1.400109,0.008403,-0.003152
0.680000,-0.001472,0.050643,-0.009532,0.122517,-0.006660,351.965931,1.222717,0.008059,-0.002872
0.685000,-0.001204,0.056934,-0.008876,0.137234,-0.006350,287.247518,1.013287,0.007672,-0.002526
0.690000,-0.000906,0.062183,-0.008149,0.150414,-0.006029,215.634133,0.775879,0.007243,-0.002120
0.695000,-0.000585,0.066247,-0.007360,0.161768,-0.005699,138.466320,0.515283,0.006776,-0.001662
0.700000,-0.000247,0.069008,-0.006520,0.171039,-0.005358,57.240312,0.236927,0.006273,-0.001162
0.705000,0.000101,0.070375,-0.005638,0.178013,-0.005009,-26.422668,-0.053228,0.005740,-0.000629
0.710000,0.000453,0.070286,-0.004728,0.182519,-0.004652,-110.810649,-0.348823,0.005181,-0.000076
0.715000,0.000800,0.068712,-0.003801,0.184437,-0.004286,-194.157999,-0.643228,0.004602,0.000485
0.720000,0.001136,0.065656,-0.002872,0.183702,-0.003914,-274.684561,-0.929697,0.004008,0.001042
0.725000,0.001453,0.061156,-0.001953,0.180305,-0.003535,-350.635993,-1.201515,0.003406,0.001582
0.730000,0.001744,0.055284,-0.001058,0.174298,-0.003150,-420.324400,-1.452154,0.002802,0.002092
0.735000,0.002003,0.048143,-0.000199,0.165787,-0.002760,-482.168338,-1.675431,0.002202,0.002561
0.740000,0.002223,0.039871,0.000611,0.154938,-0.002365,-534.731257,-1.865650,0.001612,0.002976
0.745000,0.002399,0.030630,0.001360,0.141973,-0.001966,-576.757467,-2.017751,0.001039,0.003326
0.750000,0.002527,0.020611,0.002039,0.127161,-0.001564,-607.204734,-2.127437,0.000487,0.003604
0.755000,0.002603,0.010027,0.002640,0.110820,-0.001160,-625.272702,-2.191290,-0.000037,0.003800
0.760000,0.002626,-0.000894,0.003155,0.093305,-0.000753,-630.426379,-2.206868,-0.000529,0.003908
0.765000,0.002594,-0.011910,0.003580,0.075005,-0.000346,-622.414046,-2.172785,-0.000986,0.003925
0.770000,0.002507,-0.022771,0.003911,0.056329,0.000063,-601.279055,-2.088764,-0.001404,0.003848
0.775000,0.002368,-0.033226,0.004148,0.037706,0.000471,-567.365107,-1.955667,-0.001781,0.003677
0.780000,0.002177,-0.043028,0.004293,0.019567,0.000879,-521.314745,-1.775505,-0.002116,0.003414
0.785000,0.001940,-0.051939,0.004348,0.002338,0.001284,-464.060949,-1.551412,-0.002408,0.003063
0.790000,0.001660,-0.059738,0.004319,-0.013567,0.001688,-396.811879,-1.287600,-0.002659,0.002631
0.795000,0.001345,-0.066224,0.004215,-0.027760,0.002089,-321.028946,-0.989286,-0.002869,0.002125
0.800000,0.001002,-0.071221,0.004044,-0.039886,0.002487,-238.398597,-0.662593,-0.003042,0.001557
0.805000,0.000637,-0.074584,0.003818,-0.049633,0.002880,-150.798300,-0.314433,-0.003180,0.000937
0.810000,0.000260,-0.076205,0.003549,-0.056740,0.003269,-60.257390,0.047641,-0.003288,0.000280
0.815000,-0.000120,-0.076010,0.003252,-0.061002,0.003652,31.086426,0.415589,-0.003372,-0.000400
0.820000,-0.000495,-0.073967,0.002941,-0.062280,0.004029,121.034020,0.781060,-0.003435,-0.001089
0.825000,-0.000855,-0.070086,0.002631,-0.060502,0.004399,207.374235,1.135576,-0.003486,-0.001769
0.830000,-0.001191,-0.064420,0.002338,-0.055668,0.004762,287.934633,1.470727,-0.003529,-0.002425
0.835000,-0.001495,-0.057064,0.002076,-0.047849,0.005117,360.632472,1.778363,-0.003571,-0.003041
