t,z_s,dz_s,z_u,dz_u,z_r,F_act,body_acc,susp_defl,tyre_defl
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.005000,0.000000,0.000000,0.000000,0.000000,0.000852,0.000000,0.000000,0.000000,-0.000852
0.010000,0.000000,0.000187,0.000045,0.017346,0.003349,-0.001792,0.073024,-0.000044,-0.003304
0.015000,0.000003,0.001255,0.000298,0.081428,0.007322,-0.014027,0.346943,-0.000294,-0.007024
0.020000,0.000016,0.004430,0.001039,0.209284,0.012499,-0.057879,0.904414,-0.001023,-0.011460
0.025000,0.000054,0.011205,0.002596,0.403259,0.018528,-0.170548,1.769696,-0.002543,-0.015932
0.030000,0.000137,0.023035,0.005272,0.650977,0.024998,-0.405993,2.904752,-0.005135,-0.019726
0.035000,0.000294,0.041036,0.009273,0.927414,0.031469,-0.832706,4.214463,-0.008978,-0.022196
0.040000,0.000559,0.065733,0.014656,1.198687,0.037498,-1.528758,5.559676,-0.014097,-0.022842
0.045000,0.000963,0.096882,0.021297,1.426927,0.042676,-2.574722,6.775943,-0.020335,-0.021379
0.050000,0.001536,0.133404,0.028886,1.575578,0.046649,-4.045335,7.695324,-0.027350,-0.017763
0.055000,0.002302,0.173416,0.036941,1.614429,0.049147,-6.000924,8.168389,-0.034639,-0.012206
0.060000,0.003272,0.214382,0.044858,1.523777,0.050000,-8.479660,8.083781,-0.041586,-0.005142
0.065000,0.004443,0.253338,0.051967,1.297272,0.000000,-11.491559,7.383105,-0.047524,0.051967
0.070000,0.005779,0.276420,0.055018,-0.057735,0.000000,-14.911578,1.856022,-0.049239,0.055018
0.075000,0.007162,0.272703,0.051700,-1.229438,0.000000,-18.495331,-3.241607,-0.044538,0.051700
0.080000,0.008466,0.245664,0.043212,-2.111844,0.000000,-22.012735,-7.401827,-0.034746,0.043212
0.085000,0.009589,0.200908,0.031171,-2.644838,0.000000,-25.271282,-10.286628,-0.021582,0.031171
0.090000,0.010457,0.145270,0.017375,-2.814879,0.000000,-28.132121,-11.743288,-0.006918,0.017375
0.095000,0.011035,0.085894,0.003585,-2.650432,0.000000,-30.518097,-11.797171,0.007450,0.003585
0.100000,0.011321,0.029407,-0.008671,-2.213343,0.000000,-32.413903,-10.625722,0.019992,-0.008671
0.105000,0.011343,-0.018754,-0.018232,-1.587630,0.000000,-33.859372,-8.518984,0.029575,-0.018232
0.110000,0.011154,-0.054783,-0.024388,-0.867284,0.000000,-34.937518,-5.832773,0.035542,-0.024388
0.115000,0.010819,-0.076718,-0.026901,-0.144546,0.000000,-35.759369,-2.940661,0.037720,-0.026901
0.120000,0.010411,-0.084416,-0.025966,0.500092,0.000000,-36.447662,-0.190244,0.036377,-0.025966
0.125000,0.009996,-0.079330,-0.022136,1.005283,0.000000,-37.121379,2.132015,0.032132,-0.022136
0.130000,0.009634,-0.064143,-0.016212,1.333129,0.000000,-37.882722,3.824583,0.025846,-0.016212
0.135000,0.009366,-0.042305,-0.009125,1.470335,0.000000,-38.807643,4.782142,0.018492,-0.009125
