t,z_s,dz_s,z_u,dz_u,z_r,F_act,body_acc,susp_defl,tyre_defl
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.005000,0.000000,0.000000,0.000000,0.000000,0.001243,0.000000,0.000000,0.000000,-0.001243
0.010000,0.000000,0.000272,0.000065,0.025322,0.002409,-0.017758,0.106538,-0.000065,-0.002343
0.015000,0.000004,0.001289,0.000304,0.068362,0.003423,-0.164124,0.293224,-0.000300,-0.003118
0.020000,0.000015,0.003355,0.000780,0.119062,0.004222,-0.682707,0.520646,-0.000765,-0.003441
0.025000,0.000039,0.006562,0.001504,0.166545,0.004755,-1.933360,0.742855,-0.001465,-0.003251
0.030000,0.000082,0.010772,0.002433,0.200714,0.004990,-4.332986,0.914269,-0.002351,-0.002557
0.035000,0.000148,0.015633,0.003480,0.213612,0.004911,-8.270987,0.996073,-0.003332,-0.001431
0.040000,0.000239,0.020628,0.004525,0.200399,0.004524,-14.018018,0.961366,-0.004286,0.000000
0.045000,0.000354,0.025138,0.005432,0.159868,0.003853,-21.645493,0.798498,-0.005078,0.001579
0.050000,0.000488,0.028530,0.006070,0.094474,0.002939,-30.970053,0.512348,-0.005582,0.003131
0.055000,0.000636,0.030229,0.006329,0.009920,0.001841,-41.532448,0.123537,-0.005693,0.004488
0.060000,0.000787,0.029797,0.006132,-0.085624,0.000627,-52.614825,-0.334186,-0.005345,0.005505
0.065000,0.000930,0.026987,0.005449,-0.182532,-0.000627,-63.294882,-0.817958,-0.004520,0.006076
0.070000,0.001052,0.021778,0.004299,-0.270858,-0.001841,-72.530494,-1.280674,-0.003247,0.006140
0.075000,0.001144,0.014383,0.002749,-0.341431,-0.002939,-79.264681,-1.676117,-0.001606,0.005688
0.080000,0.001193,0.005236,0.000908,-0.386817,-0.003853,-82.538535,-1.963790,0.000285,0.004761
0.085000,0.001194,-0.005049,-0.001084,-0.402045,-0.004524,-81.599091,-2.112945,0.002278,0.003440
0.090000,0.001142,-0.015733,-0.003070,-0.385040,-0.004911,-75.990042,-2.105459,0.004212,0.001841
0.095000,0.001037,-0.026016,-0.004890,-0.336740,-0.004990,-65.615379,-1.937338,0.005927,0.000100
0.100000,0.000884,-0.035112,-0.006394,-0.260918,-0.004755,-50.769268,-1.618797,0.007278,-0.001639
0.105000,0.000690,-0.042317,-0.007461,-0.163731,-0.004222,-32.129163,-1.173001,0.008150,-0.003239
0.110000,0.000465,-0.047064,-0.008001,-0.053087,-0.003423,-10.713005,-0.633683,0.008467,-0.004579
0.115000,0.000224,-0.048974,-0.007972,0.062125,-0.002409,12.195125,-0.041931,0.008196,-0.005563
0.120000,-0.000019,-0.047885,-0.007372,0.172831,-0.001243,35.143639,0.557489,0.007353,-0.006128
0.125000,-0.000249,-0.043855,-0.006247,0.270550,-0.000000,56.627069,1.119938,0.005997,-0.006247
0.130000,-0.000453,-0.037163,-0.004680,0.348053,0.001243,75.204408,1.604477,0.004228,-0.005924
0.135000,-0.000617,-0.028274,-0.002789,0.399894,0.002409,89.611863,1.976944,0.002172,-0.005198
0.140000,-0.000732,-0.017809,-0.000710,0.422742,0.003423,98.860653,2.212307,-0.000022,-0.004133
0.145000,-0.000793,-0.006487,0.001406,0.415538,0.004222,102.312208,2.296170,-0.002199,-0.002816
0.150000,-0.000797,0.004921,0.003411,0.379452,0.004755,99.725339,2.225378,-0.004208,-0.001345
0.155000,-0.000745,0.015656,0.005167,0.317687,0.004990,91.272533,2.007758,-0.005912,0.000177
0.160000,-0.000643,0.025017,0.006558,0.235137,0.004911,77.525119,1.661077,-0.007201,0.001646
0.165000,-0.000499,0.032413,0.007494,0.137957,0.004524,59.409495,1.211366,-0.007993,0.002970
0.170000,-0.000323,0.037393,0.007920,0.033068,0.003853,38.138697,0.690782,-0.008243,0.004067
0.175000,-0.000130,0.039679,0.007814,-0.072344,0.002939,15.125208,0.135186,-0.007944,0.004875
0.180000,0.000068,0.039174,0.007193,-0.171322,0.001841,-8.118067,-0.418372,-0.007125,0.005352
0.185000,0.000257,0.035965,0.006105,-0.257573,0.000627,-30.081273,-0.934090,-0.005848,0.005478
0.190000,0.000424,0.030311,0.004628,-0.325838,-0.000627,-49.358212,-1.379638,-0.004204,0.005255
0.195000,0.000556,0.022623,0.002863,-0.372167,-0.001841,-64.737413,-1.728037,-0.002306,0.004703
0.200000,0.000647,0.013432,0.000927,-0.394108,-0.002939,-75.277969,-1.959121,-0.000280,0.003866
0.205000,0.000689,0.003355,-0.001055,-0.390788,-0.003853,-80.365747,-2.060521,0.001744,0.002798
0.210000,0.000680,-0.006948,-0.002956,-0.362901,-0.004524,-79.747089,-2.028152,0.003636,0.001568
0.215000,0.000620,-0.016811,-0.004658,-0.312618,-0.004911,-73.538649,-1.866204,0.005279,0.000253
