t,z_s,dz_s,z_u,dz_u,z_r,F_act,body_acc,susp_defl,tyre_defl
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.005000,0.000000,0.000000,0.000000,0.000000,0.001243,0.000000,0.000000,0.000000,-0.001243
0.010000,0.000000,0.000272,0.000065,0.025322,0.002409,26.957771,0.218936,-0.000065,-0.002343
0.015000,0.000005,0.001808,0.000296,0.064966,0.003423,68.105214,0.561015,-0.000290,-0.003127
0.020000,0.000022,0.005112,0.000734,0.107952,0.004222,110.884158,0.929429,-0.000712,-0.003487
0.025000,0.000060,0.010212,0.001374,0.144669,0.004755,144.548731,1.238917,-0.001314,-0.003381
0.030000,0.000127,0.016732,0.002164,0.167778,0.004990,161.206991,1.424258,-0.002037,-0.002826
0.035000,0.000229,0.023990,0.003024,0.172682,0.004911,156.326016,1.444827,-0.002795,-0.001888
0.040000,0.000367,0.031135,0.003856,0.157610,0.004524,128.771214,1.285625,-0.003490,-0.000668
0.045000,0.000538,0.037264,0.004564,0.123413,0.003853,80.477873,0.955468,-0.004026,0.000711
0.050000,0.000736,0.041547,0.005057,0.073121,0.002939,15.863752,0.483107,-0.004321,0.002118
0.055000,0.000948,0.043313,0.005266,0.011385,0.001841,-58.910551,-0.087959,-0.004318,0.003426
0.060000,0.001163,0.042127,0.005149,-0.056153,0.000627,-136.737757,-0.705255,-0.003987,0.004523
0.065000,0.001363,0.037820,0.004692,-0.123479,-0.000627,-210.337344,-1.313108,-0.003329,0.005319
0.070000,0.001534,0.030504,0.003910,-0.184778,-0.001841,-272.945792,-1.857948,-0.002376,0.005751
0.075000,0.001663,0.020556,0.002848,-0.234912,-0.002939,-318.882085,-2.292802,-0.001185,0.005787
0.080000,0.001736,0.008577,0.001572,-0.269793,-0.003853,-343.964192,-2.580774,0.000164,0.005425
0.085000,0.001746,-0.004659,0.000167,-0.286641,-0.004524,-345.767206,-2.697401,0.001579,0.004691
0.090000,0.001689,-0.018270,-0.001274,-0.284115,-0.004911,-323.725813,-2.631883,0.002962,0.003638
0.095000,0.001564,-0.031335,-0.002652,-0.262339,-0.004990,-279.093037,-2.387234,0.004216,0.002338
0.100000,0.001378,-0.042965,-0.003874,-0.222825,-0.004755,-214.773809,-1.979471,0.005252,0.000881
0.105000,0.001140,-0.052366,-0.004858,-0.168304,-0.004222,-135.056378,-1.435981,0.005998,-0.000636
0.110000,0.000861,-0.058893,-0.005537,-0.102502,-0.003423,-45.267169,-0.793241,0.006398,-0.002115
0.115000,0.000558,-0.062092,-0.005867,-0.029851,-0.002409,48.624124,-0.094078,0.006425,-0.003458
0.120000,0.000248,-0.061733,-0.005825,0.044820,-0.001243,140.422449,0.615358,0.006072,-0.004581
0.125000,-0.000052,-0.057817,-0.005413,0.116610,-0.000000,224.122551,1.288687,0.005361,-0.005413
0.130000,-0.000324,-0.050581,-0.004658,0.180862,0.001243,294.297469,1.882317,0.004335,-0.005902
0.135000,-0.000552,-0.040473,-0.003609,0.233452,0.002409,346.439112,2.358184,0.003058,-0.006018
0.140000,-0.000724,-0.028126,-0.002334,0.271047,0.003423,377.233002,2.686091,0.001610,-0.005756
0.145000,-0.000830,-0.014315,-0.000913,0.291295,0.004222,384.753263,2.845511,0.000083,-0.005135
0.150000,-0.000866,0.000095,0.000562,0.292968,0.004755,368.568511,2.826763,-0.001427,-0.004194
0.155000,-0.000830,0.014200,0.001997,0.276018,0.004990,329.754221,2.631518,-0.002827,-0.002993
0.160000,-0.000726,0.027123,0.003301,0.241579,0.004911,270.812372,2.272589,-0.004028,-0.001610
0.165000,-0.000563,0.038058,0.004392,0.191877,0.004524,195.504281,1.773054,-0.004955,-0.000132
0.170000,-0.000352,0.046332,0.005201,0.130093,0.003853,108.607460,1.164748,-0.005553,0.001349
0.175000,-0.000107,0.051438,0.005677,0.060155,0.002939,15.611654,0.486234,-0.005784,0.002738
0.180000,0.000155,0.053069,0.005791,-0.013511,0.001841,-77.627269,-0.219636,-0.005635,0.003950
0.185000,0.000417,0.051141,0.005534,-0.086255,0.000627,-165.254402,-0.908406,-0.005118,0.004908
0.190000,0.000660,0.045791,0.004925,-0.153496,-0.000627,-241.781445,-1.536802,-0.004266,0.005552
0.195000,0.000868,0.037372,0.004002,-0.211008,-0.001841,-302.428537,-2.065425,-0.003134,0.005842
0.200000,0.001028,0.026428,0.002822,-0.255181,-0.002939,-343.421315,-2.461205,-0.001794,0.005761
0.205000,0.001129,0.013663,0.001462,-0.283249,-0.003853,-362.224945,-2.699459,-0.000333,0.005314
0.210000,0.001163,-0.000106,0.000005,-0.293457,-0.004524,-357.700689,-2.765420,0.001157,0.004529
0.215000,0.001127,-0.014002,-0.001455,-0.285174,-0.004911,-330.175308,-2.655150,0.002582,0.003457
